Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Nick Collison,OKC,15.0,5.0,0.9,1.3,0.684,0.0,,0.9,0.684,0.684,0.3,0.9,0.385,0.5,0.9,1.3,0.3,0.0,0.0,0.5,2.1,2017-18,0.62,0.15,0,11,1
Eric Moreland,DET,67.0,12.0,1.0,1.8,0.541,0.0,,1.0,0.541,0.541,0.2,0.4,0.379,1.2,2.9,4.1,1.2,0.5,0.8,0.6,2.1,2017-18,0.53,0.11,0,19,0
Georgios Papagiannis,2TM,17.0,7.2,1.1,2.5,0.429,0.0,,1.1,0.429,0.429,0.0,0.0,,0.8,1.4,2.2,0.5,0.2,0.4,0.5,2.1,2017-18,0.42,0.21,0,-1,0
Ryan Arcidiacono,CHI,24.0,12.7,0.7,1.7,0.415,0.4,0.29,0.3,0.8,0.524,0.2,0.3,0.833,0.0,1.0,1.0,1.5,0.5,0.0,0.5,2.0,2017-18,0.55,0.14,0,24,0
Luol Deng,LAL,1.0,13.0,1.0,2.0,0.5,0.0,,1.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2017-18,0.5,2.0,0,21,0
Jeremy Evans,ATL,1.0,5.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2017-18,1.0,2.0,0,27,0
Daniel Hamilton,OKC,6.0,4.7,0.8,1.8,0.455,0.3,0.4,0.5,0.5,0.545,0.0,0.0,,0.0,0.8,0.8,1.3,0.2,0.0,0.3,2.0,2017-18,0.56,0.5,0,11,1
Gordon Hayward,BOS,1.0,5.0,1.0,2.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2017-18,0.5,2.0,0,4,1
Mangok Mathiang,CHO,4.0,5.0,1.0,1.8,0.571,0.0,,1.0,0.571,0.571,0.0,0.3,0.0,0.8,1.8,2.5,0.0,0.3,0.0,0.0,2.0,2017-18,0.52,0.92,0,20,0
Justin Patton,MIN,1.0,4.0,1.0,2.0,0.5,0.0,,1.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2017-18,0.5,2.0,0,12,1
Quincy Pondexter,CHI,23.0,8.5,0.6,2.1,0.286,0.1,0.136,0.5,0.407,0.316,0.6,0.7,0.824,0.3,0.8,1.2,0.4,0.3,0.1,0.5,2.0,2017-18,0.42,0.08,0,24,0
Devin Robinson,WAS,1.0,13.0,1.0,3.0,0.333,0.0,,1.0,0.333,0.333,0.0,0.0,,2.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,2017-18,0.33,6.0,0,17,1
Edmond Sumner,IND,1.0,2.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2017-18,1.0,3.0,0,8,1
Kyle Singler,OKC,12.0,4.9,0.6,1.8,0.333,0.2,0.4,0.4,0.313,0.381,0.6,1.1,0.538,0.1,0.8,0.8,0.2,0.1,0.0,0.3,1.9,2017-18,0.42,0.08,0,11,1
Dakari Johnson,OKC,31.0,5.2,0.7,1.3,0.564,0.0,,0.7,0.564,0.564,0.4,0.6,0.55,0.5,0.6,1.1,0.3,0.2,0.3,0.1,1.8,2017-18,0.58,0.09,0,11,1
Marshall Plumlee,MIL,8.0,6.5,0.1,0.4,0.333,0.0,,0.1,0.333,0.333,1.5,2.0,0.75,0.5,1.6,2.1,0.3,0.0,0.1,0.4,1.8,2017-18,0.7,0.39,0,15,1
Derrick Walton,MIA,16.0,9.2,0.5,1.6,0.32,0.4,0.412,0.1,0.125,0.46,0.4,0.4,1.0,0.1,0.9,1.0,1.0,0.4,0.2,0.1,1.8,2017-18,0.51,0.2,0,16,1
Larry Drew II,2TM,10.0,7.0,0.7,2.4,0.292,0.3,0.333,0.4,0.267,0.354,0.0,0.0,,0.3,0.0,0.3,1.0,0.0,0.0,0.3,1.7,2017-18,0.35,0.1,0,-1,0
DeAndre Liggins,2TM,58.0,12.5,0.7,1.8,0.377,0.3,0.358,0.4,0.396,0.467,0.0,0.1,0.4,0.1,1.2,1.3,0.8,0.6,0.2,0.3,1.7,2017-18,0.46,0.05,0,-1,0
Damian Jones,GSW,15.0,5.9,0.7,1.5,0.5,0.0,,0.7,0.5,0.5,0.2,0.3,0.6,0.3,0.6,0.9,0.1,0.1,0.2,0.3,1.7,2017-18,0.52,0.12,0,3,1
Joakim Noah,NYK,7.0,5.7,0.7,1.4,0.5,0.0,,0.7,0.5,0.5,0.3,0.6,0.5,0.9,1.1,2.0,0.6,0.3,0.3,0.6,1.7,2017-18,0.51,0.47,0,22,0
Damien Wilkins,IND,19.0,8.0,0.7,2.1,0.333,0.2,0.222,0.5,0.429,0.385,0.2,0.2,0.75,0.3,0.6,0.8,0.5,0.1,0.1,0.3,1.7,2017-18,0.39,0.08,0,8,1
Matt Williams,MIA,3.0,3.7,0.7,2.0,0.333,0.3,0.2,0.3,1.0,0.417,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.3,1.7,2017-18,0.42,0.13,0,16,1
Furkan Korkmaz,PHI,14.0,5.7,0.6,2.0,0.286,0.4,0.294,0.2,0.273,0.375,0.1,0.3,0.5,0.1,0.6,0.8,0.3,0.1,0.1,0.1,1.6,2017-18,0.38,0.09,0,5,1
James Webb III,BRK,10.0,12.0,0.6,2.4,0.25,0.4,0.211,0.2,0.4,0.333,0.0,0.0,,0.8,1.6,2.4,0.4,0.1,0.0,0.4,1.6,2017-18,0.33,0.23,0,23,0
Andrew Bogut,LAL,24.0,9.0,0.7,1.0,0.68,0.0,,0.7,0.68,0.68,0.1,0.1,1.0,1.1,2.2,3.3,0.6,0.2,0.5,0.8,1.5,2017-18,0.72,0.21,0,21,0
Joel Bolomboy,MIL,6.0,6.3,0.5,1.0,0.5,0.0,0.0,0.5,0.6,0.5,0.5,1.0,0.5,1.0,0.7,1.7,0.0,0.3,0.0,0.3,1.5,2017-18,0.52,0.37,0,15,1
Thomas Bryant,LAL,15.0,4.8,0.5,1.4,0.381,0.1,0.1,0.5,0.636,0.405,0.3,0.6,0.556,0.2,0.9,1.1,0.4,0.1,0.1,0.1,1.5,2017-18,0.45,0.13,0,21,0
Vince Hunter,MEM,4.0,1.8,0.8,1.3,0.6,0.0,,0.8,0.6,0.6,0.0,0.0,,0.5,0.3,0.8,0.0,0.0,0.3,0.3,1.5,2017-18,0.58,0.45,0,29,0
Richard Jefferson,DEN,20.0,8.2,0.6,1.4,0.444,0.1,0.286,0.5,0.5,0.481,0.2,0.4,0.571,0.1,0.8,0.9,0.8,0.1,0.1,0.3,1.5,2017-18,0.48,0.11,0,14,0
Alfonzo McKinnie,TOR,14.0,3.8,0.6,1.1,0.533,0.2,0.333,0.4,0.833,0.633,0.1,0.2,0.667,0.1,0.4,0.5,0.1,0.1,0.1,0.2,1.5,2017-18,0.63,0.11,0,2,1
Jeff Withey,DAL,10.0,3.9,0.6,1.6,0.375,0.2,0.2,0.4,0.667,0.438,0.1,0.2,0.5,0.1,0.9,1.0,0.0,0.0,0.3,0.2,1.5,2017-18,0.44,0.15,0,28,0
Antonius Cleveland,2TM,17.0,7.2,0.5,1.2,0.381,0.2,0.75,0.3,0.294,0.452,0.2,0.4,0.667,0.2,0.6,0.8,0.1,0.4,0.3,0.4,1.4,2017-18,0.51,0.1,0,-1,0
Marcus Georges-Hunt,MIN,42.0,5.3,0.5,1.1,0.438,0.1,0.267,0.4,0.515,0.479,0.3,0.5,0.619,0.2,0.2,0.4,0.2,0.1,0.0,0.1,1.4,2017-18,0.53,0.03,0,12,1
Markel Brown,HOU,4.0,7.8,0.5,1.8,0.286,0.3,0.2,0.3,0.5,0.357,0.0,0.0,,0.3,1.0,1.3,0.5,0.0,0.0,0.5,1.3,2017-18,0.36,0.32,0,1,1
Tim Quarterman,HOU,3.0,4.3,0.3,1.0,0.333,0.0,0.0,0.3,1.0,0.333,0.7,0.7,1.0,0.0,1.0,1.0,0.3,0.0,0.0,0.7,1.3,2017-18,0.5,0.4,0,1,1
Ömer Aşık,2TM,18.0,10.1,0.5,1.2,0.409,0.0,,0.5,0.409,0.409,0.2,0.7,0.308,0.5,2.1,2.6,0.2,0.1,0.2,0.5,1.2,2017-18,0.4,0.14,0,-1,0
Ike Anigbogu,IND,11.0,2.7,0.4,0.8,0.444,0.0,,0.4,0.444,0.444,0.5,0.5,0.833,0.5,0.4,0.8,0.0,0.1,0.3,0.2,1.2,2017-18,0.59,0.16,0,8,1
Zhou Qi,HOU,18.0,6.9,0.3,1.8,0.188,0.1,0.105,0.2,0.308,0.219,0.4,0.7,0.667,0.3,0.9,1.2,0.1,0.1,0.8,0.6,1.2,2017-18,0.28,0.06,0,1,1
Demetrius Jackson,2TM,15.0,5.3,0.5,1.2,0.389,0.1,0.143,0.4,0.545,0.417,0.1,0.1,0.5,0.3,0.5,0.8,0.6,0.3,0.1,0.7,1.1,2017-18,0.44,0.1,0,-1,0
Kadeem Allen,BOS,18.0,5.9,0.3,1.2,0.273,0.0,0.0,0.3,0.545,0.273,0.4,0.5,0.778,0.2,0.4,0.6,0.7,0.2,0.1,0.5,1.1,2017-18,0.39,0.07,0,4,1
Darrun Hilliard,SAS,14.0,6.8,0.4,1.4,0.263,0.0,0.0,0.4,0.385,0.263,0.4,0.5,0.857,0.0,0.5,0.5,0.8,0.1,0.0,0.3,1.1,2017-18,0.34,0.08,0,13,1
Matt Costello,SAS,4.0,8.0,0.5,1.0,0.5,0.0,,0.5,0.5,0.5,0.0,0.0,,0.3,2.0,2.3,0.5,0.5,0.5,0.3,1.0,2017-18,0.5,1.0,0,13,1
PJ Dozier,OKC,2.0,1.5,0.5,1.0,0.5,0.0,,0.5,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,2017-18,0.5,0.25,0,11,1
Reggie Hearn,DET,3.0,2.3,0.3,0.7,0.5,0.3,0.5,0.0,,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-18,0.71,0.2,0,19,0
Scotty Hopson,DAL,1.0,8.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2017-18,0.27,-1.0,0,28,0
Jake Layman,POR,35.0,4.6,0.4,1.3,0.298,0.1,0.2,0.3,0.37,0.34,0.1,0.1,0.667,0.1,0.3,0.5,0.3,0.2,0.1,0.1,1.0,2017-18,0.37,0.03,0,7,1
Georges Niang,UTA,9.0,3.6,0.4,1.2,0.364,0.0,0.0,0.4,0.571,0.364,0.1,0.2,0.5,0.3,0.7,1.0,0.3,0.2,0.0,0.3,1.0,2017-18,0.39,0.14,0,10,1
Alex Poythress,IND,25.0,4.2,0.4,1.0,0.423,0.2,0.364,0.3,0.467,0.5,0.0,0.0,,0.3,0.4,0.7,0.1,0.1,0.0,0.1,1.0,2017-18,0.5,0.05,0,8,1
Derrick Williams,LAL,2.0,4.5,0.5,2.0,0.25,0.0,0.0,0.5,0.5,0.25,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,2017-18,0.25,0.0,0,21,0
D.J. Wilson,MIL,22.0,3.2,0.4,0.7,0.563,0.1,0.4,0.3,0.636,0.625,0.0,0.1,0.5,0.1,0.4,0.5,0.1,0.1,0.0,0.2,1.0,2017-18,0.67,0.05,0,15,1
Tony Bradley,UTA,9.0,3.2,0.3,1.2,0.273,0.0,0.0,0.3,0.3,0.273,0.2,0.2,1.0,0.4,0.8,1.2,0.1,0.0,0.0,0.0,0.9,2017-18,0.35,0.14,0,10,1
Julyan Stone,CHO,23.0,7.6,0.3,0.6,0.462,0.3,0.462,0.0,,0.692,0.0,0.1,0.5,0.0,1.2,1.3,1.1,0.2,0.1,0.3,0.8,2017-18,0.62,0.12,0,20,0
Jacob Wiley,BRK,5.0,6.6,0.2,0.8,0.25,0.2,0.5,0.0,0.0,0.375,0.2,0.4,0.5,0.4,1.8,2.2,0.4,0.2,0.0,0.0,0.8,2017-18,0.41,0.56,0,23,0
Jacob Pullen,PHI,3.0,2.0,0.3,0.7,0.5,0.0,0.0,0.3,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,2017-18,0.5,0.0,0,5,1
Josh Smith,NOP,3.0,4.0,0.3,1.3,0.25,0.0,,0.3,0.25,0.25,0.0,0.0,,1.0,0.3,1.3,0.0,0.0,0.0,0.0,0.7,2017-18,0.27,0.33,0,9,1
Cole Aldrich,MIN,21.0,2.3,0.2,0.7,0.333,0.0,,0.2,0.333,0.333,0.1,0.3,0.333,0.1,0.6,0.7,0.1,0.1,0.0,0.0,0.6,2017-18,0.36,0.04,0,12,1
Vander Blue,LAL,5.0,9.0,0.2,1.0,0.2,0.0,0.0,0.2,0.333,0.2,0.2,0.4,0.5,0.0,0.2,0.2,0.6,0.2,0.0,0.6,0.6,2017-18,0.26,-0.0,0,21,0
Udonis Haslem,MIA,14.0,5.1,0.2,1.1,0.2,0.1,0.125,0.1,0.286,0.233,0.1,0.1,0.5,0.2,0.5,0.7,0.4,0.0,0.1,0.1,0.6,2017-18,0.26,0.06,0,16,1
Charles Cooke,NOP,13.0,2.9,0.2,1.1,0.143,0.1,0.125,0.1,0.167,0.179,0.1,0.2,0.5,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.5,2017-18,0.21,-0.02,0,9,1
Xavier Munford,MIL,6.0,3.5,0.2,1.0,0.167,0.0,0.0,0.2,0.25,0.167,0.2,0.3,0.5,0.2,0.0,0.2,0.7,0.2,0.0,0.3,0.5,2017-18,0.22,0.07,0,15,1
London Perrantes,CLE,14.0,4.7,0.1,0.9,0.154,0.0,0.0,0.1,0.2,0.154,0.2,0.4,0.6,0.1,0.2,0.3,0.4,0.1,0.1,0.1,0.5,2017-18,0.23,0.02,0,6,1
Nate Wolters,UTA,5.0,3.8,0.2,1.2,0.167,0.0,,0.2,0.167,0.167,0.0,0.0,,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.4,2017-18,0.17,0.0,0,10,1
Chris Boucher,GSW,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-18,0.0,0.0,0,3,1
Nicolás Brussino,ATL,4.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2017-18,0.0,0.08,0,27,0
Jarell Eddie,2TM,3.0,3.0,0.0,0.7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,2017-18,0.0,-0.03,0,-1,0
Mindaugas Kuzminskas,NYK,1.0,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,0.0,-2.0,0,22,0
Tyler Lydon,DEN,1.0,2.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,0.0,0,14,0
Erik McCree,UTA,4.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,2017-18,0.0,-0.05,0,10,1
Trey McKinney-Jones,IND,1.0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,,0.0,0,8,1
Josh McRoberts,DAL,2.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18,0.0,-0.25,0,28,0
Luis Montero,DET,2.0,4.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2017-18,0.0,-0.25,0,19,0
Ben Moore,IND,2.0,4.5,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,2017-18,,0.5,0,8,1
Xavier Silas,BOS,2.0,3.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,2017-18,0.0,0.0,0,4,1
League Average,,,,,,0.46,,0.362,,0.51,0.521,,,0.767,,,,,,,,,2017-18,,,0,-1,0
