Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Tim Thomas,PHI,77.0,23.1,4.0,8.9,0.447,0.8,0.363,3.2,0.476,0.493,2.2,3.0,0.74,1.4,2.4,3.7,1.2,0.7,0.2,1.5,11.0,1997-98,0.54,0.12,0,26,0
Brent Barry,2TM,58.0,27.6,3.7,8.7,0.421,1.6,0.393,2.1,0.444,0.51,2.0,2.3,0.858,0.5,2.4,2.9,2.6,1.1,0.5,1.8,10.9,1997-98,0.56,0.19,0,-1,0
Blue Edwards,VAN,81.0,24.3,4.0,9.2,0.439,0.5,0.333,3.5,0.46,0.466,2.2,2.7,0.837,0.8,1.9,2.7,2.5,1.1,0.3,1.7,10.8,1997-98,0.52,0.12,0,29,0
Sam Mack,VAN,57.0,24.8,3.9,9.8,0.397,1.9,0.409,2.0,0.386,0.496,1.1,1.4,0.805,0.5,1.8,2.3,1.8,0.7,0.2,1.2,10.8,1997-98,0.52,0.15,0,29,0
Hersey Hawkins,SEA,82.0,31.7,3.4,7.8,0.44,1.5,0.415,1.9,0.463,0.539,2.2,2.5,0.868,0.9,3.2,4.1,2.7,1.8,0.2,1.2,10.5,1997-98,0.59,0.16,0,8,1
Billy Owens,SAC,78.0,30.1,4.3,9.3,0.464,0.3,0.371,4.0,0.474,0.482,1.5,2.5,0.589,2.2,5.3,7.5,2.8,1.2,0.5,2.0,10.5,1997-98,0.5,0.19,0,27,0
Vlade Divac,CHH,64.0,28.2,4.2,8.4,0.498,0.0,0.214,4.1,0.506,0.501,2.0,2.9,0.691,2.9,5.2,8.1,2.7,1.3,1.5,1.8,10.4,1997-98,0.54,0.27,0,13,1
Bobby Phills,CHH,62.0,30.4,4.0,8.9,0.446,0.7,0.386,3.3,0.461,0.486,1.7,2.3,0.757,1.0,2.5,3.5,3.0,1.3,0.3,1.7,10.4,1997-98,0.52,0.18,0,13,1
Walt Williams,2TM,59.0,24.9,3.6,9.2,0.386,1.4,0.365,2.2,0.4,0.46,1.8,2.1,0.864,0.8,2.5,3.4,2.1,1.0,0.6,1.6,10.3,1997-98,0.51,0.17,0,-1,0
Darrick Martin,LAC,82.0,28.0,3.4,8.9,0.377,1.3,0.365,2.0,0.384,0.45,2.2,2.6,0.848,0.2,1.8,2.0,4.0,1.0,0.1,1.9,10.3,1997-98,0.51,0.12,0,31,0
Otis Thorpe,2TM,74.0,29.7,4.0,8.4,0.471,0.0,0.0,4.0,0.475,0.471,2.2,3.2,0.683,2.0,5.2,7.3,3.0,0.6,0.4,2.1,10.2,1997-98,0.52,0.19,0,-1,0
Tyrone Corbin,ATL,79.0,34.2,4.2,9.5,0.439,0.6,0.348,3.5,0.46,0.472,1.3,1.6,0.789,1.0,3.6,4.6,2.2,1.3,0.1,1.1,10.2,1997-98,0.5,0.15,0,14,1
Danny Fortson,DEN,80.0,22.6,3.5,7.6,0.452,0.0,0.333,3.4,0.452,0.453,3.3,4.2,0.776,2.3,3.3,5.6,1.0,0.6,0.4,2.0,10.2,1997-98,0.54,0.13,0,33,0
Avery Johnson,SAS,75.0,35.7,4.3,8.9,0.478,0.0,0.154,4.3,0.485,0.48,1.6,2.2,0.726,0.4,1.6,2.0,7.9,1.1,0.2,2.2,10.2,1997-98,0.52,0.19,0,11,1
Tony Delk,2TM,77.0,21.8,4.1,10.4,0.393,0.5,0.268,3.5,0.424,0.42,1.4,2.0,0.735,0.5,1.7,2.2,2.2,0.9,0.2,1.4,10.1,1997-98,0.45,0.09,0,-1,0
Elden Campbell,LAL,81.0,22.0,3.6,7.7,0.463,0.0,0.5,3.6,0.463,0.464,2.9,4.2,0.693,1.8,3.9,5.6,1.0,0.4,1.3,1.4,10.1,1997-98,0.53,0.14,0,7,1
Cedric Henderson,CLE,82.0,30.8,4.2,8.8,0.48,0.0,0.0,4.2,0.483,0.48,1.7,2.3,0.716,0.9,3.1,4.0,2.0,1.2,0.5,2.0,10.1,1997-98,0.51,0.13,0,15,1
Tyrone Hill,MIL,57.0,36.2,3.6,7.3,0.498,0.0,0.0,3.6,0.499,0.498,2.7,4.5,0.608,3.7,6.9,10.7,1.5,1.2,0.5,1.9,10.0,1997-98,0.54,0.29,0,25,0
Theo Ratliff,2TM,82.0,29.8,3.7,7.3,0.513,0.0,,3.7,0.513,0.513,2.4,3.4,0.701,2.7,4.0,6.7,0.7,0.6,3.1,1.4,9.9,1997-98,0.56,0.18,0,-1,0
Chris Carr,MIN,51.0,22.8,3.7,8.9,0.42,0.8,0.315,2.9,0.462,0.465,1.6,1.9,0.848,0.8,2.2,3.0,1.7,0.3,0.2,1.4,9.9,1997-98,0.51,0.16,0,17,1
Dana Barros,BOS,80.0,21.1,3.5,7.6,0.461,1.3,0.407,2.3,0.499,0.544,1.5,1.8,0.847,0.4,1.6,1.9,3.6,1.0,0.1,1.3,9.8,1997-98,0.58,0.13,0,24,0
Chris Mills,NYK,80.0,27.3,3.7,8.4,0.433,0.5,0.292,3.2,0.468,0.462,1.9,2.4,0.804,1.5,3.6,5.1,1.7,0.6,0.4,1.3,9.7,1997-98,0.51,0.14,0,19,1
P.J. Brown,MIA,74.0,31.9,3.8,8.0,0.471,0.0,,3.8,0.471,0.471,2.0,2.7,0.766,3.2,5.4,8.6,1.4,0.9,1.3,1.3,9.6,1997-98,0.52,0.21,0,12,1
Antonio Davis,IND,82.0,26.7,3.1,6.4,0.481,0.0,0.0,3.1,0.484,0.481,3.4,4.9,0.696,2.3,4.5,6.8,0.7,0.5,0.9,1.3,9.6,1997-98,0.56,0.15,0,9,1
Walter McCarty,BOS,82.0,28.5,3.6,8.9,0.404,0.7,0.309,2.9,0.434,0.441,1.8,2.4,0.742,1.7,2.7,4.4,2.2,1.3,0.5,1.7,9.6,1997-98,0.48,0.13,0,24,0
Vinny Del Negro,SAS,54.0,31.9,3.9,8.9,0.441,0.3,0.436,3.6,0.441,0.458,1.4,1.7,0.796,0.2,2.6,2.8,3.4,0.7,0.1,1.0,9.5,1997-98,0.49,0.19,0,11,1
Lawrence Funderburke,SAC,52.0,21.0,3.7,7.5,0.49,0.0,0.143,3.7,0.496,0.491,2.1,3.1,0.679,1.5,3.0,4.5,1.2,0.4,0.3,1.2,9.5,1997-98,0.54,0.19,0,27,0
Kevin Johnson,PHO,50.0,25.8,3.1,6.9,0.447,0.1,0.154,3.0,0.47,0.452,3.2,3.7,0.871,0.7,2.6,3.3,4.9,0.5,0.2,2.0,9.5,1997-98,0.56,0.24,1,10,1
Bo Outlaw,ORL,82.0,36.0,3.7,6.6,0.554,0.0,0.25,3.7,0.557,0.555,2.2,3.8,0.575,3.1,4.7,7.8,2.6,1.3,2.2,2.1,9.5,1997-98,0.57,0.2,0,22,0
Terry Porter,MIN,82.0,21.8,3.2,7.0,0.449,1.1,0.395,2.0,0.485,0.529,2.0,2.4,0.856,0.5,1.6,2.0,3.3,0.8,0.2,1.3,9.5,1997-98,0.59,0.13,0,17,1
Mark Price,ORL,63.0,22.7,3.6,8.4,0.431,0.8,0.335,2.8,0.471,0.48,1.4,1.6,0.845,0.4,1.7,2.0,4.7,0.8,0.1,2.6,9.5,1997-98,0.52,0.15,0,22,0
Dell Curry,CHH,52.0,18.7,3.7,8.3,0.447,1.2,0.421,2.6,0.46,0.517,0.8,1.0,0.788,0.5,1.4,1.9,1.3,0.6,0.1,1.0,9.4,1997-98,0.54,0.14,0,13,1
Jalen Rose,IND,82.0,20.8,3.5,7.4,0.478,0.3,0.342,3.2,0.496,0.498,2.0,2.8,0.728,0.3,2.0,2.4,1.9,0.7,0.2,1.6,9.4,1997-98,0.54,0.1,0,9,1
Clarence Weatherspoon,2TM,79.0,29.4,3.4,7.7,0.441,0.0,,3.4,0.441,0.441,2.5,3.5,0.722,2.5,5.0,7.5,1.1,1.1,0.9,1.5,9.3,1997-98,0.5,0.17,0,-1,0
Sean Elliott,SAS,36.0,28.1,3.4,8.4,0.403,0.9,0.378,2.4,0.413,0.459,1.6,2.2,0.718,0.4,3.0,3.4,1.7,0.7,0.4,1.6,9.3,1997-98,0.5,0.23,0,11,1
Ron Harper,CHI,82.0,27.9,3.6,8.1,0.441,0.2,0.19,3.4,0.477,0.453,2.0,2.6,0.75,1.3,2.2,3.5,2.9,1.3,0.6,1.1,9.3,1997-98,0.5,0.14,0,6,1
Eldridge Recasner,ATL,59.0,24.6,3.5,7.7,0.456,1.1,0.419,2.4,0.474,0.524,1.3,1.3,0.937,0.5,1.9,2.4,2.0,0.7,0.0,1.5,9.3,1997-98,0.56,0.15,0,14,1
Darrell Armstrong,ORL,48.0,25.8,3.3,7.9,0.411,0.5,0.368,2.7,0.42,0.443,2.2,2.6,0.854,1.4,2.0,3.3,4.9,1.2,0.1,2.3,9.2,1997-98,0.51,0.24,0,22,0
Anthony Goldwire,DEN,82.0,27.0,3.3,7.8,0.423,0.8,0.384,2.5,0.436,0.472,1.8,2.3,0.806,0.5,1.3,1.8,3.4,1.0,0.1,1.0,9.2,1997-98,0.52,0.12,0,33,0
Dee Brown,2TM,72.0,23.9,3.4,7.8,0.438,1.5,0.399,1.9,0.474,0.534,0.8,1.0,0.817,0.3,1.8,2.1,2.1,1.1,0.3,1.0,9.1,1997-98,0.55,0.13,0,-1,0
Steve Nash,PHO,76.0,21.9,3.5,7.7,0.459,1.1,0.415,2.5,0.481,0.528,1.0,1.1,0.86,0.4,1.7,2.1,3.4,0.8,0.1,1.3,9.1,1997-98,0.56,0.13,0,10,1
Brevin Knight,CLE,80.0,31.0,3.3,7.4,0.441,0.0,0.0,3.3,0.446,0.441,2.5,3.1,0.801,0.8,2.3,3.2,8.2,2.5,0.2,2.4,9.0,1997-98,0.51,0.2,0,15,1
Charles Oakley,NYK,79.0,34.6,3.9,8.8,0.44,0.0,0.0,3.9,0.444,0.44,1.2,1.4,0.851,2.8,6.4,9.2,2.5,1.6,0.3,1.6,9.0,1997-98,0.48,0.2,0,19,1
Bryon Russell,UTA,82.0,27.1,2.8,6.4,0.43,0.9,0.341,1.9,0.492,0.5,2.6,3.4,0.766,1.0,3.0,4.0,1.2,1.1,0.4,1.0,9.0,1997-98,0.57,0.13,0,5,1
Lorenzen Wright,LAC,69.0,30.0,3.5,7.9,0.445,0.0,0.0,3.5,0.446,0.445,2.0,3.1,0.659,2.6,6.2,8.8,0.8,0.8,1.3,1.2,9.0,1997-98,0.49,0.2,0,31,0
Samaki Walker,DAL,41.0,25.0,3.8,7.8,0.486,0.0,0.0,3.8,0.488,0.486,1.3,2.4,0.546,2.3,5.0,7.4,0.6,0.7,1.0,1.5,8.9,1997-98,0.5,0.29,0,28,0
Jaren Jackson,SAS,82.0,27.1,3.1,8.0,0.394,1.4,0.377,1.8,0.409,0.48,1.1,1.4,0.797,0.7,1.9,2.6,1.9,0.7,0.1,1.3,8.8,1997-98,0.51,0.09,0,11,1
Khalid Reeves,DAL,82.0,23.8,3.0,7.2,0.418,0.7,0.368,2.3,0.435,0.465,2.0,2.6,0.775,0.7,1.6,2.3,2.8,1.0,0.1,1.6,8.7,1997-98,0.52,0.1,0,28,0
Derek Harper,ORL,66.0,26.7,3.4,8.2,0.417,0.9,0.36,2.5,0.442,0.471,0.8,1.2,0.696,0.3,1.2,1.6,3.5,1.1,0.2,1.5,8.6,1997-98,0.49,0.13,0,22,0
Popeye Jones,TOR,14.0,25.1,3.7,9.1,0.409,0.1,0.667,3.6,0.403,0.417,1.0,1.4,0.737,3.6,3.7,7.3,1.3,0.7,0.2,1.1,8.6,1997-98,0.44,0.8,0,32,0
Matt Maloney,HOU,78.0,28.4,3.1,7.5,0.408,1.6,0.364,1.4,0.471,0.515,0.8,1.0,0.833,0.2,1.6,1.8,2.8,0.8,0.1,1.4,8.6,1997-98,0.54,0.1,0,21,1
Tony Battie,DEN,65.0,23.2,3.6,8.1,0.446,0.0,0.214,3.6,0.452,0.449,1.1,1.6,0.702,2.1,3.3,5.4,0.9,0.8,1.1,1.5,8.4,1997-98,0.48,0.16,0,33,0
Mario Elie,HOU,73.0,27.2,2.8,6.2,0.452,0.8,0.291,2.1,0.566,0.512,2.0,2.4,0.833,0.5,1.6,2.1,3.0,1.1,0.1,1.4,8.4,1997-98,0.58,0.13,0,21,1
Eddie Johnson,HOU,75.0,19.9,3.0,7.3,0.417,0.9,0.333,2.1,0.465,0.478,1.5,1.8,0.831,0.7,1.4,2.0,1.2,0.4,0.0,0.8,8.4,1997-98,0.52,0.09,0,21,1
Shandon Anderson,UTA,82.0,19.5,3.3,6.1,0.538,0.1,0.219,3.2,0.56,0.545,1.7,2.3,0.735,1.0,1.7,2.8,1.1,0.8,0.2,1.1,8.3,1997-98,0.58,0.11,0,5,1
Mark Jackson,IND,82.0,29.4,3.0,7.3,0.416,0.5,0.314,2.5,0.447,0.452,1.7,2.2,0.761,0.8,3.1,3.9,8.7,1.0,0.0,2.1,8.3,1997-98,0.5,0.18,0,9,1
Cory Alexander,2TM,60.0,21.6,2.9,6.7,0.428,1.1,0.375,1.8,0.469,0.51,1.3,1.7,0.784,0.3,2.2,2.4,3.5,1.2,0.2,1.9,8.1,1997-98,0.54,0.15,0,-1,0
Bimbo Coles,GSW,53.0,27.8,3.1,8.3,0.379,0.2,0.228,2.9,0.402,0.394,1.5,1.7,0.886,0.3,2.0,2.3,4.7,1.0,0.2,1.7,8.0,1997-98,0.44,0.17,0,30,0
Dale Davis,IND,78.0,27.9,3.5,6.4,0.548,0.0,,3.5,0.548,0.548,1.0,2.2,0.465,3.0,4.8,7.8,0.9,0.7,1.1,0.9,8.0,1997-98,0.54,0.17,0,9,1
Sherman Douglas,NJN,80.0,21.2,3.2,6.4,0.495,0.2,0.304,3.0,0.514,0.509,1.4,2.2,0.669,0.7,1.0,1.7,4.0,0.7,0.1,1.4,8.0,1997-98,0.54,0.11,0,18,1
Ervin Johnson,MIL,81.0,27.9,3.1,5.8,0.537,0.0,,3.1,0.537,0.537,1.8,2.9,0.601,3.0,5.5,8.5,0.7,1.0,2.0,1.4,8.0,1997-98,0.57,0.19,0,25,0
Reggie Slater,TOR,78.0,21.3,2.7,5.9,0.46,0.0,,2.7,0.46,0.46,2.6,4.1,0.63,1.7,2.2,3.9,0.9,0.6,0.4,1.3,8.0,1997-98,0.52,0.1,0,32,0
Olden Polynice,SAC,70.0,20.8,3.6,7.7,0.459,0.0,0.0,3.6,0.46,0.459,0.7,1.6,0.452,2.5,3.8,6.3,1.5,0.5,0.6,1.4,7.9,1997-98,0.47,0.15,0,27,0
Antonio Daniels,VAN,74.0,26.4,3.1,7.4,0.416,0.1,0.212,2.9,0.438,0.426,1.5,2.3,0.659,0.3,1.6,1.9,4.5,0.7,0.1,2.2,7.8,1997-98,0.46,0.1,0,29,0
Adam Keefe,UTA,80.0,25.6,2.9,5.3,0.54,0.0,,2.9,0.54,0.54,2.0,2.5,0.81,2.2,3.2,5.5,1.1,0.7,0.3,0.9,7.8,1997-98,0.61,0.14,0,5,1
Robert Pack,DAL,12.0,24.3,2.8,8.2,0.337,0.3,0.5,2.5,0.326,0.352,2.1,3.0,0.694,0.7,2.2,2.8,3.5,1.7,0.1,3.2,7.8,1997-98,0.41,0.53,0,28,0
Charlie Ward,NYK,82.0,28.3,2.9,6.3,0.455,1.0,0.377,1.9,0.512,0.534,1.1,1.4,0.805,0.4,3.0,3.3,5.7,1.8,0.5,2.1,7.8,1997-98,0.56,0.16,0,19,1
Howard Eisley,UTA,82.0,21.0,2.8,6.3,0.441,0.6,0.407,2.2,0.451,0.487,1.5,1.8,0.852,0.3,1.7,2.0,4.2,0.7,0.2,2.0,7.7,1997-98,0.54,0.11,0,5,1
James Robinson,LAC,70.0,17.6,2.8,7.2,0.389,1.1,0.329,1.7,0.438,0.463,1.1,1.5,0.72,0.5,1.1,1.6,1.9,0.5,0.1,1.4,7.7,1997-98,0.49,0.08,0,31,0
Malik Sealy,DET,77.0,21.3,2.8,6.6,0.428,0.1,0.22,2.7,0.446,0.437,1.9,2.4,0.824,0.6,2.2,2.8,1.3,0.8,0.3,1.0,7.7,1997-98,0.5,0.1,0,23,0
Eric Washington,DEN,66.0,23.3,3.0,7.5,0.404,0.7,0.321,2.4,0.435,0.448,1.0,1.3,0.783,0.7,1.2,1.9,1.2,0.8,0.4,1.1,7.7,1997-98,0.48,0.09,0,33,0
Ed Gray,ATL,30.0,15.7,2.6,6.7,0.381,0.6,0.391,2.0,0.378,0.426,1.8,2.2,0.846,0.3,1.2,1.5,1.1,0.5,0.4,1.0,7.6,1997-98,0.5,0.19,0,14,1
Bryant Stith,DEN,31.0,23.2,2.4,7.3,0.333,0.3,0.208,2.1,0.367,0.356,2.4,2.8,0.872,0.5,1.6,2.1,1.6,0.7,0.3,1.1,7.6,1997-98,0.45,0.19,0,33,0
Erick Strickland,DAL,67.0,22.5,3.0,8.3,0.357,0.7,0.294,2.3,0.382,0.4,1.0,1.3,0.774,0.5,1.9,2.4,2.5,0.8,0.1,1.6,7.6,1997-98,0.43,0.09,0,28,0
Anthony Johnson,SAC,77.0,29.4,2.9,7.9,0.371,0.5,0.328,2.4,0.383,0.406,1.0,1.4,0.727,0.7,1.6,2.2,4.3,0.8,0.1,1.6,7.5,1997-98,0.44,0.1,0,27,0
Steve Kerr,CHI,50.0,22.4,2.7,6.0,0.454,1.1,0.438,1.6,0.465,0.548,0.9,1.0,0.918,0.3,1.3,1.5,1.9,0.5,0.1,0.5,7.5,1997-98,0.58,0.15,0,6,1
George Lynch,VAN,82.0,18.2,3.0,6.3,0.481,0.1,0.3,2.9,0.492,0.489,1.4,1.9,0.703,1.8,2.6,4.4,1.5,0.8,0.5,1.3,7.5,1997-98,0.53,0.12,0,29,0
Loy Vaught,LAC,10.0,26.5,3.6,8.4,0.429,0.0,0.0,3.6,0.439,0.429,0.3,0.8,0.375,1.6,4.9,6.5,0.7,0.4,0.2,1.3,7.5,1997-98,0.43,0.87,0,31,0
Robert Horry,LAL,72.0,30.4,2.8,5.8,0.476,0.3,0.204,2.5,0.554,0.499,1.6,2.3,0.692,2.6,4.9,7.5,2.3,1.6,1.3,1.4,7.4,1997-98,0.54,0.21,0,7,1
Kurt Thomas,DAL,5.0,14.6,3.4,9.0,0.378,0.0,,3.4,0.378,0.378,0.6,0.6,1.0,1.6,3.2,4.8,0.6,0.2,0.0,2.0,7.4,1997-98,0.4,1.08,0,28,0
Jason Caffey,2TM,80.0,17.8,2.8,5.8,0.485,0.0,0.0,2.8,0.487,0.485,1.6,2.5,0.655,2.0,2.3,4.3,0.8,0.3,0.3,1.3,7.3,1997-98,0.53,0.1,0,-1,0
Mahmoud Abdul-Rauf,SAC,31.0,17.1,3.3,8.8,0.377,0.2,0.161,3.2,0.405,0.386,0.5,0.5,1.0,0.2,1.0,1.2,1.9,0.5,0.0,0.6,7.3,1997-98,0.4,0.15,0,27,0
Dean Garrett,DEN,82.0,32.1,3.0,6.9,0.428,0.0,,3.0,0.428,0.428,1.4,2.1,0.648,2.8,5.1,7.9,1.1,0.7,1.6,1.0,7.3,1997-98,0.47,0.16,0,33,0
A.C. Green,DAL,82.0,32.3,3.0,6.5,0.453,0.0,0.0,3.0,0.457,0.453,1.4,2.0,0.716,2.7,5.5,8.1,1.5,1.0,0.3,0.8,7.3,1997-98,0.49,0.16,0,28,0
Elliot Perry,MIL,81.0,21.6,3.0,6.9,0.43,0.2,0.34,2.8,0.438,0.445,1.1,1.3,0.844,0.3,1.1,1.3,2.8,1.1,0.0,1.6,7.3,1997-98,0.49,0.08,0,25,0
Dan Majerle,MIA,72.0,26.8,2.6,6.1,0.419,1.5,0.376,1.0,0.507,0.546,0.6,0.7,0.784,0.7,3.1,3.7,2.2,0.9,0.2,0.9,7.2,1997-98,0.56,0.13,0,12,1
George McCloud,PHO,63.0,19.3,2.7,6.8,0.405,1.1,0.341,1.6,0.466,0.488,0.6,0.8,0.765,0.7,2.7,3.5,1.3,0.9,0.2,1.0,7.2,1997-98,0.5,0.12,0,10,1
Sam Perkins,SEA,81.0,20.7,2.4,5.8,0.416,1.1,0.392,1.3,0.438,0.508,1.2,1.6,0.789,0.7,2.5,3.1,1.4,0.8,0.4,0.8,7.2,1997-98,0.55,0.1,0,8,1
Cherokee Parks,MIN,79.0,21.6,2.8,5.7,0.499,0.0,0.0,2.8,0.5,0.499,1.4,2.1,0.651,1.8,3.8,5.5,0.7,0.5,1.1,0.8,7.1,1997-98,0.54,0.13,0,17,1
Vitaly Potapenko,CLE,80.0,17.7,2.9,6.1,0.48,0.0,0.0,2.9,0.48,0.48,1.3,1.8,0.708,1.4,2.5,3.9,0.7,0.3,0.4,1.7,7.1,1997-98,0.52,0.09,0,15,1
Matt Bullard,HOU,67.0,17.8,2.6,5.8,0.45,1.4,0.416,1.2,0.5,0.573,0.3,0.4,0.741,0.4,1.8,2.2,0.9,0.5,0.4,0.6,7.0,1997-98,0.59,0.11,0,21,1
Tracy McGrady,TOR,64.0,18.4,2.8,6.2,0.45,0.2,0.341,2.6,0.462,0.467,1.2,1.7,0.712,1.6,2.6,4.2,1.5,0.8,1.0,1.0,7.0,1997-98,0.5,0.15,0,32,0
Vernon Maxwell,2TM,42.0,15.1,2.5,6.1,0.399,0.9,0.33,1.6,0.452,0.471,1.1,1.4,0.8,0.3,1.0,1.4,1.2,0.4,0.1,1.0,6.9,1997-98,0.51,0.12,0,-1,0
Mark Strickland,MIA,51.0,16.6,2.8,5.3,0.539,0.0,0.0,2.8,0.541,0.539,1.2,1.6,0.72,1.6,2.6,4.2,0.5,0.4,0.7,0.9,6.8,1997-98,0.57,0.17,0,12,1
Chuck Person,SAS,61.0,23.9,2.3,6.5,0.359,1.6,0.344,0.8,0.393,0.479,0.5,0.6,0.757,0.3,3.1,3.3,1.4,0.5,0.2,1.1,6.7,1997-98,0.5,0.11,0,11,1
Michael Curry,MIL,82.0,24.1,2.4,5.1,0.469,0.0,0.444,2.3,0.469,0.474,1.8,2.1,0.835,0.3,0.9,1.2,1.7,0.7,0.2,0.9,6.6,1997-98,0.55,0.08,0,25,0
Travis Best,IND,82.0,18.9,2.5,5.9,0.419,0.3,0.3,2.2,0.439,0.441,1.4,1.6,0.855,0.3,1.1,1.5,3.4,1.0,0.1,1.4,6.5,1997-98,0.49,0.09,0,9,1
Travis Knight,BOS,74.0,20.3,2.6,5.9,0.441,0.2,0.273,2.4,0.465,0.458,1.1,1.4,0.786,2.0,3.0,4.9,1.4,0.7,1.1,1.2,6.5,1997-98,0.5,0.13,0,24,0
Tony Massenburg,VAN,61.0,14.7,2.4,5.1,0.479,0.0,,2.4,0.479,0.479,1.6,2.2,0.73,1.3,2.5,3.8,0.3,0.4,0.4,1.0,6.5,1997-98,0.54,0.12,0,29,0
Tariq Abdul-Wahad,SAC,59.0,16.3,2.4,6.1,0.403,0.1,0.211,2.4,0.414,0.409,1.4,2.1,0.672,0.7,1.2,2.0,0.9,0.6,0.2,1.1,6.4,1997-98,0.46,0.08,0,27,0
Terry Dehere,SAC,77.0,18.3,2.3,5.9,0.399,0.6,0.379,1.7,0.408,0.455,1.0,1.3,0.798,0.3,1.1,1.4,2.5,0.7,0.1,1.2,6.4,1997-98,0.49,0.08,0,27,0
Jerald Honeycutt,MIL,38.0,13.9,2.4,5.8,0.407,0.8,0.377,1.6,0.424,0.473,0.9,1.5,0.621,0.7,1.7,2.4,0.9,0.5,0.2,1.3,6.4,1997-98,0.5,0.13,0,25,0
Terry Cummings,2TM,74.0,16.0,2.7,5.8,0.467,0.0,0.0,2.7,0.468,0.467,0.9,1.3,0.684,1.3,2.5,3.8,0.6,0.5,0.1,0.7,6.3,1997-98,0.49,0.1,0,-1,0
Brian Shaw,2TM,59.0,25.9,2.6,7.6,0.345,0.5,0.295,2.1,0.359,0.377,0.6,0.9,0.692,0.6,3.0,3.6,4.4,0.8,0.3,1.7,6.3,1997-98,0.39,0.14,0,-1,0
Chris Childs,NYK,68.0,23.5,2.2,5.2,0.421,0.4,0.31,1.8,0.457,0.459,1.5,1.9,0.825,0.4,2.0,2.4,3.9,0.8,0.1,1.5,6.3,1997-98,0.52,0.13,0,19,1
Jerome Kersey,SEA,37.0,19.4,2.6,6.3,0.416,0.0,0.1,2.6,0.43,0.418,1.1,1.8,0.6,1.5,2.1,3.6,1.2,1.4,0.4,1.0,6.3,1997-98,0.44,0.2,0,8,1
Derrick McKey,IND,57.0,23.1,2.6,5.7,0.459,0.1,0.235,2.6,0.471,0.465,1.0,1.4,0.714,1.3,2.4,3.7,1.5,1.0,0.5,1.4,6.3,1997-98,0.5,0.14,0,9,1
Oliver Miller,TOR,64.0,25.4,2.7,5.8,0.461,0.0,0.0,2.7,0.466,0.461,1.0,1.6,0.604,2.3,4.0,6.3,3.1,0.9,1.1,2.0,6.3,1997-98,0.48,0.19,0,32,0
Monty Williams,SAS,72.0,18.3,2.3,5.1,0.448,0.0,0.5,2.3,0.448,0.45,1.7,2.5,0.67,0.9,1.6,2.5,1.2,0.5,0.3,1.1,6.3,1997-98,0.51,0.08,0,11,1
Eric Murdock,MIA,82.0,17.0,2.2,5.1,0.422,0.3,0.308,1.8,0.454,0.456,1.5,1.9,0.801,0.5,1.4,1.9,2.7,1.3,0.2,1.3,6.2,1997-98,0.52,0.09,0,12,1
Stanley Roberts,MIN,74.0,17.9,2.6,5.2,0.495,0.0,,2.6,0.495,0.495,1.0,2.1,0.481,1.5,3.4,4.9,0.4,0.3,1.0,0.9,6.2,1997-98,0.51,0.11,0,17,1
Harold Ellis,DEN,27.0,12.7,2.3,4.1,0.559,0.0,0.0,2.3,0.579,0.559,1.5,2.3,0.635,1.0,0.9,1.9,0.7,0.7,0.1,0.7,6.1,1997-98,0.6,0.23,0,33,0
Tom Hammonds,MIN,57.0,20.0,2.2,4.3,0.516,0.0,0.0,2.2,0.518,0.516,1.6,2.3,0.697,1.8,3.0,4.8,0.6,0.3,0.3,0.8,6.1,1997-98,0.57,0.15,0,17,1
Alvin Williams,2TM,54.0,19.8,2.3,5.2,0.443,0.2,0.321,2.1,0.457,0.459,1.2,1.7,0.722,0.4,1.1,1.5,1.9,0.7,0.1,1.1,6.0,1997-98,0.5,0.11,0,-1,0
Tom Chambers,PHI,1.0,10.0,2.0,2.0,1.0,0.0,,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,6.0,1997-98,1.04,9.0,0,26,0
Todd Day,MIA,5.0,13.8,2.2,6.2,0.355,0.4,0.167,1.8,0.474,0.387,1.2,1.8,0.667,0.8,0.4,1.2,1.4,1.4,0.0,0.6,6.0,1997-98,0.43,0.96,0,12,1
Othella Harrington,HOU,58.0,15.6,2.2,4.6,0.485,0.0,0.0,2.2,0.487,0.485,1.6,2.1,0.754,1.3,2.3,3.6,0.4,0.2,0.5,0.8,6.0,1997-98,0.54,0.12,0,21,1
Shawn Respert,2TM,57.0,16.0,2.3,5.1,0.444,0.5,0.333,1.7,0.495,0.497,0.8,1.1,0.787,0.6,1.1,1.8,1.1,0.6,0.0,0.8,5.9,1997-98,0.53,0.1,0,-1,0
Chris Anstey,DAL,41.0,16.6,2.2,5.6,0.398,0.1,0.188,2.2,0.414,0.405,1.3,1.8,0.716,1.3,2.5,3.8,0.9,0.8,0.7,1.0,5.9,1997-98,0.46,0.18,0,28,0
Derek Fisher,LAL,82.0,21.5,2.0,4.6,0.434,0.4,0.383,1.6,0.448,0.475,1.4,1.9,0.757,0.5,1.9,2.4,4.1,0.9,0.1,1.5,5.8,1997-98,0.53,0.11,0,7,1
