Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Mark Acres,BOS,79.0,14.6,1.4,2.6,0.532,0.0,,1.4,0.532,0.532,0.9,1.4,0.64,1.3,2.1,3.4,0.5,0.4,0.3,0.7,3.6,1987-88,0.56,0.07,0,6,1
Mark McNamara,PHI,42.0,13.8,1.2,3.2,0.391,0.0,,1.2,0.391,0.391,1.1,1.6,0.727,1.6,2.2,3.7,0.4,0.1,0.3,0.6,3.6,1987-88,0.46,0.12,0,21,0
Duane Washington,NJN,15.0,10.4,1.2,2.8,0.429,0.1,0.5,1.1,0.421,0.452,1.1,1.3,0.8,0.3,1.1,1.5,2.3,0.8,0.0,0.6,3.6,1987-88,0.53,0.39,0,26,0
Lancaster Gordon,LAC,8.0,8.1,1.4,3.9,0.355,0.0,,1.4,0.355,0.355,0.8,0.8,1.0,0.3,0.3,0.5,0.9,0.1,0.3,0.5,3.5,1987-88,0.41,0.29,0,27,0
Pace Mannion,MIL,35.0,13.6,1.4,3.4,0.407,0.1,0.167,1.3,0.434,0.415,0.7,1.1,0.676,0.5,1.0,1.5,1.6,0.4,0.2,0.7,3.5,1987-88,0.45,0.12,0,16,1
Chris McNealy,NYK,19.0,13.9,1.2,3.9,0.311,0.0,,1.2,0.311,0.311,1.1,1.6,0.677,1.3,2.1,3.4,1.2,0.8,0.1,0.9,3.5,1987-88,0.38,0.26,0,19,1
Kevin Henderson,2TM,17.0,11.2,1.2,3.1,0.396,0.0,0.0,1.2,0.404,0.396,0.9,1.5,0.577,0.5,0.7,1.2,1.4,0.5,0.0,1.0,3.4,1987-88,0.45,0.18,0,-1,0
Bob Thornton,2TM,48.0,12.4,1.4,2.7,0.5,0.0,0.0,1.4,0.508,0.5,0.7,1.1,0.618,1.0,1.4,2.3,0.3,0.2,0.1,0.7,3.4,1987-88,0.53,0.08,0,-1,0
Scott Roth,UTA,26.0,7.7,1.2,2.8,0.405,0.1,0.182,1.1,0.444,0.419,0.8,1.2,0.733,0.3,0.8,1.1,0.6,0.5,0.0,0.4,3.2,1987-88,0.48,0.12,0,13,1
Danny Young,SEA,77.0,12.3,1.2,2.8,0.408,0.3,0.286,0.9,0.475,0.459,0.6,0.7,0.811,0.2,0.7,1.0,2.8,0.7,0.0,0.5,3.2,1987-88,0.51,0.07,0,15,1
Chris Dudley,CLE,55.0,9.3,1.2,2.5,0.474,0.0,,1.2,0.474,0.474,0.7,1.3,0.563,1.3,1.3,2.6,0.4,0.2,0.3,0.6,3.1,1987-88,0.5,0.07,0,17,1
Winston Crite,PHO,29.0,8.9,1.2,2.3,0.5,0.0,,1.2,0.5,0.5,0.7,0.9,0.76,0.9,1.3,2.2,0.5,0.2,0.3,0.9,3.0,1987-88,0.56,0.14,0,23,0
Stuart Gray,IND,74.0,10.9,1.2,2.6,0.466,0.0,0.0,1.2,0.469,0.466,0.6,1.0,0.603,0.9,2.4,3.4,0.6,0.1,0.4,0.7,3.0,1987-88,0.49,0.07,0,20,0
Charles Jones,WSB,69.0,19.0,1.0,2.6,0.407,0.0,0.0,1.0,0.409,0.407,0.8,1.1,0.707,1.5,3.2,4.7,0.9,0.8,1.6,0.8,2.9,1987-88,0.47,0.12,0,18,1
Andre Turner,HOU,12.0,8.3,1.0,2.8,0.353,0.1,0.143,0.9,0.407,0.368,0.8,1.2,0.714,0.3,0.3,0.7,1.9,0.6,0.1,1.0,2.9,1987-88,0.44,0.25,0,14,1
Rick Carlisle,NYK,26.0,7.8,1.1,2.6,0.433,0.2,0.353,0.9,0.46,0.478,0.4,0.4,0.909,0.2,0.3,0.5,1.2,0.4,0.2,0.8,2.8,1987-88,0.5,0.11,0,19,1
Mike Smrek,LAL,48.0,8.8,0.9,2.1,0.427,0.0,,0.9,0.427,0.427,0.9,1.4,0.667,0.6,1.2,1.8,0.2,0.1,0.9,0.6,2.8,1987-88,0.52,0.07,0,5,1
William Bedford,DET,38.0,7.8,1.2,2.7,0.436,0.0,,1.2,0.436,0.436,0.3,0.6,0.565,0.7,1.0,1.7,0.1,0.2,0.4,0.5,2.7,1987-88,0.46,0.07,0,7,1
Michael Brooks,DEN,16.0,8.3,1.3,3.1,0.408,0.0,,1.3,0.408,0.408,0.2,0.3,0.75,1.2,1.6,2.8,0.8,0.3,0.1,0.8,2.7,1987-88,0.42,0.25,0,8,1
Michael Jackson,SAC,58.0,13.1,1.1,2.9,0.374,0.1,0.24,1.0,0.397,0.392,0.4,0.6,0.719,0.3,0.7,1.0,3.1,0.3,0.1,1.0,2.7,1987-88,0.43,0.07,0,24,0
Sedric Toney,NYK,21.0,6.6,1.0,2.3,0.438,0.2,0.357,0.8,0.471,0.49,0.5,0.5,0.909,0.1,0.2,0.4,1.1,0.4,0.0,0.6,2.7,1987-88,0.54,0.13,0,19,1
Kermit Washington,GSW,6.0,9.3,1.2,2.3,0.5,0.0,,1.2,0.5,0.5,0.3,0.3,1.0,1.5,1.7,3.2,0.0,0.7,0.7,0.7,2.7,1987-88,0.56,0.92,0,25,0
Johnny Rogers,CLE,24.0,7.0,1.1,2.5,0.426,0.0,0.0,1.1,0.441,0.426,0.4,0.5,0.769,0.3,0.8,1.1,0.1,0.2,0.1,0.4,2.6,1987-88,0.48,0.09,0,17,1
Kent Benson,CLE,2.0,6.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,2.5,1987-88,0.87,1.25,0,17,1
Lester Conner,HOU,52.0,7.7,1.0,2.1,0.463,0.0,0.0,1.0,0.495,0.463,0.6,0.8,0.78,0.4,0.3,0.7,1.1,0.7,0.0,0.6,2.5,1987-88,0.51,0.06,0,14,1
Clinton Wheeler,IND,59.0,8.7,1.1,2.2,0.47,0.0,,1.1,0.47,0.47,0.4,0.6,0.735,0.3,0.4,0.7,1.7,0.6,0.0,0.9,2.5,1987-88,0.51,0.06,0,20,0
Chris Washburn,2TM,37.0,7.0,1.0,2.2,0.444,0.0,,1.0,0.444,0.444,0.5,0.8,0.581,0.8,1.3,2.0,0.2,0.1,0.2,0.5,2.4,1987-88,0.47,0.08,0,-1,0
Andre Moore,2TM,10.0,5.0,0.9,2.7,0.333,0.0,,0.9,0.333,0.333,0.6,0.8,0.75,0.6,0.8,1.4,0.6,0.2,0.1,0.4,2.4,1987-88,0.39,0.23,0,-1,0
Billy Donovan,NYK,44.0,8.3,1.0,2.5,0.404,0.0,0.0,1.0,0.431,0.404,0.4,0.5,0.81,0.1,0.5,0.6,2.0,0.4,0.0,1.0,2.4,1987-88,0.44,0.06,0,19,1
Manute Bol,WSB,77.0,14.8,1.0,2.1,0.455,0.0,0.0,1.0,0.457,0.455,0.3,0.6,0.531,0.9,2.6,3.6,0.2,0.1,2.7,0.5,2.3,1987-88,0.49,0.09,0,18,1
Uwe Blab,DAL,73.0,9.0,0.8,1.8,0.439,0.0,,0.8,0.439,0.439,0.6,0.9,0.708,0.7,1.1,1.8,0.5,0.1,0.4,0.7,2.2,1987-88,0.5,0.04,0,9,1
T.R. Dunn,DEN,82.0,18.7,0.9,1.9,0.449,0.0,0.0,0.9,0.452,0.449,0.5,0.6,0.769,1.3,1.6,2.9,1.1,1.2,0.1,0.3,2.2,1987-88,0.51,0.07,0,8,1
Maurice Martin,DEN,26.0,5.2,0.9,2.3,0.377,0.0,0.25,0.8,0.386,0.385,0.4,0.8,0.476,0.5,0.4,0.9,0.5,0.2,0.1,0.4,2.2,1987-88,0.41,0.07,0,8,1
Jay Murphy,WSB,9.0,5.1,0.9,2.6,0.348,0.0,,0.9,0.348,0.348,0.4,0.6,0.8,0.4,1.3,1.8,0.1,0.0,0.0,0.6,2.2,1987-88,0.38,0.18,0,18,1
Ennis Whatley,ATL,5.0,4.8,0.8,1.8,0.444,0.0,,0.8,0.444,0.444,0.6,0.8,0.75,0.0,0.8,0.8,0.4,0.4,0.0,0.8,2.2,1987-88,0.51,0.36,0,12,1
Steve Alford,DAL,28.0,7.0,0.8,2.0,0.382,0.0,0.125,0.7,0.426,0.391,0.6,0.6,0.941,0.1,0.7,0.8,0.8,0.6,0.1,0.4,2.1,1987-88,0.46,0.1,0,9,1
Ed Nealy,SAS,68.0,12.3,0.7,1.6,0.459,0.0,0.5,0.7,0.458,0.463,0.6,0.9,0.651,1.2,2.1,3.3,0.7,0.4,0.1,0.4,2.1,1987-88,0.53,0.07,0,22,1
Danny Vranes,PHI,57.0,13.5,0.9,2.1,0.438,0.0,0.0,0.9,0.449,0.438,0.3,0.6,0.429,0.8,1.3,2.1,0.6,0.5,0.6,0.4,2.1,1987-88,0.44,0.07,0,21,0
Bill Wennington,DAL,30.0,4.2,0.8,1.6,0.51,0.0,0.5,0.8,0.511,0.52,0.4,0.6,0.632,0.5,0.8,1.3,0.1,0.2,0.3,0.3,2.1,1987-88,0.56,0.09,0,9,1
Jim Farmer,DAL,30.0,5.2,0.9,2.3,0.377,0.0,0.0,0.9,0.413,0.377,0.3,0.3,0.9,0.3,0.3,0.6,0.5,0.1,0.0,0.7,2.0,1987-88,0.41,0.04,0,9,1
Scott Hastings,ATL,55.0,7.3,0.7,1.5,0.488,0.1,0.417,0.6,0.5,0.518,0.5,0.5,0.926,0.5,1.3,1.8,0.3,0.1,0.2,0.3,2.0,1987-88,0.58,0.06,0,12,1
Ronnie Murphy,POR,18.0,4.9,0.8,2.7,0.286,0.1,0.25,0.7,0.289,0.296,0.4,0.6,0.636,0.3,0.3,0.6,0.3,0.3,0.1,0.4,2.0,1987-88,0.34,0.04,0,10,1
Chris Engler,NJN,54.0,7.4,0.7,1.6,0.409,0.0,,0.7,0.409,0.409,0.6,0.6,0.886,0.6,1.2,1.8,0.3,0.2,0.1,0.5,1.9,1987-88,0.51,0.05,0,26,0
John Stroeder,MIL,41.0,6.6,0.7,1.9,0.367,0.0,0.0,0.7,0.377,0.367,0.5,0.7,0.667,0.6,1.1,1.7,0.5,0.1,0.3,0.6,1.9,1987-88,0.43,0.06,0,16,1
Ron Moore,2TM,14.0,4.2,0.6,2.1,0.31,0.0,,0.6,0.31,0.31,0.4,0.6,0.75,0.1,0.4,0.6,0.1,0.4,0.0,0.3,1.7,1987-88,0.36,0.06,0,-1,0
Darryl Dawkins,2TM,6.0,5.5,0.3,1.5,0.222,0.0,,0.3,0.222,0.222,1.0,2.5,0.4,0.3,0.5,0.8,0.3,0.0,0.3,1.2,1.7,1987-88,0.33,-0.13,0,-1,0
Greg Dreiling,IND,20.0,3.7,0.4,0.9,0.471,0.0,,0.4,0.471,0.471,0.9,1.3,0.692,0.2,0.7,0.9,0.3,0.1,0.2,0.6,1.7,1987-88,0.58,0.08,0,20,0
Ralph Lewis,DET,50.0,6.2,0.5,1.7,0.31,0.0,0.0,0.5,0.314,0.31,0.6,1.0,0.604,0.3,0.7,1.0,0.3,0.3,0.1,0.4,1.7,1987-88,0.4,0.03,0,7,1
Johnny Moore,2TM,5.0,12.2,0.8,2.0,0.4,0.0,0.0,0.8,0.444,0.4,0.0,0.0,,0.4,0.8,1.2,2.4,0.6,0.0,1.4,1.6,1987-88,0.4,0.64,0,-1,0
Clemon Johnson,SEA,74.0,9.8,0.7,1.4,0.467,0.0,,0.7,0.467,0.467,0.3,0.4,0.688,0.9,1.5,2.4,0.2,0.2,0.3,0.4,1.6,1987-88,0.51,0.05,0,15,1
Billy Thompson,LAL,9.0,4.2,0.3,1.4,0.231,0.0,,0.3,0.231,0.231,0.9,1.1,0.8,0.2,0.8,1.0,0.1,0.1,0.0,0.7,1.6,1987-88,0.42,0.09,0,5,1
Jeff Cook,PHO,33.0,10.9,0.4,1.8,0.237,0.0,0.0,0.4,0.241,0.237,0.7,0.8,0.821,1.1,2.1,3.2,0.4,0.3,0.2,0.4,1.5,1987-88,0.35,0.11,0,23,0
Eddie Hughes,UTA,11.0,3.8,0.5,1.2,0.385,0.1,0.167,0.4,0.571,0.423,0.5,0.5,1.0,0.3,0.1,0.4,0.7,0.0,0.0,0.5,1.5,1987-88,0.53,0.13,0,13,1
Brian Rowsom,IND,4.0,4.0,0.0,1.5,0.0,0.0,,0.0,0.0,0.0,1.5,1.5,1.0,0.3,1.0,1.3,0.3,0.3,0.0,0.3,1.5,1987-88,0.35,0.4,0,20,0
Charles Jones,POR,37.0,5.0,0.4,1.1,0.4,0.0,0.0,0.4,0.41,0.4,0.5,0.9,0.576,0.3,0.5,0.8,0.2,0.1,0.2,0.3,1.4,1987-88,0.47,0.04,0,10,1
Louis Orr,NYK,29.0,6.2,0.6,1.7,0.32,0.0,0.0,0.6,0.327,0.32,0.3,0.6,0.5,0.4,0.7,1.2,0.3,0.2,0.0,0.5,1.4,1987-88,0.36,0.04,0,19,1
Bart Kofoed,UTA,36.0,6.3,0.5,1.3,0.375,0.1,0.286,0.4,0.39,0.396,0.2,0.4,0.615,0.1,0.3,0.4,0.6,0.2,0.0,0.5,1.3,1987-88,0.44,0.03,0,13,1
Nikita Wilson,POR,15.0,3.6,0.5,1.5,0.304,0.0,,0.5,0.304,0.304,0.3,0.4,0.833,0.1,0.6,0.7,0.2,0.0,0.0,0.3,1.3,1987-88,0.39,0.05,0,10,1
Martin Nessley,2TM,44.0,7.6,0.5,1.2,0.385,0.0,,0.5,0.385,0.385,0.2,0.4,0.444,0.5,1.3,1.9,0.4,0.2,0.3,0.5,1.1,1987-88,0.4,0.06,0,-1,0
Chuck Nevitt,DET,17.0,3.7,0.4,1.2,0.333,0.0,,0.4,0.333,0.333,0.2,0.4,0.5,0.2,0.8,1.1,0.0,0.1,0.3,0.1,1.0,1987-88,0.36,0.08,0,7,1
Elston Turner,CHI,17.0,5.8,0.5,1.8,0.267,0.0,,0.5,0.267,0.267,0.1,0.1,0.5,0.5,0.1,0.6,0.5,0.5,0.0,0.6,1.0,1987-88,0.27,0.04,0,11,1
Rickie Winslow,MIL,7.0,6.4,0.4,1.9,0.231,0.0,0.0,0.4,0.25,0.231,0.1,0.3,0.5,0.4,0.6,1.0,0.3,0.1,0.0,0.6,1.0,1987-88,0.25,0.01,0,16,1
Brad Wright,DEN,2.0,3.5,0.5,2.5,0.2,0.0,,0.5,0.2,0.2,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1987-88,0.2,-0.75,0,8,1
Granville Waiters,CHI,22.0,5.2,0.4,1.3,0.31,0.0,0.0,0.4,0.321,0.31,0.0,0.1,0.0,0.4,0.9,1.3,0.0,0.1,0.7,0.3,0.8,1987-88,0.3,0.07,0,11,1
Jeff Lamp,LAL,3.0,2.3,0.0,0.0,,0.0,,0.0,,,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1987-88,1.14,0.23,0,5,1
Mark Wade,GSW,11.0,11.2,0.3,1.8,0.15,0.0,0.0,0.3,0.167,0.15,0.2,0.4,0.5,0.3,1.1,1.4,3.1,0.6,0.1,1.2,0.7,1987-88,0.18,0.27,0,25,0
Kannard Johnson,CLE,4.0,3.0,0.3,0.8,0.333,0.0,,0.3,0.333,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.5,1987-88,0.31,-0.05,0,17,1
Kevin Gamble,POR,9.0,2.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2,0.1,0.3,0.1,0.2,0.0,0.2,0.0,1987-88,0.0,0.01,0,10,1
Walker Russell,DET,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1987-88,0.0,0.0,0,7,1
League Average,,,,,,0.48,,0.316,,0.49,0.489,,,0.766,,,,,,,,,1987-88,,,0,-1,0
