Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Herb Williams,DAL,75.0,27.2,4.9,11.3,0.431,0.0,0.167,4.9,0.433,0.432,1.7,2.3,0.725,1.4,4.6,6.1,1.3,0.5,1.3,1.5,11.5,1991-92,0.47,0.16,0,29,0
Frank Brickowski,MIL,65.0,23.9,4.7,9.0,0.524,0.0,0.5,4.7,0.524,0.527,1.9,2.5,0.767,1.5,3.8,5.3,1.9,0.9,0.4,1.7,11.4,1991-92,0.56,0.2,0,25,0
Chris Morris,NJN,77.0,31.1,4.5,9.4,0.477,0.3,0.2,4.2,0.526,0.492,2.1,3.0,0.714,2.6,3.8,6.4,2.6,1.7,1.1,2.2,11.4,1991-92,0.53,0.2,0,19,1
Thurl Bailey,2TM,84.0,25.0,4.4,10.0,0.44,0.0,0.0,4.4,0.441,0.44,2.6,3.2,0.796,1.5,4.3,5.8,0.9,0.4,1.4,1.3,11.3,1991-92,0.5,0.15,0,-1,0
Mark Aguirre,DET,75.0,21.1,4.5,10.5,0.431,0.2,0.211,4.3,0.453,0.44,2.1,3.1,0.687,0.9,2.3,3.1,1.7,0.7,0.1,1.4,11.3,1991-92,0.48,0.11,0,13,1
Vlade Divac,LAL,36.0,27.2,4.4,8.8,0.495,0.1,0.263,4.2,0.51,0.503,2.4,3.1,0.768,2.4,4.4,6.9,1.7,1.5,1.0,2.4,11.3,1991-92,0.56,0.41,0,17,1
Mark Jackson,NYK,81.0,30.4,4.5,9.2,0.491,0.1,0.256,4.4,0.506,0.499,2.1,2.7,0.77,1.2,2.6,3.8,8.6,1.4,0.2,2.6,11.3,1991-92,0.54,0.21,0,12,1
Buck Williams,POR,80.0,31.5,4.3,7.0,0.604,0.0,0.0,4.3,0.605,0.604,2.8,3.7,0.754,3.3,5.6,8.8,1.4,0.8,0.5,1.6,11.3,1991-92,0.65,0.22,0,7,1
Willie Burton,MIA,68.0,23.3,4.1,9.1,0.45,0.1,0.4,4.0,0.451,0.455,2.9,3.6,0.8,1.1,2.5,3.6,1.8,0.7,0.5,1.8,11.2,1991-92,0.52,0.15,0,21,1
Fat Lever,DAL,31.0,28.5,4.4,11.3,0.387,0.5,0.327,3.8,0.397,0.411,1.9,2.6,0.75,1.8,3.4,5.2,3.5,1.5,0.4,1.2,11.2,1991-92,0.45,0.42,0,29,0
J.R. Reid,CHH,51.0,24.6,4.2,8.5,0.49,0.0,0.0,4.2,0.493,0.49,2.6,3.7,0.705,1.9,4.3,6.2,1.6,1.0,0.5,1.6,11.0,1991-92,0.54,0.26,0,24,0
Antoine Carr,SAS,81.0,23.0,4.4,9.0,0.49,0.0,0.2,4.4,0.492,0.491,2.0,2.6,0.764,1.6,2.7,4.3,0.8,0.4,1.2,1.4,10.9,1991-92,0.54,0.14,0,15,1
A.J. English,WSB,81.0,20.6,4.5,10.4,0.433,0.1,0.176,4.4,0.443,0.436,1.8,2.2,0.841,0.9,1.2,2.1,1.8,0.4,0.1,1.1,10.9,1991-92,0.48,0.1,0,27,0
Doc Rivers,LAC,59.0,28.1,3.8,9.0,0.424,0.4,0.283,3.4,0.454,0.448,2.8,3.3,0.832,0.4,2.1,2.5,3.9,1.9,0.3,1.6,10.9,1991-92,0.52,0.21,0,16,1
Winston Garland,DEN,78.0,28.3,4.3,9.6,0.444,0.1,0.321,4.2,0.449,0.45,2.2,2.6,0.859,0.9,1.6,2.4,5.3,1.3,0.3,2.2,10.8,1991-92,0.5,0.16,0,28,0
Kevin Duckworth,POR,82.0,27.1,4.4,9.6,0.461,0.0,0.0,4.4,0.462,0.461,1.9,2.8,0.69,1.8,4.2,6.1,1.2,0.5,0.5,1.7,10.7,1991-92,0.49,0.14,0,7,1
Terry Teagle,LAL,82.0,19.5,4.4,9.8,0.452,0.0,0.25,4.4,0.453,0.453,1.8,2.4,0.766,1.1,1.1,2.2,1.4,0.8,0.1,1.4,10.7,1991-92,0.49,0.1,0,17,1
Mark Macon,DEN,76.0,30.3,4.4,11.7,0.375,0.1,0.133,4.3,0.383,0.377,1.8,2.4,0.73,1.1,1.8,2.9,2.2,2.0,0.2,2.0,10.6,1991-92,0.42,0.11,0,28,0
Dennis Hopson,2TM,71.0,18.5,3.9,8.4,0.465,0.2,0.255,3.7,0.484,0.476,2.5,3.6,0.708,1.5,1.4,2.9,1.4,0.9,0.5,1.4,10.5,1991-92,0.53,0.13,0,-1,0
Sam Vincent,ORL,39.0,22.7,3.8,8.9,0.43,0.0,0.077,3.8,0.443,0.431,2.8,3.3,0.846,0.5,2.1,2.6,3.8,0.9,0.1,1.8,10.5,1991-92,0.51,0.27,0,30,0
Stanley Roberts,ORL,55.0,20.3,4.3,8.1,0.529,0.0,0.0,4.3,0.53,0.529,1.8,3.6,0.515,2.1,4.1,6.1,0.7,0.4,1.5,1.4,10.4,1991-92,0.54,0.22,0,30,0
Larry Stewart,WSB,76.0,29.3,4.0,7.8,0.514,0.0,0.0,4.0,0.516,0.514,2.5,3.1,0.807,2.4,3.5,5.9,1.6,0.7,0.6,1.5,10.4,1991-92,0.57,0.18,0,27,0
Mahmoud Abdul-Rauf,DEN,81.0,19.0,4.4,10.4,0.421,0.4,0.33,4.0,0.433,0.44,1.2,1.3,0.87,0.3,1.1,1.4,2.4,0.5,0.0,1.4,10.3,1991-92,0.47,0.09,0,28,0
John Battle,CLE,76.0,21.5,4.2,8.7,0.48,0.0,0.118,4.1,0.489,0.481,1.9,2.3,0.848,0.3,1.2,1.5,2.1,0.5,0.1,1.2,10.3,1991-92,0.53,0.11,0,6,1
Terry Davis,DAL,68.0,31.6,3.8,7.8,0.482,0.0,0.0,3.8,0.487,0.482,2.7,4.2,0.635,3.4,6.5,9.9,0.8,0.4,0.4,1.7,10.2,1991-92,0.53,0.21,0,29,0
Rod Higgins,GSW,25.0,21.4,3.5,8.4,0.412,1.3,0.347,2.2,0.466,0.491,1.9,2.4,0.814,1.2,2.2,3.4,0.9,0.6,0.5,0.6,10.2,1991-92,0.54,0.38,0,9,1
Bimbo Coles,MIA,81.0,24.4,3.6,8.0,0.455,0.1,0.192,3.5,0.477,0.462,2.7,3.2,0.824,0.9,1.5,2.3,4.5,0.9,0.2,2.1,10.1,1991-92,0.54,0.14,0,21,1
Kevin Edwards,MIA,81.0,22.7,4.0,8.8,0.454,0.1,0.219,3.9,0.465,0.459,2.0,2.4,0.848,0.7,1.9,2.6,2.1,1.2,0.2,1.5,10.1,1991-92,0.51,0.12,0,21,1
Paul Graham,ATL,78.0,22.0,3.9,8.7,0.447,0.7,0.39,3.2,0.462,0.488,1.6,2.2,0.741,0.9,2.0,3.0,2.2,1.2,0.3,1.2,10.1,1991-92,0.52,0.13,0,22,0
Sam Mitchell,MIN,82.0,26.2,3.7,8.8,0.423,0.0,0.182,3.7,0.427,0.425,2.5,3.2,0.786,1.9,3.8,5.8,1.1,0.6,0.5,1.2,10.1,1991-92,0.49,0.14,0,31,0
B.J. Armstrong,CHI,82.0,22.9,4.1,8.5,0.481,0.4,0.402,3.7,0.492,0.506,1.3,1.6,0.806,0.2,1.5,1.8,3.2,0.6,0.1,1.1,9.9,1991-92,0.54,0.12,0,5,1
Walter Davis,DEN,46.0,16.1,4.0,8.8,0.459,0.1,0.313,3.9,0.465,0.465,1.8,2.0,0.872,0.4,1.1,1.5,1.5,0.6,0.0,1.0,9.9,1991-92,0.51,0.16,0,28,0
Tyrone Corbin,2TM,80.0,27.6,3.8,7.9,0.481,0.0,0.0,3.8,0.484,0.481,2.2,2.5,0.866,2.0,3.9,5.9,1.8,1.0,0.3,1.2,9.8,1991-92,0.54,0.16,0,-1,0
Dennis Rodman,DET,82.0,40.3,4.2,7.7,0.539,0.4,0.317,3.8,0.581,0.564,1.0,1.7,0.6,6.4,12.3,18.7,2.3,0.8,0.9,1.7,9.8,1991-92,0.58,0.32,0,13,1
Danny Ainge,POR,81.0,19.7,3.7,8.3,0.442,1.0,0.339,2.7,0.496,0.5,1.3,1.6,0.824,0.5,1.3,1.8,2.5,0.9,0.2,0.9,9.7,1991-92,0.54,0.11,0,7,1
James Edwards,LAC,72.0,20.0,3.5,7.5,0.465,0.0,0.0,3.5,0.466,0.465,2.8,3.8,0.731,0.8,2.0,2.8,0.7,0.3,0.5,1.0,9.7,1991-92,0.53,0.11,0,16,1
Bill Laimbeer,DET,81.0,27.6,4.2,9.0,0.47,0.4,0.376,3.8,0.483,0.492,0.8,0.9,0.893,1.3,4.3,5.6,2.0,0.6,0.7,1.3,9.7,1991-92,0.52,0.15,0,13,1
Fred Roberts,MIL,80.0,21.8,3.9,8.1,0.482,0.2,0.514,3.7,0.48,0.497,1.6,2.1,0.749,1.3,1.9,3.2,1.5,0.7,0.5,1.5,9.6,1991-92,0.53,0.12,0,25,0
John Salley,DET,72.0,24.6,3.5,6.8,0.512,0.0,0.0,3.5,0.516,0.512,2.6,3.6,0.715,1.5,2.6,4.1,1.6,0.7,1.5,1.4,9.5,1991-92,0.57,0.16,0,13,1
Anthony Bonner,SAC,79.0,28.9,3.7,8.3,0.447,0.0,0.25,3.7,0.448,0.448,1.9,3.1,0.627,2.4,3.7,6.1,1.6,1.2,0.3,1.7,9.4,1991-92,0.49,0.14,0,26,0
Gary Payton,SEA,81.0,31.5,4.1,9.1,0.451,0.0,0.13,4.0,0.461,0.453,1.2,1.8,0.669,1.5,2.1,3.6,6.2,1.8,0.3,2.1,9.4,1991-92,0.48,0.17,0,14,1
Mike Iuzzolino,DAL,52.0,24.6,3.1,6.8,0.451,1.1,0.434,1.9,0.461,0.534,2.1,2.5,0.836,0.5,1.4,1.9,3.7,0.6,0.0,1.8,9.3,1991-92,0.59,0.18,0,29,0
Marcus Liberty,DEN,75.0,20.4,3.7,8.3,0.443,0.2,0.34,3.4,0.452,0.457,1.7,2.4,0.728,1.9,2.2,4.1,0.8,0.9,0.4,1.2,9.3,1991-92,0.5,0.12,0,28,0
Bison Dele,ORL,48.0,18.9,3.6,6.8,0.528,0.0,,3.6,0.528,0.528,2.0,3.0,0.669,2.4,3.3,5.7,0.7,0.9,1.1,1.8,9.1,1991-92,0.56,0.24,0,30,0
Sleepy Floyd,HOU,82.0,20.3,3.5,8.6,0.406,0.5,0.301,3.0,0.429,0.433,1.6,2.1,0.794,0.4,1.4,1.8,2.9,0.7,0.3,1.6,9.1,1991-92,0.48,0.09,0,18,0
Jeff Grayer,MIL,82.0,20.2,3.8,8.4,0.448,0.2,0.288,3.5,0.465,0.462,1.2,1.9,0.667,1.6,1.6,3.1,1.8,0.8,0.2,1.3,9.0,1991-92,0.49,0.1,0,25,0
Larry Krystkowiak,MIL,79.0,23.4,3.7,8.4,0.444,0.0,0.0,3.7,0.447,0.444,1.6,2.1,0.757,1.7,3.8,5.4,1.4,0.7,0.2,1.5,9.0,1991-92,0.48,0.13,0,25,0
Rodney McCray,DAL,75.0,28.1,3.6,8.3,0.436,0.3,0.294,3.3,0.458,0.456,1.5,2.0,0.719,2.0,4.3,6.2,2.9,0.6,0.4,1.5,9.0,1991-92,0.49,0.17,0,29,0
Terry Mills,NJN,82.0,20.9,3.8,8.2,0.463,0.1,0.348,3.7,0.467,0.469,1.4,1.9,0.75,2.3,3.2,5.5,1.0,0.6,0.5,1.0,9.0,1991-92,0.5,0.13,0,19,1
Blair Rasmussen,ATL,81.0,24.3,4.3,9.0,0.478,0.1,0.217,4.2,0.486,0.481,0.4,0.5,0.75,1.2,3.7,4.9,1.3,0.4,0.6,0.6,9.0,1991-92,0.49,0.13,0,22,0
Muggsy Bogues,CHH,82.0,34.0,3.9,8.2,0.472,0.0,0.074,3.8,0.489,0.474,1.1,1.5,0.783,0.7,2.2,2.9,9.1,2.1,0.1,1.9,8.9,1991-92,0.5,0.2,0,24,0
Vern Fleming,IND,82.0,21.2,3.6,7.4,0.482,0.1,0.222,3.5,0.494,0.487,1.6,2.2,0.737,0.8,1.7,2.5,3.2,0.7,0.1,1.7,8.9,1991-92,0.53,0.11,0,20,1
Michael Cage,SEA,82.0,30.0,3.7,6.6,0.566,0.0,0.0,3.7,0.572,0.566,1.3,2.1,0.62,3.2,5.6,8.9,1.1,1.2,0.7,1.0,8.8,1991-92,0.58,0.2,0,14,1
Doug Smith,DAL,76.0,22.5,3.8,9.2,0.415,0.0,0.0,3.8,0.421,0.415,1.2,1.6,0.736,1.7,3.4,5.1,1.7,0.8,0.4,1.3,8.8,1991-92,0.44,0.13,0,29,0
Buck Johnson,HOU,80.0,27.5,3.6,7.9,0.458,0.0,0.111,3.6,0.463,0.459,1.3,1.8,0.727,1.2,2.7,3.9,2.0,0.9,0.6,1.3,8.6,1991-92,0.49,0.12,0,18,0
Alexander Volkov,ATL,77.0,19.7,3.3,7.4,0.441,0.5,0.318,2.8,0.471,0.472,1.6,2.6,0.631,1.3,2.1,3.4,3.2,0.9,0.4,1.3,8.6,1991-92,0.5,0.13,0,22,0
Travis Mays,ATL,2.0,16.0,3.0,7.0,0.429,1.5,0.5,1.5,0.375,0.536,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,1.5,8.5,1991-92,0.57,2.25,0,22,0
Tracy Moore,DAL,42.0,18.6,3.1,7.7,0.4,0.7,0.357,2.4,0.415,0.446,1.5,1.9,0.833,0.7,1.2,2.0,1.1,0.8,0.1,1.0,8.5,1991-92,0.5,0.15,0,29,0
Donald Hodge,DAL,51.0,20.7,3.2,6.4,0.497,0.0,,3.2,0.497,0.497,2.0,2.9,0.667,2.3,3.1,5.4,0.8,0.5,0.5,1.5,8.4,1991-92,0.55,0.2,0,29,0
Dana Barros,SEA,75.0,17.7,3.2,6.6,0.483,1.1,0.446,2.1,0.505,0.567,0.8,1.1,0.759,0.2,0.9,1.1,1.7,0.7,0.1,0.7,8.3,1991-92,0.59,0.1,0,14,1
Tyrone Hill,GSW,82.0,23.0,3.1,5.9,0.522,0.0,0.0,3.1,0.523,0.522,2.0,2.9,0.694,2.2,5.0,7.2,0.6,0.9,0.5,1.3,8.2,1991-92,0.57,0.15,0,9,1
Olden Polynice,LAC,76.0,24.1,3.2,6.2,0.519,0.0,0.0,3.2,0.52,0.519,1.6,2.6,0.622,2.6,4.5,7.1,0.6,0.6,0.3,1.1,8.1,1991-92,0.55,0.15,0,16,1
Bill Cartwright,CHI,64.0,23.0,3.3,7.0,0.467,0.0,,3.3,0.467,0.467,1.5,2.5,0.604,1.5,3.6,5.1,1.4,0.3,0.2,1.2,8.0,1991-92,0.49,0.14,0,5,1
Duane Causwell,SAC,80.0,28.6,3.1,5.7,0.549,0.0,0.0,3.1,0.551,0.549,1.7,2.8,0.613,2.5,4.8,7.3,0.7,0.6,2.7,1.6,8.0,1991-92,0.58,0.18,0,26,0
Rick Fox,BOS,81.0,19.0,3.0,6.5,0.459,0.3,0.329,2.7,0.479,0.481,1.7,2.3,0.755,0.9,1.8,2.7,1.6,1.0,0.4,1.5,8.0,1991-92,0.53,0.1,0,11,1
Vinnie Johnson,SAS,60.0,22.5,3.4,8.3,0.405,0.3,0.317,3.1,0.417,0.424,0.9,1.4,0.647,1.1,1.9,3.0,2.4,0.7,0.2,1.2,8.0,1991-92,0.45,0.13,0,15,1
Brian Shaw,2TM,63.0,22.6,3.3,8.1,0.407,0.1,0.217,3.2,0.416,0.412,1.1,1.4,0.791,0.8,2.4,3.2,4.0,0.9,0.3,1.6,7.9,1991-92,0.45,0.15,0,-1,0
David Wingate,WSB,81.0,26.3,3.3,7.1,0.465,0.0,0.056,3.3,0.478,0.466,1.3,1.8,0.719,1.0,2.3,3.3,3.0,1.5,0.3,1.5,7.9,1991-92,0.5,0.13,0,27,0
Mario Elie,GSW,79.0,21.2,2.8,5.4,0.521,0.3,0.329,2.5,0.559,0.548,2.0,2.3,0.852,0.9,2.0,2.9,2.2,0.9,0.2,1.1,7.8,1991-92,0.61,0.13,0,9,1
Gary Grant,LAC,78.0,26.3,3.5,7.6,0.462,0.2,0.294,3.3,0.478,0.475,0.6,0.7,0.815,0.4,1.9,2.4,6.9,1.8,0.2,2.4,7.8,1991-92,0.49,0.16,0,16,1
Sean Higgins,2TM,38.0,16.2,3.3,7.3,0.458,0.2,0.24,3.2,0.48,0.469,0.8,0.9,0.861,0.8,1.9,2.7,1.1,0.4,0.2,1.1,7.7,1991-92,0.5,0.18,0,-1,0
Mike Brown,UTA,82.0,21.7,2.7,6.0,0.453,0.0,0.0,2.7,0.454,0.453,2.3,3.5,0.667,2.3,3.5,5.8,1.0,0.5,0.4,1.3,7.7,1991-92,0.51,0.12,0,8,1
Andrew Lang,PHO,81.0,24.3,3.1,5.9,0.522,0.0,0.0,3.1,0.523,0.522,1.6,2.0,0.768,2.1,4.6,6.7,0.5,0.6,2.5,1.1,7.7,1991-92,0.57,0.17,0,10,1
Ed Pinckney,BOS,81.0,23.7,2.5,4.7,0.537,0.0,0.0,2.5,0.538,0.537,2.6,3.1,0.812,3.1,3.9,7.0,0.8,0.9,0.7,0.9,7.6,1991-92,0.63,0.17,0,11,1
Loy Vaught,LAC,79.0,21.4,3.4,7.0,0.492,0.1,0.8,3.4,0.489,0.495,0.7,0.9,0.797,2.0,4.5,6.5,0.9,0.5,0.4,0.8,7.6,1991-92,0.51,0.14,0,16,1
Victor Alexander,GSW,80.0,16.9,3.0,5.7,0.529,0.0,0.0,3.0,0.531,0.529,1.3,1.9,0.691,1.3,2.9,4.2,0.4,0.6,0.8,1.1,7.4,1991-92,0.57,0.11,0,9,1
Terrell Brandon,CLE,82.0,19.6,3.1,7.3,0.419,0.0,0.043,3.1,0.434,0.42,1.2,1.5,0.806,0.6,1.4,2.0,3.9,1.0,0.3,1.7,7.4,1991-92,0.46,0.1,0,6,1
Sherman Douglas,2TM,42.0,17.9,2.8,6.0,0.462,0.0,0.1,2.8,0.477,0.464,1.7,2.5,0.682,0.3,1.2,1.5,4.1,0.6,0.2,1.6,7.3,1991-92,0.51,0.19,0,-1,0
John Bagley,BOS,73.0,23.9,3.1,6.9,0.441,0.1,0.238,2.9,0.459,0.451,0.9,1.3,0.716,0.5,1.7,2.2,6.6,0.8,0.1,2.0,7.2,1991-92,0.48,0.15,0,11,1
Cedric Ceballos,PHO,64.0,11.3,2.8,5.7,0.482,0.0,0.167,2.7,0.487,0.484,1.7,2.3,0.736,0.9,1.4,2.4,0.8,0.3,0.2,1.1,7.2,1991-92,0.54,0.1,0,10,1
Mike Sanders,2TM,31.0,20.4,3.0,5.2,0.571,0.0,0.333,2.9,0.576,0.575,1.2,1.5,0.766,0.9,2.2,3.1,1.7,0.8,0.3,0.7,7.1,1991-92,0.61,0.32,0,-1,0
Elden Campbell,LAL,81.0,23.2,2.7,6.1,0.448,0.0,0.0,2.7,0.45,0.448,1.7,2.8,0.619,1.9,3.3,5.2,0.7,0.7,2.0,0.9,7.1,1991-92,0.48,0.13,0,17,1
Jeff Turner,ORL,75.0,21.2,3.0,6.7,0.451,0.0,0.125,3.0,0.456,0.452,1.1,1.5,0.693,0.8,2.5,3.3,1.2,0.3,0.2,1.4,7.1,1991-92,0.48,0.09,0,30,0
Kenny Anderson,NJN,64.0,17.0,2.9,7.5,0.39,0.0,0.231,2.9,0.394,0.393,1.1,1.5,0.745,0.6,1.4,2.0,3.2,1.0,0.1,1.5,7.0,1991-92,0.43,0.11,0,19,1
Stacey King,CHI,79.0,16.1,2.7,5.4,0.506,0.0,0.4,2.7,0.507,0.508,1.5,2.0,0.753,1.1,1.5,2.6,1.0,0.3,0.3,1.0,7.0,1991-92,0.56,0.09,0,5,1
Anthony Mason,NYK,82.0,26.8,2.5,4.9,0.509,0.0,,2.5,0.509,0.509,2.0,3.2,0.642,2.6,4.4,7.0,1.3,0.6,0.2,1.2,7.0,1991-92,0.55,0.14,0,12,1
John Paxson,CHI,79.0,24.6,3.3,6.2,0.528,0.2,0.273,3.1,0.553,0.54,0.4,0.5,0.784,0.3,0.9,1.2,3.1,0.6,0.1,0.6,7.0,1991-92,0.55,0.11,0,5,1
Kiki Vandeweghe,NYK,67.0,14.3,2.8,5.7,0.491,0.4,0.394,2.4,0.511,0.525,1.0,1.2,0.802,0.5,0.9,1.3,0.9,0.2,0.1,0.4,7.0,1991-92,0.56,0.09,0,12,1
Steve Kerr,CLE,48.0,17.6,2.5,4.9,0.511,0.7,0.432,1.9,0.546,0.578,0.9,1.1,0.833,0.3,1.3,1.6,2.3,0.6,0.2,0.6,6.6,1991-92,0.61,0.17,0,6,1
Todd Lichti,DEN,68.0,17.3,2.5,5.5,0.46,0.0,0.111,2.5,0.469,0.461,1.5,1.7,0.839,0.5,1.2,1.7,1.1,0.6,0.2,1.1,6.6,1991-92,0.53,0.09,0,28,0
George McCloud,IND,51.0,17.5,2.5,6.1,0.409,0.6,0.34,1.9,0.438,0.46,1.0,1.3,0.781,0.9,1.7,2.6,2.3,0.5,0.2,1.2,6.6,1991-92,0.49,0.14,0,20,1
Charles Shackleford,PHI,72.0,19.4,2.8,5.9,0.486,0.0,0.0,2.8,0.487,0.486,0.9,1.3,0.663,2.0,3.8,5.8,0.6,0.5,0.7,0.9,6.6,1991-92,0.51,0.14,0,23,0
Felton Spencer,MIN,61.0,24.3,2.3,5.4,0.426,0.0,,2.3,0.426,0.426,2.0,2.9,0.691,2.7,4.4,7.1,0.9,0.4,1.3,1.1,6.6,1991-92,0.49,0.18,0,31,0
Trent Tucker,SAS,24.0,17.3,2.5,5.4,0.465,0.8,0.396,1.7,0.506,0.539,0.7,0.8,0.8,0.3,1.2,1.5,1.1,0.9,0.1,0.6,6.5,1991-92,0.57,0.27,0,15,1
Matt Bullard,HOU,80.0,16.0,2.6,5.6,0.459,0.8,0.386,1.8,0.502,0.53,0.5,0.6,0.76,0.9,1.9,2.8,0.9,0.3,0.3,0.7,6.4,1991-92,0.55,0.09,0,18,0
Henry James,CLE,65.0,13.3,2.5,6.2,0.407,0.4,0.322,2.1,0.431,0.443,0.9,1.2,0.803,0.5,1.2,1.7,0.4,0.2,0.2,0.7,6.4,1991-92,0.48,0.06,0,6,1
Randy White,DAL,65.0,15.7,2.2,5.9,0.38,0.1,0.148,2.2,0.397,0.385,1.9,2.5,0.765,1.5,2.2,3.6,0.5,0.5,0.3,1.0,6.4,1991-92,0.46,0.09,0,29,0
Vincent Askew,GSW,80.0,18.7,2.4,4.7,0.509,0.0,0.1,2.4,0.52,0.511,1.4,2.0,0.694,1.1,1.8,2.9,2.4,0.6,0.3,1.1,6.2,1991-92,0.56,0.11,0,9,1
Dale Davis,IND,64.0,20.3,2.4,4.4,0.552,0.0,0.0,2.4,0.554,0.552,1.4,2.4,0.572,2.5,3.9,6.4,0.5,0.4,1.2,0.8,6.2,1991-92,0.57,0.17,0,20,1
Charles Oakley,NYK,82.0,28.2,2.6,4.9,0.522,0.0,0.0,2.6,0.526,0.522,1.0,1.4,0.735,3.1,5.4,8.5,1.6,0.8,0.2,1.5,6.2,1991-92,0.56,0.16,0,12,1
Alaa Abdelnaby,POR,71.0,13.2,2.5,5.1,0.493,0.0,,2.5,0.493,0.493,1.1,1.4,0.752,1.1,2.5,3.7,0.4,0.4,0.2,0.9,6.1,1991-92,0.53,0.1,0,7,1
Mark West,PHO,82.0,17.5,2.4,3.8,0.632,0.0,,2.4,0.632,0.632,1.3,2.1,0.637,1.6,2.9,4.5,0.3,0.2,1.0,1.0,6.1,1991-92,0.65,0.11,0,10,1
Steve Burtt,PHO,31.0,11.5,2.4,5.2,0.463,0.0,0.167,2.4,0.474,0.466,1.2,1.7,0.704,0.3,0.8,1.1,1.9,0.5,0.1,1.1,6.0,1991-92,0.5,0.17,0,10,1
Tate George,NJN,70.0,14.8,2.4,5.5,0.427,0.0,0.167,2.3,0.432,0.429,1.2,1.5,0.821,0.5,1.0,1.5,2.3,0.6,0.0,1.2,6.0,1991-92,0.49,0.08,0,19,1
Nate McMillan,SEA,72.0,22.9,2.5,5.6,0.437,0.4,0.276,2.1,0.489,0.47,0.8,1.2,0.643,1.3,2.2,3.5,5.0,1.8,0.4,1.6,6.0,1991-92,0.49,0.16,0,14,1
Anthony Frederick,CHH,66.0,12.9,2.4,5.6,0.435,0.1,0.235,2.4,0.445,0.441,1.0,1.4,0.685,1.1,1.0,2.2,1.1,0.6,0.4,0.9,5.9,1991-92,0.47,0.09,0,24,0
Rafael Addison,NJN,76.0,15.5,2.5,5.7,0.433,0.2,0.286,2.3,0.452,0.449,0.7,1.0,0.737,0.9,1.3,2.2,0.9,0.4,0.4,0.6,5.8,1991-92,0.47,0.07,0,19,1
Mike Gminski,CHH,35.0,14.3,2.6,5.7,0.452,0.0,0.333,2.5,0.454,0.455,0.6,0.8,0.75,1.1,2.3,3.4,0.9,0.3,0.5,0.6,5.8,1991-92,0.48,0.2,0,24,0
Negele Knight,PHO,42.0,15.0,2.5,5.2,0.475,0.1,0.308,2.4,0.485,0.484,0.8,1.1,0.688,0.4,0.7,1.1,2.7,0.6,0.1,1.4,5.8,1991-92,0.51,0.14,0,10,1
Brad Lohaus,MIL,70.0,15.4,2.3,5.1,0.45,0.8,0.396,1.5,0.486,0.529,0.4,0.6,0.659,0.9,2.6,3.6,1.1,0.6,1.0,0.7,5.8,1991-92,0.54,0.12,0,25,0
Chris Gatling,GSW,54.0,11.3,2.2,3.8,0.568,0.0,0.0,2.2,0.579,0.568,1.3,2.0,0.661,1.4,2.0,3.4,0.3,0.6,0.7,0.8,5.7,1991-92,0.61,0.14,0,9,1
Avery Johnson,2TM,69.0,17.9,2.3,4.8,0.479,0.1,0.267,2.2,0.489,0.485,1.0,1.5,0.653,0.2,1.0,1.2,3.9,0.9,0.1,1.6,5.6,1991-92,0.51,0.1,0,-1,0
David Benoit,UTA,77.0,15.1,2.3,4.9,0.467,0.0,0.214,2.2,0.476,0.471,1.1,1.3,0.81,1.4,2.5,3.8,0.4,0.2,0.6,0.9,5.6,1991-92,0.51,0.09,0,8,1
Chris Dudley,NJN,82.0,23.2,2.3,5.8,0.403,0.0,,2.3,0.403,0.403,1.0,2.1,0.468,4.2,4.8,9.0,0.7,0.5,2.2,1.0,5.6,1991-92,0.42,0.15,0,19,1
Danny Schayes,MIL,43.0,16.9,1.9,4.6,0.417,0.0,,1.9,0.417,0.417,1.7,2.2,0.771,1.3,2.6,3.9,0.8,0.4,0.4,1.0,5.6,1991-92,0.5,0.16,0,25,0
Otis Smith,ORL,55.0,15.9,2.1,5.8,0.365,0.1,0.381,2.0,0.364,0.377,1.3,1.7,0.769,0.7,1.4,2.1,1.0,0.7,0.2,1.1,5.6,1991-92,0.43,0.08,0,30,0
Greg Anthony,NYK,82.0,18.4,2.0,5.3,0.37,0.1,0.145,1.9,0.403,0.379,1.4,1.9,0.741,0.4,1.3,1.7,3.8,0.7,0.1,1.2,5.5,1991-92,0.45,0.08,0,12,1
Randy Breuer,MIN,67.0,17.6,2.4,5.1,0.468,0.0,0.0,2.4,0.469,0.468,0.6,1.1,0.532,1.5,2.7,4.2,1.3,0.4,1.5,0.6,5.4,1991-92,0.48,0.13,0,31,0
Alec Kessler,MIA,77.0,15.5,2.1,5.0,0.413,0.0,,2.1,0.413,0.413,1.2,1.5,0.817,1.5,2.6,4.1,0.4,0.2,0.4,0.8,5.3,1991-92,0.47,0.08,0,21,1
Jaren Jackson,GSW,5.0,10.8,2.2,4.6,0.478,0.0,,2.2,0.478,0.478,0.8,1.2,0.667,1.0,1.0,2.0,0.6,0.4,0.0,0.8,5.2,1991-92,0.51,0.92,0,9,1
Albert King,WSB,6.0,9.8,1.8,5.0,0.367,0.3,0.286,1.5,0.391,0.4,1.2,1.3,0.875,0.2,1.7,1.8,0.8,0.5,0.0,0.3,5.2,1991-92,0.47,0.78,0,27,0
