Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Marvin Webster,NYK,82.0,20.8,1.9,4.2,0.466,0.0,0.25,1.9,0.469,0.468,1.3,2.0,0.638,2.0,3.7,5.7,0.9,0.3,1.2,1.3,5.2,1980-81,0.51,0.11,0,11,1
Don Buse,IND,58.0,18.9,2.0,4.9,0.397,0.3,0.328,1.6,0.415,0.43,0.9,1.1,0.769,0.3,1.1,1.4,2.4,1.3,0.1,0.7,5.1,1980-81,0.47,0.11,0,14,1
Ollie Johnson,PHI,40.0,9.3,2.2,4.0,0.551,0.0,0.167,2.2,0.566,0.554,0.7,0.8,0.871,0.2,1.2,1.4,0.8,0.5,0.1,0.6,5.1,1980-81,0.59,0.14,0,5,1
James Hardy,UTA,23.0,22.1,2.3,4.8,0.468,0.0,,2.3,0.468,0.468,0.5,0.9,0.55,1.7,4.1,5.8,1.6,0.9,0.9,1.0,5.0,1980-81,0.48,0.45,0,23,0
Armond Hill,2TM,75.0,23.2,1.6,4.5,0.349,0.0,0.0,1.6,0.357,0.349,1.9,2.3,0.82,0.5,1.6,2.1,3.9,0.9,0.1,1.7,5.0,1980-81,0.45,0.09,0,-1,0
George Johnson,SAS,82.0,23.6,2.0,4.2,0.473,0.0,,2.0,0.473,0.473,1.0,1.3,0.734,2.6,4.7,7.3,1.1,0.6,3.4,1.3,5.0,1980-81,0.52,0.17,0,10,1
Terry Duerod,2TM,50.0,9.0,2.1,4.7,0.444,0.2,0.5,1.9,0.44,0.462,0.6,0.8,0.756,0.3,0.5,0.9,0.7,0.3,0.1,0.7,4.9,1980-81,0.48,0.07,0,-1,0
Anthony Roberts,WSB,26.0,13.5,2.1,5.5,0.375,0.0,,2.1,0.375,0.375,0.7,1.1,0.655,0.7,1.9,2.6,0.8,0.4,0.0,1.1,4.9,1980-81,0.41,0.15,0,18,0
DeWayne Scales,NYK,44.0,11.0,2.1,5.1,0.418,0.0,0.167,2.1,0.425,0.42,0.6,0.9,0.667,1.1,1.9,3.0,0.2,0.3,0.1,0.7,4.9,1980-81,0.45,0.1,0,11,1
Mike Gale,2TM,77.0,14.4,2.0,4.0,0.508,0.0,0.286,2.0,0.513,0.511,0.7,0.9,0.809,0.2,1.1,1.3,2.2,1.2,0.1,1.0,4.8,1980-81,0.55,0.08,0,-1,0
Gar Heard,SDC,78.0,20.9,1.9,5.1,0.376,0.0,0.0,1.9,0.383,0.376,1.0,1.3,0.782,1.5,2.9,4.5,1.6,1.3,0.9,1.0,4.8,1980-81,0.42,0.11,0,20,0
Rick Mahorn,WSB,52.0,13.4,2.1,4.2,0.507,0.0,,2.1,0.507,0.507,0.5,0.8,0.675,1.3,2.8,4.1,0.5,0.4,0.8,0.7,4.8,1980-81,0.53,0.14,0,18,0
Jeff Wilkins,UTA,56.0,18.9,2.1,4.6,0.45,0.0,,2.1,0.45,0.45,0.5,0.7,0.675,1.1,3.8,4.9,0.7,0.6,0.8,1.1,4.7,1980-81,0.48,0.14,0,23,0
John Williamson,WSB,9.0,12.4,2.0,6.2,0.321,0.1,0.167,1.9,0.34,0.33,0.6,0.7,0.833,0.0,0.8,0.8,1.9,0.4,0.1,1.3,4.7,1980-81,0.36,0.26,0,18,0
Mike Woodson,NYK,81.0,11.7,2.0,4.6,0.442,0.0,0.2,2.0,0.446,0.444,0.6,0.8,0.766,0.4,0.8,1.2,0.9,0.4,0.1,0.7,4.7,1980-81,0.47,0.05,0,11,1
Henry Bibby,SDC,73.0,15.2,1.6,4.2,0.386,0.4,0.337,1.2,0.408,0.438,0.9,1.3,0.684,0.3,0.7,1.0,2.7,0.6,0.0,1.0,4.6,1980-81,0.48,0.07,0,20,0
Coby Dietrick,CHI,82.0,15.2,1.8,3.9,0.456,0.0,0.333,1.8,0.459,0.459,0.9,1.4,0.694,1.0,2.3,3.2,1.4,0.6,0.6,1.1,4.5,1980-81,0.5,0.08,0,12,1
T.R. Dunn,DEN,82.0,17.4,1.8,4.3,0.412,0.0,0.0,1.8,0.415,0.412,1.0,1.5,0.653,1.6,2.0,3.7,1.0,0.8,0.4,0.7,4.5,1980-81,0.45,0.08,0,19,0
Mike Evans,MIL,71.0,12.8,1.9,4.1,0.46,0.0,0.143,1.9,0.477,0.464,0.7,0.9,0.781,0.3,0.9,1.2,2.4,0.5,0.1,1.0,4.5,1980-81,0.5,0.07,0,7,1
Austin Carr,2TM,47.0,14.0,1.9,5.0,0.372,0.0,0.0,1.9,0.383,0.372,0.7,1.1,0.63,0.5,0.8,1.3,1.2,0.3,0.0,0.9,4.4,1980-81,0.4,0.06,0,-1,0
Major Jones,HOU,68.0,14.8,1.7,3.7,0.464,0.0,0.0,1.7,0.466,0.464,0.9,1.5,0.634,1.4,2.0,3.4,0.6,0.3,0.3,0.8,4.4,1980-81,0.5,0.08,0,16,1
Kevin Kunnert,POR,55.0,15.3,1.8,3.9,0.468,0.0,,1.8,0.468,0.468,0.8,1.0,0.778,1.8,3.4,5.2,1.2,0.3,0.6,0.9,4.4,1980-81,0.51,0.15,0,13,1
Craig Shelton,ATL,55.0,10.7,1.8,4.0,0.457,0.0,0.0,1.8,0.459,0.457,0.6,1.1,0.603,1.1,1.4,2.5,0.5,0.3,0.1,1.1,4.3,1980-81,0.48,0.07,0,22,0
Harvey Catchings,MIL,77.0,21.2,1.7,3.9,0.447,0.0,,1.7,0.447,0.447,0.8,1.2,0.641,2.0,4.1,6.1,1.3,0.4,2.4,1.4,4.2,1980-81,0.47,0.14,0,7,1
Earl Cureton,PHI,52.0,10.2,1.8,3.9,0.454,0.0,0.0,1.8,0.456,0.454,0.6,1.2,0.516,1.0,2.0,3.0,0.5,0.4,0.4,0.6,4.2,1980-81,0.47,0.1,0,5,1
Ron Lee,DET,82.0,22.3,1.4,3.9,0.35,0.0,0.154,1.4,0.358,0.353,1.4,1.9,0.724,0.8,1.9,2.7,4.4,2.0,0.4,2.1,4.2,1980-81,0.44,0.1,0,26,0
Larry Demic,NYK,76.0,12.7,1.7,3.3,0.504,0.0,0.0,1.7,0.508,0.504,0.8,1.2,0.63,1.5,1.7,3.2,0.4,0.2,0.2,0.8,4.1,1980-81,0.54,0.07,0,11,1
Joel Kramer,PHO,82.0,13.0,1.7,3.1,0.527,0.0,0.0,1.7,0.529,0.527,0.8,1.1,0.692,0.9,1.9,2.8,1.1,0.4,0.2,0.8,4.1,1980-81,0.57,0.07,0,8,1
Lorenzo Romar,GSW,53.0,13.7,1.6,4.0,0.412,0.0,0.333,1.6,0.415,0.417,0.8,1.2,0.683,0.2,0.9,1.1,2.6,0.5,0.1,1.0,4.1,1980-81,0.45,0.09,0,17,0
James Wilkes,CHI,48.0,11.3,1.8,3.8,0.462,0.0,0.0,1.8,0.464,0.462,0.6,0.9,0.69,0.8,1.3,2.0,0.6,0.5,0.3,0.7,4.1,1980-81,0.49,0.09,0,12,1
Jerome Whitehead,3TM,48.0,14.3,1.7,3.8,0.461,0.0,0.0,1.7,0.464,0.461,0.6,1.2,0.5,1.2,3.3,4.5,0.5,0.4,0.2,1.2,4.0,1980-81,0.46,0.12,0,-1,0
Jerome Whitehead,DAL,7.0,16.9,2.3,5.4,0.421,0.0,,2.3,0.421,0.421,0.7,1.6,0.455,1.1,2.9,4.0,0.3,0.6,0.1,1.6,5.3,1980-81,0.43,0.67,0,27,0
Jerome Whitehead,CLE,3.0,2.7,0.3,1.0,0.333,0.0,,0.3,0.333,0.333,0.0,0.0,,0.7,0.3,1.0,0.0,0.3,0.0,0.0,0.7,1980-81,0.35,0.43,0,24,0
Jerome Whitehead,SDC,38.0,14.8,1.7,3.7,0.475,0.0,0.0,1.7,0.478,0.475,0.6,1.2,0.511,1.3,3.6,4.8,0.6,0.4,0.2,1.2,4.1,1980-81,0.48,0.17,0,20,0
Gus Gerard,2TM,27.0,9.3,1.5,4.1,0.369,0.0,0.0,1.5,0.383,0.369,1.0,1.5,0.675,1.1,1.4,2.5,0.6,0.4,0.3,0.6,4.0,1980-81,0.42,0.15,0,-1,0
Rickey Brown,GSW,45.0,12.9,1.8,3.6,0.512,0.0,,1.8,0.512,0.512,0.4,0.5,0.762,1.2,2.5,3.7,0.5,0.2,0.3,0.7,4.0,1980-81,0.52,0.14,0,17,0
Tony Fuller,DET,15.0,16.5,1.6,4.4,0.364,0.0,0.0,1.6,0.369,0.364,0.8,1.1,0.75,0.9,1.9,2.8,1.9,0.7,0.1,1.5,4.0,1980-81,0.41,0.33,0,26,0
Edmund Lawrence,DET,3.0,6.3,1.7,2.7,0.625,0.0,,1.7,0.625,0.625,0.7,1.3,0.5,0.7,0.7,1.3,0.3,0.3,0.0,0.3,4.0,1980-81,0.61,1.33,0,26,0
Rudy White,2TM,16.0,13.0,1.4,4.1,0.354,0.0,0.0,1.4,0.359,0.354,0.9,1.0,0.938,0.1,0.6,0.7,1.3,0.6,0.1,0.8,3.8,1980-81,0.42,0.18,0,-1,0
Mel Bennett,UTA,28.0,11.2,0.9,2.1,0.433,0.0,0.0,0.9,0.448,0.433,1.9,2.9,0.654,1.2,2.1,3.3,0.5,0.1,0.4,1.1,3.8,1980-81,0.56,0.17,0,23,0
Jeff Judkins,UTA,62.0,10.7,1.5,3.5,0.426,0.1,0.321,1.3,0.441,0.447,0.7,0.8,0.882,0.5,1.0,1.5,1.0,0.3,0.0,0.5,3.8,1980-81,0.49,0.06,0,23,0
Ronnie Lester,CHI,8.0,10.4,1.3,3.0,0.417,0.0,,1.3,0.417,0.417,1.3,1.4,0.909,0.4,0.4,0.8,0.9,0.3,0.0,1.1,3.8,1980-81,0.53,0.36,0,12,1
Jim McElroy,ATL,54.0,12.6,1.4,3.7,0.386,0.0,0.125,1.4,0.397,0.389,0.9,1.1,0.814,0.2,0.7,0.9,1.6,0.4,0.2,1.5,3.8,1980-81,0.45,0.05,0,22,0
Frankie Sanders,KCK,23.0,8.1,1.5,3.3,0.442,0.0,,1.5,0.442,0.442,0.9,1.0,0.909,0.3,0.7,0.9,0.7,0.7,0.0,0.9,3.8,1980-81,0.51,0.14,0,-1,0
Jan van Breda Kolff,NJN,78.0,18.3,1.3,3.1,0.408,0.0,0.25,1.3,0.414,0.412,1.3,1.5,0.838,0.6,2.0,2.6,1.7,0.5,0.6,1.4,3.8,1980-81,0.51,0.07,0,25,0
Rory Sparrow,NJN,15.0,14.1,1.5,4.2,0.349,0.0,,1.5,0.349,0.349,0.8,1.1,0.75,0.5,0.7,1.2,2.1,0.9,0.2,1.2,3.7,1980-81,0.39,0.26,0,25,0
Sam Worthen,CHI,64.0,14.8,1.5,3.0,0.495,0.0,0.0,1.5,0.505,0.495,0.7,0.9,0.75,0.3,1.5,1.8,1.8,0.9,0.1,1.4,3.7,1980-81,0.54,0.08,0,12,1
Don Ford,CLE,64.0,15.6,1.6,3.5,0.446,0.0,0.0,1.6,0.452,0.446,0.3,0.4,0.917,1.2,1.4,2.6,1.3,0.2,0.2,0.8,3.5,1980-81,0.48,0.08,0,24,0
Ronnie Valentine,DEN,24.0,5.1,1.5,4.1,0.378,0.0,0.5,1.5,0.375,0.383,0.4,0.8,0.474,0.4,0.8,1.3,0.3,0.3,0.2,0.7,3.5,1980-81,0.39,0.08,0,19,0
Stan Pietkiewicz,2TM,42.0,11.0,1.4,3.3,0.413,0.5,0.396,0.9,0.422,0.482,0.3,0.3,0.786,0.3,0.7,1.0,1.8,0.4,0.0,0.5,3.4,1980-81,0.5,0.1,0,-1,0
Lloyd Walton,KCK,61.0,13.5,1.5,3.6,0.413,0.0,0.0,1.5,0.415,0.413,0.4,0.5,0.788,0.2,0.6,0.8,3.4,0.5,0.0,1.3,3.4,1980-81,0.45,0.08,0,-1,0
John Lambert,2TM,46.0,10.5,1.5,3.6,0.412,0.0,0.0,1.5,0.417,0.412,0.4,0.5,0.783,0.6,1.4,2.0,0.6,0.3,0.1,0.4,3.3,1980-81,0.43,0.08,0,-1,0
Tom Burleson,ATL,31.0,11.7,1.3,3.2,0.414,0.0,,1.3,0.414,0.414,0.6,1.3,0.488,1.4,1.6,3.0,0.4,0.3,0.6,0.8,3.3,1980-81,0.44,0.14,0,22,0
Phil Chenier,GSW,9.0,9.1,1.2,3.7,0.333,0.1,0.333,1.1,0.333,0.348,0.7,0.7,1.0,0.1,0.8,0.9,0.8,0.0,0.0,0.4,3.2,1980-81,0.4,0.22,0,17,0
Art Collins,ATL,29.0,13.6,1.2,3.4,0.354,0.0,0.0,1.2,0.361,0.354,0.8,1.2,0.667,0.7,0.8,1.4,0.9,0.4,0.0,1.1,3.2,1980-81,0.41,0.08,0,22,0
Brad Holland,LAL,41.0,7.2,1.1,2.7,0.423,0.0,0.333,1.1,0.426,0.428,0.9,1.2,0.714,0.2,0.5,0.7,0.6,0.5,0.0,0.8,3.2,1980-81,0.5,0.06,0,9,1
Billy Reid,GSW,59.0,10.1,1.4,3.1,0.454,0.0,0.0,1.4,0.467,0.454,0.4,0.7,0.564,0.5,0.6,1.0,1.2,0.6,0.1,1.3,3.2,1980-81,0.47,0.05,0,17,0
Kenny Natt,IND,19.0,7.8,1.3,4.1,0.325,0.1,0.25,1.2,0.333,0.338,0.4,0.6,0.636,0.5,0.3,0.8,0.5,0.3,0.1,0.5,3.1,1980-81,0.36,0.07,0,14,1
Brett Vroman,UTA,11.0,8.5,0.9,2.5,0.37,0.0,0.0,0.9,0.385,0.37,1.3,1.7,0.737,0.6,1.6,2.3,0.8,0.5,0.5,0.8,3.1,1980-81,0.48,0.4,0,23,0
Roy Hamilton,POR,1.0,5.0,1.0,3.0,0.333,0.0,,1.0,0.333,0.333,1.0,2.0,0.5,2.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,1980-81,0.39,2.0,0,13,1
Chad Kinch,2TM,41.0,8.6,1.3,3.4,0.369,0.0,,1.3,0.369,0.369,0.3,0.4,0.778,0.2,0.6,0.8,1.1,0.3,0.1,0.7,2.9,1980-81,0.41,0.06,0,-1,0
Len Elmore,MIL,72.0,12.8,1.1,2.9,0.358,0.0,,1.1,0.358,0.358,0.8,1.0,0.72,0.9,1.9,2.9,1.0,0.5,0.7,0.6,2.9,1980-81,0.43,0.08,0,7,1
Jim Brewer,LAL,78.0,14.2,1.3,2.5,0.513,0.0,0.0,1.3,0.518,0.513,0.2,0.5,0.375,1.6,2.0,3.6,0.7,0.6,0.7,0.6,2.8,1980-81,0.51,0.08,0,9,1
Reggie Carter,NYK,60.0,8.9,1.0,3.0,0.33,0.0,0.0,1.0,0.335,0.33,0.9,1.2,0.739,0.5,0.7,1.2,1.3,0.4,0.0,0.6,2.8,1980-81,0.4,0.05,0,11,1
Andre McCarter,WSB,43.0,10.4,1.2,3.1,0.378,0.0,0.25,1.1,0.386,0.385,0.4,0.6,0.75,0.4,0.5,0.9,1.7,0.3,0.0,0.6,2.8,1980-81,0.42,0.07,0,18,0
John Stroud,HOU,9.0,9.8,1.2,3.8,0.324,0.0,,1.2,0.324,0.324,0.3,0.4,0.75,0.8,0.7,1.4,1.0,0.1,0.0,0.4,2.8,1980-81,0.35,0.24,0,16,1
Darrell Allums,DAL,22.0,12.5,1.0,3.0,0.343,0.0,0.0,1.0,0.348,0.343,0.6,1.0,0.591,0.9,2.1,3.0,1.1,0.2,0.4,1.0,2.7,1980-81,0.39,0.18,0,27,0
Norman Black,DET,3.0,9.3,1.0,3.3,0.3,0.0,,1.0,0.3,0.3,0.7,2.7,0.25,0.0,0.7,0.7,0.7,0.3,0.0,0.3,2.7,1980-81,0.3,-0.07,0,26,0
Mike Harper,POR,55.0,8.4,1.0,2.5,0.412,0.0,0.0,1.0,0.421,0.412,0.7,1.5,0.435,0.5,1.2,1.7,0.3,0.4,0.4,0.6,2.7,1980-81,0.43,0.05,0,13,1
Mike Niles,PHO,44.0,5.3,1.1,3.1,0.348,0.0,0.5,1.0,0.343,0.355,0.4,0.8,0.459,0.6,0.7,1.3,0.3,0.2,0.0,0.6,2.6,1980-81,0.38,0.03,0,8,1
Mack Calvin,CLE,21.0,6.1,0.6,1.9,0.333,0.0,0.2,0.6,0.353,0.346,1.2,1.7,0.714,0.1,0.5,0.6,1.3,0.2,0.0,0.8,2.5,1980-81,0.47,0.1,0,24,0
Ralph Drollinger,DAL,6.0,11.2,1.2,2.3,0.5,0.0,,1.2,0.5,0.5,0.2,0.7,0.25,0.8,2.3,3.2,2.3,0.2,0.3,2.2,2.5,1980-81,0.48,0.78,0,27,0
Bill Mayfield,GSW,7.0,7.7,1.1,2.6,0.444,0.0,,1.1,0.444,0.444,0.1,0.3,0.5,1.0,0.3,1.3,0.1,0.0,0.1,0.4,2.4,1980-81,0.44,0.26,0,17,0
Clifford Ray,GSW,66.0,12.7,1.0,2.3,0.421,0.0,,1.0,0.421,0.421,0.4,0.9,0.468,1.1,2.2,3.3,0.8,0.4,0.2,1.1,2.4,1980-81,0.45,0.06,0,17,0
Alan Hardy,LAL,22.0,5.0,1.0,2.7,0.373,0.0,,1.0,0.373,0.373,0.3,0.5,0.7,0.4,0.5,0.9,0.1,0.0,0.4,0.5,2.3,1980-81,0.39,0.06,0,9,1
Walter Jordan,CLE,30.0,6.9,1.0,2.5,0.387,0.0,,1.0,0.387,0.387,0.3,0.6,0.588,0.8,0.6,1.4,0.4,0.4,0.2,0.6,2.3,1980-81,0.42,0.08,0,24,0
Dennis Awtrey,SEA,47.0,12.9,0.9,2.0,0.473,0.0,,0.9,0.473,0.473,0.3,0.4,0.7,0.7,1.6,2.3,1.1,0.3,0.2,0.7,2.2,1980-81,0.51,0.09,0,21,0
Wally Rank,SDC,25.0,6.1,0.8,2.3,0.368,0.0,,0.8,0.368,0.368,0.5,1.1,0.464,0.7,0.5,1.2,0.7,0.3,0.0,1.0,2.2,1980-81,0.4,0.05,0,20,0
Eric Fernsten,BOS,45.0,6.2,0.8,1.8,0.481,0.0,,0.8,0.481,0.481,0.4,0.7,0.667,0.6,0.7,1.4,0.2,0.1,0.2,0.4,2.1,1980-81,0.5,0.05,0,6,1
James Ray,DEN,18.0,8.2,0.8,2.7,0.306,0.0,0.0,0.8,0.313,0.306,0.4,0.6,0.7,0.7,1.3,2.1,0.6,0.2,0.2,0.7,2.1,1980-81,0.35,0.13,0,19,0
Dave Britton,WSB,2.0,4.5,1.0,1.5,0.667,0.0,,1.0,0.667,0.667,0.0,0.0,,0.0,1.0,1.0,1.5,0.5,0.0,1.0,2.0,1980-81,0.67,1.75,0,18,0
Keith McCord,WSB,2.0,4.5,1.0,2.0,0.5,0.0,,1.0,0.5,0.5,0.0,0.0,,0.5,0.5,1.0,0.5,0.0,0.0,1.0,2.0,1980-81,0.5,0.75,0,18,0
Jerry Sichting,IND,47.0,9.6,0.7,2.0,0.358,0.0,0.0,0.7,0.378,0.358,0.5,0.7,0.781,0.2,0.7,0.9,1.5,0.5,0.0,0.6,2.0,1980-81,0.43,0.06,0,14,1
Jacky Dorsey,SEA,29.0,8.7,0.7,2.4,0.286,0.0,,0.7,0.286,0.286,0.4,0.9,0.52,0.8,2.2,3.0,0.3,0.3,0.0,0.5,1.8,1980-81,0.32,0.09,0,21,0
John Duren,UTA,40.0,11.5,0.8,2.5,0.327,0.0,0.0,0.8,0.33,0.327,0.1,0.2,0.556,0.2,0.7,0.9,1.4,0.5,0.1,0.9,1.8,1980-81,0.35,0.05,0,23,0
Myles Patrick,LAL,3.0,3.0,0.7,1.7,0.4,0.0,,0.7,0.4,0.4,0.3,0.7,0.5,0.3,0.3,0.7,0.3,0.0,0.0,0.3,1.7,1980-81,0.42,0.33,0,9,1
Tom Abernethy,2TM,39.0,7.6,0.6,1.5,0.424,0.0,0.0,0.6,0.431,0.424,0.3,0.6,0.591,0.5,0.7,1.2,0.5,0.2,0.1,0.2,1.6,1980-81,0.45,0.06,0,-1,0
Monti Davis,2TM,2.0,5.0,0.5,2.5,0.2,0.0,,0.5,0.2,0.2,0.5,2.5,0.2,1.0,1.0,2.0,0.0,0.0,0.5,0.0,1.5,1980-81,0.21,0.0,0,-1,0
Geoff Crompton,POR,6.0,5.5,0.7,1.3,0.5,0.0,,0.7,0.5,0.5,0.2,0.8,0.2,1.2,1.8,3.0,0.3,0.0,0.3,0.8,1.5,1980-81,0.45,0.52,0,13,1
Lee Johnson,2TM,12.0,7.5,0.6,2.1,0.28,0.0,,0.6,0.28,0.28,0.3,0.4,0.6,0.5,1.3,1.8,0.1,0.0,0.4,0.6,1.4,1980-81,0.31,0.12,0,-1,0
Wayne Kreklow,BOS,25.0,4.0,0.4,1.9,0.234,0.0,0.25,0.4,0.233,0.245,0.3,0.4,0.7,0.1,0.4,0.5,0.4,0.1,0.0,0.4,1.2,1980-81,0.29,0.01,0,6,1
Kim Hughes,2TM,53.0,9.2,0.5,1.3,0.386,0.0,,0.5,0.386,0.386,0.0,0.0,0.5,0.9,1.5,2.4,0.7,0.5,0.7,0.8,1.0,1980-81,0.38,0.07,0,-1,0
Dick Miller,2TM,8.0,6.6,0.5,1.1,0.444,0.0,0.0,0.5,0.5,0.444,0.0,0.0,,0.3,0.6,0.9,0.6,0.5,0.0,1.0,1.0,1980-81,0.45,0.18,0,-1,0
Lewis Brown,WSB,2.0,2.5,0.0,1.5,0.0,0.0,,0.0,0.0,0.0,1.0,2.5,0.4,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,1980-81,0.19,-0.75,0,18,0
Tony Jackson,LAL,2.0,7.0,0.5,1.5,0.333,0.0,,0.5,0.333,0.333,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1980-81,0.33,1.5,0,9,1
Jawann Oldham,DEN,4.0,5.3,0.5,1.5,0.333,0.0,,0.5,0.333,0.333,0.0,0.0,,0.8,0.5,1.3,0.0,0.0,0.5,0.5,1.0,1980-81,0.33,0.32,0,19,0
Tony Price,SDC,5.0,5.8,0.4,1.4,0.286,0.0,,0.4,0.286,0.286,0.0,0.0,,0.0,0.0,0.0,0.6,0.4,0.2,0.4,0.8,1980-81,0.29,0.12,0,20,0
John Mengelt,GSW,2.0,5.5,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1980-81,0.0,-0.5,0,17,0
League Average,,,,,,0.486,,0.245,,0.491,0.489,,,0.751,,,,,,,,,1980-81,,,0,-1,0
George Gervin,SAS,79.0,35.7,12.6,25.2,0.5,0.1,0.278,12.4,0.504,0.502,7.0,8.1,0.864,1.7,3.2,5.0,2.4,1.0,0.6,2.7,32.3,1981-82,0.56,0.32,1,10,1
Moses Malone,HOU,81.0,42.0,11.7,22.5,0.519,0.0,0.0,11.7,0.52,0.519,7.8,10.2,0.762,6.9,7.8,14.7,1.8,0.9,1.5,3.6,31.1,1981-82,0.58,0.41,1,12,1
Adrian Dantley,UTA,81.0,39.8,11.2,19.6,0.57,0.0,0.333,11.1,0.57,0.57,8.0,10.1,0.792,2.9,3.5,6.3,4.0,1.2,0.2,3.7,30.3,1981-82,0.63,0.34,1,25,0
Alex English,DEN,82.0,36.8,10.4,18.9,0.551,0.0,0.0,10.4,0.553,0.551,4.5,5.4,0.84,2.6,4.2,6.8,5.3,1.1,1.5,3.2,25.4,1981-82,0.6,0.34,0,11,1
Julius Erving,PHI,81.0,34.4,9.6,17.6,0.546,0.0,0.273,9.6,0.548,0.547,5.1,6.7,0.763,2.7,4.2,6.9,3.9,2.0,1.7,2.6,24.4,1981-82,0.59,0.33,1,6,1
Kareem Abdul-Jabbar,LAL,76.0,35.2,9.9,17.1,0.579,0.0,0.0,9.9,0.58,0.579,4.1,5.8,0.706,2.3,6.4,8.7,3.0,0.8,2.7,3.0,23.9,1981-82,0.61,0.36,1,7,1
Gus Williams,SEA,80.0,36.0,9.7,19.9,0.486,0.1,0.225,9.6,0.492,0.488,4.0,5.5,0.734,1.2,1.9,3.1,6.9,2.2,0.5,2.5,23.4,1981-82,0.52,0.27,0,9,1
Bernard King,GSW,79.0,36.2,9.4,16.5,0.566,0.0,0.2,9.4,0.568,0.567,4.5,6.3,0.705,1.8,4.2,5.9,3.6,1.0,0.3,3.4,23.2,1981-82,0.6,0.27,1,14,0
Larry Bird,BOS,77.0,38.0,9.2,18.4,0.503,0.1,0.212,9.1,0.514,0.507,4.3,4.9,0.863,2.6,8.3,10.9,5.8,1.9,0.9,3.3,22.9,1981-82,0.56,0.38,1,5,1
World B. Free,GSW,78.0,35.8,8.3,18.6,0.448,0.1,0.179,8.2,0.458,0.451,6.1,8.3,0.74,1.5,1.7,3.2,5.4,0.9,0.1,2.7,22.9,1981-82,0.51,0.22,0,14,0
Dan Issel,DEN,81.0,30.5,8.0,15.3,0.527,0.0,0.667,8.0,0.526,0.528,6.7,8.1,0.834,2.1,5.4,7.5,2.2,0.8,0.7,2.1,22.9,1981-82,0.61,0.29,0,11,1
John Long,DET,69.0,32.0,9.2,18.8,0.492,0.0,0.133,9.2,0.496,0.493,3.4,4.0,0.865,1.4,2.3,3.7,2.1,0.9,0.4,2.4,21.9,1981-82,0.53,0.24,0,19,0
Kelly Tripucka,DET,82.0,37.5,7.8,15.6,0.496,0.1,0.227,7.7,0.501,0.498,6.0,7.6,0.797,2.7,2.7,5.4,3.3,1.1,0.2,3.4,21.6,1981-82,0.57,0.23,0,19,0
Kiki Vandeweghe,DEN,82.0,33.8,8.6,15.4,0.56,0.0,0.077,8.6,0.565,0.561,4.2,4.9,0.857,1.8,3.8,5.6,3.0,0.6,0.4,2.3,21.5,1981-82,0.61,0.26,0,11,1
Jay Vincent,DAL,81.0,32.4,8.9,17.9,0.497,0.0,0.25,8.9,0.497,0.497,3.6,5.0,0.716,2.2,4.7,7.0,2.2,1.1,0.3,2.4,21.4,1981-82,0.53,0.24,0,24,0
Jamaal Wilkes,LAL,82.0,35.4,9.1,17.3,0.525,0.0,0.0,9.1,0.527,0.525,3.0,4.1,0.732,1.9,2.9,4.8,1.7,1.1,0.3,2.0,21.1,1981-82,0.55,0.22,1,7,1
Mychal Thompson,POR,79.0,39.6,8.6,16.5,0.523,0.0,,8.6,0.523,0.523,3.5,5.6,0.628,3.3,8.4,11.7,4.0,0.9,1.4,3.1,20.8,1981-82,0.55,0.33,0,18,0
Mike Mitchell,2TM,84.0,36.5,9.0,17.6,0.51,0.0,0.0,9.0,0.512,0.51,2.6,3.6,0.728,2.9,4.1,7.0,1.0,0.7,0.5,1.8,20.5,1981-82,0.53,0.22,1,-1,0
Ray Williams,NJN,82.0,33.3,7.8,16.9,0.462,0.1,0.167,7.7,0.474,0.465,4.7,5.7,0.832,1.4,2.5,4.0,6.0,2.4,0.5,3.5,20.4,1981-82,0.53,0.24,0,15,1
Robert Parish,BOS,80.0,31.7,8.4,15.4,0.542,0.0,,8.4,0.542,0.542,3.2,4.4,0.71,3.6,7.2,10.8,1.8,0.9,2.4,2.8,19.9,1981-82,0.57,0.31,1,5,1
Darrell Griffith,UTA,80.0,32.5,8.6,17.9,0.482,0.2,0.288,8.4,0.489,0.487,2.4,3.4,0.697,1.6,2.2,3.8,2.3,1.2,0.4,2.4,19.8,1981-82,0.51,0.19,0,25,0
Sidney Moncrief,MIL,80.0,37.3,7.0,13.3,0.523,0.0,0.071,6.9,0.529,0.524,5.9,7.2,0.817,2.8,3.9,6.7,4.8,1.7,0.3,2.6,19.8,1981-82,0.6,0.29,0,8,1
Jack Sikma,SEA,82.0,37.2,7.1,14.8,0.479,0.0,0.154,7.1,0.483,0.48,5.5,6.4,0.855,2.7,9.9,12.7,3.4,1.2,1.3,2.6,19.6,1981-82,0.56,0.33,1,9,1
