Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated
Paul Griffin,SAS,23.0,20.0,1.4,2.9,0.485,0.0,,1.4,0.485,0.485,1.0,1.6,0.649,1.3,2.9,4.1,2.3,0.9,0.3,1.7,3.8,1981-82,0.53,0.33,0
Eddie Jordan,LAL,58.0,10.5,1.5,3.6,0.428,0.0,0.111,1.5,0.442,0.43,0.7,0.9,0.796,0.1,0.7,0.7,2.3,1.1,0.0,1.1,3.8,1981-82,0.48,0.08,0
Alan Hardy,DET,38.0,8.2,1.6,3.6,0.456,0.0,0.0,1.6,0.473,0.456,0.5,0.8,0.621,0.4,0.5,0.9,0.5,0.2,0.1,0.5,3.7,1981-82,0.47,0.07,0
Armond Hill,2TM,40.0,18.1,1.3,3.2,0.421,0.0,0.0,1.3,0.427,0.421,1.0,1.4,0.709,0.3,1.0,1.3,2.7,0.5,0.1,1.7,3.6,1981-82,0.47,0.11,0
Franklin Edwards,PHI,42.0,6.9,1.5,3.6,0.433,0.0,0.0,1.5,0.461,0.433,0.5,0.6,0.741,0.2,0.4,0.6,1.1,0.4,0.1,0.6,3.6,1981-82,0.47,0.07,0
Clay Johnson,LAL,7.0,9.3,1.6,2.9,0.55,0.0,,1.6,0.55,0.55,0.4,0.9,0.5,1.1,0.6,1.7,1.0,0.4,0.4,1.0,3.6,1981-82,0.55,0.61,0
Lewis Lloyd,GSW,16.0,5.9,1.6,2.8,0.556,0.0,,1.6,0.556,0.556,0.4,0.7,0.636,0.6,0.4,1.0,0.4,0.3,0.1,0.9,3.6,1981-82,0.58,0.19,0
Alex Bradley,NYK,39.0,8.5,1.4,2.6,0.524,0.0,0.0,1.4,0.529,0.524,0.7,1.2,0.604,0.8,0.9,1.7,0.3,0.3,0.1,0.7,3.5,1981-82,0.56,0.09,0
Larry Spriggs,HOU,4.0,9.3,1.8,2.8,0.636,0.0,,1.8,0.636,0.636,0.0,0.5,0.0,0.5,1.0,1.5,1.0,0.5,0.0,1.0,3.5,1981-82,0.58,1.0,0
Jan van Breda Kolff,NJN,41.0,11.0,1.0,2.0,0.5,0.0,0.0,1.0,0.513,0.5,1.5,1.9,0.816,0.4,0.8,1.2,0.8,0.3,0.3,0.7,3.5,1981-82,0.62,0.1,0
Ray Tolbert,2TM,64.0,9.5,1.6,3.2,0.495,0.0,0.0,1.6,0.5,0.495,0.3,0.5,0.543,0.8,1.2,2.0,0.5,0.2,0.3,0.7,3.4,1981-82,0.5,0.06,0
Terry Duerod,BOS,21.0,7.0,1.6,3.7,0.442,0.0,0.0,1.6,0.447,0.442,0.2,0.6,0.333,0.3,0.4,0.7,0.6,0.1,0.0,0.1,3.4,1981-82,0.43,0.1,0
John Duren,UTA,79.0,13.4,1.5,3.4,0.451,0.0,0.273,1.5,0.459,0.457,0.3,0.5,0.73,0.2,0.9,1.1,2.0,0.3,0.1,0.9,3.4,1981-82,0.47,0.05,0
Ron Lee,DET,81.0,18.1,1.1,3.0,0.358,0.2,0.305,0.9,0.374,0.394,1.0,1.5,0.706,0.4,1.5,1.9,3.9,1.4,0.2,1.5,3.4,1981-82,0.46,0.09,0
Ollie Mack,DAL,13.0,11.5,1.5,4.5,0.322,0.0,0.0,1.5,0.333,0.322,0.5,0.6,0.75,0.6,0.8,1.4,1.1,0.4,0.1,0.3,3.4,1981-82,0.36,0.23,0
Mark Radford,SEA,43.0,8.6,1.3,2.3,0.54,0.0,0.667,1.2,0.536,0.55,0.8,1.6,0.507,0.3,0.4,0.7,1.3,0.4,0.0,1.0,3.4,1981-82,0.57,0.07,0
Howard Wood,UTA,42.0,8.1,1.3,2.9,0.458,0.0,0.0,1.3,0.462,0.458,0.8,1.2,0.654,0.5,1.0,1.5,0.2,0.2,0.1,0.4,3.4,1981-82,0.5,0.07,0
John Lambert,2TM,63.0,12.1,1.4,3.1,0.437,0.0,0.143,1.3,0.447,0.439,0.5,0.7,0.81,0.9,2.0,2.8,0.6,0.3,0.3,0.8,3.3,1981-82,0.48,0.07,0
Ron Davis,SDC,7.0,9.6,1.4,3.6,0.4,0.0,,1.4,0.4,0.4,0.4,0.9,0.5,1.0,0.9,1.9,0.6,0.0,0.0,0.7,3.3,1981-82,0.41,0.34,0
Billy Paultz,HOU,65.0,12.4,1.4,3.5,0.394,0.0,,1.4,0.394,0.394,0.5,1.0,0.523,0.8,1.9,2.8,0.6,0.2,0.3,0.7,3.3,1981-82,0.42,0.06,0
Jackie Robinson,CHI,3.0,9.7,1.0,3.0,0.333,0.0,,1.0,0.333,0.333,1.3,1.3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3,3.3,1981-82,0.46,0.67,0
Rich Yonakor,SAS,10.0,7.0,1.4,2.6,0.538,0.0,,1.4,0.538,0.538,0.5,0.7,0.714,1.3,1.4,2.7,0.3,0.1,0.2,0.2,3.3,1981-82,0.57,0.5,0
Paul Mokeski,2TM,67.0,13.0,1.3,2.9,0.435,0.0,0.0,1.3,0.442,0.435,0.7,0.9,0.762,0.9,2.2,3.1,0.5,0.5,0.6,0.8,3.2,1981-82,0.49,0.08,0
Pétur Guðmundsson,POR,68.0,12.4,1.2,2.4,0.5,0.0,1.0,1.2,0.497,0.503,0.8,1.1,0.684,0.8,2.0,2.7,0.9,0.2,0.4,1.1,3.2,1981-82,0.55,0.07,0
Hank McDowell,GSW,30.0,11.2,1.1,2.8,0.405,0.0,,1.1,0.405,0.405,0.9,1.4,0.659,1.4,2.0,3.3,0.7,0.2,0.3,0.7,3.2,1981-82,0.47,0.16,0
Bobby Cattage,UTA,49.0,6.9,1.2,2.8,0.444,0.0,0.0,1.2,0.451,0.444,0.6,0.8,0.732,0.4,1.0,1.5,0.1,0.1,0.0,0.4,3.1,1981-82,0.49,0.05,0
Jim Chones,WSB,59.0,14.7,1.3,2.9,0.433,0.0,,1.3,0.433,0.433,0.6,0.8,0.783,0.7,2.5,3.1,1.1,0.3,0.5,0.7,3.1,1981-82,0.48,0.09,0
James Ray,DEN,40.0,6.6,1.3,2.9,0.44,0.0,1.0,1.3,0.435,0.444,0.5,0.9,0.583,0.5,1.2,1.6,0.7,0.3,0.4,0.9,3.1,1981-82,0.47,0.08,0
Charles Bradley,BOS,51.0,6.6,1.1,2.4,0.451,0.0,0.0,1.1,0.455,0.451,0.8,1.2,0.677,0.2,0.5,0.7,0.4,0.3,0.1,0.7,3.0,1981-82,0.51,0.04,0
Coby Dietrick,CHI,74.0,13.5,1.2,2.7,0.46,0.0,0.0,1.2,0.462,0.46,0.5,0.7,0.704,0.9,1.7,2.5,1.2,0.7,0.4,0.6,3.0,1981-82,0.5,0.07,0
George Johnson,SAS,75.0,21.0,1.2,2.6,0.467,0.0,,1.2,0.467,0.467,0.6,0.9,0.672,2.0,4.0,6.1,1.1,0.3,3.1,1.2,3.0,1981-82,0.5,0.14,1
Sam Lacey,2TM,56.0,12.0,1.2,2.8,0.435,0.0,0.0,1.2,0.438,0.435,0.5,0.7,0.73,0.4,1.6,1.9,1.4,0.4,0.7,1.0,2.9,1981-82,0.47,0.08,0
Harvey Catchings,MIL,80.0,20.0,1.2,2.8,0.42,0.0,,1.2,0.42,0.42,0.5,0.9,0.594,1.6,2.8,4.5,1.2,0.5,1.7,1.2,2.9,1981-82,0.45,0.09,0
Jim Smith,SDC,72.0,11.9,1.2,2.3,0.509,0.0,,1.2,0.509,0.509,0.5,1.2,0.459,1.0,1.5,2.5,0.6,0.3,0.7,0.7,2.9,1981-82,0.51,0.06,0
Garry Witts,WSB,46.0,10.7,1.1,1.8,0.583,0.0,0.5,1.0,0.585,0.589,0.7,0.9,0.825,0.6,0.7,1.3,0.8,0.4,0.1,0.8,2.9,1981-82,0.66,0.08,0
Keith Herron,CLE,30.0,9.0,1.3,3.5,0.368,0.0,0.0,1.3,0.371,0.368,0.2,0.3,0.875,0.3,0.4,0.7,0.8,0.3,0.1,0.4,2.8,1981-82,0.39,0.07,0
Leon Douglas,KCK,63.0,17.3,1.1,2.2,0.5,0.0,,1.1,0.5,0.5,0.5,1.3,0.4,1.8,2.8,4.6,0.6,0.2,0.6,0.9,2.7,1981-82,0.49,0.09,0
David Burns,2TM,9.0,9.7,0.8,1.8,0.438,0.0,,0.8,0.438,0.438,1.0,1.7,0.6,0.1,0.4,0.6,1.7,0.3,0.0,1.4,2.6,1981-82,0.51,0.23,0
Jeff Judkins,DET,30.0,8.4,1.0,2.7,0.383,0.0,0.1,1.0,0.423,0.389,0.5,0.9,0.615,0.5,0.7,1.1,0.5,0.2,0.2,0.3,2.6,1981-82,0.42,0.07,0
Joel Kramer,PHO,56.0,9.8,1.0,2.4,0.414,0.0,,1.0,0.414,0.414,0.6,0.8,0.786,0.6,1.3,1.9,0.9,0.3,0.2,0.5,2.6,1981-82,0.47,0.07,0
John McCullough,PHO,8.0,2.9,1.1,1.6,0.692,0.0,,1.1,0.692,0.692,0.4,0.6,0.6,0.1,0.4,0.5,0.4,0.3,0.0,0.4,2.6,1981-82,0.7,0.34,0
Raymond Townsend,IND,14.0,6.8,0.8,2.9,0.268,0.1,0.222,0.6,0.281,0.293,0.8,1.4,0.55,0.1,0.8,0.9,0.7,0.2,0.0,0.4,2.5,1981-82,0.36,0.09,0
Jim Brewer,LAL,71.0,13.6,1.1,2.5,0.463,0.0,0.167,1.1,0.473,0.466,0.1,0.3,0.368,1.5,2.2,3.7,0.6,0.5,0.6,0.5,2.4,1981-82,0.46,0.08,0
Ollie Johnson,PHI,26.0,5.8,1.0,2.1,0.5,0.0,0.333,1.0,0.51,0.509,0.2,0.3,0.857,0.3,0.6,0.8,0.4,0.5,0.1,0.5,2.3,1981-82,0.52,0.09,0
Clarence Kea,DAL,35.0,7.1,0.7,1.4,0.531,0.0,,0.7,0.531,0.531,0.8,1.2,0.69,0.7,1.0,1.7,0.4,0.1,0.1,0.5,2.3,1981-82,0.6,0.09,0
Kevin Kunnert,POR,21.0,11.3,1.0,2.3,0.417,0.0,,1.0,0.417,0.417,0.4,0.8,0.529,1.0,2.2,3.1,0.9,0.1,0.3,0.9,2.3,1981-82,0.43,0.2,0
Hawkeye Whitney,KCK,23.0,11.6,1.1,3.1,0.352,0.0,0.0,1.1,0.357,0.352,0.2,0.3,0.571,0.6,1.2,1.7,0.8,0.5,0.0,0.6,2.3,1981-82,0.36,0.11,0
Mickey Dillard,CLE,33.0,6.7,0.9,2.4,0.367,0.0,0.0,0.9,0.387,0.367,0.5,0.7,0.652,0.2,0.3,0.5,1.0,0.2,0.1,0.5,2.2,1981-82,0.41,0.05,0
Hollis Copeland,NYK,18.0,6.6,0.9,2.1,0.421,0.0,,0.9,0.421,0.421,0.3,0.3,0.833,0.2,0.1,0.3,0.5,0.2,0.1,0.2,2.1,1981-82,0.47,0.1,0
Carl Bailey,POR,1.0,7.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1981-82,1.0,0.0,0
Joe Cooper,NJN,1.0,11.0,1.0,2.0,0.5,0.0,,1.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1981-82,0.5,2.0,0
Larry Demic,NYK,48.0,7.4,0.8,1.7,0.47,0.0,0.0,0.8,0.476,0.47,0.3,0.8,0.359,0.6,1.0,1.6,0.3,0.1,0.1,0.5,1.9,1981-82,0.46,0.04,0
Kevin McKenna,LAL,36.0,6.6,0.8,2.4,0.322,0.0,0.0,0.8,0.329,0.322,0.3,0.5,0.647,0.5,0.3,0.8,0.4,0.3,0.1,0.6,1.9,1981-82,0.36,0.03,0
Glenn Hagan,DET,4.0,6.3,0.8,1.8,0.429,0.0,,0.8,0.429,0.429,0.3,0.3,1.0,0.5,0.5,1.0,2.0,0.8,0.0,0.3,1.8,1981-82,0.47,1.08,0
Mel Bennett,CLE,3.0,7.7,0.7,1.3,0.5,0.0,,0.7,0.5,0.5,0.3,2.0,0.167,0.3,0.7,1.0,0.0,0.3,0.0,1.3,1.7,1981-82,0.39,-0.2,0
Kevin Restani,2TM,47.0,10.3,0.7,1.9,0.364,0.0,0.0,0.7,0.372,0.364,0.2,0.3,0.625,0.8,1.6,2.4,0.5,0.2,0.2,0.4,1.6,1981-82,0.39,0.07,0
Dennis Awtrey,POR,10.0,12.1,0.5,1.5,0.333,0.0,,0.5,0.333,0.333,0.5,0.9,0.556,0.7,0.7,1.4,0.8,0.1,0.2,0.6,1.5,1981-82,0.4,0.2,0
Jawann Oldham,HOU,22.0,5.6,0.6,1.6,0.361,0.0,,0.6,0.361,0.361,0.4,0.6,0.571,0.3,0.8,1.1,0.1,0.1,0.5,0.3,1.5,1981-82,0.4,0.08,0
Craig Dykema,PHO,32.0,3.2,0.5,1.2,0.459,0.1,0.5,0.5,0.455,0.486,0.2,0.3,0.778,0.1,0.3,0.4,0.5,0.1,0.0,0.2,1.3,1981-82,0.49,0.04,0
Eric Fernsten,BOS,43.0,4.7,0.4,1.1,0.388,0.0,,0.4,0.388,0.388,0.4,0.7,0.633,0.3,0.7,1.0,0.2,0.1,0.2,0.3,1.3,1981-82,0.46,0.03,0
Craig Shelton,ATL,4.0,5.3,0.5,1.5,0.333,0.0,,0.5,0.333,0.333,0.3,0.5,0.5,0.3,0.5,0.8,0.0,0.3,0.0,0.0,1.3,1981-82,0.38,0.3,0
Don Ford,CLE,21.0,9.6,0.4,1.1,0.375,0.0,0.0,0.4,0.391,0.375,0.2,0.3,0.833,0.7,1.0,1.7,0.5,0.4,0.0,0.7,1.1,1981-82,0.45,0.1,0
Rock Lee,SDC,2.0,5.0,0.5,1.0,0.5,0.0,,0.5,0.5,0.5,0.0,2.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1981-82,0.27,0.0,0
DeWayne Scales,NYK,3.0,8.0,0.3,1.7,0.2,0.0,,0.3,0.2,0.2,0.3,0.7,0.5,0.7,1.0,1.7,0.0,0.3,0.3,0.7,1.0,1981-82,0.25,0.27,0
Roger Burkman,CHI,6.0,5.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.833,0.3,0.7,1.0,0.8,1.0,0.3,0.5,0.8,1981-82,0.35,0.42,0
Geoff Crompton,MIL,35.0,5.8,0.3,0.9,0.344,0.0,,0.3,0.344,0.344,0.2,0.4,0.4,0.3,0.9,1.2,0.4,0.2,0.3,0.5,0.8,1981-82,0.37,0.05,0
Sam Worthen,UTA,5.0,4.4,0.4,1.0,0.4,0.0,,0.4,0.4,0.4,0.0,0.0,,0.2,0.0,0.2,0.6,0.0,0.0,0.4,0.8,1981-82,0.4,0.12,0
Carlos Terry,WSB,13.0,4.6,0.2,1.2,0.2,0.0,0.0,0.2,0.25,0.2,0.2,0.3,0.75,0.4,0.5,0.9,0.6,0.2,0.1,0.4,0.7,1981-82,0.26,0.08,0
Larry Wright,DET,1.0,6.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1981-82,0.0,-2.0,0
League Average,,,,,,0.491,,0.262,,0.497,0.495,,,0.746,,,,,,,,,1981-82,,,0
