Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,MVP_Rank,Nominated
Kevin Gamble,BOS,44.0,8.5,1.7,3.1,0.551,0.0,0.182,1.7,0.584,0.559,0.8,1.3,0.636,0.3,0.7,1.0,0.8,0.3,0.1,0.4,4.3,1988-89,0.59,0.1,,0
Eric Leckner,UTA,75.0,10.4,1.6,2.9,0.545,0.0,,1.6,0.545,0.545,1.1,1.5,0.699,0.6,2.0,2.7,0.2,0.1,0.3,0.9,4.3,1988-89,0.6,0.07,,0
Elston Turner,DEN,78.0,22.4,1.9,4.5,0.428,0.0,0.286,1.9,0.431,0.431,0.4,0.7,0.589,1.4,2.3,3.7,1.8,1.2,0.1,0.8,4.3,1988-89,0.45,0.09,,0
Ennis Whatley,LAC,8.0,11.3,1.5,4.1,0.364,0.0,,1.5,0.364,0.364,1.3,1.4,0.909,0.3,1.8,2.0,2.8,0.9,0.1,1.4,4.3,1988-89,0.46,0.75,,0
Eric White,2TM,38.0,11.5,1.6,3.2,0.517,0.0,,1.6,0.517,0.517,0.9,1.1,0.81,0.9,0.9,1.8,0.4,0.3,0.0,0.7,4.2,1988-89,0.57,0.11,,0
Kevin Williams,2TM,50.0,10.9,1.6,4.0,0.405,0.0,0.167,1.6,0.412,0.408,0.9,1.2,0.78,0.6,0.8,1.4,1.1,0.6,0.2,1.0,4.2,1988-89,0.46,0.08,,0
Randy Breuer,MIL,48.0,10.7,1.8,3.7,0.48,0.0,,1.8,0.48,0.48,0.6,1.1,0.549,1.1,1.8,2.8,0.5,0.2,0.8,0.6,4.2,1988-89,0.5,0.11,,0
Pétur Guðmundsson,SAS,5.0,14.0,1.8,5.0,0.36,0.0,,1.8,0.36,0.36,0.6,0.8,0.75,1.0,2.2,3.2,1.0,0.2,0.2,1.6,4.2,1988-89,0.39,0.76,,0
John Lucas,SEA,74.0,11.4,1.6,4.0,0.398,0.2,0.265,1.4,0.437,0.428,0.7,1.0,0.701,0.3,0.8,1.1,3.5,0.8,0.0,0.9,4.2,1988-89,0.47,0.08,,0
David Wingate,PHI,33.0,11.3,1.6,3.5,0.47,0.1,0.333,1.6,0.477,0.478,0.8,1.0,0.794,0.4,0.8,1.1,2.2,0.3,0.1,1.1,4.2,1988-89,0.53,0.14,,0
Jim Farmer,UTA,37.0,11.1,1.5,3.8,0.401,0.2,0.45,1.3,0.393,0.433,0.8,1.1,0.707,0.6,0.9,1.5,0.8,0.2,0.0,0.7,4.1,1988-89,0.48,0.09,,0
Tim Perry,PHO,62.0,9.9,1.7,3.2,0.537,0.0,0.25,1.7,0.543,0.54,0.6,1.0,0.615,1.0,1.1,2.1,0.3,0.3,0.5,0.6,4.1,1988-89,0.56,0.08,,0
Jerry Sichting,POR,25.0,15.6,1.8,4.2,0.442,0.1,0.25,1.7,0.467,0.457,0.3,0.3,0.875,0.4,0.8,1.2,2.4,0.6,0.0,1.0,4.1,1988-89,0.47,0.2,,0
John Starks,GSW,36.0,8.8,1.4,3.5,0.408,0.3,0.385,1.1,0.414,0.448,0.9,1.4,0.654,0.4,0.7,1.1,0.8,0.6,0.1,1.1,4.1,1988-89,0.5,0.08,,0
Eddie Lee Wilkins,NYK,71.0,8.2,1.6,3.5,0.465,0.0,0.0,1.6,0.467,0.465,0.9,1.6,0.55,1.0,1.1,2.1,0.1,0.1,0.2,0.8,4.1,1988-89,0.49,0.05,,0
Randolph Keys,CLE,42.0,7.9,1.8,4.1,0.43,0.0,0.1,1.7,0.451,0.433,0.5,0.7,0.69,0.5,0.8,1.3,0.5,0.3,0.1,0.5,4.0,1988-89,0.45,0.08,,0
Manute Bol,GSW,80.0,22.1,1.6,4.3,0.369,0.3,0.22,1.3,0.423,0.398,0.5,0.8,0.606,1.5,4.3,5.8,0.3,0.1,4.3,1.0,3.9,1988-89,0.42,0.13,,0
Grant Gondrezick,LAC,27.0,9.0,1.4,3.5,0.4,0.1,0.273,1.3,0.417,0.416,1.0,1.5,0.65,0.6,0.8,1.3,1.3,0.5,0.0,0.6,3.9,1988-89,0.47,0.14,,0
Spud Webb,ATL,81.0,15.0,1.6,3.6,0.459,0.0,0.045,1.6,0.493,0.46,0.6,0.7,0.867,0.3,1.3,1.5,3.5,0.9,0.1,1.0,3.9,1988-89,0.5,0.08,,0
Clinton Wheeler,2TM,28.0,12.6,1.6,3.1,0.517,0.0,0.0,1.6,0.523,0.517,0.5,0.7,0.75,0.6,0.5,1.1,1.9,1.0,0.0,0.9,3.8,1988-89,0.56,0.19,,0
Mark Davis,2TM,33.0,7.8,1.5,3.1,0.48,0.0,0.1,1.5,0.522,0.485,0.8,1.0,0.824,0.5,0.6,1.1,0.4,0.4,0.2,0.4,3.8,1988-89,0.54,0.11,,0
Charles Davis,CHI,49.0,11.1,1.7,3.9,0.426,0.1,0.267,1.6,0.44,0.437,0.4,0.5,0.731,1.0,1.4,2.3,0.6,0.2,0.1,0.4,3.8,1988-89,0.46,0.09,,0
Brook Steppe,POR,27.0,9.0,1.2,2.9,0.423,0.2,0.556,1.0,0.406,0.455,1.2,1.4,0.865,0.5,0.7,1.2,0.6,0.4,0.0,0.5,3.8,1988-89,0.54,0.13,,0
Bill Jones,NJN,37.0,8.3,1.4,2.8,0.49,0.0,0.0,1.4,0.495,0.49,0.8,1.2,0.674,0.5,0.7,1.3,0.5,0.5,0.2,0.5,3.5,1988-89,0.53,0.1,,0
Chris Welp,PHI,72.0,11.7,1.4,3.1,0.446,0.0,0.0,1.4,0.448,0.446,0.7,1.0,0.658,0.8,1.9,2.7,0.4,0.3,0.6,0.6,3.4,1988-89,0.48,0.07,,0
Tellis Frank,GSW,32.0,7.7,1.1,2.8,0.374,0.0,0.0,1.1,0.378,0.374,1.2,1.6,0.765,0.8,1.1,1.9,0.5,0.4,0.2,0.9,3.3,1988-89,0.47,0.1,,0
Anthony Frederick,IND,46.0,6.8,1.4,2.7,0.504,0.0,0.4,1.3,0.508,0.512,0.5,0.7,0.706,0.6,0.6,1.1,0.4,0.3,0.1,0.7,3.3,1988-89,0.55,0.07,,0
Allen Leavell,HOU,55.0,11.4,1.2,3.4,0.346,0.1,0.122,1.1,0.408,0.359,0.8,1.1,0.733,0.2,0.7,1.0,2.3,0.5,0.1,1.1,3.3,1988-89,0.42,0.07,,0
Ralph Lewis,CHH,42.0,8.0,1.4,2.9,0.479,0.0,0.333,1.4,0.483,0.483,0.5,0.9,0.487,0.8,0.6,1.5,0.4,0.3,0.1,0.6,3.2,1988-89,0.49,0.07,,0
Ben McDonald,GSW,11.0,9.4,1.2,1.7,0.684,0.0,,1.2,0.684,0.684,0.8,1.4,0.6,0.4,0.7,1.1,0.5,0.4,0.0,0.3,3.2,1988-89,0.69,0.35,,0
Jerome Whitehead,2TM,57.0,10.9,1.3,3.2,0.396,0.0,,1.3,0.396,0.396,0.5,0.8,0.66,0.9,1.5,2.4,0.3,0.4,0.1,0.4,3.1,1988-89,0.44,0.06,,0
Charles Shackleford,NJN,60.0,8.1,1.4,2.8,0.494,0.0,0.0,1.4,0.497,0.494,0.4,0.7,0.5,0.8,1.7,2.6,0.4,0.3,0.3,0.5,3.1,1988-89,0.5,0.08,,0
Tony Brown,2TM,43.0,8.5,1.2,2.7,0.424,0.1,0.25,1.1,0.451,0.441,0.6,0.7,0.774,0.5,0.5,1.0,0.6,0.3,0.1,0.4,3.0,1988-89,0.5,0.07,,0
Greg Ballard,SEA,2.0,7.5,0.5,4.0,0.125,0.0,0.0,0.5,0.143,0.125,2.0,2.0,1.0,1.0,2.5,3.5,0.0,0.0,0.0,0.0,3.0,1988-89,0.31,1.5,,0
Chris Dudley,CLE,61.0,8.9,1.2,2.8,0.435,0.0,0.0,1.2,0.437,0.435,0.6,1.8,0.364,1.2,1.4,2.6,0.3,0.1,0.4,0.7,3.0,1988-89,0.42,0.05,,0
Richard Morton,IND,2.0,5.5,1.5,2.0,0.75,0.0,,1.5,0.75,0.75,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,3.0,1988-89,0.75,1.25,,0
Pete Myers,2TM,33.0,8.2,0.9,2.2,0.425,0.0,0.0,0.9,0.437,0.425,1.0,1.5,0.688,0.5,0.5,1.0,1.5,0.6,0.1,0.7,2.9,1988-89,0.51,0.11,,0
Scott Roth,2TM,63.0,8.5,0.9,2.7,0.353,0.0,0.188,0.9,0.371,0.362,1.0,1.4,0.69,0.3,0.7,1.0,0.9,0.4,0.1,0.6,2.9,1988-89,0.44,0.04,,0
Mark McNamara,LAL,39.0,8.2,0.8,1.6,0.5,0.0,,0.8,0.5,0.5,1.3,2.0,0.628,1.0,1.6,2.6,0.3,0.1,0.1,0.6,2.9,1988-89,0.58,0.1,,0
Olden Polynice,SEA,80.0,10.4,1.1,2.3,0.506,0.0,0.0,1.1,0.511,0.506,0.6,1.1,0.593,1.2,1.4,2.6,0.3,0.5,0.4,0.6,2.9,1988-89,0.52,0.06,,0
David Rivers,LAL,47.0,9.4,1.0,2.6,0.402,0.0,0.167,1.0,0.414,0.406,0.7,0.9,0.833,0.3,0.6,0.9,2.3,0.5,0.2,1.3,2.9,1988-89,0.48,0.08,,0
Tom Tolbert,CHH,14.0,8.4,1.2,2.6,0.459,0.0,0.0,1.2,0.5,0.459,0.4,0.9,0.5,0.5,1.0,1.5,0.5,0.1,0.3,0.1,2.9,1988-89,0.48,0.24,,0
Otis Birdsong,BOS,13.0,8.3,1.4,2.8,0.5,0.1,0.333,1.3,0.515,0.514,0.0,0.2,0.0,0.3,0.7,1.0,0.7,0.2,0.1,0.9,2.8,1988-89,0.48,0.18,,0
Caldwell Jones,POR,72.0,17.8,1.1,2.5,0.421,0.0,0.0,1.1,0.423,0.421,0.7,0.8,0.787,1.2,2.9,4.2,0.8,0.3,1.2,1.2,2.8,1988-89,0.49,0.09,,0
José Ortiz,UTA,51.0,6.4,1.1,2.5,0.44,0.0,0.0,1.1,0.444,0.44,0.6,1.0,0.596,0.6,0.5,1.1,0.2,0.2,0.1,0.7,2.8,1988-89,0.48,0.04,,0
Eddie Hughes,DEN,26.0,8.6,1.1,2.5,0.438,0.3,0.318,0.8,0.5,0.492,0.3,0.5,0.583,0.2,0.5,0.7,1.3,0.7,0.1,0.4,2.7,1988-89,0.5,0.13,,0
Bernard Thompson,HOU,23.0,9.7,0.9,2.6,0.339,0.0,0.0,0.9,0.351,0.339,1.0,1.1,0.846,0.4,0.8,1.2,0.6,0.6,0.0,0.8,2.7,1988-89,0.44,0.11,,0
Stuart Gray,IND,72.0,10.9,1.0,2.1,0.471,0.0,0.0,1.0,0.474,0.471,0.6,0.9,0.688,1.2,2.2,3.4,0.4,0.2,0.3,0.7,2.6,1988-89,0.52,0.07,,0
Charles Jones,WSB,53.0,21.8,1.1,2.4,0.48,0.0,0.0,1.1,0.484,0.48,0.3,0.5,0.64,1.5,3.4,4.8,0.8,0.7,1.4,0.7,2.6,1988-89,0.5,0.15,,0
Charles Jones,WSB,43.0,12.0,0.9,1.9,0.463,0.0,0.333,0.9,0.468,0.47,0.8,1.2,0.623,1.3,2.0,3.3,0.4,0.4,0.4,0.5,2.6,1988-89,0.54,0.12,,0
Andrew Lang,PHO,62.0,8.5,1.0,1.9,0.513,0.0,,1.0,0.513,0.513,0.6,1.0,0.65,0.9,1.5,2.4,0.1,0.3,0.8,0.5,2.6,1988-89,0.56,0.07,,0
Micheal Williams,DET,49.0,7.3,1.0,2.6,0.364,0.0,0.222,0.9,0.375,0.372,0.6,1.0,0.66,0.2,0.4,0.6,1.4,0.3,0.1,0.9,2.6,1988-89,0.43,0.04,,0
Wayne Engelstad,DEN,11.0,4.5,1.0,2.6,0.379,0.0,,1.0,0.379,0.379,0.5,0.9,0.6,0.5,1.0,1.5,0.6,0.1,0.0,0.3,2.5,1988-89,0.42,0.22,,0
Ron Grandison,BOS,72.0,7.3,0.8,2.0,0.415,0.0,0.0,0.8,0.447,0.415,0.8,1.1,0.738,0.7,0.6,1.3,0.6,0.3,0.0,0.5,2.5,1988-89,0.5,0.04,,0
Randy Allen,SAC,7.0,6.1,1.1,2.7,0.421,0.0,0.0,1.1,0.444,0.421,0.1,0.3,0.5,0.4,0.6,1.0,0.0,0.1,0.1,0.3,2.4,1988-89,0.42,0.21,,0
Greg Dreiling,IND,53.0,7.5,0.8,1.5,0.558,0.0,,0.8,0.558,0.558,0.8,1.2,0.672,0.7,1.0,1.7,0.3,0.1,0.2,0.7,2.4,1988-89,0.59,0.05,,0
Duane Ferrell,ATL,41.0,5.6,0.9,2.0,0.422,0.0,,0.9,0.422,0.422,0.7,1.1,0.682,0.5,0.5,1.0,0.2,0.2,0.1,0.3,2.4,1988-89,0.48,0.05,,0
Phil Hubbard,CLE,31.0,6.2,0.9,2.0,0.444,0.0,,0.9,0.444,0.444,0.5,0.8,0.68,0.5,0.8,1.3,0.4,0.2,0.0,0.3,2.4,1988-89,0.51,0.08,,0
Bob Thornton,PHI,54.0,8.3,0.9,2.1,0.423,0.0,0.333,0.9,0.426,0.428,0.6,1.1,0.533,0.7,1.0,1.7,0.3,0.1,0.1,0.4,2.4,1988-89,0.46,0.05,,0
Anthony Jones,2TM,33.0,5.9,0.9,2.4,0.367,0.1,0.25,0.8,0.397,0.392,0.4,0.5,0.875,0.4,0.4,0.8,0.5,0.3,0.1,0.2,2.3,1988-89,0.44,0.07,,0
Marc Iavaroni,UTA,77.0,10.3,0.9,2.1,0.442,0.0,0.0,0.9,0.444,0.442,0.5,0.6,0.818,0.5,1.2,1.7,0.4,0.1,0.2,0.7,2.3,1988-89,0.49,0.04,,0
Tree Rollins,CLE,60.0,9.7,1.0,2.3,0.449,0.0,0.0,1.0,0.453,0.449,0.2,0.3,0.632,0.6,1.7,2.3,0.3,0.2,0.6,0.4,2.3,1988-89,0.47,0.06,,0
Craig Neal,2TM,53.0,9.4,0.8,2.3,0.366,0.2,0.294,0.7,0.393,0.407,0.3,0.4,0.609,0.1,0.4,0.5,2.2,0.5,0.1,1.0,2.2,1988-89,0.44,0.05,,0
Mark Acres,BOS,62.0,10.2,0.9,1.8,0.482,0.0,1.0,0.9,0.478,0.487,0.4,0.8,0.542,1.0,1.4,2.4,0.3,0.3,0.1,0.4,2.2,1988-89,0.51,0.06,,0
Jack Haley,CHI,51.0,5.7,0.7,1.5,0.474,0.0,,0.7,0.474,0.474,0.7,0.9,0.783,0.4,1.0,1.4,0.2,0.2,0.0,0.5,2.2,1988-89,0.58,0.05,,0
Paul Mokeski,MIL,74.0,9.3,0.8,2.2,0.36,0.1,0.269,0.7,0.377,0.381,0.5,0.7,0.784,0.9,1.7,2.5,0.5,0.4,0.3,0.5,2.2,1988-89,0.44,0.05,,0
Will Perdue,CHI,30.0,6.3,1.0,2.4,0.403,0.0,,1.0,0.403,0.403,0.3,0.5,0.571,0.6,0.9,1.5,0.4,0.1,0.2,0.5,2.2,1988-89,0.42,0.08,,0
Morlon Wiley,DAL,51.0,8.0,0.9,2.2,0.404,0.1,0.25,0.8,0.444,0.43,0.3,0.3,0.813,0.3,0.7,0.9,1.5,0.5,0.1,0.7,2.2,1988-89,0.47,0.06,,0
Greg Kite,2TM,70.0,13.5,0.9,2.2,0.43,0.0,,0.9,0.43,0.43,0.3,0.6,0.488,1.2,2.3,3.5,0.5,0.4,0.8,0.8,2.1,1988-89,0.43,0.07,,0
Corey Gaines,NJN,32.0,10.5,0.8,2.0,0.422,0.0,0.2,0.8,0.441,0.43,0.4,0.5,0.75,0.1,0.5,0.6,2.1,0.5,0.0,0.6,2.1,1988-89,0.47,0.11,,0
Steve Kerr,PHO,26.0,6.0,0.8,1.8,0.435,0.3,0.471,0.5,0.414,0.522,0.2,0.3,0.667,0.1,0.5,0.7,0.9,0.3,0.0,0.2,2.1,1988-89,0.54,0.1,,0
Ray Tolbert,ATL,50.0,6.8,0.8,1.9,0.426,0.0,,0.8,0.426,0.426,0.5,0.7,0.622,0.6,1.1,1.8,0.3,0.3,0.3,0.7,2.1,1988-89,0.48,0.06,,0
Dave Popson,2TM,17.0,6.2,0.9,2.4,0.4,0.0,,0.9,0.4,0.4,0.1,0.2,0.5,0.7,0.9,1.6,0.5,0.1,0.2,0.6,2.0,1988-89,0.4,0.13,,0
Dudley Bradley,ATL,38.0,7.0,0.7,2.3,0.326,0.2,0.258,0.5,0.364,0.372,0.2,0.4,0.5,0.2,0.7,0.8,0.6,0.4,0.1,0.4,1.9,1988-89,0.38,0.04,,0
Darryl Dawkins,DET,14.0,3.4,0.6,1.4,0.474,0.0,,0.6,0.474,0.474,0.6,1.3,0.5,0.2,0.3,0.5,0.1,0.0,0.1,0.3,1.9,1988-89,0.48,0.06,,0
Everette Stephens,IND,35.0,6.0,0.7,2.1,0.319,0.1,0.2,0.6,0.339,0.333,0.5,0.6,0.773,0.3,0.3,0.7,1.1,0.3,0.1,0.8,1.9,1988-89,0.4,0.05,,0
Dominic Pressley,2TM,13.0,9.5,0.7,2.4,0.29,0.0,0.0,0.7,0.31,0.29,0.4,0.7,0.556,0.2,0.9,1.2,2.0,0.3,0.0,0.8,1.8,1988-89,0.33,0.19,,0
Uwe Blab,DAL,37.0,5.6,0.6,1.4,0.462,0.0,,0.6,0.462,0.462,0.5,0.7,0.8,0.3,0.9,1.2,0.3,0.1,0.4,0.4,1.8,1988-89,0.53,0.06,,0
Greg Butler,NYK,33.0,4.2,0.6,1.5,0.417,0.0,0.0,0.6,0.444,0.417,0.5,0.6,0.8,0.3,0.6,0.8,0.1,0.0,0.1,0.5,1.7,1988-89,0.48,0.04,,0
Tito Horford,MIL,25.0,4.5,0.6,1.8,0.326,0.0,,0.6,0.326,0.326,0.5,0.8,0.632,0.4,0.5,0.9,0.1,0.0,0.3,0.6,1.7,1988-89,0.39,0.04,,0
Jim Les,UTA,82.0,9.5,0.5,1.6,0.301,0.0,0.071,0.5,0.328,0.305,0.7,0.9,0.781,0.3,0.8,1.1,2.6,0.3,0.1,1.1,1.7,1988-89,0.43,0.04,,0
Avery Johnson,SEA,43.0,6.8,0.7,1.9,0.349,0.0,0.111,0.7,0.378,0.355,0.2,0.4,0.563,0.3,0.3,0.6,1.7,0.5,0.1,0.4,1.6,1988-89,0.39,0.06,,0
Bart Kofoed,UTA,19.0,9.3,0.6,1.7,0.364,0.0,0.0,0.6,0.375,0.364,0.3,0.6,0.545,0.2,0.4,0.6,1.1,0.5,0.0,0.7,1.6,1988-89,0.41,0.09,,0
Jeff Lamp,LAL,37.0,4.8,0.7,1.9,0.391,0.1,0.5,0.7,0.385,0.406,0.1,0.1,0.8,0.2,0.8,0.9,0.4,0.2,0.1,0.4,1.6,1988-89,0.41,0.04,,0
Sidney Lowe,CHH,14.0,17.9,0.6,1.8,0.32,0.0,0.0,0.6,0.348,0.32,0.5,0.8,0.636,0.4,2.0,2.4,6.6,1.0,0.0,0.6,1.6,1988-89,0.37,0.68,,0
Mike Dunleavy,MIL,2.0,2.5,0.5,1.0,0.5,0.5,0.5,0.0,,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1988-89,0.75,0.5,,0
Michael Jackson,SAC,14.0,5.0,0.6,1.7,0.375,0.1,0.333,0.5,0.389,0.417,0.1,0.1,0.5,0.1,0.2,0.3,0.8,0.2,0.0,0.3,1.5,1988-89,0.43,0.1,,0
Rob Lock,LAC,20.0,5.5,0.5,1.6,0.281,0.0,,0.5,0.281,0.281,0.6,0.8,0.8,0.7,0.9,1.6,0.2,0.2,0.2,0.7,1.5,1988-89,0.38,0.09,,0
Chuck Nevitt,HOU,43.0,5.3,0.6,1.4,0.435,0.0,,0.6,0.435,0.435,0.3,0.4,0.688,0.4,1.1,1.5,0.1,0.1,0.7,0.5,1.5,1988-89,0.48,0.06,,0
Andre Turner,MIL,4.0,3.3,0.8,1.5,0.5,0.0,,0.8,0.5,0.5,0.0,0.0,,0.0,0.8,0.8,0.0,0.5,0.0,1.0,1.5,1988-89,0.5,0.27,,0
Ramón Rivas,BOS,28.0,3.3,0.4,1.1,0.387,0.0,0.0,0.4,0.4,0.387,0.6,0.9,0.64,0.3,0.5,0.9,0.1,0.1,0.0,0.3,1.4,1988-89,0.47,0.04,,0
Steve Harris,DET,3.0,2.3,0.3,1.3,0.25,0.0,,0.3,0.25,0.25,0.7,0.7,1.0,0.0,0.7,0.7,0.0,0.3,0.0,0.0,1.3,1988-89,0.4,0.43,,0
Ron Cavenall,NJN,5.0,3.2,0.4,0.6,0.667,0.0,,0.4,0.667,0.667,0.4,1.0,0.4,0.0,0.4,0.4,0.0,0.0,0.4,0.4,1.2,1988-89,0.58,0.16,,0
Fennis Dembo,DET,31.0,2.4,0.5,1.4,0.333,0.0,0.0,0.5,0.368,0.333,0.3,0.3,0.8,0.3,0.5,0.7,0.2,0.0,0.0,0.2,1.2,1988-89,0.39,0.03,,0
Orlando Graham,GSW,7.0,3.1,0.4,1.4,0.3,0.0,,0.4,0.3,0.3,0.3,0.6,0.5,1.1,0.4,1.6,0.0,0.0,0.0,0.3,1.1,1988-89,0.33,0.16,,0
T.R. Dunn,PHO,34.0,9.4,0.4,1.0,0.343,0.0,,0.4,0.343,0.343,0.3,0.4,0.75,0.9,0.9,1.8,0.7,0.4,0.0,0.2,1.0,1988-89,0.43,0.09,,0
Ben Gillery,SAC,24.0,3.5,0.3,0.8,0.316,0.0,,0.3,0.316,0.316,0.5,1.0,0.565,0.3,0.7,1.0,0.1,0.1,0.2,0.2,1.0,1988-89,0.4,0.05,,0
Keith Smart,SAS,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1988-89,0.35,0.25,,0
Sedric Toney,IND,2.0,4.5,0.5,2.5,0.2,0.0,0.0,0.5,0.5,0.2,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1988-89,0.18,-0.75,,0
Jim Rowinski,2TM,9.0,1.7,0.1,0.4,0.25,0.0,,0.1,0.25,0.25,0.6,0.7,0.833,0.1,0.4,0.6,0.0,0.0,0.0,0.0,0.8,1988-89,0.56,0.11,,0
John Stroeder,2TM,5.0,4.4,0.4,1.0,0.4,0.0,,0.4,0.4,0.4,0.0,0.0,,1.0,1.8,2.8,0.6,0.0,0.4,0.6,0.8,1988-89,0.4,0.68,,0
Rolando Ferreira,POR,12.0,2.8,0.1,1.5,0.056,0.0,,0.1,0.056,0.056,0.6,0.7,0.875,0.3,0.8,1.1,0.1,0.0,0.1,0.5,0.8,1988-89,0.22,0.01,,0
Pace Mannion,2TM,10.0,3.2,0.4,0.8,0.5,0.0,0.0,0.4,0.667,0.5,0.0,0.0,,0.0,0.5,0.5,0.2,0.3,0.0,0.3,0.8,1988-89,0.5,0.11,,0
Ed Nealy,2TM,43.0,6.0,0.3,0.8,0.361,0.0,0.0,0.3,0.382,0.361,0.1,0.2,0.444,0.5,1.3,1.8,0.3,0.2,0.0,0.2,0.7,1988-89,0.39,0.05,,0
Kenny Gattison,PHO,2.0,4.5,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1988-89,0.27,0.0,,0
Mike Champion,SEA,2.0,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1988-89,0.0,-1.0,,0
Winston Crite,PHO,2.0,3.0,0.0,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1988-89,0.0,-0.75,,0
Rob Rose,LAC,2.0,1.5,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1988-89,0.0,0.25,,0
Barry Sumpter,LAC,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988-89,0.0,-1.0,,0
David Wood,CHI,2.0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988-89,,0.0,,0
League Average,,,,,,0.477,,0.323,,0.49,0.489,,,0.768,,,,,,,,,1988-89,,,,0
