Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF
Gorgui Dieng,2TM,63.0,17.4,2.6,5.8,0.456,0.9,0.355,1.8,0.528,0.53,1.2,1.6,0.772,1.4,4.2,5.6,1.2,0.8,0.9,1.0,7.4,2019-20,0.57,0.18
Jaxson Hayes,NOP,64.0,16.9,2.7,4.0,0.672,0.0,0.25,2.7,0.678,0.674,1.9,3.0,0.647,1.5,2.5,4.0,0.9,0.4,0.9,0.8,7.4,2019-20,0.7,0.16
Tyus Jones,MEM,65.0,19.0,3.0,6.6,0.459,0.7,0.379,2.3,0.492,0.514,0.7,0.9,0.741,0.1,1.4,1.6,4.4,0.9,0.1,0.8,7.4,2019-20,0.53,0.15
Ian Mahinmi,WAS,38.0,21.3,2.7,5.5,0.495,0.1,0.192,2.6,0.538,0.507,1.8,3.0,0.619,2.1,3.7,5.7,1.3,0.8,1.2,1.2,7.4,2019-20,0.54,0.29
Wesley Matthews,MIL,67.0,24.4,2.5,6.3,0.396,1.6,0.364,0.9,0.472,0.524,0.8,1.0,0.765,0.3,2.1,2.5,1.4,0.6,0.1,0.6,7.4,2019-20,0.55,0.11
Nerlens Noel,OKC,61.0,18.5,3.0,4.4,0.684,0.0,0.333,3.0,0.688,0.686,1.3,1.7,0.755,1.5,3.4,4.9,0.9,1.0,1.5,1.1,7.4,2019-20,0.72,0.21
Brandon Knight,2TM,25.0,18.5,2.4,6.7,0.353,1.8,0.344,0.6,0.389,0.488,0.8,1.4,0.588,0.2,1.5,1.6,2.8,0.4,0.1,1.5,7.3,2019-20,0.5,0.23
Kris Dunn,CHI,51.0,24.9,3.0,6.7,0.444,0.6,0.259,2.4,0.535,0.487,0.8,1.1,0.741,0.5,3.2,3.6,3.4,2.0,0.3,1.3,7.3,2019-20,0.51,0.22
Emmanuel Mudiay,UTA,54.0,15.7,2.8,6.1,0.462,0.6,0.345,2.2,0.504,0.508,1.2,1.5,0.759,0.3,2.0,2.3,2.1,0.4,0.2,1.4,7.3,2019-20,0.54,0.14
Willie Cauley-Stein,2TM,54.0,20.3,3.2,5.6,0.579,0.0,0.0,3.2,0.581,0.579,0.7,1.2,0.606,1.6,4.3,5.8,1.3,0.9,1.1,0.7,7.2,2019-20,0.59,0.24
Michael Carter-Williams,ORL,45.0,18.5,2.5,5.8,0.427,0.5,0.293,2.0,0.481,0.469,1.8,2.1,0.832,1.0,2.2,3.3,2.4,1.1,0.5,1.2,7.2,2019-20,0.54,0.22
Mason Plumlee,DEN,61.0,17.3,2.9,4.7,0.615,0.0,0.0,2.9,0.625,0.615,1.4,2.5,0.535,1.6,3.6,5.2,2.5,0.5,0.6,1.3,7.2,2019-20,0.62,0.19
Jeremiah Martin,BRK,9.0,11.0,2.7,5.9,0.453,0.6,0.278,2.1,0.543,0.5,1.2,1.6,0.786,0.1,1.0,1.1,2.0,0.8,0.2,0.4,7.1,2019-20,0.54,0.8
Rajon Rondo,LAL,48.0,20.5,2.9,6.8,0.418,0.9,0.328,2.0,0.473,0.48,0.6,0.9,0.659,0.5,2.5,3.0,5.0,0.8,0.0,1.9,7.1,2019-20,0.49,0.2
Tyler Johnson,2TM,39.0,18.2,2.5,6.4,0.388,1.0,0.319,1.5,0.45,0.464,1.1,1.3,0.84,0.5,1.5,1.9,1.9,0.4,0.2,0.7,7.0,2019-20,0.5,0.17
Zach Collins,POR,11.0,26.4,2.9,6.2,0.471,0.6,0.368,2.3,0.51,0.522,0.5,0.7,0.75,2.3,4.0,6.3,1.5,0.5,0.5,1.3,7.0,2019-20,0.54,1.0
Rondae Hollis-Jefferson,TOR,60.0,18.7,2.6,5.5,0.471,0.1,0.13,2.5,0.497,0.476,1.8,2.4,0.734,1.8,2.9,4.7,1.8,0.8,0.4,1.0,7.0,2019-20,0.53,0.17
Hamidou Diallo,OKC,46.0,19.5,2.9,6.4,0.446,0.3,0.281,2.5,0.485,0.473,0.8,1.4,0.603,1.0,2.7,3.6,0.8,0.8,0.2,1.1,6.9,2019-20,0.49,0.15
Harry Giles,SAC,46.0,14.5,3.0,5.5,0.554,0.0,0.0,3.0,0.558,0.554,0.8,1.1,0.776,0.9,3.2,4.1,1.3,0.5,0.4,1.0,6.9,2019-20,0.58,0.2
Frank Mason III,MIL,9.0,13.1,2.6,5.7,0.451,0.7,0.286,1.9,0.567,0.51,1.1,1.9,0.588,0.6,1.6,2.1,3.2,0.6,0.1,1.2,6.9,2019-20,0.53,0.87
P.J. Tucker,HOU,72.0,34.3,2.5,5.9,0.415,1.5,0.358,1.0,0.551,0.541,0.5,0.7,0.813,1.6,5.1,6.6,1.6,1.1,0.5,1.0,6.9,2019-20,0.56,0.17
Brad Wanamaker,BOS,71.0,19.3,2.3,5.1,0.448,0.5,0.363,1.8,0.481,0.499,1.8,1.9,0.926,0.3,1.7,2.0,2.5,0.9,0.2,1.1,6.9,2019-20,0.58,0.12
Delon Wright,DAL,73.0,21.5,2.6,5.6,0.462,0.6,0.37,2.0,0.504,0.519,1.1,1.4,0.77,1.0,2.9,3.8,3.3,1.2,0.3,1.0,6.9,2019-20,0.56,0.15
Luguentz Dort,OKC,36.0,22.8,2.4,6.1,0.394,0.8,0.297,1.6,0.479,0.463,1.2,1.5,0.792,0.7,1.6,2.3,0.8,0.9,0.1,0.6,6.8,2019-20,0.5,0.18
JaMychal Green,LAC,63.0,20.7,2.4,5.6,0.429,1.5,0.387,0.9,0.518,0.56,0.6,0.8,0.75,1.2,4.9,6.2,0.8,0.5,0.4,0.9,6.8,2019-20,0.57,0.17
Denzel Valentine,CHI,36.0,13.6,2.7,6.6,0.409,1.3,0.336,1.4,0.51,0.506,0.2,0.2,0.75,0.3,1.8,2.1,1.2,0.7,0.2,0.7,6.8,2019-20,0.51,0.18
Dragan Bender,2TM,16.0,17.9,2.6,5.8,0.446,0.9,0.349,1.6,0.531,0.527,0.6,0.9,0.714,1.0,3.6,4.6,1.8,0.3,0.6,1.3,6.7,2019-20,0.54,0.58
Damyean Dotson,NYK,48.0,17.4,2.5,6.0,0.414,1.2,0.362,1.3,0.48,0.516,0.5,0.7,0.667,0.2,1.7,1.9,1.2,0.5,0.1,0.4,6.7,2019-20,0.53,0.13
Kyle Korver,MIL,58.0,16.6,2.2,5.1,0.43,1.7,0.418,0.5,0.482,0.599,0.6,0.7,0.854,0.3,1.8,2.1,1.2,0.4,0.2,0.8,6.7,2019-20,0.62,0.12
James Ennis III,2TM,69.0,18.3,2.3,5.2,0.446,0.8,0.325,1.5,0.553,0.522,1.1,1.4,0.806,1.0,2.5,3.6,0.9,0.5,0.3,0.8,6.6,2019-20,0.57,0.11
Chris Boucher,TOR,62.0,13.2,2.3,4.8,0.472,0.6,0.322,1.7,0.569,0.535,1.5,1.9,0.784,1.7,2.7,4.5,0.4,0.4,1.0,0.5,6.6,2019-20,0.59,0.15
Ersan İlyasova,MIL,63.0,15.7,2.3,5.0,0.466,0.8,0.365,1.5,0.545,0.546,1.1,1.4,0.828,1.0,3.8,4.8,0.8,0.4,0.3,0.5,6.6,2019-20,0.59,0.15
Boban Marjanović,DAL,44.0,9.6,2.8,4.8,0.573,0.1,0.235,2.7,0.603,0.583,1.0,1.3,0.754,1.5,3.0,4.5,0.5,0.2,0.2,0.7,6.6,2019-20,0.61,0.2
JaVale McGee,LAL,68.0,16.6,2.9,4.5,0.637,0.0,0.5,2.8,0.64,0.642,0.8,1.2,0.646,1.8,3.9,5.7,0.5,0.5,1.4,0.8,6.6,2019-20,0.66,0.18
Nicolò Melli,NOP,60.0,17.4,2.3,5.4,0.421,1.2,0.335,1.1,0.573,0.528,0.9,1.2,0.74,0.6,2.4,3.0,1.4,0.6,0.4,0.8,6.6,2019-20,0.56,0.13
Keita Bates-Diop,2TM,44.0,16.9,2.3,5.3,0.427,0.8,0.33,1.5,0.504,0.5,1.2,1.7,0.72,0.6,2.3,2.9,0.7,0.4,0.5,0.4,6.5,2019-20,0.54,0.16
T.J. McConnell,IND,71.0,18.7,3.0,5.8,0.516,0.1,0.294,2.9,0.525,0.522,0.5,0.6,0.833,0.5,2.1,2.7,5.0,0.8,0.2,1.4,6.5,2019-20,0.54,0.15
Allonzo Trier,NYK,24.0,12.1,2.1,4.4,0.481,0.8,0.358,1.3,0.604,0.571,1.4,1.8,0.791,0.3,1.0,1.2,1.2,0.1,0.2,0.9,6.5,2019-20,0.63,0.23
Sekou Doumbouya,DET,38.0,19.8,2.4,6.2,0.39,0.7,0.286,1.7,0.464,0.449,0.8,1.2,0.674,0.5,2.6,3.1,0.5,0.5,0.2,0.9,6.4,2019-20,0.48,0.15
Cory Joseph,SAC,72.0,24.4,2.4,5.7,0.415,0.8,0.352,1.6,0.455,0.483,0.8,1.0,0.857,0.6,2.0,2.6,3.5,0.7,0.3,1.1,6.4,2019-20,0.52,0.12
Kevin Knox,NYK,65.0,17.9,2.2,6.2,0.359,1.0,0.327,1.2,0.391,0.44,1.0,1.6,0.653,0.4,2.4,2.8,0.9,0.4,0.4,0.7,6.4,2019-20,0.46,0.09
Trey Lyles,SAS,63.0,20.2,2.4,5.4,0.446,1.0,0.387,1.4,0.503,0.541,0.5,0.7,0.733,1.1,4.6,5.7,1.1,0.4,0.4,0.6,6.4,2019-20,0.56,0.16
Kelan Martin,MIN,31.0,16.0,2.3,5.8,0.392,0.8,0.26,1.5,0.541,0.461,1.0,1.0,0.968,0.4,2.7,3.1,0.7,0.2,0.3,0.6,6.4,2019-20,0.51,0.21
C.J. Miles,WAS,10.0,16.1,1.9,5.9,0.322,1.1,0.314,0.8,0.333,0.415,1.5,2.0,0.75,0.4,0.8,1.2,1.2,1.0,0.4,0.4,6.4,2019-20,0.47,0.53
Lonnie Walker IV,SAS,61.0,16.2,2.5,5.9,0.426,0.7,0.406,1.8,0.434,0.483,0.7,1.0,0.721,0.4,1.9,2.3,1.1,0.5,0.2,0.7,6.4,2019-20,0.5,0.1
Marco Belinelli,SAS,57.0,15.5,2.2,5.5,0.392,1.2,0.376,1.0,0.412,0.498,0.8,1.0,0.828,0.1,1.6,1.7,1.2,0.2,0.0,0.3,6.3,2019-20,0.53,0.1
Frank Jackson,NOP,59.0,13.5,2.3,5.6,0.405,0.8,0.326,1.5,0.465,0.476,0.9,1.3,0.747,0.4,1.0,1.4,1.0,0.3,0.1,0.8,6.3,2019-20,0.51,0.08
Abdel Nader,OKC,55.0,15.8,2.2,4.8,0.468,0.9,0.375,1.4,0.556,0.559,0.9,1.2,0.773,0.3,1.6,1.8,0.7,0.4,0.4,0.8,6.3,2019-20,0.59,0.11
Frank Ntilikina,NYK,57.0,20.8,2.3,5.8,0.393,0.8,0.321,1.5,0.444,0.459,0.9,1.0,0.864,0.4,1.7,2.1,3.0,0.9,0.3,1.2,6.3,2019-20,0.5,0.14
Royce O'Neale,UTA,71.0,28.9,2.2,5.1,0.433,1.3,0.377,0.9,0.545,0.559,0.6,0.8,0.764,0.4,5.1,5.5,2.5,0.8,0.5,0.9,6.3,2019-20,0.58,0.16
Caleb Martin,CHO,18.0,17.6,2.1,4.7,0.44,1.1,0.541,0.9,0.362,0.56,0.9,1.2,0.81,0.6,1.6,2.1,1.3,0.7,0.4,0.8,6.2,2019-20,0.59,0.39
Taj Gibson,NYK,62.0,16.5,2.7,4.6,0.584,0.1,0.286,2.6,0.599,0.591,0.7,0.9,0.732,1.8,2.5,4.3,0.8,0.4,0.5,0.8,6.1,2019-20,0.61,0.15
Brandon Goodwin,ATL,34.0,12.6,2.2,5.6,0.4,0.8,0.299,1.5,0.485,0.468,0.8,0.9,0.933,0.3,1.8,2.1,1.5,0.4,0.1,0.9,6.1,2019-20,0.51,0.17
Willy Hernangómez,CHO,31.0,12.1,2.4,4.5,0.532,0.2,0.227,2.2,0.59,0.55,1.2,1.9,0.627,1.4,2.9,4.3,0.9,0.3,0.2,1.0,6.1,2019-20,0.57,0.26
Meyers Leonard,MIA,51.0,20.3,2.3,4.6,0.509,1.0,0.414,1.3,0.623,0.622,0.4,0.5,0.643,0.6,4.5,5.1,1.1,0.3,0.3,0.8,6.1,2019-20,0.63,0.19
Juancho Hernangómez,2TM,48.0,17.4,2.1,5.1,0.405,0.9,0.341,1.2,0.475,0.494,0.9,1.5,0.62,0.9,3.2,4.1,0.8,0.4,0.2,0.7,6.0,2019-20,0.52,0.15
Devontae Cacok,LAL,1.0,9.0,3.0,6.0,0.5,0.0,,3.0,0.5,0.5,0.0,0.0,,2.0,3.0,5.0,1.0,0.0,0.0,0.0,6.0,2019-20,0.5,9.0
Dusty Hannahs,MEM,2.0,6.5,2.0,4.5,0.444,1.0,0.667,1.0,0.333,0.556,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,6.0,2019-20,0.61,2.0
Luke Kornet,CHI,36.0,15.5,2.3,5.2,0.439,0.9,0.287,1.4,0.646,0.521,0.6,0.8,0.714,0.6,1.7,2.3,0.9,0.3,0.7,0.4,6.0,2019-20,0.54,0.19
Eric Mika,SAC,1.0,19.0,2.0,3.0,0.667,0.0,,2.0,0.667,0.667,2.0,2.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,6.0,2019-20,0.77,12.0
Mike Scott,PHI,68.0,17.8,2.2,5.1,0.426,1.2,0.369,1.0,0.519,0.54,0.4,0.5,0.811,1.0,2.7,3.6,0.8,0.3,0.1,0.4,6.0,2019-20,0.56,0.11
Marvin Williams,2TM,58.0,19.5,2.1,4.6,0.446,1.0,0.359,1.1,0.568,0.551,0.8,1.0,0.86,0.5,2.6,3.2,1.0,0.6,0.5,0.6,5.9,2019-20,0.59,0.14
Wilson Chandler,BRK,35.0,21.0,2.1,5.2,0.404,1.1,0.306,1.1,0.597,0.505,0.6,0.7,0.87,0.3,3.8,4.1,1.1,0.5,0.3,1.0,5.9,2019-20,0.54,0.22
Georges Niang,UTA,66.0,14.0,2.1,4.9,0.438,1.4,0.4,0.8,0.526,0.578,0.3,0.4,0.833,0.2,1.7,1.9,0.7,0.3,0.1,0.5,5.9,2019-20,0.58,0.08
Dewayne Dedmon,2TM,44.0,17.6,2.3,5.8,0.4,0.5,0.206,1.8,0.541,0.443,0.7,0.8,0.833,1.4,4.3,5.7,0.5,0.6,0.9,1.3,5.8,2019-20,0.47,0.2
Maurice Harkless,2TM,62.0,23.0,2.3,4.6,0.502,0.5,0.347,1.7,0.584,0.562,0.6,1.1,0.591,0.9,3.0,3.9,1.1,0.9,0.5,0.9,5.8,2019-20,0.57,0.14
Kyle Anderson,MEM,67.0,19.9,2.3,4.9,0.474,0.4,0.282,2.0,0.541,0.511,0.8,1.2,0.667,0.9,3.4,4.3,2.4,0.8,0.6,1.0,5.8,2019-20,0.53,0.15
DeAndre' Bembry,ATL,43.0,21.3,2.4,5.3,0.456,0.3,0.231,2.1,0.546,0.489,0.6,1.1,0.542,0.8,2.7,3.5,1.9,1.3,0.4,1.4,5.8,2019-20,0.5,0.19
PJ Dozier,DEN,29.0,14.2,2.2,5.4,0.414,0.6,0.347,1.7,0.444,0.468,0.7,1.0,0.724,0.3,1.6,1.9,2.2,0.5,0.2,0.9,5.8,2019-20,0.5,0.21
Wes Iwundu,ORL,52.0,18.3,1.9,4.5,0.416,0.5,0.341,1.3,0.457,0.476,1.5,1.9,0.804,0.5,2.1,2.5,1.2,0.5,0.3,0.5,5.8,2019-20,0.54,0.13
Skal Labissière,POR,33.0,17.2,2.5,4.5,0.551,0.1,0.231,2.4,0.582,0.561,0.8,1.0,0.758,2.0,3.2,5.1,1.3,0.2,0.9,0.9,5.8,2019-20,0.59,0.31
Anžejs Pasečņiks,WAS,27.0,16.2,2.3,4.3,0.526,0.0,0.0,2.3,0.54,0.526,1.3,2.1,0.586,1.6,2.4,4.0,0.7,0.3,0.4,0.9,5.8,2019-20,0.56,0.28
Nickeil Alexander-Walker,NOP,47.0,12.6,2.1,5.7,0.368,1.0,0.346,1.1,0.391,0.455,0.5,0.8,0.676,0.2,1.6,1.8,1.9,0.4,0.2,1.1,5.7,2019-20,0.47,0.11
Dwayne Bacon,CHO,39.0,17.6,2.2,6.3,0.348,0.5,0.284,1.7,0.373,0.387,0.9,1.4,0.66,0.4,2.2,2.6,1.3,0.6,0.1,0.9,5.7,2019-20,0.41,0.12
Bol Bol,DEN,7.0,12.4,2.0,4.0,0.5,0.6,0.444,1.4,0.526,0.571,1.1,1.4,0.8,0.7,2.0,2.7,0.9,0.3,0.9,1.4,5.7,2019-20,0.62,0.97
Talen Horton-Tucker,LAL,6.0,13.5,2.3,5.0,0.467,0.7,0.308,1.7,0.588,0.533,0.3,0.7,0.5,0.3,0.8,1.2,1.0,1.3,0.2,1.0,5.7,2019-20,0.54,0.88
Darius Bazley,OKC,61.0,18.5,2.0,5.2,0.394,0.8,0.348,1.2,0.432,0.472,0.7,1.0,0.694,0.5,3.5,4.0,0.7,0.4,0.7,0.7,5.6,2019-20,0.5,0.12
Damian Jones,ATL,55.0,16.1,2.2,3.2,0.68,0.0,0.222,2.2,0.704,0.685,1.1,1.5,0.738,1.3,2.4,3.7,0.6,0.5,0.7,0.5,5.6,2019-20,0.73,0.17
Jalen McDaniels,CHO,16.0,18.3,2.1,4.4,0.471,0.6,0.375,1.5,0.522,0.536,0.9,1.1,0.824,0.9,3.1,4.1,0.8,0.5,0.2,0.7,5.6,2019-20,0.57,0.5
Jakob Poeltl,SAS,66.0,17.7,2.5,4.0,0.624,0.0,,2.5,0.624,0.624,0.6,1.3,0.465,2.0,3.7,5.7,1.8,0.6,1.4,0.8,5.6,2019-20,0.61,0.18
John Henson,2TM,40.0,15.0,2.4,4.3,0.556,0.2,0.222,2.2,0.644,0.579,0.6,1.2,0.5,1.2,2.9,4.1,1.4,0.6,1.1,0.9,5.5,2019-20,0.57,0.23
Solomon Hill,2TM,59.0,18.4,1.9,4.7,0.396,1.1,0.368,0.8,0.439,0.509,0.7,0.9,0.741,0.5,2.3,2.8,1.8,0.7,0.2,0.9,5.5,2019-20,0.54,0.12
Alex Caruso,LAL,64.0,18.4,1.9,4.5,0.412,0.6,0.333,1.3,0.468,0.481,1.1,1.5,0.734,0.3,1.7,1.9,1.9,1.1,0.3,0.8,5.5,2019-20,0.53,0.11
Justin Jackson,DAL,65.0,16.1,2.1,5.2,0.396,0.7,0.294,1.3,0.489,0.466,0.6,0.8,0.84,0.4,2.0,2.4,0.8,0.2,0.2,0.2,5.5,2019-20,0.5,0.09
Dennis Smith Jr.,NYK,34.0,15.8,2.1,6.2,0.341,0.5,0.296,1.6,0.357,0.379,0.8,1.6,0.509,0.6,1.7,2.3,2.9,0.8,0.2,1.7,5.5,2019-20,0.4,0.15
Mo Bamba,ORL,62.0,14.2,2.1,4.6,0.462,0.6,0.346,1.5,0.531,0.526,0.5,0.7,0.674,1.6,3.3,4.9,0.7,0.4,1.4,0.7,5.4,2019-20,0.55,0.15
Pat Connaughton,MIL,67.0,18.6,2.0,4.5,0.455,0.8,0.331,1.2,0.607,0.547,0.5,0.6,0.775,0.9,3.3,4.2,1.6,0.4,0.5,0.8,5.4,2019-20,0.57,0.13
Torrey Craig,DEN,58.0,18.5,2.1,4.6,0.461,0.8,0.326,1.4,0.603,0.545,0.4,0.6,0.611,1.1,2.2,3.3,0.8,0.4,0.6,0.4,5.4,2019-20,0.56,0.13
Robin Lopez,MIL,66.0,14.5,2.2,4.5,0.492,0.5,0.333,1.7,0.577,0.55,0.4,0.8,0.528,0.8,1.6,2.4,0.7,0.2,0.7,1.0,5.4,2019-20,0.56,0.09
Garrison Mathews,WAS,18.0,12.6,1.3,3.1,0.429,1.1,0.413,0.3,0.5,0.598,1.7,1.9,0.912,0.3,1.0,1.3,0.6,0.4,0.1,0.4,5.4,2019-20,0.69,0.3
Luka Šamanić,SAS,3.0,16.0,1.7,5.3,0.313,1.0,0.375,0.7,0.25,0.406,1.0,1.3,0.75,0.3,3.0,3.3,2.0,0.0,0.7,0.7,5.3,2019-20,0.45,2.23
Juan Toscano-Anderson,GSW,13.0,20.9,2.2,4.8,0.46,0.6,0.348,1.6,0.525,0.524,0.2,0.4,0.6,0.7,3.3,4.0,2.0,1.0,0.4,1.2,5.3,2019-20,0.53,0.67
David Nwaba,BRK,20.0,13.4,1.9,3.6,0.521,0.6,0.429,1.3,0.581,0.606,0.9,1.4,0.667,0.4,1.9,2.3,0.4,0.6,0.6,0.4,5.2,2019-20,0.62,0.32
Robert Williams,BOS,29.0,13.4,2.2,3.0,0.727,0.0,,2.2,0.727,0.727,0.8,1.2,0.647,1.4,3.0,4.4,0.9,0.8,1.2,0.7,5.2,2019-20,0.74,0.37
Jerome Robinson,2TM,63.0,15.5,1.8,4.9,0.371,0.8,0.32,1.0,0.42,0.45,0.6,0.9,0.702,0.2,1.8,2.0,1.4,0.4,0.3,0.8,5.1,2019-20,0.48,0.08
Chris Chiozza,2TM,28.0,14.3,2.0,5.0,0.393,1.0,0.375,1.0,0.412,0.489,0.2,0.2,1.0,0.3,1.6,1.9,3.0,0.8,0.1,1.1,5.1,2019-20,0.5,0.24
Sterling Brown,MIL,52.0,14.8,1.8,4.9,0.371,0.8,0.324,1.0,0.425,0.457,0.6,0.8,0.8,0.6,2.9,3.5,1.0,0.6,0.1,0.8,5.1,2019-20,0.49,0.12
Quinn Cook,LAL,44.0,11.5,2.1,4.9,0.425,0.7,0.365,1.4,0.465,0.498,0.3,0.3,0.786,0.3,0.9,1.2,1.1,0.3,0.0,0.8,5.1,2019-20,0.51,0.09
Wayne Ellington,NYK,36.0,15.5,1.7,4.8,0.351,1.4,0.35,0.3,0.355,0.494,0.3,0.4,0.846,0.1,1.7,1.8,1.2,0.4,0.1,0.5,5.1,2019-20,0.51,0.14
Daniel Gafford,CHI,43.0,14.2,2.2,3.1,0.701,0.0,,2.2,0.701,0.701,0.7,1.4,0.533,1.2,1.3,2.5,0.5,0.3,1.3,0.7,5.1,2019-20,0.69,0.17
Raul Neto,PHI,54.0,12.4,1.9,4.1,0.455,0.6,0.386,1.2,0.5,0.532,0.7,0.9,0.83,0.2,0.9,1.1,1.8,0.4,0.1,0.9,5.1,2019-20,0.57,0.1
Kadeem Allen,NYK,10.0,11.7,1.9,4.4,0.432,0.5,0.313,1.4,0.5,0.489,0.7,1.1,0.636,0.2,0.7,0.9,2.1,0.5,0.2,0.8,5.0,2019-20,0.51,0.5
Isaac Bonga,WAS,66.0,18.9,1.8,3.5,0.504,0.4,0.352,1.4,0.571,0.558,1.0,1.3,0.812,1.1,2.3,3.4,1.2,0.7,0.3,0.9,5.0,2019-20,0.61,0.12
Vince Carter,ATL,60.0,14.6,1.8,5.1,0.352,1.0,0.302,0.8,0.451,0.452,0.4,0.5,0.793,0.3,1.8,2.1,0.8,0.4,0.4,0.6,5.0,2019-20,0.47,0.08
Jamal Crawford,BRK,1.0,6.0,2.0,4.0,0.5,1.0,0.5,1.0,0.5,0.625,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2019-20,0.62,6.0
Cody Martin,CHO,48.0,18.8,1.9,4.3,0.43,0.4,0.234,1.5,0.546,0.473,0.9,1.4,0.646,0.8,2.5,3.3,2.0,0.8,0.2,0.9,5.0,2019-20,0.51,0.16
Tony Bradley,UTA,58.0,11.4,2.2,3.3,0.667,0.1,1.0,2.1,0.661,0.675,0.5,0.8,0.652,1.9,2.7,4.6,0.4,0.2,0.6,0.5,4.9,2019-20,0.67,0.15
Jevon Carter,PHO,58.0,16.3,1.7,4.2,0.416,1.1,0.425,0.7,0.402,0.543,0.4,0.5,0.852,0.5,1.5,2.0,1.4,0.8,0.3,0.6,4.9,2019-20,0.55,0.11
Chris Clemons,HOU,33.0,8.8,1.7,4.3,0.401,1.1,0.346,0.6,0.571,0.532,0.3,0.3,0.909,0.1,0.8,0.9,0.8,0.3,0.2,0.6,4.9,2019-20,0.55,0.12
Drew Eubanks,SAS,22.0,12.4,2.0,3.0,0.642,0.0,1.0,1.9,0.636,0.649,0.9,1.2,0.769,1.3,2.6,3.9,0.7,0.2,0.8,1.0,4.9,2019-20,0.69,0.37
Shaquille Harrison,CHI,43.0,11.3,1.8,3.8,0.467,0.4,0.381,1.4,0.496,0.515,0.9,1.2,0.78,0.5,1.5,2.0,1.1,0.8,0.4,0.4,4.9,2019-20,0.57,0.15
Patrick Patterson,LAC,59.0,13.2,1.6,3.9,0.408,1.1,0.39,0.5,0.459,0.552,0.6,0.7,0.814,0.6,2.0,2.6,0.7,0.1,0.1,0.4,4.9,2019-20,0.58,0.09
Edmond Sumner,IND,31.0,14.4,2.0,4.6,0.43,0.5,0.264,1.5,0.528,0.479,0.5,0.9,0.552,0.4,1.1,1.5,1.8,0.5,0.3,0.7,4.9,2019-20,0.49,0.17
Matt Thomas,TOR,41.0,10.7,1.8,3.7,0.487,1.1,0.475,0.6,0.51,0.643,0.2,0.3,0.75,0.2,1.3,1.5,0.5,0.2,0.0,0.4,4.9,2019-20,0.64,0.11
Mario Hezonja,POR,53.0,16.4,1.7,4.1,0.422,0.5,0.308,1.3,0.486,0.477,0.9,1.1,0.814,0.6,2.9,3.5,0.9,0.7,0.2,0.8,4.8,2019-20,0.52,0.13
Džanan Musa,BRK,40.0,12.2,1.6,4.3,0.372,0.5,0.244,1.1,0.479,0.427,1.1,1.5,0.75,0.5,1.6,2.2,1.1,0.4,0.0,0.9,4.8,2019-20,0.48,0.11
Mike Muscala,OKC,47.0,12.2,1.6,4.0,0.407,1.1,0.378,0.5,0.5,0.55,0.4,0.5,0.818,0.3,2.0,2.3,0.9,0.2,0.3,0.4,4.8,2019-20,0.57,0.12
Justin Wright-Foreman,UTA,4.0,11.3,1.8,5.0,0.35,0.5,0.2,1.3,0.5,0.4,0.8,1.0,0.75,0.0,1.3,1.3,1.8,0.5,0.0,0.8,4.8,2019-20,0.44,1.05
Cheick Diallo,PHO,47.0,10.2,2.0,3.0,0.648,0.0,0.333,1.9,0.655,0.651,0.7,0.8,0.872,0.6,2.1,2.8,0.5,0.2,0.3,0.7,4.7,2019-20,0.7,0.14
Isaiah Hartenstein,HOU,23.0,11.6,1.9,2.9,0.657,0.0,0.0,1.9,0.71,0.657,0.8,1.2,0.679,1.3,2.7,3.9,0.8,0.4,0.5,0.7,4.7,2019-20,0.69,0.36
Thon Maker,DET,60.0,12.9,1.6,3.2,0.482,0.4,0.344,1.2,0.55,0.539,1.2,1.8,0.664,0.9,1.9,2.8,0.7,0.4,0.7,0.8,4.7,2019-20,0.59,0.1
Matisse Thybulle,PHI,65.0,19.8,1.7,4.1,0.423,0.9,0.357,0.9,0.519,0.528,0.4,0.6,0.61,0.7,1.0,1.6,1.2,1.4,0.7,0.8,4.7,2019-20,0.54,0.1
Allen Crabbe,2TM,37.0,17.6,1.7,4.8,0.356,1.0,0.303,0.7,0.466,0.458,0.3,0.4,0.714,0.3,1.8,2.1,0.9,0.4,0.1,0.5,4.6,2019-20,0.46,0.12
Andre Iguodala,MIA,21.0,19.9,1.8,4.2,0.432,0.7,0.298,1.1,0.585,0.511,0.3,0.7,0.4,0.8,2.9,3.7,2.4,0.7,1.0,1.2,4.6,2019-20,0.51,0.4
Rodions Kurucs,BRK,47.0,14.6,1.7,3.8,0.446,0.7,0.367,1.0,0.529,0.54,0.5,0.8,0.632,0.5,2.4,2.9,1.1,0.5,0.1,1.0,4.6,2019-20,0.55,0.12
Patrick McCaw,TOR,37.0,24.5,1.8,4.4,0.414,0.6,0.324,1.2,0.484,0.485,0.4,0.5,0.722,0.5,1.8,2.3,2.1,1.1,0.1,0.8,4.6,2019-20,0.5,0.18
