Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF
Bryan Warrick,WSB,43.0,16.9,1.5,4.0,0.38,0.0,0.0,1.5,0.392,0.38,1.0,1.3,0.737,0.3,1.3,1.6,2.9,0.5,0.2,1.7,4.0,1982-83,0.44,0.11
Paul Mokeski,2TM,73.0,15.5,1.6,3.6,0.458,0.0,0.0,1.6,0.459,0.458,0.7,0.9,0.735,1.0,2.5,3.6,0.7,0.3,0.6,0.9,3.9,1982-83,0.49,0.08
Joe Kopicki,WSB,17.0,11.8,1.4,3.0,0.451,0.0,0.0,1.4,0.46,0.451,1.2,1.5,0.84,1.1,2.6,3.6,0.5,0.5,0.1,0.5,3.9,1982-83,0.53,0.36
Kenny Natt,UTA,22.0,9.5,1.7,3.3,0.521,0.0,0.0,1.7,0.535,0.521,0.4,0.6,0.643,0.3,0.7,1.0,1.3,0.2,0.0,1.0,3.9,1982-83,0.55,0.16
Jim Brogan,SDC,58.0,8.0,1.6,3.7,0.427,0.1,0.231,1.5,0.44,0.434,0.6,0.7,0.791,0.6,0.5,1.1,1.1,0.4,0.2,0.7,3.8,1982-83,0.47,0.06
Chuck Nevitt,HOU,6.0,10.7,1.8,2.5,0.733,0.0,,1.8,0.733,0.733,0.2,0.7,0.25,1.0,1.8,2.8,0.0,0.2,2.0,1.2,3.8,1982-83,0.68,1.07
James Ray,DEN,45.0,9.6,1.6,3.4,0.458,0.0,0.0,1.6,0.461,0.458,0.7,1.1,0.647,0.8,2.0,2.8,0.9,0.5,0.4,1.1,3.8,1982-83,0.49,0.11
James Wilkes,DET,9.0,14.3,1.2,3.8,0.324,0.0,0.0,1.2,0.333,0.324,1.3,1.7,0.8,1.0,1.1,2.1,1.1,0.3,0.1,0.6,3.8,1982-83,0.42,0.42
Mark Radford,SEA,54.0,8.1,1.6,3.2,0.488,0.1,0.222,1.5,0.519,0.5,0.6,1.4,0.411,0.2,0.6,0.9,1.9,0.6,0.1,1.4,3.7,1982-83,0.48,0.06
Charles Bradley,BOS,51.0,10.4,1.4,3.5,0.392,0.0,0.0,1.4,0.399,0.392,0.9,1.8,0.511,0.6,0.9,1.5,0.5,0.6,0.5,0.8,3.6,1982-83,0.42,0.06
Terry Duerod,GSW,5.0,9.8,1.8,3.8,0.474,0.0,,1.8,0.474,0.474,0.0,0.0,,0.0,0.6,0.6,1.0,0.4,0.2,1.8,3.6,1982-83,0.47,0.4
Steve Hayes,CLE,65.0,16.3,1.6,3.3,0.479,0.0,0.0,1.6,0.481,0.479,0.4,0.8,0.569,1.6,2.1,3.6,0.6,0.3,0.6,0.8,3.6,1982-83,0.49,0.09
Billy Paultz,2TM,64.0,12.8,1.6,3.5,0.445,0.0,,1.6,0.445,0.445,0.4,0.9,0.458,1.0,2.1,3.1,1.0,0.3,0.3,0.7,3.6,1982-83,0.46,0.08
Jose Slaughter,IND,63.0,8.2,1.4,3.8,0.374,0.1,0.22,1.3,0.406,0.393,0.6,0.9,0.644,0.5,0.5,1.1,0.8,0.6,0.1,0.7,3.6,1982-83,0.43,0.04
Jeff Taylor,HOU,44.0,17.6,1.5,3.6,0.4,0.0,0.0,1.5,0.403,0.4,0.7,1.0,0.652,0.6,1.2,1.8,2.5,0.9,0.3,1.4,3.6,1982-83,0.45,0.12
Elston Turner,DAL,59.0,14.9,1.6,4.0,0.403,0.0,0.667,1.6,0.4,0.408,0.3,0.5,0.667,1.2,1.4,2.6,1.5,0.8,0.0,1.0,3.6,1982-83,0.43,0.08
Dudley Bradley,CHI,58.0,11.8,1.4,2.7,0.516,0.0,0.2,1.4,0.526,0.519,0.6,0.8,0.8,0.5,1.3,1.8,1.8,0.8,0.2,1.0,3.5,1982-83,0.57,0.1
Keith Edmonson,ATL,32.0,9.7,1.5,4.3,0.345,0.0,0.0,1.5,0.35,0.345,0.5,0.8,0.593,0.6,0.6,1.2,0.7,0.3,0.2,0.6,3.5,1982-83,0.38,0.07
Earl Cureton,PHI,73.0,13.5,1.5,3.5,0.419,0.0,,1.5,0.419,0.419,0.5,0.9,0.493,1.2,2.5,3.7,0.6,0.5,0.3,1.0,3.4,1982-83,0.44,0.07
Len Elmore,NJN,74.0,13.2,1.3,3.3,0.398,0.0,0.0,1.3,0.399,0.398,0.7,1.1,0.643,1.1,2.1,3.2,0.5,0.6,0.5,1.1,3.4,1982-83,0.45,0.06
Dave Batton,WSB,54.0,10.3,1.6,3.5,0.445,0.0,0.0,1.6,0.452,0.445,0.1,0.3,0.471,0.8,1.4,2.2,0.5,0.3,0.2,0.5,3.3,1982-83,0.45,0.07
Harvey Catchings,MIL,74.0,21.0,1.2,2.7,0.457,0.0,,1.2,0.457,0.457,0.8,1.2,0.674,1.8,3.7,5.5,1.0,0.4,2.0,1.1,3.3,1982-83,0.51,0.12
Paul Griffin,SAS,53.0,18.0,1.1,2.2,0.517,0.0,,1.1,0.517,0.517,1.0,1.4,0.697,1.5,2.6,4.1,1.6,0.6,0.5,1.3,3.3,1982-83,0.59,0.14
Armond Hill,MIL,14.0,12.1,1.0,1.9,0.538,0.0,,1.0,0.538,0.538,1.3,1.6,0.818,0.4,1.1,1.4,1.9,0.6,0.0,0.9,3.3,1982-83,0.63,0.36
Scott Lloyd,DAL,15.0,13.7,1.3,3.3,0.38,0.0,0.0,1.3,0.388,0.38,0.7,1.1,0.647,1.3,1.8,3.1,1.4,0.4,0.4,0.4,3.3,1982-83,0.44,0.39
Rickey Williams,UTA,44.0,7.9,1.3,3.1,0.415,0.0,0.0,1.3,0.424,0.415,0.8,1.2,0.66,0.3,0.5,0.9,0.8,0.5,0.1,0.9,3.3,1982-83,0.45,0.06
Darren Tillis,2TM,52.0,10.1,1.5,3.5,0.42,0.0,0.0,1.5,0.422,0.42,0.3,0.5,0.571,0.8,1.7,2.5,0.3,0.2,0.6,0.4,3.2,1982-83,0.43,0.08
Johnny High,PHO,82.0,14.1,1.2,2.6,0.461,0.0,0.2,1.2,0.467,0.463,0.8,1.7,0.463,0.5,1.3,1.8,1.9,1.0,0.4,1.3,3.2,1982-83,0.48,0.06
Eddie Phillips,NJN,48.0,8.7,1.2,2.9,0.406,0.0,0.0,1.2,0.412,0.406,0.8,1.2,0.678,0.6,1.0,1.6,0.6,0.3,0.2,1.0,3.2,1982-83,0.47,0.06
Bob Gross,SDC,27.0,13.8,1.3,3.0,0.427,0.0,0.333,1.3,0.43,0.433,0.4,0.7,0.632,1.2,1.3,2.4,1.3,0.8,0.3,0.9,3.1,1982-83,0.47,0.19
Jeff Judkins,POR,34.0,9.1,1.1,2.6,0.443,0.1,0.25,1.1,0.463,0.455,0.7,0.9,0.833,0.5,0.7,1.3,0.5,0.4,0.1,0.5,3.1,1982-83,0.52,0.09
Vince Taylor,NYK,31.0,10.4,1.2,3.3,0.363,0.0,,1.2,0.363,0.363,0.7,1.0,0.656,0.6,0.5,1.2,1.3,0.6,0.1,1.0,3.1,1982-83,0.41,0.09
Clay Johnson,LAL,48.0,9.3,1.1,2.8,0.393,0.0,0.0,1.1,0.398,0.393,0.8,1.0,0.792,0.8,0.6,1.4,0.5,0.5,0.1,0.5,3.0,1982-83,0.46,0.06
Hank McDowell,2TM,56.0,9.0,1.0,2.3,0.46,0.0,0.0,1.0,0.468,0.46,0.8,1.1,0.77,1.0,1.2,2.1,0.4,0.1,0.2,0.7,2.9,1982-83,0.52,0.06
Oliver Robinson,SAS,35.0,4.2,1.0,2.8,0.361,0.0,0.091,1.0,0.395,0.366,0.9,1.3,0.667,0.2,0.3,0.5,0.6,0.1,0.1,0.4,2.9,1982-83,0.43,0.05
Allan Bristow,DAL,37.0,10.0,1.2,2.7,0.444,0.2,0.462,1.0,0.442,0.475,0.3,0.4,0.714,0.6,0.9,1.6,1.9,0.2,0.0,0.8,2.8,1982-83,0.49,0.11
Ed Rains,SAS,34.0,8.6,1.0,2.4,0.398,0.0,0.0,1.0,0.402,0.398,0.9,1.3,0.674,0.7,0.6,1.3,0.6,0.3,0.0,0.7,2.8,1982-83,0.47,0.07
Corny Thompson,DAL,44.0,11.8,1.0,3.1,0.314,0.0,,1.0,0.314,0.314,0.8,1.0,0.783,0.9,1.8,2.7,0.8,0.3,0.2,0.7,2.8,1982-83,0.4,0.09
Eddie Jordan,LAL,35.0,9.5,1.1,3.8,0.303,0.1,0.188,1.1,0.319,0.314,0.3,0.5,0.647,0.2,0.5,0.7,2.3,0.9,0.0,1.5,2.7,1982-83,0.34,0.06
Walker Russell,DET,68.0,11.1,1.0,2.7,0.364,0.0,0.111,1.0,0.392,0.37,0.7,0.9,0.81,0.3,0.8,1.1,1.9,0.2,0.0,1.4,2.7,1982-83,0.44,0.04
Mike Bratz,CHI,15.0,9.3,0.9,2.8,0.333,0.1,0.125,0.9,0.382,0.345,0.7,0.9,0.769,0.2,1.1,1.3,1.5,0.5,0.0,0.9,2.6,1982-83,0.41,0.19
Calvin Garrett,HOU,4.0,8.5,1.0,2.8,0.364,0.0,0.0,1.0,0.4,0.364,0.5,0.5,1.0,0.8,1.0,1.8,0.8,0.0,0.0,0.8,2.5,1982-83,0.41,0.62
Mark Landsberger,LAL,39.0,9.1,1.1,2.6,0.422,0.0,,1.1,0.422,0.422,0.3,0.6,0.48,1.4,1.9,3.3,0.3,0.2,0.1,0.5,2.5,1982-83,0.44,0.11
Swen Nater,SDC,7.0,7.3,0.9,2.9,0.3,0.0,,0.9,0.3,0.3,0.6,0.6,1.0,0.3,1.6,1.9,0.1,0.1,0.0,0.4,2.3,1982-83,0.36,0.29
Charles Pittman,PHO,28.0,6.1,0.7,1.4,0.475,0.0,0.0,0.7,0.487,0.475,0.9,1.3,0.676,0.5,0.6,1.1,0.3,0.1,0.3,0.8,2.3,1982-83,0.58,0.08
Larry Spriggs,CHI,9.0,4.3,0.9,2.2,0.4,0.0,,0.9,0.4,0.4,0.6,0.8,0.714,0.2,0.8,1.0,0.3,0.1,0.2,0.2,2.3,1982-83,0.45,0.24
Geoff Crompton,SAS,14.0,10.6,1.0,2.4,0.412,0.0,,1.0,0.412,0.412,0.2,0.4,0.6,1.3,2.1,3.4,0.5,0.2,0.4,0.4,2.2,1982-83,0.43,0.34
Mark McNamara,PHI,36.0,5.1,0.8,1.8,0.453,0.0,,0.8,0.453,0.453,0.6,1.3,0.444,0.9,1.2,2.1,0.2,0.1,0.1,1.0,2.2,1982-83,0.46,0.06
Audie Norris,POR,30.0,10.4,0.9,2.1,0.413,0.0,,0.9,0.413,0.413,0.5,1.0,0.467,0.8,1.5,2.3,0.8,0.4,0.1,1.1,2.2,1982-83,0.43,0.1
Ricky Pierce,DET,39.0,6.8,0.8,2.3,0.375,0.0,0.143,0.8,0.395,0.381,0.5,0.8,0.563,0.4,0.5,0.9,0.4,0.2,0.1,0.5,2.2,1982-83,0.41,0.04
Derek Smith,GSW,27.0,5.7,0.8,1.9,0.412,0.0,0.0,0.8,0.429,0.412,0.6,0.9,0.68,0.4,1.0,1.4,0.1,0.0,0.1,0.4,2.2,1982-83,0.48,0.07
John Greig,SEA,9.0,2.9,0.8,1.4,0.538,0.0,,0.8,0.538,0.538,0.6,0.7,0.833,0.2,0.4,0.7,0.0,0.0,0.1,0.2,2.1,1982-83,0.61,0.22
Sam Pellom,2TM,6.0,4.8,1.0,2.7,0.375,0.0,,1.0,0.375,0.375,0.0,0.0,,0.3,1.0,1.3,0.2,0.0,0.0,0.3,2.0,1982-83,0.37,0.25
Jim Smith,DET,4.0,4.5,0.8,1.0,0.75,0.0,,0.8,0.75,0.75,0.5,1.0,0.5,0.0,1.3,1.3,0.0,0.0,0.0,0.0,2.0,1982-83,0.69,0.65
Robert Smith,2TM,12.0,5.7,0.6,2.0,0.292,0.0,0.0,0.6,0.318,0.292,0.8,0.8,0.9,0.1,0.4,0.5,0.7,0.4,0.0,0.5,1.9,1982-83,0.4,0.13
Joel Kramer,PHO,54.0,8.5,0.8,1.9,0.423,0.0,0.0,0.8,0.427,0.423,0.3,0.3,0.875,0.8,0.9,1.6,0.7,0.3,0.1,0.4,1.9,1982-83,0.47,0.06
Guy Morgan,IND,8.0,5.8,0.9,3.0,0.292,0.0,,0.9,0.292,0.292,0.1,0.5,0.25,0.8,1.4,2.1,0.9,0.3,0.0,0.3,1.9,1982-83,0.3,0.3
Mike Davis,NYK,8.0,3.5,0.5,1.3,0.4,0.0,,0.5,0.4,0.4,0.8,1.3,0.6,0.4,0.9,1.3,0.0,0.0,0.5,0.0,1.8,1982-83,0.48,0.29
John Douglas,SDC,3.0,4.0,0.3,2.0,0.167,0.3,0.5,0.0,0.0,0.25,0.7,0.7,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.7,1982-83,0.37,0.2
George Johnson,ATL,37.0,12.5,0.7,1.5,0.439,0.0,,0.7,0.439,0.439,0.4,0.5,0.737,1.2,2.0,3.2,0.5,0.3,1.6,0.5,1.7,1982-83,0.49,0.16
Carlos Terry,WSB,55.0,9.3,0.7,1.9,0.368,0.0,0.0,0.7,0.375,0.368,0.2,0.3,0.667,0.5,1.3,1.8,0.8,0.4,0.2,0.4,1.6,1982-83,0.39,0.06
Chris Engler,GSW,54.0,6.8,0.7,1.7,0.404,0.0,,0.7,0.404,0.404,0.1,0.3,0.313,0.8,1.1,1.9,0.2,0.1,0.3,0.4,1.5,1982-83,0.41,0.04
Jim Johnstone,2TM,23.0,8.3,0.5,1.3,0.367,0.0,,0.5,0.367,0.367,0.4,0.9,0.45,0.7,1.3,2.0,0.5,0.1,0.3,0.7,1.3,1982-83,0.38,0.1
Kenny Dennard,KCK,22.0,10.2,0.5,1.5,0.324,0.0,,0.5,0.324,0.324,0.3,0.4,0.667,0.9,1.5,2.4,0.3,0.7,0.0,0.2,1.3,1982-83,0.39,0.15
Scott Hastings,2TM,31.0,4.5,0.4,1.2,0.342,0.0,0.0,0.4,0.371,0.342,0.4,0.6,0.55,0.5,0.8,1.3,0.1,0.2,0.0,0.3,1.2,1982-83,0.41,0.05
Jan van Breda Kolff,NJN,13.0,4.8,0.4,1.1,0.357,0.0,,0.4,0.357,0.357,0.4,0.5,0.833,0.2,0.8,1.0,0.4,0.2,0.2,0.2,1.2,1982-83,0.45,0.15
Steve Lingenfelter,WSB,7.0,7.6,0.6,0.9,0.667,0.0,,0.6,0.667,0.667,0.0,0.6,0.0,0.1,1.6,1.7,0.6,0.1,0.4,0.7,1.1,1982-83,0.47,0.33
Dave Magley,CLE,14.0,4.0,0.3,1.1,0.25,0.0,0.0,0.3,0.267,0.25,0.3,0.6,0.5,0.1,0.6,0.7,0.1,0.1,0.0,0.1,0.9,1982-83,0.33,0.04
Leon Douglas,KCK,5.0,9.2,0.4,0.6,0.667,0.0,,0.4,0.667,0.667,0.0,0.4,0.0,0.6,0.8,1.4,0.0,0.0,0.6,0.2,0.8,1982-83,0.52,0.4
Coby Dietrick,SAS,8.0,4.3,0.1,0.6,0.2,0.0,,0.1,0.2,0.2,0.0,0.3,0.0,0.3,0.8,1.0,0.8,0.1,0.0,0.1,0.3,1982-83,0.2,0.16
Jim Zoet,DET,7.0,4.3,0.1,0.7,0.2,0.0,,0.1,0.2,0.2,0.0,0.0,,0.4,0.7,1.1,0.1,0.1,0.4,0.6,0.3,1982-83,0.21,0.11
League Average,,,,,,0.485,,0.238,,0.492,0.488,,,0.74,,,,,,,,,1982-83,,
