Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
Mike McGee,ATL,76.0,18.7,4.1,8.9,0.459,1.1,0.376,3.0,0.502,0.523,1.1,1.8,0.584,0.9,1.2,2.1,2.0,0.8,0.0,1.4,10.4,1986-87,0,0.54,0.11
Kenny Walker,NYK,68.0,25.3,4.2,8.5,0.491,0.0,0.0,4.2,0.494,0.491,2.1,2.7,0.757,1.7,3.2,5.0,1.1,0.7,0.7,1.1,10.4,1986-87,0,0.54,0.18
Johnny Dawkins,SAS,81.0,20.8,4.1,9.4,0.437,0.2,0.298,4.0,0.446,0.446,1.9,2.4,0.801,0.7,1.4,2.1,3.6,0.8,0.0,1.5,10.3,1986-87,0,0.49,0.12
Mike Evans,DEN,81.0,19.3,4.1,9.0,0.458,0.7,0.314,3.5,0.502,0.495,1.2,1.5,0.78,0.4,1.1,1.6,2.3,1.0,0.1,1.3,10.1,1986-87,0,0.52,0.11
Kelly Tripucka,UTA,79.0,23.6,3.7,7.9,0.469,0.2,0.365,3.4,0.478,0.484,2.5,2.9,0.872,0.7,2.4,3.1,3.1,1.1,0.1,2.1,10.1,1986-87,0,0.55,0.14
Cedric Maxwell,2TM,81.0,24.3,3.1,5.9,0.53,0.0,0.0,3.1,0.532,0.53,3.7,4.8,0.775,2.2,3.2,5.4,2.4,0.5,0.2,1.7,10.0,1986-87,0,0.62,0.16
Calvin Natt,DEN,1.0,20.0,4.0,10.0,0.4,0.0,,4.0,0.4,0.4,2.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,0.0,1.0,10.0,1986-87,0,0.46,11.0
Ray Williams,NJN,32.0,25.0,4.1,9.1,0.452,0.2,0.25,3.9,0.473,0.464,1.5,1.9,0.817,0.8,1.5,2.3,5.8,1.2,0.3,2.9,9.9,1986-87,0,0.5,0.35
Gene Banks,CHI,63.0,28.9,4.0,7.3,0.539,0.0,0.0,4.0,0.545,0.539,1.8,2.3,0.767,1.8,3.1,4.9,2.7,0.8,0.3,1.8,9.7,1986-87,0,0.58,0.2
Bob Hansen,UTA,72.0,20.2,3.8,8.3,0.453,0.2,0.356,3.6,0.46,0.466,1.9,2.5,0.76,1.2,1.7,2.8,1.4,0.6,0.1,1.1,9.7,1986-87,0,0.52,0.12
Rickey Green,UTA,81.0,25.8,3.7,8.0,0.467,0.1,0.368,3.6,0.47,0.473,2.1,2.6,0.827,0.5,1.5,2.0,6.7,1.4,0.0,1.6,9.6,1986-87,0,0.52,0.16
Darryl Dawkins,NJN,6.0,17.7,3.3,5.3,0.625,0.0,,3.3,0.625,0.625,2.8,4.0,0.708,1.5,1.7,3.2,0.3,0.3,0.5,2.5,9.5,1986-87,0,0.67,1.35
Albert King,NJN,61.0,21.2,4.0,9.4,0.426,0.2,0.406,3.8,0.427,0.437,1.3,1.6,0.81,1.3,2.2,3.5,1.7,0.6,0.5,1.7,9.5,1986-87,0,0.47,0.14
Blair Rasmussen,DEN,74.0,19.2,3.6,7.7,0.47,0.0,,3.6,0.47,0.47,2.3,3.1,0.732,2.5,3.8,6.3,0.8,0.3,0.8,1.1,9.5,1986-87,0,0.52,0.16
Jeff Ruland,PHI,5.0,23.2,3.8,5.6,0.679,0.0,,3.8,0.679,0.679,1.8,2.4,0.75,2.4,3.2,5.6,2.0,0.0,0.8,2.0,9.4,1986-87,0,0.71,2.68
Detlef Schrempf,DAL,81.0,21.1,3.3,6.9,0.472,0.4,0.478,2.9,0.472,0.502,2.4,3.2,0.742,1.1,2.7,3.7,2.0,0.6,0.2,1.4,9.3,1986-87,0,0.56,0.12
Terry Tyler,SAC,82.0,23.5,4.0,8.1,0.495,0.0,0.333,4.0,0.496,0.496,1.2,1.7,0.721,1.4,2.6,4.0,0.9,0.7,1.0,1.0,9.3,1986-87,0,0.53,0.13
Rory White,LAC,68.0,22.7,3.9,8.1,0.48,0.0,0.0,3.9,0.483,0.48,1.4,2.1,0.653,1.3,1.5,2.9,1.2,0.7,0.3,1.1,9.2,1986-87,0,0.51,0.12
John Williams,WSB,78.0,22.7,3.6,8.0,0.454,0.1,0.222,3.5,0.468,0.46,1.8,2.9,0.646,1.7,3.0,4.7,2.4,1.7,0.4,1.6,9.2,1986-87,0,0.5,0.14
Eddie Johnson,SEA,24.0,21.2,3.5,7.8,0.457,0.2,0.333,3.3,0.468,0.47,1.8,2.3,0.764,0.5,1.5,1.9,4.8,0.5,0.0,1.7,9.0,1986-87,0,0.51,0.4
Larry Smith,GSW,80.0,29.7,3.7,6.8,0.546,0.0,0.0,3.7,0.547,0.546,1.4,2.5,0.574,4.6,6.9,11.5,1.2,0.9,0.7,1.7,8.8,1986-87,0,0.56,0.22
David Wingate,PHI,77.0,20.9,3.4,7.8,0.43,0.2,0.25,3.2,0.447,0.441,1.9,2.6,0.741,0.9,1.1,2.0,2.0,1.2,0.2,1.7,8.8,1986-87,0,0.49,0.1
Pat Cummings,NYK,49.0,21.6,3.5,7.8,0.45,0.0,,3.5,0.45,0.45,1.6,2.2,0.718,2.5,3.9,6.4,0.8,0.5,0.1,1.7,8.6,1986-87,0,0.49,0.2
Rod Higgins,GSW,73.0,20.5,2.9,5.6,0.519,0.0,0.176,2.9,0.534,0.523,2.7,3.3,0.833,1.0,2.3,3.2,1.3,0.5,0.3,1.0,8.6,1986-87,0,0.61,0.13
Johnny Moore,SAS,55.0,22.4,3.6,8.1,0.442,0.4,0.278,3.2,0.477,0.467,1.0,1.3,0.8,0.6,1.2,1.8,4.5,1.5,0.1,1.9,8.6,1986-87,0,0.5,0.18
Pearl Washington,NJN,72.0,22.2,3.6,7.5,0.478,0.1,0.167,3.5,0.492,0.481,1.4,1.7,0.784,0.5,1.3,1.8,4.2,1.3,0.1,2.4,8.6,1986-87,0,0.52,0.13
Sedale Threatt,2TM,68.0,21.3,3.5,7.9,0.448,0.1,0.219,3.4,0.462,0.454,1.4,1.8,0.798,0.4,1.2,1.6,3.8,1.1,0.2,1.3,8.5,1986-87,0,0.49,0.13
Frank Johnson,WSB,18.0,22.2,3.3,7.1,0.461,0.0,0.0,3.3,0.465,0.461,1.9,2.7,0.714,0.6,1.1,1.7,3.2,1.2,0.0,1.7,8.5,1986-87,0,0.51,0.46
Danny Schayes,DEN,76.0,20.5,2.8,5.3,0.519,0.0,,2.8,0.519,0.519,3.0,3.9,0.779,1.6,3.4,5.0,1.1,0.3,1.0,1.3,8.5,1986-87,0,0.61,0.15
Brad Sellers,CHI,80.0,21.9,3.5,7.6,0.455,0.0,0.2,3.4,0.46,0.457,1.6,2.2,0.728,1.9,2.7,4.7,1.3,0.6,0.9,1.1,8.5,1986-87,0,0.5,0.13
Ennis Whatley,WSB,73.0,24.9,3.4,7.1,0.478,0.0,0.0,3.4,0.48,0.478,1.7,2.3,0.764,0.8,1.9,2.7,5.4,1.3,0.1,1.9,8.5,1986-87,0,0.52,0.16
James Bailey,NJN,34.0,15.9,3.3,7.0,0.469,0.0,,3.3,0.469,0.469,1.7,2.4,0.725,1.4,2.6,4.0,0.6,0.4,0.7,1.6,8.3,1986-87,0,0.52,0.24
Dave Corzine,CHI,82.0,27.9,3.6,7.5,0.475,0.0,0.0,3.6,0.479,0.475,1.2,1.6,0.736,2.4,4.2,6.6,2.5,0.5,1.1,1.4,8.3,1986-87,0,0.51,0.16
Steve Harris,HOU,74.0,15.9,3.4,8.1,0.419,0.0,0.0,3.4,0.425,0.419,1.5,1.8,0.854,1.0,1.3,2.3,1.4,0.5,0.2,1.0,8.3,1986-87,0,0.47,0.09
Kenny Fields,2TM,48.0,18.4,3.3,7.3,0.452,0.1,0.25,3.3,0.459,0.456,1.5,2.0,0.777,1.3,1.8,3.1,1.3,0.7,0.2,1.1,8.2,1986-87,0,0.5,0.16
Wayne Cooper,DEN,69.0,22.6,3.4,7.6,0.448,0.0,0.0,3.4,0.451,0.448,1.1,1.6,0.725,2.3,4.5,6.9,1.0,0.2,1.5,1.1,8.0,1986-87,0,0.48,0.17
Cliff Levingston,ATL,82.0,22.5,3.1,6.0,0.506,0.0,0.0,3.1,0.509,0.506,1.9,2.6,0.731,2.7,3.8,6.5,0.5,0.6,0.8,0.9,8.0,1986-87,0,0.56,0.15
Mark Alarie,DEN,64.0,17.3,3.4,6.9,0.49,0.0,0.222,3.4,0.495,0.492,1.0,1.6,0.663,1.1,2.2,3.3,1.2,0.3,0.4,0.9,7.9,1986-87,0,0.52,0.13
Randy Breuer,MIL,76.0,19.3,3.2,6.5,0.485,0.0,,3.2,0.485,0.485,1.6,2.7,0.584,1.7,2.9,4.6,0.6,0.7,0.8,1.3,7.9,1986-87,0,0.51,0.12
Sidney Green,DET,80.0,22.4,3.2,6.8,0.472,0.0,0.0,3.2,0.474,0.472,1.5,2.2,0.672,2.5,5.7,8.2,0.8,0.5,0.6,1.6,7.9,1986-87,0,0.51,0.15
Joe Kleine,SAC,79.0,21.0,3.2,6.9,0.471,0.0,0.0,3.2,0.472,0.471,1.4,1.8,0.786,2.2,3.9,6.1,0.9,0.4,0.4,1.1,7.9,1986-87,0,0.51,0.13
Maurice Lucas,SEA,63.0,17.8,2.8,6.2,0.451,0.0,0.0,2.8,0.457,0.451,2.4,3.0,0.802,1.4,3.5,4.9,1.0,0.5,0.3,1.2,7.9,1986-87,0,0.53,0.15
John Stockton,UTA,82.0,22.7,2.8,5.6,0.499,0.1,0.179,2.7,0.528,0.506,2.2,2.8,0.782,0.4,1.5,1.8,8.2,2.2,0.2,2.0,7.9,1986-87,0,0.58,0.18
Allen Leavell,HOU,53.0,22.2,2.8,6.8,0.411,0.3,0.316,2.4,0.429,0.436,1.9,2.2,0.84,0.3,0.9,1.2,4.2,1.0,0.2,1.2,7.8,1986-87,0,0.5,0.17
Brook Steppe,SAC,34.0,19.6,2.8,5.9,0.477,0.1,0.333,2.7,0.484,0.485,2.1,2.6,0.83,0.6,1.2,1.8,2.4,0.5,0.1,1.6,7.8,1986-87,0,0.55,0.22
Mark Eaton,UTA,79.0,31.7,3.0,7.4,0.4,0.0,,3.0,0.4,0.4,1.8,2.7,0.657,2.7,6.2,8.8,1.3,0.5,4.1,1.8,7.7,1986-87,0,0.45,0.19
Rory Sparrow,NYK,80.0,24.4,3.3,7.4,0.446,0.1,0.262,3.2,0.46,0.455,0.9,1.1,0.798,0.4,1.1,1.4,5.4,0.8,0.1,1.8,7.6,1986-87,0,0.48,0.12
Darwin Cook,WSB,82.0,17.3,3.2,7.6,0.426,0.0,0.087,3.2,0.439,0.428,1.0,1.3,0.796,0.6,1.2,1.8,1.8,1.2,0.2,1.2,7.5,1986-87,0,0.46,0.08
Lancaster Gordon,LAC,70.0,16.1,3.2,7.8,0.406,0.2,0.292,3.0,0.416,0.418,1.0,1.4,0.737,0.9,0.9,1.8,2.0,0.9,0.2,1.5,7.5,1986-87,0,0.45,0.08
Roy Tarpley,DAL,75.0,18.7,3.1,6.7,0.467,0.0,0.333,3.1,0.468,0.468,1.3,1.9,0.676,2.4,4.7,7.1,0.7,0.7,1.1,1.3,7.5,1986-87,0,0.5,0.15
Earl Cureton,2TM,78.0,25.3,3.1,6.5,0.476,0.0,0.0,3.1,0.478,0.476,1.1,1.9,0.539,2.7,3.1,5.8,1.6,0.4,0.7,1.0,7.3,1986-87,0,0.5,0.14
Leon Wood,NJN,76.0,22.8,2.5,6.6,0.373,0.8,0.3,1.7,0.422,0.433,1.6,2.0,0.799,0.3,1.3,1.6,4.9,0.6,0.0,1.4,7.3,1986-87,0,0.49,0.11
Michael Adams,WSB,63.0,20.7,2.5,6.2,0.407,0.4,0.275,2.1,0.454,0.443,1.7,2.0,0.847,0.6,1.3,2.0,3.9,1.3,0.1,1.3,7.2,1986-87,0,0.51,0.15
Kevin McKenna,NJN,56.0,16.8,2.7,6.0,0.454,0.9,0.419,1.8,0.474,0.531,0.8,1.0,0.754,0.4,1.0,1.4,1.7,1.0,0.1,0.9,7.2,1986-87,0,0.56,0.12
Greg Ballard,GSW,82.0,19.3,3.0,6.9,0.44,0.2,0.375,2.8,0.445,0.453,0.8,1.1,0.747,1.2,2.9,4.1,1.3,0.6,0.2,0.9,7.1,1986-87,0,0.48,0.1
Brad Davis,DAL,82.0,19.3,2.4,5.3,0.456,0.4,0.302,2.0,0.506,0.493,1.8,2.1,0.86,0.3,1.1,1.4,4.5,0.8,0.1,1.4,7.0,1986-87,0,0.56,0.11
Louis Orr,NYK,65.0,22.2,2.6,6.0,0.427,0.0,0.2,2.5,0.43,0.428,1.9,2.6,0.727,1.6,2.0,3.6,1.7,0.7,0.3,1.1,7.0,1986-87,0,0.49,0.12
Jerry Reynolds,MIL,58.0,16.6,2.4,6.1,0.393,0.1,0.333,2.3,0.396,0.402,2.0,3.2,0.641,1.2,1.7,3.0,1.8,0.9,0.5,1.4,7.0,1986-87,0,0.47,0.12
Dirk Minniefield,2TM,74.0,21.6,2.9,6.5,0.452,0.1,0.282,2.8,0.467,0.464,0.8,1.2,0.689,0.4,1.5,1.9,4.7,1.0,0.1,2.1,6.9,1986-87,0,0.49,0.11
Mark Price,CLE,67.0,18.2,2.6,6.3,0.408,0.3,0.329,2.2,0.424,0.435,1.4,1.7,0.833,0.5,1.3,1.7,3.0,0.6,0.1,1.6,6.9,1986-87,0,0.49,0.1
Geoff Huston,LAC,19.0,22.5,2.9,6.4,0.455,0.1,0.5,2.8,0.454,0.459,0.9,1.8,0.529,0.3,0.6,0.9,5.3,0.7,0.0,2.4,6.8,1986-87,0,0.47,0.36
Spud Webb,ATL,33.0,16.1,2.2,4.9,0.438,0.0,0.167,2.1,0.449,0.441,2.4,3.2,0.762,0.2,1.6,1.8,5.1,1.0,0.1,2.1,6.8,1986-87,0,0.54,0.28
William Bedford,PHO,50.0,19.6,2.8,7.2,0.397,0.0,0.0,2.8,0.398,0.397,1.0,1.7,0.581,1.6,3.3,4.9,1.1,0.4,0.7,1.7,6.7,1986-87,0,0.42,0.14
Ben Coleman,NJN,68.0,15.1,2.7,4.6,0.581,0.0,0.0,2.7,0.583,0.581,1.3,1.8,0.727,1.5,2.8,4.2,0.5,0.5,0.5,1.4,6.6,1986-87,0,0.61,0.13
Larry Krystkowiak,SAS,68.0,14.8,2.5,5.5,0.456,0.0,0.083,2.5,0.468,0.457,1.6,2.2,0.743,1.1,2.4,3.5,1.3,0.3,0.2,1.0,6.6,1986-87,0,0.51,0.11
Dan Roundfield,WSB,36.0,18.6,2.5,6.1,0.409,0.0,0.2,2.5,0.414,0.411,1.6,2.0,0.792,1.8,2.9,4.7,1.1,0.3,0.4,1.4,6.6,1986-87,0,0.47,0.21
Al Wood,DAL,54.0,12.2,2.2,5.7,0.39,0.1,0.28,2.1,0.4,0.402,2.0,2.6,0.784,0.7,1.0,1.7,0.6,0.4,0.2,0.6,6.6,1986-87,0,0.48,0.09
Dennis Rodman,DET,77.0,15.0,2.8,5.1,0.545,0.0,0.0,2.8,0.546,0.545,1.0,1.6,0.587,2.1,2.2,4.3,0.7,0.5,0.6,1.2,6.5,1986-87,0,0.56,0.11
Mark West,CLE,78.0,17.1,2.7,4.9,0.543,0.0,0.0,2.7,0.546,0.543,1.1,2.2,0.514,1.6,2.7,4.3,0.5,0.3,1.0,1.4,6.5,1986-87,0,0.55,0.1
Tyrone Corbin,2TM,63.0,18.6,2.5,6.0,0.409,0.0,0.25,2.5,0.411,0.411,1.4,2.0,0.734,1.4,2.0,3.4,1.5,0.9,0.1,1.0,6.4,1986-87,0,0.47,0.11
Clint Richardson,IND,78.0,17.9,2.8,6.0,0.467,0.1,0.353,2.7,0.471,0.473,0.8,0.9,0.797,0.7,1.2,1.8,3.1,0.6,0.1,1.1,6.4,1986-87,0,0.5,0.1
Otis Birdsong,NJN,7.0,18.1,2.7,6.0,0.452,0.0,0.0,2.7,0.463,0.452,0.9,1.3,0.667,0.4,0.6,1.0,2.4,0.4,0.0,1.3,6.3,1986-87,0,0.48,0.73
Craig Ehlo,CLE,44.0,20.2,2.3,5.4,0.414,0.1,0.172,2.1,0.448,0.425,1.6,2.3,0.707,1.3,2.4,3.7,2.1,0.9,0.7,1.4,6.2,1986-87,0,0.48,0.19
Steve Colter,2TM,70.0,18.9,2.4,5.7,0.426,0.1,0.235,2.4,0.434,0.431,1.2,1.5,0.766,0.3,1.2,1.5,3.0,0.8,0.2,1.0,6.1,1986-87,0,0.48,0.1
Keith Lee,CLE,67.0,13.0,2.5,5.6,0.455,0.0,0.0,2.5,0.456,0.455,1.1,1.5,0.713,1.4,2.4,3.7,1.0,0.4,0.6,1.3,6.1,1986-87,0,0.49,0.1
Rick Mahorn,DET,63.0,20.3,2.3,5.1,0.447,0.0,,2.3,0.447,0.447,1.5,1.9,0.821,1.5,4.5,6.0,0.6,0.5,0.8,1.2,6.1,1986-87,0,0.51,0.15
Melvin Turpin,CLE,64.0,12.5,2.6,5.7,0.462,0.0,,2.6,0.462,0.462,0.9,1.2,0.714,1.0,2.0,3.0,0.5,0.2,0.6,1.0,6.1,1986-87,0,0.49,0.09
John Battle,ATL,64.0,12.6,2.3,4.9,0.457,0.0,0.0,2.3,0.472,0.457,1.5,2.0,0.738,0.3,0.7,0.9,1.9,0.5,0.1,0.9,6.0,1986-87,0,0.52,0.08
Kurt Nimphius,2TM,66.0,16.5,2.3,5.0,0.47,0.0,0.0,2.3,0.475,0.47,1.2,1.8,0.675,1.2,1.6,2.8,0.4,0.3,0.8,1.0,5.9,1986-87,0,0.51,0.09
Rafael Addison,PHO,62.0,11.5,2.4,5.3,0.441,0.3,0.32,2.1,0.463,0.465,0.8,1.0,0.797,0.7,1.0,1.7,0.7,0.4,0.1,0.9,5.8,1986-87,0,0.51,0.08
Ron Anderson,IND,63.0,11.4,2.2,4.7,0.473,0.0,0.0,2.2,0.481,0.473,1.3,1.7,0.787,1.2,1.2,2.4,0.9,0.5,0.0,0.9,5.8,1986-87,0,0.53,0.09
World B. Free,PHI,20.0,14.3,2.0,6.2,0.317,0.1,0.222,1.9,0.325,0.325,1.8,2.4,0.766,0.3,0.7,1.0,1.5,0.3,0.2,0.9,5.8,1986-87,0,0.4,0.16
Eddie Lee Wilkins,NYK,24.0,18.9,2.3,5.3,0.441,0.0,0.0,2.3,0.444,0.441,1.1,2.4,0.466,1.9,2.6,4.5,0.3,0.4,0.1,1.2,5.8,1986-87,0,0.46,0.23
Kurt Rambis,LAL,78.0,19.4,2.1,4.0,0.521,0.0,,2.1,0.521,0.521,1.5,2.0,0.764,2.0,3.8,5.8,0.8,0.9,0.5,1.3,5.7,1986-87,0,0.58,0.13
Jerry Sichting,BOS,78.0,20.1,2.6,5.1,0.508,0.1,0.269,2.5,0.524,0.516,0.5,0.5,0.881,0.3,0.9,1.2,2.4,0.5,0.0,0.8,5.7,1986-87,0,0.54,0.08
Jon Koncak,ATL,82.0,20.5,2.1,4.3,0.48,0.0,0.0,2.1,0.481,0.48,1.5,2.3,0.654,1.9,4.1,6.0,0.4,0.6,0.9,1.1,5.6,1986-87,0,0.53,0.11
Ben McDonald,GSW,63.0,20.4,2.6,5.7,0.456,0.0,0.125,2.6,0.463,0.457,0.4,0.6,0.632,1.0,1.9,2.9,1.3,0.4,0.1,0.7,5.6,1986-87,0,0.47,0.1
Billy Thompson,LAL,59.0,12.9,2.4,4.4,0.544,0.0,0.0,2.4,0.546,0.544,0.8,1.3,0.649,1.2,1.7,2.9,1.0,0.3,0.5,1.0,5.6,1986-87,0,0.56,0.12
Grant Gondrezick,PHO,64.0,13.1,2.1,4.7,0.45,0.1,0.235,2.0,0.463,0.457,1.2,1.7,0.701,0.7,1.0,1.7,1.3,0.4,0.1,0.9,5.5,1986-87,0,0.5,0.08
Fred Roberts,BOS,73.0,14.8,1.9,3.7,0.515,0.0,0.0,1.9,0.521,0.515,1.7,2.1,0.81,0.7,1.9,2.6,0.8,0.3,0.3,1.2,5.5,1986-87,0,0.59,0.08
Kevin Duckworth,2TM,65.0,13.5,2.0,4.2,0.476,0.0,0.0,2.0,0.478,0.476,1.4,2.1,0.687,1.2,2.3,3.4,0.4,0.3,0.3,1.2,5.4,1986-87,0,0.53,0.09
Tree Rollins,ATL,75.0,23.5,2.3,4.2,0.546,0.0,,2.3,0.546,0.546,0.8,1.2,0.724,2.1,4.4,6.5,0.3,0.6,1.9,0.8,5.4,1986-87,0,0.57,0.15
Antoine Carr,ATL,65.0,10.7,2.1,4.1,0.506,0.0,0.333,2.0,0.508,0.508,1.1,1.6,0.709,0.9,1.5,2.4,0.5,0.2,0.7,0.6,5.3,1986-87,0,0.55,0.09
Jeff Hornacek,PHO,80.0,19.5,2.0,4.4,0.454,0.2,0.279,1.8,0.479,0.471,1.2,1.5,0.777,0.5,1.8,2.3,4.5,0.9,0.1,1.9,5.3,1986-87,0,0.52,0.11
Nate McMillan,SEA,71.0,27.8,2.0,4.2,0.475,0.0,0.0,2.0,0.486,0.475,1.2,2.0,0.617,1.4,3.2,4.7,8.2,1.8,0.6,2.2,5.3,1986-87,0,0.52,0.22
John Salley,DET,82.0,17.8,2.0,3.5,0.562,0.0,0.0,2.0,0.564,0.562,1.3,2.1,0.614,1.3,2.3,3.6,0.7,0.5,1.5,0.9,5.3,1986-87,0,0.6,0.1
Kenny Gattison,PHO,77.0,14.3,1.9,4.0,0.476,0.0,0.0,1.9,0.481,0.476,1.4,2.2,0.632,1.1,2.4,3.5,0.5,0.3,0.4,1.1,5.2,1986-87,0,0.52,0.08
Junior Bridgeman,MIL,34.0,12.3,2.3,5.0,0.462,0.0,0.167,2.3,0.473,0.465,0.5,0.6,0.8,0.4,1.1,1.5,1.0,0.3,0.1,0.4,5.1,1986-87,0,0.48,0.14
Jerome Whitehead,GSW,73.0,12.8,2.0,4.5,0.45,0.0,0.0,2.0,0.451,0.45,1.1,1.5,0.699,1.5,2.1,3.6,0.3,0.2,0.2,0.7,5.1,1986-87,0,0.49,0.08
Anthony Jones,2TM,65.0,13.2,2.0,5.0,0.413,0.1,0.35,1.9,0.417,0.424,0.8,1.0,0.769,0.6,1.0,1.6,1.1,0.6,0.3,0.8,5.0,1986-87,0,0.46,0.07
Clark Kellogg,IND,4.0,15.0,2.0,5.5,0.364,0.3,0.5,1.8,0.35,0.386,0.8,1.0,0.75,1.8,1.0,2.8,1.5,1.3,0.0,1.0,5.0,1986-87,0,0.42,1.48
Johnny Newman,CLE,59.0,10.7,1.9,4.7,0.411,0.0,0.045,1.9,0.443,0.413,1.1,1.3,0.868,0.6,0.6,1.2,0.5,0.3,0.1,0.8,5.0,1986-87,0,0.47,0.06
Carey Scurry,UTA,69.0,10.9,1.8,3.6,0.498,0.1,0.308,1.7,0.509,0.506,1.4,1.9,0.701,1.4,1.5,2.9,0.8,0.8,0.8,0.8,5.0,1986-87,0,0.56,0.1
Jeff Turner,NJN,76.0,13.2,2.0,4.3,0.465,0.0,0.0,2.0,0.466,0.465,1.0,1.4,0.731,1.1,1.5,2.6,0.8,0.4,0.2,1.1,5.0,1986-87,0,0.51,0.07
Dell Curry,UTA,67.0,9.5,2.1,4.9,0.426,0.3,0.283,1.8,0.459,0.452,0.4,0.6,0.789,0.4,0.7,1.2,0.9,0.4,0.1,0.7,4.9,1986-87,0,0.47,0.06
Kyle Macy,IND,76.0,16.4,2.2,4.5,0.481,0.2,0.304,2.0,0.508,0.501,0.4,0.5,0.829,0.3,1.2,1.5,2.6,0.8,0.1,0.8,4.9,1986-87,0,0.52,0.09
Kevin Williams,SEA,65.0,10.8,2.0,4.6,0.446,0.0,0.0,2.0,0.457,0.446,0.8,1.0,0.833,0.7,0.6,1.3,1.0,0.7,0.1,1.0,4.9,1986-87,0,0.49,0.06
Danny Young,SEA,73.0,20.3,1.8,3.9,0.458,0.4,0.367,1.4,0.493,0.509,0.8,1.0,0.831,0.3,1.2,1.5,4.8,1.0,0.0,1.2,4.8,1986-87,0,0.55,0.12
Harold Pressley,SAC,67.0,13.6,2.0,4.7,0.423,0.1,0.25,1.9,0.439,0.434,0.5,0.7,0.729,1.0,1.6,2.6,1.8,0.6,0.3,0.9,4.6,1986-87,0,0.46,0.09
Bernard Thompson,PHO,24.0,13.8,1.8,4.4,0.4,0.0,0.0,1.8,0.412,0.4,1.1,1.4,0.818,0.8,0.5,1.3,0.8,0.5,0.2,0.7,4.6,1986-87,0,0.46,0.16
Kent Benson,UTA,73.0,12.3,1.9,4.3,0.443,0.0,0.286,1.9,0.447,0.446,0.6,0.8,0.81,1.1,2.1,3.2,0.5,0.5,0.4,0.6,4.5,1986-87,0,0.48,0.08
Tim Kempton,LAC,66.0,14.2,1.5,3.1,0.471,0.0,0.0,1.5,0.473,0.471,1.4,2.1,0.693,1.1,1.9,2.9,0.8,0.6,0.2,0.7,4.4,1986-87,0,0.55,0.09
Adrian Branch,LAL,32.0,6.8,1.5,3.0,0.5,0.0,0.0,1.5,0.511,0.5,1.3,1.7,0.778,0.7,0.9,1.7,0.5,0.5,0.1,0.8,4.3,1986-87,0,0.57,0.14
Mike Brown,CHI,62.0,13.2,1.7,3.2,0.527,0.0,,1.7,0.527,0.527,0.7,1.2,0.639,1.1,2.3,3.5,0.4,0.3,0.1,1.0,4.2,1986-87,0,0.56,0.09
Don Collins,MIL,6.0,9.5,1.7,4.7,0.357,0.0,,1.7,0.357,0.357,0.8,1.2,0.714,1.8,0.7,2.5,0.3,0.3,0.2,0.8,4.2,1986-87,0,0.4,0.55
Wes Matthews,LAL,50.0,10.6,1.8,3.7,0.476,0.0,0.333,1.8,0.478,0.479,0.6,0.7,0.806,0.3,0.7,0.9,2.0,0.5,0.1,1.0,4.2,1986-87,0,0.52,0.09
Johnny Rogers,SAC,45.0,10.4,2.0,4.1,0.486,0.0,0.0,2.0,0.5,0.486,0.2,0.3,0.6,0.7,1.0,1.7,0.6,0.2,0.2,0.4,4.2,1986-87,0,0.5,0.1
Gus Williams,ATL,33.0,14.6,1.6,4.4,0.363,0.2,0.278,1.5,0.375,0.38,0.8,1.2,0.675,0.2,1.0,1.2,4.2,0.5,0.2,1.6,4.2,1986-87,0,0.43,0.17
Caldwell Jones,POR,78.0,20.2,1.4,2.9,0.496,0.0,0.0,1.4,0.5,0.496,1.2,1.6,0.782,1.5,4.4,5.8,0.8,0.3,1.0,1.1,4.1,1986-87,0,0.57,0.12
Frank Brickowski,2TM,44.0,11.1,1.4,2.8,0.508,0.0,0.0,1.4,0.525,0.508,1.1,1.6,0.714,1.1,1.5,2.6,0.4,0.5,0.1,0.7,4.0,1986-87,0,0.57,0.11
Terence Stansbury,SEA,44.0,8.5,1.5,3.5,0.429,0.3,0.379,1.3,0.441,0.465,0.7,1.1,0.62,0.2,0.4,0.5,1.3,0.3,0.0,0.7,4.0,1986-87,0,0.5,0.07
Othell Wilson,SAC,53.0,14.9,1.5,3.5,0.443,0.1,0.167,1.5,0.473,0.451,0.8,1.0,0.796,0.5,1.0,1.5,3.9,0.8,0.1,1.5,4.0,1986-87,0,0.51,0.12
Chris McNealy,NYK,59.0,16.5,1.5,3.0,0.492,0.0,,1.5,0.492,0.492,0.9,1.4,0.65,1.3,2.6,3.8,0.8,0.6,0.3,1.1,3.9,1986-87,0,0.54,0.11
Jawann Oldham,NYK,44.0,17.6,1.6,4.0,0.408,0.0,0.0,1.6,0.41,0.408,0.7,1.3,0.544,1.2,2.9,4.1,0.4,0.5,1.6,1.1,3.9,1986-87,0,0.43,0.15
Darren Daye,2TM,62.0,11.8,1.6,3.3,0.5,0.0,,1.6,0.5,0.5,0.5,1.0,0.523,0.6,1.4,2.0,1.2,0.4,0.1,0.9,3.8,1986-87,0,0.51,0.07
