Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
Alvan Adams,PHO,70.0,20.7,3.8,8.3,0.462,0.0,0.0,3.8,0.465,0.462,1.9,2.3,0.825,1.7,2.9,4.6,3.1,1.0,0.4,1.7,9.6,1983-84,0,0.52,0.17
Steve Johnson,2TM,81.0,18.4,3.7,6.7,0.559,0.0,,3.7,0.559,0.559,2.0,3.5,0.575,2.0,3.2,5.2,1.0,0.5,0.9,2.0,9.5,1983-84,0,0.58,0.13
Kelvin Ransey,NJN,80.0,24.2,3.8,8.8,0.434,0.1,0.219,3.7,0.445,0.439,1.8,2.3,0.792,0.4,1.2,1.6,6.0,1.1,0.1,1.8,9.5,1983-84,0,0.48,0.14
Mark Olberding,KCK,81.0,26.7,3.1,6.2,0.494,0.0,0.0,3.1,0.495,0.494,3.2,3.9,0.821,1.5,4.0,5.5,2.4,0.6,0.3,2.0,9.4,1983-84,0,0.59,0.15
Doc Rivers,ATL,81.0,23.9,3.1,6.7,0.462,0.0,0.167,3.1,0.469,0.464,3.1,4.0,0.785,0.9,1.8,2.7,3.9,1.6,0.4,2.1,9.3,1983-84,0,0.55,0.14
Tom McMillen,WSB,62.0,20.9,3.6,7.2,0.497,0.0,0.167,3.6,0.501,0.498,2.0,2.5,0.814,1.0,2.2,3.2,1.2,0.2,0.3,1.1,9.2,1983-84,0,0.55,0.14
Michael Cooper,LAL,82.0,29.1,3.3,6.7,0.497,0.5,0.314,2.9,0.549,0.532,1.9,2.3,0.838,0.6,2.5,3.2,5.9,1.4,0.8,1.8,9.0,1983-84,0,0.58,0.18
Rick Mahorn,WSB,82.0,32.9,3.7,7.4,0.507,0.0,,3.7,0.507,0.507,1.5,2.3,0.651,2.1,6.9,9.0,1.6,0.8,1.5,1.7,9.0,1983-84,0,0.53,0.19
Paul Thompson,CLE,82.0,21.1,3.8,8.1,0.467,0.1,0.231,3.7,0.482,0.474,1.4,1.8,0.772,1.5,2.3,3.8,1.5,0.9,0.5,0.9,9.0,1983-84,0,0.51,0.12
John Bagley,CLE,76.0,22.5,3.4,8.0,0.423,0.0,0.118,3.4,0.432,0.425,2.1,2.6,0.793,0.6,1.4,2.1,4.4,1.0,0.1,2.2,8.9,1983-84,0,0.49,0.12
Louis Orr,NYK,78.0,21.0,3.4,7.3,0.458,0.0,,3.4,0.458,0.458,2.2,2.7,0.82,1.3,1.6,2.9,0.8,0.8,0.2,1.2,8.9,1983-84,0,0.52,0.1
James Bailey,HOU,73.0,16.1,3.5,7.1,0.491,0.0,0.0,3.5,0.492,0.491,1.9,2.6,0.719,1.4,2.6,4.0,1.1,0.5,0.5,1.4,8.8,1983-84,0,0.53,0.13
Terry Tyler,DET,82.0,19.5,3.8,8.4,0.453,0.0,0.154,3.8,0.459,0.454,1.1,1.6,0.712,1.3,2.2,3.5,0.9,0.8,0.7,1.0,8.8,1983-84,0,0.48,0.1
Darwin Cook,NJN,82.0,22.8,3.7,8.4,0.443,0.1,0.239,3.6,0.457,0.451,1.2,1.5,0.754,0.6,1.3,1.9,4.3,2.0,0.4,1.7,8.7,1983-84,0,0.48,0.13
Tree Rollins,ATL,77.0,30.5,3.6,6.9,0.518,0.0,,3.6,0.518,0.518,1.5,2.5,0.621,2.6,5.1,7.7,0.8,0.5,3.6,1.3,8.6,1983-84,0,0.54,0.2
Richard Anderson,DEN,78.0,17.7,3.5,8.2,0.426,0.0,0.158,3.4,0.435,0.429,1.5,1.9,0.773,1.7,3.5,5.2,2.5,0.6,0.4,1.4,8.5,1983-84,0,0.47,0.14
Thurl Bailey,UTA,81.0,24.8,3.7,7.3,0.512,0.0,,3.7,0.512,0.512,1.1,1.4,0.752,1.4,4.3,5.7,1.6,0.5,1.5,1.3,8.5,1983-84,0,0.54,0.16
Fred Brown,SEA,71.0,15.9,3.6,7.1,0.51,0.1,0.265,3.5,0.528,0.519,1.1,1.2,0.895,0.2,0.7,0.9,2.7,0.7,0.0,1.0,8.5,1983-84,0,0.56,0.12
Mike Glenn,ATL,81.0,18.6,3.9,6.8,0.563,0.0,0.5,3.8,0.563,0.564,0.7,0.9,0.8,0.2,1.1,1.3,2.1,0.6,0.1,0.8,8.4,1983-84,0,0.58,0.11
Danny Vranes,SEA,80.0,27.2,3.2,6.2,0.521,0.0,0.0,3.2,0.522,0.521,1.9,3.0,0.648,1.9,3.1,4.9,1.7,0.6,0.7,1.5,8.4,1983-84,0,0.56,0.13
Ennis Whatley,CHI,80.0,27.0,3.3,7.0,0.469,0.0,0.0,3.3,0.471,0.469,1.8,2.5,0.73,0.8,1.7,2.5,8.3,1.5,0.2,3.4,8.4,1983-84,0,0.52,0.16
Rod Foster,PHO,80.0,17.8,3.3,7.3,0.448,0.3,0.262,3.0,0.48,0.467,1.5,1.9,0.787,0.5,1.0,1.5,2.2,0.7,0.1,1.4,8.3,1983-84,0,0.51,0.09
Bobby Jones,PHI,75.0,23.5,3.0,5.8,0.523,0.0,0.0,3.0,0.524,0.523,2.2,2.8,0.784,1.2,3.1,4.3,2.5,1.4,1.4,1.3,8.3,1983-84,0,0.59,0.18
Paul Pressey,MIL,81.0,21.4,3.4,6.5,0.523,0.0,0.222,3.4,0.528,0.525,1.5,2.5,0.6,1.3,2.2,3.5,3.1,1.1,0.6,1.9,8.3,1983-84,0,0.55,0.13
Dale Ellis,DAL,67.0,15.8,3.4,7.4,0.456,0.2,0.414,3.2,0.459,0.469,1.3,1.8,0.719,1.6,2.1,3.7,0.8,0.6,0.1,1.2,8.2,1983-84,0,0.5,0.11
Mike Evans,DEN,78.0,21.6,3.1,7.2,0.431,0.4,0.36,2.7,0.444,0.459,1.4,1.7,0.847,0.3,1.5,1.8,3.7,0.8,0.1,1.5,8.1,1983-84,0,0.51,0.11
Sly Williams,ATL,13.0,19.8,2.6,8.8,0.298,0.1,0.111,2.5,0.314,0.303,2.8,3.5,0.783,1.5,2.4,3.8,1.2,1.1,0.1,1.4,8.1,1983-84,0,0.39,0.46
Kurt Nimphius,DAL,82.0,27.9,3.3,6.4,0.52,0.0,0.25,3.3,0.522,0.521,1.2,2.0,0.623,2.2,4.0,6.3,2.1,0.5,1.8,1.2,7.9,1983-84,0,0.54,0.16
Darrell Walker,NYK,82.0,16.1,2.6,6.3,0.417,0.0,0.267,2.6,0.421,0.421,2.5,3.2,0.791,0.9,1.1,2.0,3.5,1.5,0.2,2.4,7.9,1983-84,0,0.51,0.1
Ron Brewer,2TM,53.0,18.7,3.4,7.6,0.444,0.1,0.214,3.3,0.452,0.448,1.0,1.3,0.776,0.4,0.8,1.2,0.9,0.5,0.4,0.8,7.8,1983-84,0,0.48,0.1
Craig Hodges,SDC,76.0,20.7,3.4,7.5,0.45,0.1,0.217,3.3,0.471,0.459,0.9,1.2,0.75,0.3,0.8,1.1,1.5,0.8,0.0,1.1,7.8,1983-84,0,0.49,0.08
Reggie King,SEA,77.0,27.1,3.0,5.8,0.52,0.0,0.0,3.0,0.522,0.52,1.8,2.7,0.66,1.7,4.4,6.1,2.3,0.7,0.3,1.6,7.8,1983-84,0,0.56,0.15
Larry Smith,GSW,75.0,27.9,3.3,5.8,0.56,0.0,,3.3,0.56,0.56,1.3,2.2,0.56,3.8,5.2,9.0,1.0,0.8,0.3,1.7,7.8,1983-84,0,0.58,0.18
Jeff Wilkins,UTA,81.0,21.4,3.1,6.4,0.479,0.0,0.0,3.1,0.482,0.479,1.7,2.2,0.736,1.3,4.3,5.6,0.9,0.3,0.5,1.3,7.8,1983-84,0,0.53,0.12
Clyde Drexler,POR,82.0,17.2,3.1,6.8,0.451,0.0,0.25,3.1,0.452,0.452,1.5,2.1,0.728,1.4,1.5,2.9,1.9,1.3,0.4,1.5,7.7,1983-84,0,0.5,0.1
Mike Gminski,NJN,82.0,20.2,2.9,5.6,0.513,0.0,0.0,2.9,0.516,0.513,1.8,2.2,0.799,2.0,3.3,5.3,1.1,0.5,0.9,1.5,7.6,1983-84,0,0.58,0.13
Alton Lister,MIL,82.0,23.8,3.1,6.2,0.5,0.0,,3.1,0.5,0.5,1.4,2.2,0.626,1.9,5.5,7.4,1.3,0.5,1.7,1.9,7.6,1983-84,1,0.53,0.15
Clint Richardson,PHI,69.0,22.8,3.2,6.9,0.467,0.0,0.0,3.2,0.471,0.467,1.1,1.5,0.767,0.9,1.5,2.4,2.2,0.7,0.3,1.4,7.6,1983-84,0,0.5,0.11
Trent Tucker,NYK,63.0,19.5,3.6,7.1,0.5,0.1,0.375,3.5,0.505,0.507,0.4,0.5,0.758,0.7,1.4,2.1,2.2,1.0,0.1,0.9,7.6,1983-84,0,0.52,0.13
Keith Edmonson,2TM,55.0,11.3,2.9,5.8,0.492,0.0,,2.9,0.492,0.492,1.7,2.3,0.746,0.8,0.8,1.6,0.6,0.5,0.1,1.1,7.5,1983-84,0,0.55,0.1
Wes Matthews,2TM,20.0,19.4,3.1,6.6,0.466,0.1,0.125,3.0,0.488,0.469,1.4,1.8,0.75,0.4,1.0,1.4,4.2,0.8,0.2,2.0,7.5,1983-84,0,0.51,0.41
Tiny Archibald,MIL,46.0,22.6,3.0,6.1,0.487,0.1,0.222,2.9,0.506,0.495,1.4,2.2,0.634,0.3,1.3,1.7,3.5,0.7,0.0,1.7,7.4,1983-84,0,0.52,0.17
Cliff Levingston,DET,80.0,21.8,2.9,5.5,0.525,0.0,0.0,2.9,0.529,0.525,1.6,2.3,0.672,2.9,3.9,6.8,1.4,0.6,1.0,1.0,7.3,1983-84,0,0.56,0.16
Fred Roberts,SAS,79.0,19.4,2.7,5.1,0.536,0.0,0.25,2.7,0.539,0.538,1.8,2.2,0.837,1.3,2.6,3.8,1.2,0.7,0.5,1.3,7.3,1983-84,0,0.6,0.12
Don Collins,GSW,61.0,15.7,3.1,6.3,0.483,0.0,0.2,3.0,0.487,0.484,1.1,1.5,0.73,1.0,1.1,2.1,1.1,0.7,0.2,1.3,7.2,1983-84,0,0.52,0.1
Kent Benson,DET,82.0,21.1,3.0,5.5,0.55,0.0,0.0,3.0,0.551,0.55,1.0,1.2,0.822,1.4,3.6,5.0,1.6,0.9,0.6,1.0,7.1,1983-84,0,0.59,0.14
Phil Ford,HOU,81.0,24.9,2.9,5.8,0.502,0.0,0.133,2.9,0.514,0.504,1.2,1.4,0.838,0.3,1.3,1.7,5.1,0.7,0.1,1.7,7.1,1983-84,0,0.55,0.12
Danny Schayes,DEN,82.0,17.3,2.2,4.5,0.493,0.0,0.0,2.2,0.496,0.493,2.6,3.3,0.79,1.8,3.5,5.3,1.1,0.4,0.7,1.5,7.1,1983-84,0,0.6,0.12
Kevin Grevey,MIL,64.0,14.4,2.8,6.2,0.451,0.2,0.283,2.5,0.477,0.47,1.2,1.3,0.893,0.5,0.8,1.3,1.2,0.4,0.1,0.7,7.0,1983-84,0,0.52,0.09
Brook Steppe,IND,61.0,14.0,2.4,5.1,0.471,0.0,0.0,2.4,0.476,0.471,2.2,2.6,0.832,0.7,1.3,2.0,1.3,0.6,0.1,1.4,7.0,1983-84,0,0.56,0.11
Paul Westphal,PHO,59.0,14.7,2.4,5.3,0.46,0.1,0.269,2.3,0.477,0.471,2.0,2.4,0.824,0.1,0.6,0.7,2.5,0.7,0.1,1.3,7.0,1983-84,0,0.55,0.11
Jon Sundvold,SEA,73.0,17.6,3.0,6.7,0.445,0.1,0.243,2.8,0.461,0.454,0.9,1.0,0.889,0.3,0.9,1.2,3.3,0.4,0.0,1.1,6.9,1983-84,0,0.48,0.09
Mike Bratz,GSW,82.0,17.4,2.6,6.4,0.409,0.2,0.294,2.4,0.421,0.423,1.5,1.7,0.876,0.5,1.2,1.7,3.1,1.0,0.1,1.3,6.8,1983-84,0,0.48,0.09
Joe Meriweather,KCK,73.0,20.6,2.6,5.0,0.532,0.0,,2.6,0.532,0.532,1.3,1.7,0.764,1.5,3.3,4.8,0.7,0.5,0.8,1.1,6.6,1983-84,0,0.57,0.13
Sam Williams,2TM,77.0,18.6,2.6,5.6,0.473,0.0,0.0,2.6,0.474,0.473,1.2,1.8,0.657,1.6,2.8,4.4,0.8,0.9,1.4,1.3,6.5,1983-84,0,0.51,0.12
Dane Suttle,KCK,40.0,11.7,2.7,5.4,0.509,0.0,0.0,2.7,0.517,0.509,1.0,1.2,0.851,0.5,0.6,1.2,1.2,0.5,0.0,0.8,6.5,1983-84,0,0.55,0.14
Rod Higgins,CHI,78.0,20.2,2.5,5.5,0.447,0.0,0.045,2.5,0.468,0.448,1.4,2.0,0.724,1.1,1.5,2.6,1.5,0.6,0.4,1.0,6.4,1983-84,0,0.5,0.09
Kevin McKenna,IND,61.0,15.1,2.5,6.1,0.41,0.0,0.176,2.4,0.421,0.414,1.3,1.6,0.816,0.5,1.1,1.6,1.9,0.8,0.1,1.0,6.3,1983-84,0,0.46,0.1
Jim Thomas,IND,72.0,16.9,2.6,5.6,0.464,0.0,0.091,2.6,0.474,0.465,1.1,1.5,0.727,0.8,1.3,2.1,1.8,0.8,0.1,1.0,6.3,1983-84,0,0.5,0.09
Howard Carter,DEN,55.0,12.5,2.6,5.7,0.459,0.1,0.263,2.5,0.471,0.467,0.9,1.1,0.77,0.7,0.9,1.6,1.3,0.3,0.1,0.8,6.2,1983-84,0,0.5,0.1
Darren Daye,WSB,75.0,15.7,2.4,5.4,0.441,0.0,0.0,2.4,0.448,0.441,1.3,1.8,0.714,1.2,1.3,2.5,2.3,0.5,0.2,1.3,6.1,1983-84,0,0.49,0.09
Mike O'Koren,NJN,73.0,16.3,2.5,5.3,0.483,0.1,0.179,2.5,0.507,0.49,0.7,1.2,0.609,1.0,1.4,2.4,1.3,0.5,0.2,1.0,5.9,1983-84,0,0.51,0.08
Lorenzo Romar,2TM,68.0,15.0,2.4,5.2,0.459,0.1,0.121,2.3,0.494,0.464,1.0,1.4,0.713,0.3,1.1,1.4,2.8,0.8,0.1,0.9,5.8,1983-84,0,0.5,0.1
Jeff Cook,CLE,81.0,24.1,2.3,4.8,0.486,0.0,0.5,2.3,0.486,0.487,1.2,1.6,0.723,2.1,3.8,6.0,1.5,0.8,0.6,1.1,5.8,1983-84,0,0.53,0.13
T.R. Dunn,DEN,80.0,33.8,2.2,4.6,0.47,0.0,0.0,2.2,0.472,0.47,1.3,1.8,0.731,2.4,4.7,7.2,2.9,2.2,0.4,1.2,5.7,1983-84,0,0.53,0.18
Derek Harper,DAL,82.0,20.9,2.4,5.5,0.443,0.0,0.115,2.4,0.464,0.447,0.8,1.2,0.673,0.6,1.5,2.1,2.9,1.2,0.3,1.4,5.7,1983-84,0,0.47,0.09
Clemon Johnson,PHI,80.0,21.5,2.4,5.2,0.468,0.0,,2.4,0.468,0.468,0.9,1.4,0.611,1.6,3.3,5.0,0.7,0.4,0.8,1.2,5.7,1983-84,0,0.49,0.1
Mark Eaton,UTA,82.0,26.1,2.4,5.1,0.466,0.0,0.0,2.4,0.467,0.466,0.9,1.5,0.593,1.8,5.5,7.3,1.4,0.3,4.3,1.2,5.6,1983-84,0,0.49,0.18
Rick Robey,PHO,61.0,14.0,2.3,4.2,0.545,0.0,1.0,2.3,0.543,0.547,1.0,1.4,0.693,1.3,1.9,3.2,1.1,0.3,0.2,1.3,5.6,1983-84,0,0.58,0.11
Roy Hinson,CLE,80.0,23.2,2.3,4.6,0.496,0.0,,2.3,0.496,0.496,0.9,1.5,0.59,2.2,4.1,6.2,0.9,0.4,1.8,1.4,5.5,1983-84,0,0.52,0.13
Mark McNamara,SAS,70.0,14.8,2.2,3.6,0.621,0.0,,2.2,0.621,0.621,1.1,2.2,0.471,2.0,2.6,4.5,0.4,0.2,0.2,1.3,5.5,1983-84,0,0.6,0.1
Danny Ainge,BOS,71.0,16.3,2.3,5.1,0.46,0.1,0.273,2.3,0.472,0.468,0.6,0.8,0.821,0.4,1.2,1.6,2.3,0.6,0.1,1.0,5.4,1983-84,0,0.5,0.08
Bill Hanzlik,DEN,80.0,18.4,1.7,3.8,0.431,0.0,0.25,1.6,0.439,0.436,2.1,2.6,0.807,0.8,1.7,2.6,3.2,0.9,0.2,1.4,5.4,1983-84,0,0.55,0.1
Ronnie Lester,CHI,43.0,16.0,1.8,4.4,0.415,0.0,0.2,1.8,0.421,0.418,1.7,2.0,0.862,0.5,0.6,1.1,3.9,0.7,0.1,1.7,5.4,1983-84,0,0.51,0.15
Jerome Whitehead,SDC,70.0,13.2,2.1,4.2,0.49,0.0,,2.1,0.49,0.49,1.3,1.5,0.822,1.3,2.2,3.5,0.3,0.2,0.2,0.8,5.4,1983-84,0,0.56,0.09
Rory White,3TM,36.0,10.3,2.2,4.7,0.471,0.0,,2.2,0.471,0.471,0.7,1.3,0.553,1.0,1.0,2.1,0.4,0.4,0.1,0.7,5.2,1983-84,0,0.49,0.12
Rory White,PHO,22.0,14.0,3.1,6.5,0.479,0.0,,3.1,0.479,0.479,1.1,1.9,0.571,1.4,1.5,2.8,0.6,0.6,0.1,0.8,7.4,1983-84,0,0.5,0.3
Rory White,MIL,8.0,5.6,0.9,2.1,0.412,0.0,,0.9,0.412,0.412,0.3,0.6,0.4,0.6,0.4,1.0,0.1,0.3,0.1,0.6,2.0,1983-84,0,0.42,0.18
Rory White,SDC,6.0,3.2,0.7,1.5,0.444,0.0,,0.7,0.444,0.444,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.2,1.3,1983-84,0,0.43,0.17
Sidney Green,CHI,49.0,13.6,2.0,4.7,0.439,0.0,,2.0,0.439,0.439,1.1,1.6,0.714,1.2,2.4,3.6,0.5,0.4,0.3,1.2,5.2,1983-84,0,0.48,0.11
Ernie Grunfeld,NYK,76.0,14.7,2.2,4.8,0.459,0.0,0.222,2.2,0.465,0.461,0.8,1.1,0.771,0.3,1.3,1.6,1.4,0.6,0.1,0.9,5.2,1983-84,0,0.49,0.07
Rich Kelley,UTA,75.0,22.3,1.8,3.5,0.5,0.0,,1.8,0.5,0.5,1.7,2.2,0.765,1.9,4.7,6.5,2.1,0.7,0.4,2.0,5.2,1983-84,0,0.58,0.14
Bill Garnett,DAL,80.0,19.1,1.8,3.7,0.472,0.0,0.0,1.8,0.475,0.472,1.6,2.2,0.733,1.5,2.6,4.1,1.6,0.6,0.8,0.9,5.1,1983-84,0,0.55,0.11
Marc Iavaroni,PHI,78.0,19.6,1.9,4.1,0.463,0.0,0.0,1.9,0.466,0.463,1.2,1.7,0.74,1.2,2.8,4.0,1.2,0.5,0.7,1.6,5.1,1983-84,0,0.53,0.09
Don Buse,KCK,76.0,17.5,2.0,4.6,0.426,0.2,0.305,1.7,0.451,0.452,0.8,1.1,0.788,0.4,1.1,1.5,4.0,1.1,0.0,1.1,5.0,1983-84,0,0.49,0.1
Charles Davis,WSB,46.0,10.2,2.2,4.7,0.472,0.0,0.111,2.2,0.488,0.475,0.5,0.8,0.615,0.7,1.5,2.2,0.7,0.3,0.2,0.8,5.0,1983-84,0,0.49,0.1
Elvin Hayes,HOU,81.0,12.3,2.0,4.8,0.406,0.0,0.0,2.0,0.408,0.406,1.1,1.6,0.652,1.1,2.1,3.2,0.9,0.2,0.3,1.0,5.0,1983-84,0,0.45,0.07
Jeff Lamp,POR,64.0,10.3,2.0,4.1,0.49,0.0,0.154,2.0,0.508,0.494,0.9,1.0,0.896,0.4,0.6,1.0,0.8,0.3,0.1,0.8,5.0,1983-84,0,0.55,0.07
Terry Teagle,HOU,68.0,9.1,2.2,4.6,0.47,0.1,0.259,2.1,0.49,0.481,0.5,0.6,0.841,0.4,0.7,1.1,0.9,0.2,0.1,0.9,5.0,1983-84,0,0.51,0.06
Reggie Johnson,NJN,72.0,11.4,1.8,3.6,0.496,0.0,0.0,1.8,0.498,0.496,1.3,1.8,0.73,0.7,1.2,1.9,0.6,0.3,0.3,0.8,4.8,1983-84,0,0.55,0.07
Scott Wedman,BOS,68.0,13.5,2.2,4.9,0.444,0.0,0.154,2.1,0.456,0.447,0.4,0.5,0.829,0.6,1.4,2.0,1.0,0.4,0.1,0.6,4.8,1983-84,0,0.47,0.07
Charles Pittman,PHO,69.0,14.3,1.8,3.0,0.603,0.0,0.0,1.8,0.609,0.603,1.0,1.5,0.683,1.1,2.0,3.1,1.0,0.2,0.3,1.2,4.7,1983-84,0,0.64,0.09
Calvin Garrett,LAL,41.0,11.7,1.9,3.7,0.513,0.0,0.333,1.9,0.521,0.52,0.7,1.0,0.769,0.6,1.1,1.7,0.8,0.3,0.0,0.8,4.6,1983-84,0,0.56,0.11
Leroy Combs,IND,48.0,9.3,1.7,3.4,0.497,0.0,0.0,1.7,0.506,0.497,1.2,1.9,0.615,0.4,0.8,1.2,0.8,0.5,0.4,1.0,4.5,1983-84,0,0.53,0.08
Jerry Eaves,UTA,80.0,12.9,1.7,3.7,0.451,0.0,0.0,1.7,0.46,0.451,1.2,1.7,0.697,0.4,0.7,1.1,2.5,0.4,0.1,1.2,4.5,1983-84,0,0.51,0.06
Stewart Granger,CLE,56.0,13.2,1.7,4.0,0.429,0.1,0.308,1.7,0.437,0.438,0.9,1.3,0.757,0.1,0.8,1.0,2.4,0.4,0.0,1.0,4.5,1983-84,0,0.49,0.08
Scott Hastings,ATL,68.0,16.7,1.6,3.5,0.468,0.0,0.25,1.6,0.472,0.47,1.2,1.5,0.788,1.4,2.6,4.0,0.7,0.6,0.5,1.0,4.5,1983-84,0,0.54,0.1
Swen Nater,LAL,69.0,12.0,1.8,3.7,0.49,0.0,0.0,1.8,0.492,0.49,0.9,1.3,0.692,1.2,2.7,3.8,0.4,0.4,0.1,1.0,4.5,1983-84,0,0.53,0.09
Audie Norris,POR,79.0,14.6,1.6,3.1,0.504,0.0,,1.6,0.504,0.504,1.3,1.9,0.698,1.0,2.2,3.3,1.0,0.4,0.4,1.4,4.5,1983-84,0,0.57,0.08
Mike Sanders,PHO,50.0,11.7,1.9,4.1,0.478,0.0,,1.9,0.478,0.478,0.6,0.8,0.69,0.8,1.3,2.1,0.9,0.5,0.2,0.9,4.5,1983-84,0,0.51,0.1
Bill Willoughby,NJN,67.0,14.0,1.9,3.9,0.481,0.0,0.0,1.9,0.494,0.481,0.8,0.9,0.873,1.1,1.8,2.9,0.8,0.3,0.4,0.8,4.5,1983-84,0,0.52,0.09
Randy Wittman,ATL,78.0,13.7,2.1,4.1,0.503,0.0,0.4,2.0,0.505,0.506,0.4,0.6,0.609,0.2,0.7,0.9,0.9,0.2,0.0,0.4,4.5,1983-84,0,0.52,0.05
Kevin Loder,2TM,11.0,12.5,1.7,3.9,0.442,0.1,0.333,1.6,0.45,0.453,0.8,1.2,0.692,0.6,1.0,1.6,1.3,0.3,0.5,1.0,4.4,1983-84,0,0.5,0.41
Rudy Macklin,NYK,8.0,8.1,1.5,3.8,0.4,0.0,,1.5,0.4,0.4,1.4,1.6,0.846,0.6,0.8,1.4,0.4,0.1,0.0,0.8,4.4,1983-84,0,0.49,0.38
Anthony Roberts,DEN,19.0,10.4,1.8,4.8,0.374,0.0,,1.8,0.374,0.374,0.7,0.9,0.722,1.1,1.6,2.7,0.7,0.3,0.1,0.9,4.3,1983-84,0,0.41,0.21
Sidney Lowe,IND,78.0,15.9,1.4,3.3,0.413,0.0,0.111,1.3,0.436,0.417,1.4,1.8,0.777,0.4,1.2,1.6,3.4,1.2,0.1,1.4,4.2,1983-84,0,0.51,0.09
Wally Walker,HOU,58.0,10.6,2.0,4.2,0.49,0.0,0.333,2.0,0.494,0.494,0.1,0.3,0.333,0.4,1.1,1.6,0.9,0.3,0.1,0.6,4.2,1983-84,0,0.48,0.07
Wallace Bryant,CHI,29.0,10.9,1.8,4.6,0.391,0.0,,1.8,0.391,0.391,0.5,1.1,0.424,1.3,1.5,2.8,0.4,0.3,0.4,0.6,4.1,1983-84,0,0.4,0.14
Quinn Buckner,BOS,79.0,15.8,1.7,4.1,0.427,0.0,0.0,1.7,0.435,0.427,0.6,0.9,0.649,0.5,1.2,1.7,2.7,1.1,0.0,1.3,4.1,1983-84,0,0.46,0.07
John Garris,CLE,33.0,8.1,1.6,3.1,0.51,0.0,,1.6,0.51,0.51,0.8,1.0,0.794,1.1,1.3,2.3,0.3,0.2,0.2,0.3,4.0,1983-84,0,0.56,0.15
Jawann Oldham,CHI,64.0,13.6,1.7,3.4,0.505,0.0,,1.7,0.505,0.505,0.6,1.0,0.591,1.2,2.5,3.6,0.5,0.2,1.2,1.3,4.0,1983-84,0,0.52,0.1
Billy McKinney,SDC,80.0,10.5,1.7,3.8,0.446,0.0,0.0,1.7,0.449,0.446,0.5,0.6,0.848,0.1,0.6,0.7,2.0,0.3,0.0,0.6,3.9,1983-84,0,0.48,0.05
Kevin Williams,SAS,19.0,10.5,1.3,3.1,0.431,0.0,0.0,1.3,0.439,0.431,1.3,1.7,0.781,0.2,0.5,0.7,2.3,0.4,0.2,1.2,3.9,1983-84,0,0.51,0.22
Paul Mokeski,MIL,68.0,12.3,1.5,3.1,0.479,0.0,0.333,1.5,0.481,0.481,0.7,1.1,0.694,0.8,1.7,2.4,0.6,0.2,0.4,0.6,3.8,1983-84,0,0.53,0.07
Marvin Webster,NYK,76.0,17.0,1.5,3.1,0.469,0.0,,1.5,0.469,0.469,0.9,1.5,0.564,1.9,2.9,4.8,0.7,0.4,1.3,1.1,3.8,1983-84,0,0.51,0.1
Russell Cross,GSW,45.0,7.9,1.4,2.5,0.571,0.0,,1.4,0.571,0.571,0.8,2.0,0.418,0.8,1.0,1.8,0.5,0.3,0.2,0.4,3.7,1983-84,0,0.55,0.08
Steve Hawes,SEA,79.0,14.6,1.4,3.0,0.481,0.0,0.25,1.4,0.485,0.483,0.8,1.0,0.782,0.6,2.2,2.8,1.3,0.3,0.2,0.7,3.7,1983-84,0,0.54,0.07
Joe Kopicki,WSB,59.0,11.5,1.1,2.2,0.485,0.0,0.143,1.1,0.504,0.489,1.5,1.9,0.813,1.1,1.7,2.8,0.8,0.3,0.1,0.7,3.7,1983-84,0,0.61,0.09
Hank McDowell,SDC,57.0,10.7,1.5,3.5,0.431,0.0,0.0,1.5,0.438,0.431,0.7,1.0,0.679,1.1,1.6,2.7,0.6,0.2,0.0,0.9,3.6,1983-84,0,0.46,0.07
Ben Poquette,CLE,51.0,16.8,1.5,3.4,0.439,0.0,0.2,1.5,0.446,0.442,0.7,0.8,0.791,1.1,2.5,3.6,1.0,0.4,0.6,0.5,3.6,1983-84,0,0.48,0.13
Kurt Rambis,LAL,47.0,15.8,1.3,2.4,0.558,0.0,,1.3,0.558,0.558,0.9,1.4,0.636,1.7,3.9,5.7,0.7,0.6,0.3,1.2,3.6,1983-84,0,0.6,0.17
Darren Tillis,GSW,72.0,10.1,1.5,3.5,0.425,0.0,0.0,1.5,0.429,0.425,0.6,0.9,0.651,1.0,1.5,2.6,0.3,0.2,0.8,0.7,3.6,1983-84,0,0.46,0.06
Granville Waiters,IND,78.0,13.3,1.6,3.1,0.517,0.0,0.0,1.6,0.519,0.517,0.4,0.7,0.608,0.8,2.1,2.9,0.8,0.3,1.1,0.8,3.6,1983-84,0,0.53,0.08
Charlie Criss,2TM,15.0,14.3,1.3,3.5,0.385,0.1,0.167,1.3,0.413,0.394,0.8,1.1,0.75,0.3,1.0,1.3,2.5,0.5,0.0,0.7,3.5,1983-84,0,0.44,0.31
Rickey Brown,ATL,68.0,11.5,1.4,3.0,0.468,0.0,,1.4,0.468,0.468,0.7,1.0,0.738,1.0,1.7,2.7,0.4,0.3,0.3,0.8,3.5,1983-84,0,0.51,0.07
Franklin Edwards,PHI,60.0,10.9,1.4,3.7,0.38,0.0,0.0,1.4,0.382,0.38,0.6,0.8,0.708,0.2,0.8,1.0,1.5,0.5,0.1,0.8,3.4,1983-84,0,0.42,0.05
