Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,MVP_Rank,Nominated
Chuck Hayes,HOU,79.0,19.9,1.4,2.8,0.511,0.0,0.0,1.4,0.518,0.511,0.1,0.3,0.458,1.7,3.7,5.4,1.2,1.1,0.5,0.8,3.0,2007-08,0.51,0.11,,0
Dikembe Mutombo,HOU,39.0,15.9,1.1,2.1,0.538,0.0,,1.1,0.538,0.538,0.8,1.2,0.711,1.7,3.4,5.1,0.1,0.3,1.2,0.4,3.0,2007-08,0.57,0.2,,0
DeSagana Diop,2TM,79.0,16.4,1.2,2.3,0.522,0.0,,1.2,0.522,0.522,0.5,0.9,0.543,2.0,2.9,5.0,0.5,0.3,1.1,0.7,2.9,2007-08,0.54,0.1,,0
Marco Belinelli,GSW,33.0,7.3,1.1,2.8,0.387,0.5,0.39,0.6,0.385,0.473,0.2,0.3,0.778,0.1,0.3,0.4,0.5,0.2,0.0,0.4,2.9,2007-08,0.49,0.05,,0
Jason Hart,UTA,57.0,10.6,1.0,3.2,0.322,0.2,0.355,0.8,0.315,0.353,0.7,0.8,0.844,0.1,0.9,1.0,1.5,0.5,0.1,0.5,2.9,2007-08,0.41,0.06,,0
Darius Washington,SAS,18.0,8.1,1.2,2.7,0.438,0.2,0.333,0.9,0.472,0.479,0.4,0.7,0.538,0.2,0.9,1.1,0.8,0.3,0.0,0.8,2.9,2007-08,0.48,0.14,,0
Yakhouba Diawara,DEN,54.0,10.0,1.0,2.5,0.41,0.4,0.318,0.6,0.5,0.489,0.4,0.6,0.71,0.4,0.7,1.1,0.7,0.1,0.1,0.3,2.8,2007-08,0.51,0.05,,0
Mike Wilks,3TM,15.0,12.5,1.1,2.4,0.472,0.2,0.375,0.9,0.5,0.514,0.3,0.3,1.0,0.3,0.9,1.3,0.9,0.6,0.0,0.6,2.7,2007-08,0.53,0.24,,0
Mike Wilks,DEN,8.0,15.3,1.3,2.9,0.435,0.3,0.4,1.0,0.444,0.478,0.3,0.3,1.0,0.5,1.0,1.5,0.8,0.6,0.0,0.6,3.0,2007-08,0.49,0.46,,0
Mike Wilks,WAS,4.0,11.0,0.5,1.0,0.5,0.3,0.5,0.3,0.5,0.625,0.0,0.0,,0.3,1.3,1.5,0.8,0.8,0.0,0.3,1.3,2007-08,0.65,0.9,,0
Mike Wilks,SEA,3.0,7.3,1.7,3.0,0.556,0.0,0.0,1.7,0.625,0.556,0.7,0.7,1.0,0.0,0.3,0.3,1.7,0.3,0.0,1.0,4.0,2007-08,0.6,1.33,,0
Eddie Gill,2TM,14.0,11.0,0.9,2.2,0.387,0.4,0.333,0.5,0.438,0.468,0.6,0.6,1.0,0.1,1.5,1.6,1.6,0.5,0.1,0.6,2.7,2007-08,0.55,0.33,,0
Hilton Armstrong,NOH,65.0,11.3,1.0,2.3,0.453,0.0,,1.0,0.453,0.453,0.7,1.1,0.629,1.0,1.5,2.5,0.4,0.2,0.5,0.9,2.7,2007-08,0.48,0.06,,0
Maceo Baston,TOR,15.0,6.9,1.1,1.7,0.68,0.0,,1.1,0.68,0.68,0.5,0.7,0.7,0.6,1.1,1.7,0.2,0.1,0.3,0.3,2.7,2007-08,0.67,0.26,,0
Linton Johnson,2TM,8.0,7.9,1.1,2.4,0.474,0.1,0.333,1.0,0.5,0.5,0.3,0.3,1.0,0.6,1.1,1.8,0.5,0.0,0.1,0.6,2.6,2007-08,0.51,0.39,,0
Darrell Armstrong,NJN,50.0,11.0,0.8,2.2,0.364,0.5,0.333,0.3,0.415,0.468,0.4,0.6,0.667,0.3,1.0,1.3,1.5,0.6,0.0,0.8,2.5,2007-08,0.51,0.07,,0
Paul Davis,LAC,22.0,8.8,1.1,3.0,0.369,0.0,,1.1,0.369,0.369,0.3,0.5,0.6,1.1,1.0,2.1,0.5,0.3,0.3,0.4,2.5,2007-08,0.39,0.15,,0
Ryan Hollins,CHA,60.0,8.9,0.8,1.6,0.489,0.0,,0.8,0.489,0.489,0.9,1.4,0.671,0.9,0.9,1.8,0.2,0.2,0.5,0.4,2.5,2007-08,0.56,0.06,,0
Robert Horry,SAS,45.0,13.0,0.8,2.6,0.319,0.4,0.257,0.4,0.408,0.395,0.4,0.6,0.643,0.8,1.6,2.4,1.0,0.5,0.4,0.5,2.5,2007-08,0.44,0.1,,0
Sergio Rodríguez,POR,72.0,8.7,1.0,2.7,0.352,0.2,0.293,0.7,0.377,0.395,0.3,0.5,0.658,0.2,0.6,0.8,1.7,0.3,0.0,0.7,2.5,2007-08,0.43,0.04,,0
Michael Doleac,MIN,24.0,10.7,1.2,2.6,0.444,0.0,,1.2,0.444,0.444,0.0,0.1,0.5,0.7,1.4,2.0,0.3,0.4,0.4,0.5,2.4,2007-08,0.45,0.15,,0
Lindsey Hunter,DET,24.0,9.0,0.9,2.7,0.344,0.3,0.269,0.6,0.395,0.398,0.3,0.4,0.778,0.2,0.4,0.5,1.4,0.5,0.1,0.5,2.4,2007-08,0.42,0.1,,0
Eric Piatkowski,PHO,16.0,7.1,0.8,2.1,0.364,0.7,0.423,0.1,0.143,0.53,0.3,0.3,1.0,0.1,0.7,0.8,0.6,0.0,0.1,0.4,2.4,2007-08,0.54,0.14,,0
Mouhamed Sene,SEA,13.0,4.8,0.8,1.8,0.458,0.0,,0.8,0.458,0.458,0.6,1.3,0.471,0.5,0.7,1.2,0.1,0.0,0.5,0.0,2.3,2007-08,0.48,0.18,,0
Aaron Williams,LAC,30.0,9.9,0.9,1.8,0.491,0.0,,0.9,0.491,0.491,0.5,0.6,0.778,0.5,1.5,2.0,0.3,0.4,0.5,0.4,2.3,2007-08,0.56,0.14,,0
Primož Brezec,3TM,50.0,9.5,0.9,1.9,0.468,0.0,,0.9,0.468,0.468,0.5,0.8,0.6,0.6,1.0,1.6,0.2,0.1,0.1,0.5,2.2,2007-08,0.49,0.05,,0
Primož Brezec,CHA,20.0,13.4,0.9,2.2,0.395,0.0,,0.9,0.395,0.395,0.2,0.3,0.6,0.7,1.5,2.2,0.3,0.0,0.2,0.8,1.9,2007-08,0.41,0.12,,0
Primož Brezec,DET,17.0,5.8,0.6,0.8,0.769,0.0,,0.6,0.769,0.769,0.4,0.8,0.5,0.4,0.7,1.1,0.2,0.1,0.1,0.3,1.6,2007-08,0.69,0.13,,0
Primož Brezec,TOR,13.0,8.5,1.3,2.9,0.447,0.0,,1.3,0.447,0.447,1.1,1.6,0.667,0.7,0.7,1.4,0.1,0.1,0.2,0.3,3.7,2007-08,0.51,0.24,,0
Ryan Bowen,NOH,53.0,12.5,0.9,1.9,0.49,0.0,0.0,0.9,0.495,0.49,0.3,0.5,0.552,1.0,0.8,1.9,0.5,0.6,0.2,0.3,2.2,2007-08,0.52,0.07,,0
P.J. Brown,BOS,18.0,11.6,0.8,2.3,0.341,0.0,0.0,0.8,0.35,0.341,0.6,0.9,0.688,1.6,2.2,3.8,0.6,0.3,0.4,0.6,2.2,2007-08,0.41,0.27,,0
D.J. Strawberry,PHO,33.0,8.2,0.9,2.8,0.315,0.2,0.24,0.7,0.343,0.348,0.3,0.6,0.474,0.3,0.6,0.8,0.9,0.4,0.2,0.3,2.2,2007-08,0.36,0.06,,0
Marcus Vinicius,NOH,13.0,5.3,0.7,1.5,0.45,0.4,0.417,0.3,0.5,0.575,0.4,0.8,0.455,0.1,0.5,0.6,0.2,0.1,0.1,0.2,2.2,2007-08,0.59,0.14,,0
Jake Voskuhl,MIL,44.0,8.8,0.8,1.8,0.463,0.0,,0.8,0.463,0.463,0.5,0.7,0.828,0.7,1.5,2.2,0.3,0.2,0.5,0.7,2.2,2007-08,0.52,0.08,,0
Pat Garrity,ORL,31.0,9.2,0.9,2.6,0.338,0.3,0.216,0.6,0.442,0.388,0.1,0.2,0.8,0.3,1.1,1.4,0.4,0.2,0.0,0.5,2.1,2007-08,0.39,0.06,,0
Othella Harrington,CHA,22.0,7.5,0.8,1.9,0.429,0.0,,0.8,0.429,0.429,0.5,0.7,0.625,0.5,1.4,1.9,0.2,0.0,0.2,0.5,2.1,2007-08,0.48,0.12,,0
Steven Hunter,DEN,19.0,6.3,0.8,1.5,0.536,0.0,,0.8,0.536,0.536,0.5,1.1,0.45,0.5,1.0,1.5,0.0,0.0,0.3,0.4,2.1,2007-08,0.53,0.12,,0
Gabe Pruitt,BOS,15.0,6.3,0.9,2.6,0.359,0.2,0.25,0.7,0.407,0.397,0.1,0.1,0.5,0.1,0.5,0.5,0.9,0.3,0.0,0.3,2.1,2007-08,0.4,0.12,,0
Maurice Ager,2TM,26.0,6.3,0.8,2.5,0.323,0.1,0.158,0.7,0.391,0.346,0.2,0.5,0.5,0.2,0.3,0.5,0.3,0.0,0.0,0.2,2.0,2007-08,0.37,0.02,,0
D.J. Mbenga,2TM,42.0,7.8,0.9,2.0,0.464,0.0,,0.9,0.464,0.464,0.1,0.3,0.417,0.7,1.0,1.7,0.2,0.2,0.6,0.3,2.0,2007-08,0.47,0.07,,0
Trenton Hassell,2TM,63.0,12.3,0.9,2.1,0.422,0.0,0.222,0.9,0.437,0.43,0.1,0.2,0.7,0.3,1.0,1.3,0.7,0.2,0.0,0.3,2.0,2007-08,0.46,0.04,,0
Casey Jacobsen,MEM,53.0,10.3,0.7,2.2,0.339,0.3,0.222,0.4,0.535,0.409,0.2,0.3,0.765,0.2,1.0,1.2,0.4,0.1,0.0,0.3,2.0,2007-08,0.43,0.03,,0
Jerome James,NYK,2.0,2.5,0.5,0.5,1.0,0.0,,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,2.0,2007-08,1.06,1.75,,0
Bo Outlaw,ORL,2.0,3.5,1.0,1.5,0.667,0.0,,1.0,0.667,0.667,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2007-08,0.67,0.5,,0
Michael Ruffin,MIL,46.0,13.7,0.7,1.3,0.532,0.0,,0.7,0.532,0.532,0.5,1.4,0.397,2.0,2.1,4.0,0.5,0.7,0.4,0.4,2.0,2007-08,0.52,0.12,,0
Jason Collins,2TM,74.0,15.8,0.7,1.5,0.469,0.0,0.0,0.7,0.473,0.469,0.5,1.0,0.459,0.9,1.5,2.4,0.3,0.3,0.3,0.6,1.9,2007-08,0.49,0.04,,0
Adrian Griffin,2TM,35.0,8.8,0.9,2.2,0.395,0.0,,0.9,0.395,0.395,0.1,0.3,0.556,0.8,0.9,1.7,0.8,0.5,0.1,0.6,1.9,2007-08,0.41,0.08,,0
Adonal Foyle,ORL,82.0,9.4,0.9,1.9,0.458,0.0,,0.9,0.458,0.458,0.2,0.4,0.471,0.9,1.7,2.5,0.2,0.2,0.5,0.4,1.9,2007-08,0.46,0.05,,0
Chris Richard,MIN,52.0,10.7,0.8,1.7,0.471,0.0,,0.8,0.471,0.471,0.3,0.5,0.593,1.0,1.6,2.6,0.3,0.2,0.2,0.5,1.9,2007-08,0.49,0.07,,0
Coby Karl,LAL,17.0,4.2,0.5,1.5,0.346,0.2,0.308,0.3,0.385,0.423,0.5,0.6,0.8,0.2,0.6,0.8,0.5,0.2,0.1,0.3,1.8,2007-08,0.51,0.12,,0
Jamaal Magloire,2TM,31.0,9.2,0.6,1.8,0.327,0.0,,0.6,0.327,0.327,0.6,1.4,0.455,0.6,2.3,2.9,0.2,0.0,0.3,1.0,1.8,2007-08,0.37,0.07,,0
Kevin Ollie,PHI,40.0,7.5,0.7,1.7,0.42,0.0,0.0,0.7,0.426,0.42,0.3,0.4,0.8,0.1,0.4,0.5,1.0,0.3,0.0,0.1,1.8,2007-08,0.48,0.06,,0
Scot Pollard,BOS,22.0,7.9,0.5,1.0,0.522,0.0,,0.5,0.522,0.522,0.7,1.0,0.682,0.6,1.0,1.7,0.1,0.1,0.3,0.2,1.8,2007-08,0.62,0.14,,0
Cheikh Samb,DET,4.0,7.8,0.8,1.0,0.75,0.0,,0.8,0.75,0.75,0.3,0.5,0.5,0.8,1.0,1.8,0.0,0.3,0.5,0.3,1.8,2007-08,0.74,0.92,,0
Brian Scalabrine,BOS,48.0,10.7,0.6,2.0,0.309,0.3,0.326,0.3,0.292,0.388,0.3,0.4,0.75,0.5,1.2,1.6,0.8,0.2,0.2,0.5,1.8,2007-08,0.41,0.05,,0
Robert Swift,SEA,8.0,12.3,0.8,2.1,0.353,0.0,,0.8,0.353,0.353,0.3,0.3,1.0,0.8,1.5,2.3,0.1,0.6,0.8,1.3,1.8,2007-08,0.4,0.37,,0
Shareef Abdur-Rahim,SAC,6.0,8.5,0.5,2.3,0.214,0.0,,0.5,0.214,0.214,0.7,0.7,1.0,1.0,0.7,1.7,0.7,0.2,0.0,0.2,1.7,2007-08,0.33,0.38,,0
Jarron Collins,UTA,70.0,10.0,0.5,1.2,0.439,0.0,0.0,0.5,0.444,0.439,0.7,1.1,0.622,0.6,1.1,1.7,0.5,0.1,0.1,0.3,1.7,2007-08,0.5,0.04,,0
Raef LaFrentz,POR,39.0,7.5,0.7,1.6,0.443,0.0,0.0,0.7,0.474,0.443,0.3,0.5,0.579,0.7,1.0,1.7,0.2,0.3,0.4,0.3,1.7,2007-08,0.47,0.07,,0
Von Wafer,2TM,29.0,5.3,0.6,2.1,0.279,0.1,0.154,0.4,0.371,0.311,0.3,0.4,0.667,0.0,0.6,0.7,0.2,0.1,0.1,0.4,1.6,2007-08,0.35,0.02,,0
Taurean Green,2TM,17.0,4.4,0.4,1.5,0.28,0.1,0.182,0.3,0.357,0.32,0.6,0.7,0.917,0.0,0.6,0.6,0.6,0.1,0.0,0.5,1.6,2007-08,0.44,0.07,,0
James Augustine,ORL,25.0,6.0,0.7,1.4,0.529,0.0,,0.7,0.529,0.529,0.2,0.3,0.5,0.6,0.6,1.2,0.1,0.2,0.1,0.2,1.6,2007-08,0.52,0.09,,0
Kyrylo Fesenko,UTA,9.0,7.8,0.7,1.8,0.375,0.0,,0.7,0.375,0.375,0.2,0.4,0.5,1.6,1.2,2.8,0.2,0.0,0.3,0.9,1.6,2007-08,0.4,0.3,,0
Darrick Martin,TOR,17.0,8.3,0.6,2.5,0.233,0.1,0.125,0.5,0.296,0.256,0.3,0.4,0.833,0.2,0.2,0.4,1.2,0.4,0.0,0.1,1.6,2007-08,0.3,0.09,,0
Justin Williams,2TM,23.0,5.3,0.6,1.3,0.448,0.0,,0.6,0.448,0.448,0.3,1.1,0.308,0.9,1.3,2.1,0.0,0.2,0.2,0.2,1.5,2007-08,0.42,0.1,,0
Jeremy Richardson,3TM,27.0,4.9,0.6,1.6,0.364,0.3,0.368,0.3,0.36,0.443,0.1,0.1,1.0,0.0,0.3,0.3,0.1,0.1,0.0,0.2,1.5,2007-08,0.46,0.03,,0
Jeremy Richardson,MEM,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.0,2007-08,0.0,-0.57,,0
Jeremy Richardson,SAS,5.0,5.8,0.6,1.4,0.429,0.4,0.4,0.2,0.5,0.571,0.4,0.4,1.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,2.0,2007-08,0.63,0.36,,0
Jeremy Richardson,ATL,19.0,4.6,0.7,1.6,0.419,0.3,0.417,0.4,0.421,0.5,0.0,0.0,,0.1,0.3,0.4,0.0,0.1,0.0,0.3,1.6,2007-08,0.5,0.05,,0
Andre Barrett,LAC,4.0,6.3,0.5,1.3,0.4,0.3,0.333,0.3,0.5,0.5,0.3,0.5,0.5,0.0,0.3,0.3,1.8,0.0,0.0,0.3,1.5,2007-08,0.49,0.57,,0
Josh McRoberts,POR,8.0,3.5,0.8,1.3,0.6,0.0,0.0,0.8,0.667,0.6,0.0,0.0,,0.3,1.0,1.3,0.3,0.1,0.0,0.3,1.5,2007-08,0.58,0.3,,0
Patrick O'Bryant,GSW,24.0,4.1,0.7,1.2,0.552,0.0,,0.7,0.552,0.552,0.1,0.2,0.6,0.4,0.8,1.2,0.2,0.2,0.4,0.3,1.5,2007-08,0.58,0.11,,0
Morris Almond,UTA,9.0,4.3,0.4,1.7,0.267,0.1,0.25,0.3,0.273,0.3,0.4,0.7,0.667,0.0,0.2,0.2,0.3,0.1,0.0,0.2,1.4,2007-08,0.35,0.02,,0
Dwayne Jones,CLE,56.0,8.4,0.4,0.8,0.532,0.0,0.0,0.4,0.543,0.532,0.5,1.0,0.483,1.2,1.3,2.5,0.2,0.2,0.4,0.3,1.4,2007-08,0.56,0.06,,0
Kosta Perović,GSW,7.0,5.4,0.4,1.4,0.3,0.0,,0.4,0.3,0.3,0.6,0.9,0.667,0.9,1.0,1.9,0.1,0.0,0.3,0.1,1.4,2007-08,0.39,0.33,,0
Kenny Thomas,SAC,23.0,12.2,0.7,1.7,0.421,0.0,,0.7,0.421,0.421,0.0,0.2,0.0,0.8,1.9,2.7,0.6,0.3,0.0,0.9,1.4,2007-08,0.39,0.13,,0
Billy Thomas,2TM,11.0,3.8,0.4,1.5,0.235,0.4,0.25,0.0,0.0,0.353,0.2,0.2,1.0,0.0,0.2,0.2,0.0,0.1,0.0,0.4,1.3,2007-08,0.41,0.01,,0
Dominic McGuire,WAS,70.0,9.9,0.6,1.5,0.379,0.0,0.167,0.5,0.392,0.383,0.2,0.5,0.438,0.8,1.2,2.0,0.6,0.3,0.4,0.6,1.3,2007-08,0.38,0.04,,0
Darryl Watkins,SAC,9.0,7.9,0.6,1.7,0.333,0.0,,0.6,0.333,0.333,0.2,0.6,0.4,0.6,0.8,1.3,0.0,0.2,0.2,0.8,1.3,2007-08,0.33,0.08,,0
Chris Andersen,NOH,5.0,6.8,0.4,1.4,0.286,0.0,,0.4,0.286,0.286,0.4,0.8,0.5,0.4,1.4,1.8,0.0,0.0,0.8,0.2,1.2,2007-08,0.34,0.44,,0
Demetris Nichols,2TM,14.0,3.1,0.4,1.6,0.261,0.2,0.231,0.2,0.3,0.326,0.0,0.0,,0.0,0.4,0.4,0.1,0.0,0.2,0.3,1.1,2007-08,0.34,0.02,,0
Lou Amundson,PHI,16.0,4.0,0.5,1.0,0.5,0.0,,0.5,0.5,0.5,0.1,0.4,0.286,0.4,0.3,0.8,0.0,0.1,0.1,0.1,1.1,2007-08,0.47,0.08,,0
Juwan Howard,DAL,50.0,7.1,0.5,1.3,0.359,0.0,,0.5,0.359,0.359,0.2,0.3,0.786,0.4,1.2,1.6,0.3,0.1,0.0,0.3,1.1,2007-08,0.38,0.04,,0
Lance Allred,CLE,3.0,3.3,0.3,1.3,0.25,0.0,,0.3,0.25,0.25,0.3,0.7,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,2007-08,0.31,-0.03,,0
Solomon Jones,ATL,35.0,4.1,0.3,0.9,0.4,0.0,0.0,0.3,0.429,0.4,0.3,0.6,0.55,0.5,0.7,1.2,0.0,0.1,0.1,0.3,1.0,2007-08,0.43,0.03,,0
Keith Langford,SAS,2.0,5.0,0.5,2.0,0.25,0.0,,0.5,0.25,0.25,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2007-08,0.25,0.25,,0
Eric Snow,CLE,22.0,13.9,0.3,1.7,0.158,0.0,0.0,0.3,0.167,0.158,0.5,1.0,0.455,0.2,0.7,0.9,1.9,0.5,0.2,0.5,1.0,2007-08,0.23,0.1,,0
Marcus Williams,2TM,11.0,3.3,0.5,1.8,0.25,0.0,,0.5,0.25,0.25,0.0,0.0,,0.4,0.7,1.1,0.3,0.1,0.1,0.0,0.9,2007-08,0.25,0.11,,0
Orien Greene,SAC,7.0,8.7,0.4,1.6,0.273,0.0,0.0,0.4,0.3,0.273,0.0,0.0,,0.0,0.9,0.9,0.4,0.4,0.1,1.0,0.9,2007-08,0.28,0.07,,0
Shavlik Randolph,PHI,9.0,3.0,0.4,1.6,0.286,0.0,,0.4,0.286,0.286,0.0,0.0,,1.0,0.2,1.2,0.3,0.1,0.3,0.2,0.9,2007-08,0.28,0.16,,0
Mario West,ATL,64.0,4.2,0.3,0.8,0.429,0.0,0.0,0.3,0.467,0.429,0.3,0.4,0.654,0.4,0.3,0.8,0.2,0.2,0.1,0.1,0.9,2007-08,0.46,0.02,,0
Loren Woods,HOU,7.0,2.4,0.4,0.7,0.6,0.0,,0.4,0.6,0.6,0.0,0.0,,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.9,2007-08,0.64,0.14,,0
Ronald Dupree,2TM,5.0,4.2,0.2,0.6,0.333,0.0,,0.2,0.333,0.333,0.4,0.4,1.0,0.2,1.4,1.6,0.2,0.2,0.0,0.0,0.8,2007-08,0.52,0.48,,0
Lorenzen Wright,2TM,18.0,8.9,0.3,1.2,0.286,0.0,,0.3,0.286,0.286,0.2,0.3,0.5,0.4,1.7,2.1,0.2,0.2,0.2,0.2,0.8,2007-08,0.3,0.13,,0
Calvin Booth,PHI,31.0,6.6,0.3,0.9,0.333,0.0,,0.3,0.333,0.333,0.2,0.3,0.6,0.2,1.0,1.2,0.3,0.2,0.6,0.1,0.8,2007-08,0.39,0.07,,0
Guillermo Díaz,LAC,6.0,3.0,0.2,0.7,0.25,0.0,0.0,0.2,0.333,0.25,0.5,0.8,0.6,0.3,0.0,0.3,0.2,0.0,0.0,0.0,0.8,2007-08,0.38,0.08,,0
Cedric Simmons,2TM,14.0,6.2,0.3,1.0,0.286,0.0,,0.3,0.286,0.286,0.0,0.7,0.0,0.4,0.9,1.3,0.0,0.1,0.4,0.4,0.6,2007-08,0.23,0.04,,0
Mark Madsen,MIN,20.0,7.6,0.2,1.0,0.158,0.0,,0.2,0.158,0.158,0.2,0.6,0.25,0.9,1.0,1.9,0.2,0.2,0.1,0.5,0.5,2007-08,0.2,0.06,,0
Jelani McCoy,DEN,6.0,5.5,0.2,0.2,1.0,0.0,,0.2,1.0,1.0,0.2,0.3,0.5,0.2,1.0,1.2,0.0,0.0,0.8,0.7,0.5,2007-08,0.75,0.28,,0
Kaniel Dickens,CLE,5.0,2.4,0.2,0.6,0.333,0.0,,0.2,0.333,0.333,0.0,0.0,,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.4,2007-08,0.33,0.12,,0
Courtney Sims,IND,3.0,3.7,0.0,0.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.7,0.3,0.0,0.0,0.0,0.0,2007-08,0.0,0.23,,0
League Average,,,,,,0.457,,0.362,,0.484,0.497,,,0.755,,,,,,,,,2007-08,,,,0
