Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
Amar'e Stoudemire,2TM,59.0,21.1,4.6,8.3,0.557,0.0,0.0,4.6,0.562,0.557,2.3,3.2,0.72,1.9,3.7,5.6,0.8,0.5,0.6,1.3,11.5,2014-15,0,0.59,0.22
Corey Brewer,2TM,80.0,26.1,4.3,10.1,0.426,0.8,0.268,3.5,0.491,0.465,2.1,2.8,0.743,1.0,2.7,3.7,2.2,1.4,0.2,1.6,11.5,2014-15,0,0.51,0.14
Tim Hardaway Jr.,NYK,70.0,24.0,4.0,10.2,0.389,1.7,0.342,2.3,0.435,0.474,1.8,2.2,0.801,0.2,2.1,2.2,1.8,0.3,0.2,1.2,11.5,2014-15,0,0.51,0.12
Ersan İlyasova,MIL,58.0,22.7,4.5,9.6,0.472,1.3,0.389,3.3,0.515,0.539,1.2,1.8,0.645,1.4,3.4,4.8,1.0,0.6,0.3,0.8,11.5,2014-15,0,0.55,0.2
DeAndre Jordan,LAC,82.0,34.4,4.6,6.5,0.71,0.0,0.25,4.6,0.713,0.711,2.3,5.7,0.397,4.8,10.1,15.0,0.7,1.0,2.2,1.3,11.5,2014-15,0,0.64,0.29
O.J. Mayo,MIL,71.0,23.9,4.2,9.9,0.422,1.4,0.357,2.8,0.465,0.493,1.6,2.0,0.827,0.4,2.2,2.6,2.8,0.8,0.3,1.8,11.4,2014-15,0,0.53,0.14
Jeremy Lin,LAL,74.0,25.8,3.7,8.8,0.424,0.9,0.369,2.9,0.444,0.473,2.9,3.6,0.795,0.4,2.3,2.6,4.6,1.1,0.4,2.2,11.2,2014-15,0,0.54,0.16
Jodie Meeks,DET,60.0,24.4,3.7,8.9,0.416,1.2,0.349,2.5,0.46,0.485,2.4,2.7,0.906,0.2,1.5,1.7,1.3,1.0,0.1,1.0,11.1,2014-15,0,0.55,0.14
Vander Blue,LAL,2.0,37.0,4.5,15.0,0.3,1.0,0.2,3.5,0.35,0.333,1.0,2.5,0.4,1.0,3.5,4.5,4.0,1.5,0.0,3.0,11.0,2014-15,0,0.34,3.0
Nenê,WAS,67.0,25.3,4.6,9.0,0.511,0.0,0.2,4.6,0.513,0.512,1.8,3.0,0.604,1.3,3.9,5.1,1.8,1.0,0.3,1.9,11.0,2014-15,0,0.53,0.17
Michael Kidd-Gilchrist,CHO,55.0,28.9,4.1,8.8,0.465,0.0,,4.1,0.465,0.465,2.7,3.9,0.701,2.0,5.6,7.6,1.4,0.5,0.7,1.1,10.9,2014-15,0,0.52,0.26
Anthony Morrow,OKC,74.0,24.4,3.9,8.3,0.463,1.9,0.434,1.9,0.497,0.578,1.1,1.2,0.888,0.5,2.1,2.6,0.8,0.7,0.1,0.5,10.7,2014-15,0,0.61,0.13
Brandon Bass,BOS,82.0,23.5,4.2,8.3,0.504,0.1,0.281,4.1,0.515,0.51,2.1,2.6,0.79,1.7,3.2,4.9,1.3,0.5,0.4,1.0,10.6,2014-15,0,0.56,0.15
Roy Hibbert,IND,76.0,25.3,4.2,9.3,0.446,0.0,0.0,4.2,0.448,0.446,2.2,2.7,0.824,2.1,5.1,7.1,1.1,0.2,1.6,1.4,10.6,2014-15,0,0.51,0.18
Manu Ginóbili,SAS,70.0,22.7,3.6,8.4,0.426,1.3,0.345,2.3,0.489,0.502,2.1,2.9,0.721,0.4,2.6,3.0,4.2,1.0,0.3,2.2,10.5,2014-15,0,0.54,0.16
Marcus Morris,PHO,81.0,25.2,4.1,9.4,0.434,1.4,0.358,2.7,0.487,0.507,0.9,1.4,0.628,0.9,3.9,4.8,1.6,0.8,0.2,0.9,10.4,2014-15,0,0.52,0.14
Marreese Speights,GSW,76.0,15.9,4.2,8.5,0.492,0.1,0.278,4.1,0.498,0.496,2.0,2.3,0.843,1.4,2.8,4.3,0.9,0.3,0.4,1.1,10.4,2014-15,0,0.55,0.14
Alexey Shved,3TM,42.0,18.3,3.2,8.0,0.397,1.1,0.338,2.0,0.439,0.467,2.9,3.6,0.807,0.5,1.8,2.4,2.5,0.7,0.1,1.1,10.3,2014-15,0,0.54,0.22
Alexey Shved,PHI,17.0,16.8,3.1,7.6,0.4,1.0,0.298,2.1,0.479,0.465,2.8,3.4,0.842,0.5,0.8,1.3,2.7,0.8,0.1,1.1,9.9,2014-15,0,0.54,0.51
Alexey Shved,HOU,9.0,6.6,0.9,2.7,0.333,0.4,0.333,0.4,0.333,0.417,1.0,1.2,0.818,0.1,0.3,0.4,0.3,0.1,0.0,0.6,3.2,2014-15,0,0.5,0.16
Alexey Shved,NYK,16.0,26.4,4.6,11.3,0.403,1.6,0.371,2.9,0.423,0.475,4.0,5.1,0.78,0.9,3.7,4.6,3.6,0.9,0.3,1.6,14.8,2014-15,0,0.55,0.92
Tyson Chandler,DAL,75.0,30.5,3.9,5.9,0.666,0.0,,3.9,0.666,0.666,2.5,3.4,0.72,3.9,7.6,11.5,1.1,0.6,1.2,1.4,10.3,2014-15,0,0.7,0.27
Taj Gibson,CHI,62.0,27.3,4.1,8.2,0.502,0.0,,4.1,0.502,0.502,2.1,3.0,0.717,2.6,3.8,6.4,1.1,0.6,1.2,1.2,10.3,2014-15,0,0.54,0.22
Kelly Olynyk,BOS,64.0,22.2,3.9,8.3,0.475,1.0,0.349,3.0,0.538,0.533,1.5,2.1,0.684,1.4,3.3,4.7,1.7,1.0,0.6,1.5,10.3,2014-15,0,0.56,0.18
Ricky Rubio,MIN,22.0,31.5,3.5,10.0,0.356,0.6,0.255,3.0,0.387,0.386,2.6,3.2,0.803,0.9,4.8,5.7,8.8,1.7,0.0,2.9,10.3,2014-15,0,0.45,0.75
Mario Chalmers,MIA,80.0,29.6,3.3,8.3,0.403,0.9,0.294,2.4,0.467,0.458,2.6,3.3,0.774,0.3,2.3,2.6,3.8,1.5,0.1,2.2,10.2,2014-15,0,0.52,0.13
Nikola Mirotić,CHI,82.0,20.2,3.1,7.6,0.405,1.2,0.316,1.9,0.495,0.485,2.8,3.5,0.803,0.8,4.2,4.9,1.2,0.7,0.7,1.1,10.2,2014-15,0,0.56,0.14
Tyler Zeller,BOS,82.0,21.1,4.1,7.5,0.549,0.0,,4.1,0.549,0.549,1.9,2.3,0.823,1.8,3.9,5.7,1.4,0.2,0.6,0.9,10.2,2014-15,0,0.6,0.16
Gary Neal,2TM,54.0,22.1,3.5,9.3,0.374,0.9,0.305,2.6,0.407,0.423,2.2,2.5,0.867,0.3,2.1,2.4,1.9,0.4,0.0,1.2,10.1,2014-15,0,0.49,0.14
Harrison Barnes,GSW,82.0,28.3,3.9,8.0,0.482,1.1,0.405,2.8,0.519,0.548,1.3,1.8,0.72,1.4,4.1,5.5,1.4,0.7,0.2,0.9,10.1,2014-15,0,0.57,0.15
Matt Barnes,LAC,76.0,29.9,3.6,8.2,0.444,1.8,0.362,1.9,0.569,0.553,1.0,1.3,0.779,0.7,3.3,4.0,1.5,0.9,0.7,1.1,10.1,2014-15,0,0.58,0.15
Patrick Beverley,HOU,56.0,30.8,3.6,9.5,0.383,2.1,0.356,1.6,0.426,0.492,0.8,1.1,0.75,1.2,3.0,4.2,3.4,1.1,0.4,1.5,10.1,2014-15,0,0.51,0.21
Zach LaVine,MIN,77.0,24.7,3.7,8.8,0.422,0.7,0.341,3.0,0.449,0.465,1.9,2.3,0.842,0.4,2.4,2.8,3.6,0.7,0.1,2.5,10.1,2014-15,0,0.51,0.12
Courtney Lee,MEM,77.0,30.6,3.7,8.4,0.448,1.2,0.402,2.6,0.473,0.518,1.4,1.7,0.86,0.3,2.0,2.3,2.0,1.0,0.2,1.0,10.1,2014-15,0,0.55,0.12
Wayne Ellington,LAL,65.0,25.8,3.9,9.5,0.412,1.4,0.37,2.5,0.439,0.485,0.8,1.0,0.813,0.5,2.8,3.2,1.6,0.5,0.0,0.8,10.0,2014-15,0,0.5,0.13
Dennis Schröder,ATL,77.0,19.7,3.7,8.6,0.427,0.7,0.351,3.0,0.449,0.466,1.9,2.3,0.827,0.4,1.8,2.1,4.1,0.6,0.1,1.9,10.0,2014-15,0,0.52,0.13
C.J. Watson,IND,57.0,24.9,3.2,7.3,0.434,1.2,0.4,1.9,0.459,0.518,2.4,2.9,0.826,0.3,2.5,2.9,3.6,1.0,0.2,1.8,10.0,2014-15,0,0.58,0.2
Wesley Johnson,LAL,76.0,29.5,3.8,9.1,0.414,1.2,0.351,2.6,0.451,0.48,1.2,1.5,0.804,0.9,3.3,4.2,1.6,0.8,0.6,1.1,9.9,2014-15,0,0.51,0.14
Luc Mbah a Moute,PHI,67.0,28.6,3.7,9.5,0.395,0.9,0.307,2.8,0.435,0.443,1.4,2.4,0.589,1.2,3.7,4.9,1.6,1.2,0.3,1.5,9.9,2014-15,0,0.47,0.14
Nerlens Noel,PHI,75.0,30.8,4.0,8.7,0.462,0.0,,4.0,0.462,0.462,1.9,3.1,0.609,2.5,5.7,8.1,1.7,1.8,1.9,1.9,9.9,2014-15,0,0.49,0.21
Terrence Ross,TOR,82.0,25.5,3.8,9.2,0.41,1.8,0.372,2.0,0.452,0.507,0.5,0.7,0.786,0.4,2.4,2.8,1.0,0.6,0.3,0.8,9.8,2014-15,0,0.52,0.1
Anderson Varejão,CLE,26.0,24.5,4.3,7.7,0.555,0.0,0.0,4.3,0.561,0.555,1.3,1.7,0.733,2.2,4.3,6.5,1.3,0.7,0.6,1.3,9.8,2014-15,0,0.58,0.53
Timofey Mozgov,2TM,81.0,25.2,3.9,7.0,0.555,0.0,0.333,3.9,0.557,0.557,1.9,2.7,0.718,2.5,4.8,7.3,0.7,0.4,1.2,1.4,9.7,2014-15,0,0.59,0.17
Gorgui Dieng,MIN,73.0,30.0,3.5,7.0,0.506,0.0,0.167,3.5,0.51,0.507,2.6,3.3,0.783,3.1,5.3,8.3,2.0,1.0,1.7,1.7,9.7,2014-15,0,0.57,0.23
Robin Lopez,POR,59.0,27.8,4.0,7.4,0.535,0.0,0.0,4.0,0.537,0.535,1.7,2.2,0.772,3.2,3.5,6.7,0.9,0.3,1.4,1.2,9.6,2014-15,0,0.57,0.23
D.J. Augustin,2TM,82.0,24.0,3.1,7.9,0.399,1.0,0.337,2.1,0.436,0.463,2.2,2.5,0.868,0.2,1.7,2.0,4.3,0.6,0.0,1.8,9.5,2014-15,0,0.53,0.12
Evan Turner,BOS,82.0,27.6,3.9,9.1,0.429,0.4,0.277,3.5,0.458,0.451,1.3,1.7,0.752,0.5,4.6,5.1,5.5,1.0,0.2,2.4,9.5,2014-15,0,0.48,0.16
Greivis Vásquez,TOR,82.0,24.3,3.6,8.8,0.408,1.6,0.379,2.0,0.436,0.5,0.6,0.8,0.758,0.3,2.4,2.6,3.7,0.6,0.1,1.5,9.5,2014-15,0,0.52,0.12
Nicolas Batum,POR,71.0,33.5,3.4,8.5,0.4,1.4,0.324,2.0,0.481,0.483,1.2,1.4,0.857,0.9,5.0,5.9,4.8,1.1,0.6,1.9,9.4,2014-15,0,0.52,0.21
Mike Dunleavy,CHI,63.0,29.2,3.3,7.6,0.435,1.7,0.407,1.6,0.468,0.546,1.1,1.4,0.805,0.4,3.5,3.9,1.8,0.6,0.3,1.0,9.4,2014-15,0,0.57,0.17
Luis Scola,IND,81.0,20.5,3.7,7.9,0.467,0.1,0.25,3.6,0.474,0.471,2.0,2.8,0.699,1.7,4.8,6.5,1.3,0.6,0.2,1.2,9.4,2014-15,0,0.51,0.15
Amir Johnson,TOR,75.0,26.4,4.0,6.9,0.574,0.3,0.413,3.7,0.59,0.592,1.1,1.7,0.612,2.1,4.0,6.1,1.6,0.6,0.8,1.5,9.3,2014-15,0,0.61,0.18
Isaiah Canaan,2TM,47.0,20.0,3.1,8.0,0.386,1.9,0.37,1.2,0.417,0.507,1.0,1.3,0.817,0.4,1.5,1.9,2.1,0.6,0.1,1.3,9.2,2014-15,0,0.54,0.16
Marco Belinelli,SAS,62.0,22.4,3.2,7.6,0.423,1.4,0.374,1.8,0.471,0.515,1.4,1.6,0.848,0.4,2.1,2.5,1.5,0.5,0.0,1.0,9.2,2014-15,0,0.55,0.13
José Calderón,NYK,42.0,30.2,3.5,8.4,0.415,1.4,0.415,2.1,0.415,0.499,0.7,0.8,0.906,0.5,2.5,3.0,4.7,0.7,0.0,1.8,9.1,2014-15,0,0.52,0.25
Jason Richardson,PHI,19.0,21.9,3.3,9.4,0.348,1.6,0.323,1.6,0.378,0.435,0.9,1.2,0.773,0.7,2.8,3.5,2.0,0.7,0.2,0.8,9.1,2014-15,0,0.46,0.44
P.J. Tucker,PHO,78.0,30.6,3.3,7.6,0.438,1.1,0.345,2.2,0.506,0.511,1.3,1.8,0.727,1.5,5.0,6.4,1.6,1.4,0.3,1.2,9.1,2014-15,0,0.54,0.16
Bojan Bogdanović,BRK,78.0,23.8,3.3,7.4,0.453,1.2,0.355,2.2,0.531,0.532,1.1,1.4,0.821,0.6,2.1,2.7,0.9,0.4,0.1,1.0,9.0,2014-15,0,0.56,0.1
Rajon Rondo,2TM,68.0,29.7,4.0,9.5,0.426,0.4,0.314,3.6,0.444,0.447,0.5,1.1,0.397,1.1,4.4,5.5,7.9,1.3,0.1,3.1,8.9,2014-15,0,0.45,0.21
Omri Casspi,SAC,67.0,21.1,3.1,6.4,0.489,0.5,0.402,2.6,0.512,0.53,2.1,2.9,0.733,0.8,3.1,3.9,1.5,0.5,0.1,1.3,8.9,2014-15,0,0.58,0.14
Solomon Hill,IND,82.0,29.0,3.1,7.7,0.396,0.8,0.327,2.2,0.43,0.45,1.9,2.4,0.824,0.9,3.0,3.8,2.2,0.8,0.2,1.4,8.9,2014-15,0,0.51,0.11
Elfrid Payton,ORL,82.0,30.4,3.7,8.6,0.425,0.1,0.262,3.5,0.435,0.433,1.4,2.6,0.551,1.3,3.0,4.3,6.5,1.7,0.2,2.5,8.9,2014-15,0,0.46,0.16
Michael Beasley,MIA,24.0,21.0,3.8,8.8,0.434,0.3,0.235,3.5,0.472,0.453,0.8,1.1,0.769,0.5,3.2,3.7,1.3,0.6,0.5,1.5,8.8,2014-15,0,0.47,0.34
Paul George,IND,6.0,15.2,3.0,8.2,0.367,1.5,0.409,1.5,0.333,0.459,1.3,1.8,0.727,0.7,3.0,3.7,1.0,0.8,0.2,2.0,8.8,2014-15,0,0.49,1.13
Devin Harris,DAL,76.0,22.2,2.9,6.9,0.418,1.3,0.357,1.6,0.481,0.509,1.7,2.1,0.815,0.2,1.6,1.8,3.1,1.0,0.2,1.1,8.8,2014-15,0,0.56,0.12
Hollis Thompson,PHI,71.0,25.0,3.2,7.6,0.413,1.6,0.401,1.5,0.426,0.518,0.9,1.3,0.708,0.7,2.0,2.8,1.2,0.8,0.4,0.9,8.8,2014-15,0,0.54,0.12
Dwight Buycks,LAL,6.0,20.5,3.0,6.7,0.45,1.2,0.636,1.8,0.379,0.538,1.5,1.7,0.9,0.3,1.7,2.0,2.3,0.5,0.0,2.0,8.7,2014-15,0,0.58,1.27
Boris Diaw,SAS,81.0,24.5,3.6,7.8,0.46,0.7,0.32,2.9,0.512,0.503,0.9,1.1,0.774,1.0,3.3,4.3,2.9,0.4,0.3,1.6,8.7,2014-15,0,0.53,0.13
Randy Foye,DEN,50.0,21.7,3.0,8.0,0.368,1.9,0.357,1.1,0.388,0.485,0.9,1.1,0.818,0.2,1.5,1.7,2.4,0.7,0.2,1.2,8.7,2014-15,0,0.51,0.15
Rodney Hood,UTA,50.0,21.3,3.1,7.5,0.414,1.2,0.365,1.9,0.456,0.497,1.2,1.6,0.763,0.2,2.2,2.3,1.7,0.6,0.2,0.9,8.7,2014-15,0,0.53,0.16
Mason Plumlee,BRK,82.0,21.3,3.4,6.0,0.573,0.0,0.0,3.4,0.576,0.573,1.9,3.9,0.495,2.1,4.1,6.2,0.9,0.8,0.8,1.3,8.7,2014-15,0,0.56,0.14
Tony Allen,MEM,63.0,26.2,3.6,7.2,0.495,0.2,0.345,3.4,0.505,0.505,1.3,2.0,0.627,1.6,2.8,4.4,1.4,2.0,0.5,1.4,8.6,2014-15,0,0.53,0.18
Chris Kaman,POR,74.0,18.9,3.8,7.4,0.515,0.0,,3.8,0.515,0.515,1.0,1.4,0.706,2.0,4.5,6.5,0.9,0.2,0.7,1.5,8.6,2014-15,0,0.54,0.15
Mirza Teletović,BRK,40.0,22.3,3.1,8.0,0.382,1.6,0.321,1.5,0.476,0.48,0.8,1.2,0.717,0.7,4.2,4.9,1.2,0.4,0.4,1.3,8.5,2014-15,0,0.5,0.22
Tristan Thompson,CLE,82.0,26.8,3.3,6.0,0.547,0.0,,3.3,0.547,0.547,1.9,3.0,0.641,3.3,4.7,8.0,0.5,0.4,0.7,1.0,8.5,2014-15,0,0.58,0.16
Rudy Gobert,UTA,82.0,26.3,3.1,5.2,0.604,0.0,0.0,3.1,0.607,0.604,2.1,3.3,0.623,3.2,6.2,9.5,1.3,0.8,2.3,1.4,8.4,2014-15,0,0.63,0.21
Sebastian Telfair,OKC,16.0,20.4,2.9,7.8,0.368,1.1,0.3,1.8,0.431,0.44,1.5,2.1,0.706,0.1,1.8,1.9,2.8,0.6,0.0,1.1,8.4,2014-15,0,0.48,0.44
Jameer Nelson,3TM,63.0,22.3,3.3,8.0,0.407,1.4,0.345,1.8,0.472,0.495,0.4,0.6,0.667,0.5,1.8,2.3,4.0,0.7,0.1,1.7,8.3,2014-15,0,0.5,0.14
Jameer Nelson,DAL,23.0,25.4,2.7,7.1,0.374,1.7,0.369,1.0,0.383,0.491,0.3,0.3,0.875,0.6,2.1,2.7,4.1,0.7,0.1,1.7,7.3,2014-15,0,0.5,0.38
Jameer Nelson,BOS,6.0,20.2,1.5,6.8,0.22,0.8,0.2,0.7,0.25,0.28,1.0,1.5,0.667,0.5,2.3,2.8,5.5,1.2,0.0,1.5,4.8,2014-15,0,0.32,1.17
Jameer Nelson,DEN,34.0,20.6,4.0,8.8,0.45,1.4,0.354,2.6,0.524,0.527,0.3,0.6,0.579,0.5,1.5,1.9,3.7,0.7,0.1,1.8,9.6,2014-15,0,0.53,0.27
Ed Davis,LAL,79.0,23.3,3.6,5.9,0.601,0.0,,3.6,0.601,0.601,1.2,2.4,0.487,2.9,4.7,7.6,1.2,0.6,1.2,0.7,8.3,2014-15,0,0.6,0.19
Zaza Pachulia,MIL,73.0,23.7,3.3,7.2,0.454,0.0,0.0,3.3,0.456,0.454,1.7,2.2,0.788,2.7,4.2,6.8,2.4,1.1,0.3,1.8,8.3,2014-15,0,0.51,0.17
Derrick Williams,SAC,74.0,19.8,2.9,6.6,0.447,0.7,0.314,2.3,0.511,0.498,1.8,2.6,0.684,0.6,2.2,2.7,0.7,0.5,0.1,0.8,8.3,2014-15,0,0.54,0.09
Tiago Splitter,SAS,52.0,19.8,3.3,5.8,0.558,0.0,,3.3,0.558,0.558,1.7,2.3,0.75,1.8,3.1,4.8,1.5,0.7,0.7,1.2,8.2,2014-15,0,0.6,0.22
Lance Stephenson,CHO,61.0,25.8,3.4,9.0,0.376,0.3,0.171,3.1,0.425,0.393,1.1,1.8,0.627,0.6,3.9,4.5,3.9,0.6,0.1,2.1,8.2,2014-15,0,0.42,0.15
Iman Shumpert,2TM,62.0,24.9,3.1,7.6,0.41,1.1,0.342,2.0,0.458,0.481,0.7,1.0,0.672,0.9,2.7,3.6,2.2,1.3,0.3,1.5,8.0,2014-15,0,0.5,0.15
Kris Humphries,WAS,64.0,21.0,3.3,7.0,0.473,0.0,0.0,3.3,0.481,0.473,1.4,1.8,0.744,1.8,4.7,6.5,0.9,0.5,0.4,0.7,8.0,2014-15,0,0.51,0.18
Patrick Patterson,TOR,81.0,26.6,3.0,6.6,0.449,1.3,0.371,1.7,0.536,0.547,0.8,1.0,0.788,1.6,3.8,5.3,1.9,0.7,0.5,0.7,8.0,2014-15,0,0.57,0.15
Henry Sims,PHI,73.0,19.2,3.3,6.9,0.474,0.1,0.182,3.2,0.488,0.478,1.5,1.9,0.774,1.7,3.3,4.9,1.1,0.5,0.4,1.4,8.0,2014-15,0,0.52,0.13
Jason Smith,NYK,82.0,21.8,3.1,7.2,0.434,0.2,0.357,3.0,0.44,0.447,1.5,1.9,0.83,1.2,2.8,4.0,1.7,0.4,0.5,1.3,8.0,2014-15,0,0.5,0.11
K.J. McDaniels,2TM,62.0,21.8,2.8,7.0,0.396,0.7,0.287,2.1,0.454,0.446,1.6,2.1,0.752,1.0,2.2,3.2,1.2,0.7,1.1,1.7,7.9,2014-15,0,0.5,0.12
Marcus Thornton,2TM,48.0,15.0,2.9,7.2,0.406,1.1,0.378,1.8,0.426,0.484,1.0,1.2,0.821,0.5,1.3,1.8,0.8,0.6,0.1,0.6,7.9,2014-15,0,0.51,0.13
James Johnson,TOR,70.0,19.6,3.4,5.8,0.589,0.2,0.216,3.2,0.643,0.603,1.0,1.5,0.657,0.9,2.8,3.7,1.4,0.8,1.0,1.1,7.9,2014-15,0,0.61,0.15
David Lee,GSW,49.0,18.4,3.3,6.4,0.511,0.0,0.0,3.3,0.514,0.511,1.4,2.1,0.654,1.7,3.6,5.2,1.7,0.6,0.5,1.0,7.9,2014-15,0,0.54,0.23
Jerryd Bayless,MIL,77.0,22.3,2.9,6.7,0.426,0.5,0.308,2.4,0.462,0.462,1.6,1.8,0.883,0.3,2.5,2.7,3.0,0.8,0.2,1.7,7.8,2014-15,0,0.52,0.11
Andre Iguodala,GSW,77.0,26.9,3.0,6.4,0.466,1.0,0.349,2.0,0.553,0.54,0.9,1.5,0.596,0.6,2.8,3.3,3.0,1.2,0.3,1.1,7.8,2014-15,0,0.55,0.14
Mike Scott,ATL,68.0,16.5,3.0,6.7,0.444,1.0,0.344,2.0,0.517,0.517,0.9,1.1,0.792,0.7,2.3,2.9,1.1,0.4,0.0,0.6,7.8,2014-15,0,0.54,0.11
Marcus Smart,BOS,67.0,27.0,2.6,7.1,0.367,1.4,0.335,1.3,0.41,0.462,1.2,1.9,0.646,0.9,2.4,3.3,3.1,1.5,0.3,1.3,7.8,2014-15,0,0.49,0.14
Jae Crowder,2TM,82.0,20.1,2.8,6.6,0.42,0.7,0.293,2.0,0.499,0.476,1.3,1.7,0.773,0.9,2.7,3.6,1.1,0.9,0.3,0.6,7.7,2014-15,0,0.52,0.11
Steven Adams,OKC,70.0,25.3,3.1,5.7,0.544,0.0,0.0,3.1,0.547,0.544,1.5,2.9,0.502,2.8,4.6,7.5,0.9,0.5,1.2,1.4,7.7,2014-15,0,0.55,0.18
Rasual Butler,WAS,75.0,20.1,2.9,6.9,0.422,1.2,0.387,1.7,0.45,0.51,0.7,0.9,0.791,0.4,2.3,2.6,0.8,0.4,0.3,0.6,7.7,2014-15,0,0.53,0.09
Beno Udrih,MEM,79.0,18.9,3.1,6.4,0.487,0.3,0.268,2.8,0.539,0.513,1.1,1.3,0.853,0.3,1.6,1.8,2.8,0.6,0.1,1.1,7.7,2014-15,0,0.55,0.11
Norris Cole,2TM,75.0,24.4,3.1,7.4,0.412,0.7,0.313,2.3,0.458,0.461,0.8,1.1,0.716,0.2,1.9,2.1,3.4,0.8,0.2,1.3,7.6,2014-15,0,0.48,0.11
J.J. Hickson,DEN,73.0,19.3,3.0,6.3,0.475,0.0,0.0,3.0,0.477,0.475,1.6,2.8,0.577,2.1,4.1,6.2,0.8,0.5,0.5,1.3,7.6,2014-15,0,0.5,0.13
Cody Zeller,CHO,62.0,24.0,2.8,6.0,0.461,0.0,1.0,2.8,0.46,0.462,2.0,2.6,0.774,1.6,4.3,5.8,1.6,0.5,0.8,1.0,7.6,2014-15,0,0.53,0.19
Tayshaun Prince,3TM,58.0,24.1,3.1,6.9,0.44,0.5,0.463,2.5,0.436,0.479,0.8,1.1,0.754,0.9,2.7,3.6,1.6,0.5,0.3,0.6,7.5,2014-15,0,0.51,0.15
Tayshaun Prince,MEM,26.0,24.2,2.9,7.0,0.41,0.6,0.455,2.3,0.4,0.451,1.0,1.2,0.833,0.8,2.4,3.2,1.4,0.3,0.2,0.6,7.3,2014-15,0,0.48,0.29
Tayshaun Prince,BOS,9.0,22.0,3.7,6.6,0.559,0.6,0.625,3.1,0.549,0.602,0.6,0.7,0.833,0.7,2.7,3.3,2.0,0.6,0.2,0.4,8.4,2014-15,0,0.61,1.23
Tayshaun Prince,DET,23.0,24.8,3.0,7.0,0.431,0.5,0.423,2.5,0.433,0.466,0.8,1.3,0.655,1.1,3.1,4.2,1.7,0.7,0.3,0.7,7.3,2014-15,0,0.48,0.39
J.J. Barea,DAL,77.0,17.7,2.9,7.0,0.42,0.7,0.323,2.2,0.463,0.47,1.0,1.2,0.809,0.3,1.4,1.7,3.4,0.4,0.0,0.9,7.5,2014-15,0,0.5,0.1
Alan Anderson,BRK,74.0,23.6,2.6,5.9,0.443,1.0,0.348,1.6,0.53,0.526,1.1,1.4,0.812,0.4,2.3,2.8,1.1,0.8,0.1,0.8,7.4,2014-15,0,0.57,0.11
Ray McCallum,SAC,68.0,21.1,3.0,6.9,0.438,0.5,0.306,2.5,0.479,0.474,0.8,1.2,0.679,0.8,1.9,2.6,2.8,0.7,0.2,1.3,7.4,2014-15,0,0.5,0.12
Donald Sloan,IND,53.0,20.9,2.7,6.7,0.408,0.8,0.313,2.0,0.464,0.466,1.1,1.5,0.779,0.2,2.5,2.7,3.6,0.4,0.0,1.2,7.4,2014-15,0,0.5,0.16
Marvin Williams,CHO,78.0,26.1,2.7,6.3,0.424,1.2,0.358,1.5,0.5,0.52,0.8,1.1,0.713,0.7,4.2,4.9,1.3,0.9,0.5,0.8,7.4,2014-15,0,0.55,0.13
Brandan Wright,3TM,75.0,19.3,3.1,4.8,0.642,0.0,0.0,3.1,0.647,0.642,1.0,1.5,0.696,1.7,2.6,4.3,0.5,0.7,1.3,0.5,7.3,2014-15,0,0.67,0.15
Brandan Wright,DAL,27.0,18.7,3.7,5.0,0.748,0.0,,3.7,0.748,0.748,1.3,1.8,0.75,1.9,2.2,4.1,0.4,0.6,1.6,0.5,8.8,2014-15,0,0.76,0.49
Brandan Wright,BOS,8.0,10.8,1.5,2.6,0.571,0.0,,1.5,0.571,0.571,0.3,0.5,0.5,0.9,1.3,2.1,1.0,0.1,0.6,0.6,3.3,2014-15,0,0.59,0.65
Brandan Wright,PHO,40.0,21.5,3.0,5.2,0.58,0.0,0.0,3.0,0.588,0.58,1.0,1.5,0.667,1.8,3.1,4.9,0.6,0.8,1.2,0.4,7.0,2014-15,0,0.6,0.29
Ömer Aşık,NOP,76.0,26.1,2.8,5.4,0.517,0.0,,2.8,0.517,0.517,1.7,3.0,0.582,3.2,6.6,9.8,0.9,0.4,0.7,1.3,7.3,2014-15,0,0.54,0.18
Channing Frye,ORL,75.0,24.9,2.5,6.5,0.392,1.8,0.393,0.7,0.39,0.532,0.4,0.5,0.886,0.4,3.5,3.9,1.3,0.6,0.5,1.0,7.3,2014-15,0,0.54,0.11
Larry Sanders,MIL,27.0,21.7,3.2,6.4,0.5,0.0,,3.2,0.5,0.5,0.9,1.8,0.5,2.5,3.7,6.1,0.9,1.0,1.4,1.0,7.3,2014-15,0,0.51,0.43
Henry Walker,MIA,24.0,26.2,2.4,7.0,0.345,1.9,0.341,0.5,0.361,0.479,0.6,0.8,0.778,0.3,3.1,3.4,1.2,1.0,0.4,1.0,7.3,2014-15,0,0.5,0.31
Quincy Pondexter,2TM,75.0,23.9,2.5,6.0,0.421,1.2,0.373,1.3,0.478,0.522,0.9,1.3,0.74,0.7,1.9,2.6,1.3,0.3,0.3,0.7,7.2,2014-15,0,0.55,0.09
Trevor Booker,UTA,79.0,19.8,2.9,5.9,0.487,0.4,0.345,2.5,0.518,0.518,1.1,1.9,0.581,1.8,3.3,5.0,1.1,0.5,0.5,1.1,7.2,2014-15,0,0.53,0.12
