Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated
Drew Gooden,MIL,16.0,9.4,1.3,3.8,0.328,0.1,0.2,1.2,0.339,0.336,0.7,1.0,0.688,0.8,1.1,1.9,0.4,0.3,0.4,0.6,3.3,2012-13,0.39,0.18,0
Grant Hill,LAC,29.0,15.1,1.3,3.4,0.388,0.1,0.273,1.2,0.402,0.403,0.5,0.8,0.583,0.2,1.5,1.7,0.9,0.4,0.2,0.9,3.2,2012-13,0.43,0.11,0
Royal Ivey,PHI,53.0,13.2,1.2,2.7,0.431,0.7,0.42,0.5,0.446,0.559,0.2,0.3,0.563,0.3,0.8,1.1,0.6,0.4,0.1,0.4,3.2,2012-13,0.56,0.06,0
Samardo Samuels,CLE,18.0,10.9,1.2,3.3,0.367,0.0,0.0,1.2,0.373,0.367,0.8,1.3,0.583,0.6,1.0,1.6,0.4,0.2,0.2,0.3,3.2,2012-13,0.41,0.15,0
Richard Jefferson,GSW,56.0,10.1,1.1,2.4,0.456,0.3,0.311,0.9,0.527,0.507,0.7,0.9,0.717,0.1,1.4,1.5,0.6,0.3,0.1,0.4,3.1,2012-13,0.55,0.07,0
Viacheslav Kravtsov,DET,25.0,9.0,1.3,1.8,0.717,0.0,,1.3,0.717,0.717,0.4,1.5,0.297,1.0,0.8,1.8,0.4,0.2,0.4,0.6,3.1,2012-13,0.63,0.15,0
Jeremy Lamb,OKC,23.0,6.4,1.0,3.0,0.353,0.4,0.3,0.7,0.395,0.419,0.6,0.6,1.0,0.2,0.6,0.8,0.2,0.1,0.1,0.3,3.1,2012-13,0.47,0.09,0
Ronnie Brewer,2TM,60.0,14.2,1.2,3.3,0.354,0.4,0.303,0.8,0.385,0.412,0.3,0.7,0.41,0.7,1.6,2.3,0.8,0.7,0.1,0.3,3.0,2012-13,0.42,0.07,0
Juwan Howard,MIA,7.0,7.3,1.4,2.7,0.526,0.0,,1.4,0.526,0.526,0.1,0.1,1.0,0.0,1.1,1.1,0.9,0.0,0.0,0.6,3.0,2012-13,0.55,0.44,0
Kevin Jones,CLE,32.0,10.4,1.3,3.3,0.402,0.0,,1.3,0.402,0.402,0.3,0.5,0.6,1.2,1.3,2.4,0.3,0.3,0.2,0.3,3.0,2012-13,0.43,0.12,0
Kendall Marshall,PHO,48.0,14.6,1.2,3.1,0.371,0.5,0.315,0.7,0.423,0.447,0.2,0.3,0.571,0.1,0.8,0.9,3.0,0.5,0.1,1.2,3.0,2012-13,0.46,0.09,0
Chris Duhon,LAL,46.0,17.8,1.0,2.7,0.382,0.7,0.363,0.3,0.438,0.516,0.1,0.3,0.462,0.2,1.2,1.5,2.9,0.4,0.0,0.9,2.9,2012-13,0.51,0.11,0
Kim English,DET,41.0,9.9,1.0,2.7,0.375,0.3,0.28,0.7,0.452,0.438,0.5,0.7,0.724,0.2,0.7,0.9,0.6,0.4,0.1,0.5,2.9,2012-13,0.48,0.06,0
Draymond Green,GSW,79.0,13.4,1.1,3.3,0.327,0.2,0.209,0.9,0.368,0.354,0.6,0.7,0.818,0.7,2.6,3.3,0.7,0.5,0.3,0.6,2.9,2012-13,0.4,0.06,0
Hedo Türkoğlu,ORL,11.0,17.2,1.3,4.8,0.264,0.1,0.042,1.2,0.448,0.274,0.3,0.5,0.5,0.4,2.0,2.4,2.1,0.6,0.1,1.1,2.9,2012-13,0.29,0.3,0
Hamed Haddadi,2TM,30.0,10.7,1.2,2.7,0.427,0.0,,1.2,0.427,0.427,0.5,0.9,0.519,1.4,2.3,3.7,0.4,0.2,0.9,1.0,2.8,2012-13,0.45,0.17,0
Daequan Cook,2TM,49.0,9.0,1.0,3.4,0.305,0.5,0.286,0.5,0.329,0.383,0.2,0.2,0.75,0.1,1.1,1.2,0.4,0.2,0.1,0.3,2.8,2012-13,0.4,0.04,0
Maalik Wayns,2TM,27.0,7.5,1.0,3.3,0.295,0.3,0.226,0.7,0.333,0.335,0.6,0.7,0.895,0.0,0.2,0.3,1.0,0.2,0.0,0.6,2.8,2012-13,0.39,0.05,0
Chris Douglas-Roberts,DAL,6.0,10.5,0.8,2.3,0.357,0.0,0.0,0.8,0.5,0.357,1.2,1.7,0.7,0.0,0.8,0.8,0.7,0.3,0.0,0.2,2.8,2012-13,0.46,0.4,0
Aaron Gray,TOR,42.0,12.2,1.1,2.1,0.533,0.0,,1.1,0.533,0.533,0.5,1.0,0.523,1.1,2.0,3.2,0.8,0.2,0.1,0.9,2.8,2012-13,0.55,0.11,0
Bernard James,DAL,46.0,9.9,1.2,2.2,0.515,0.0,0.0,1.2,0.525,0.515,0.5,0.9,0.61,1.1,1.7,2.8,0.1,0.3,0.8,0.4,2.8,2012-13,0.54,0.11,0
Nolan Smith,POR,40.0,7.2,1.1,2.9,0.368,0.2,0.214,0.9,0.419,0.395,0.5,0.7,0.714,0.2,0.5,0.7,0.9,0.2,0.0,0.7,2.8,2012-13,0.44,0.05,0
Sam Young,IND,56.0,12.4,1.0,2.6,0.392,0.3,0.308,0.8,0.438,0.446,0.4,0.8,0.535,0.5,1.7,2.2,0.8,0.3,0.1,0.6,2.8,2012-13,0.47,0.06,0
Aron Baynes,SAS,16.0,8.8,1.1,2.3,0.5,0.0,0.0,1.1,0.514,0.5,0.4,0.8,0.583,0.8,1.3,2.0,0.3,0.1,0.4,0.7,2.7,2012-13,0.51,0.2,0
Chuck Hayes,SAC,74.0,16.3,1.1,2.6,0.442,0.0,0.0,1.1,0.444,0.442,0.4,0.6,0.625,1.5,2.5,4.0,1.5,0.4,0.2,0.6,2.7,2012-13,0.47,0.09,0
Ronnie Price,POR,39.0,13.1,1.0,3.1,0.325,0.3,0.256,0.7,0.358,0.367,0.4,0.6,0.708,0.3,0.8,1.1,1.9,0.7,0.1,0.9,2.7,2012-13,0.4,0.08,0
Joel Freeland,POR,51.0,9.4,1.1,2.8,0.408,0.0,,1.1,0.408,0.408,0.4,0.5,0.667,0.8,1.5,2.3,0.3,0.3,0.2,0.4,2.6,2012-13,0.43,0.07,0
Nazr Mohammed,CHI,63.0,11.0,1.0,2.9,0.367,0.0,0.0,1.0,0.371,0.367,0.5,0.7,0.723,1.2,1.9,3.1,0.4,0.3,0.5,0.4,2.6,2012-13,0.41,0.07,0
Timofey Mozgov,DEN,41.0,8.9,1.1,2.1,0.506,0.0,0.0,1.1,0.518,0.506,0.5,0.6,0.769,1.2,1.4,2.6,0.2,0.1,0.4,0.6,2.6,2012-13,0.55,0.1,0
Sasha Pavlović,POR,39.0,13.5,1.1,3.1,0.353,0.5,0.3,0.6,0.407,0.429,0.0,0.2,0.167,0.2,1.3,1.4,0.8,0.6,0.1,0.4,2.6,2012-13,0.41,0.07,0
Tony Wroten,MEM,35.0,7.8,0.9,2.5,0.384,0.1,0.25,0.8,0.414,0.407,0.6,0.8,0.724,0.4,0.4,0.8,1.2,0.2,0.1,0.8,2.6,2012-13,0.46,0.07,0
Lazar Hayward,MIN,4.0,7.8,0.5,2.5,0.2,0.0,0.0,0.5,0.333,0.2,1.5,1.5,1.0,0.0,1.0,1.0,0.8,0.5,0.0,0.0,2.5,2012-13,0.4,0.7,0
Daniel Orton,OKC,13.0,8.0,0.9,2.0,0.462,0.0,,0.9,0.462,0.462,0.7,1.3,0.529,1.0,1.0,2.0,0.3,0.3,0.2,0.3,2.5,2012-13,0.49,0.25,0
Kurt Thomas,NYK,39.0,10.1,1.2,2.1,0.542,0.0,1.0,1.1,0.537,0.548,0.2,0.3,0.462,0.6,1.7,2.3,0.5,0.3,0.4,0.2,2.5,2012-13,0.56,0.12,0
Lance Thomas,NOH,59.0,10.9,0.9,1.8,0.5,0.0,,0.9,0.5,0.5,0.7,1.0,0.729,0.7,1.2,1.9,0.3,0.2,0.1,0.2,2.5,2012-13,0.56,0.06,0
Jan Veselý,WAS,51.0,11.8,1.1,2.2,0.5,0.0,0.0,1.1,0.504,0.5,0.2,0.8,0.308,0.8,1.5,2.4,0.5,0.3,0.3,0.5,2.5,2012-13,0.49,0.07,0
Festus Ezeli,GSW,78.0,14.4,0.9,2.2,0.438,0.0,,0.9,0.438,0.438,0.6,1.0,0.531,1.8,2.2,4.0,0.3,0.3,0.9,0.8,2.4,2012-13,0.45,0.07,0
Ish Smith,2TM,52.0,9.9,1.1,3.1,0.352,0.2,0.296,0.9,0.364,0.377,0.1,0.1,0.429,0.2,0.9,1.2,1.7,0.4,0.2,0.7,2.4,2012-13,0.38,0.06,0
Hasheem Thabeet,OKC,66.0,11.7,1.0,1.6,0.604,0.0,,1.0,0.604,0.604,0.5,0.8,0.604,1.0,1.9,3.0,0.2,0.5,0.9,0.6,2.4,2012-13,0.61,0.08,0
D.J. White,BOS,12.0,7.2,1.0,1.9,0.522,0.0,,1.0,0.522,0.522,0.4,0.8,0.556,0.3,0.8,1.1,0.3,0.1,0.5,0.2,2.4,2012-13,0.53,0.24,0
Cory Higgins,CHA,6.0,5.3,1.0,3.2,0.316,0.2,0.2,0.8,0.357,0.342,0.2,0.3,0.5,0.2,0.3,0.5,0.8,0.5,0.0,0.0,2.3,2012-13,0.35,0.3,0
Perry Jones,OKC,38.0,7.4,1.0,2.6,0.394,0.0,0.0,1.0,0.402,0.394,0.3,0.4,0.667,0.3,1.3,1.6,0.3,0.1,0.2,0.4,2.3,2012-13,0.41,0.06,0
Darius Miller,NOH,52.0,13.3,0.8,2.1,0.407,0.4,0.393,0.4,0.423,0.509,0.2,0.2,1.0,0.2,1.3,1.5,0.8,0.3,0.2,0.4,2.3,2012-13,0.53,0.07,0
Cole Aldrich,2TM,45.0,8.6,1.0,1.8,0.55,0.0,,1.0,0.55,0.55,0.3,0.4,0.6,0.7,2.0,2.7,0.2,0.1,0.5,0.5,2.2,2012-13,0.56,0.1,0
Tyshawn Taylor,BRK,38.0,5.8,0.8,2.3,0.368,0.2,0.462,0.7,0.351,0.402,0.4,0.7,0.556,0.1,0.4,0.5,0.6,0.3,0.0,0.7,2.2,2012-13,0.42,0.03,0
James White,NYK,57.0,7.6,0.9,2.0,0.431,0.2,0.341,0.6,0.48,0.491,0.2,0.3,0.579,0.1,0.8,0.8,0.5,0.2,0.1,0.3,2.2,2012-13,0.52,0.04,0
Diante Garrett,PHO,19.0,7.8,0.8,2.6,0.327,0.2,0.2,0.7,0.382,0.357,0.3,0.5,0.5,0.3,0.5,0.8,1.6,0.5,0.0,0.8,2.1,2012-13,0.37,0.12,0
Marquis Teague,CHI,48.0,8.2,0.9,2.4,0.381,0.1,0.174,0.8,0.433,0.398,0.2,0.3,0.563,0.1,0.9,0.9,1.3,0.2,0.1,0.7,2.1,2012-13,0.41,0.05,0
Jon Leuer,2TM,28.0,6.7,0.9,1.9,0.481,0.0,0.0,0.9,0.51,0.481,0.2,0.5,0.462,0.5,0.9,1.3,0.3,0.2,0.0,0.3,2.0,2012-13,0.47,0.08,0
Dominic McGuire,3TM,26.0,14.9,0.9,2.2,0.429,0.0,,0.9,0.429,0.429,0.1,0.4,0.3,0.7,2.3,3.0,0.8,0.5,0.4,0.5,2.0,2012-13,0.42,0.18,0
Dominic McGuire,TOR,15.0,15.3,1.0,2.1,0.469,0.0,,1.0,0.469,0.469,0.1,0.4,0.333,0.7,2.5,3.2,0.7,0.3,0.5,0.5,2.1,2012-13,0.46,0.33,0
Dominic McGuire,NOH,9.0,16.1,1.0,2.3,0.429,0.0,,1.0,0.429,0.429,0.1,0.2,0.5,0.8,2.3,3.1,1.0,0.9,0.3,0.6,2.1,2012-13,0.44,0.6,0
Dominic McGuire,IND,2.0,6.0,0.0,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,2012-13,0.0,-0.5,0
Kent Bazemore,GSW,61.0,4.4,0.7,1.9,0.371,0.2,0.294,0.5,0.402,0.414,0.4,0.7,0.614,0.1,0.3,0.4,0.4,0.3,0.1,0.3,2.0,2012-13,0.45,0.02,0
Jared Cunningham,DAL,8.0,3.3,0.8,1.8,0.429,0.3,0.667,0.5,0.364,0.5,0.3,0.3,1.0,0.1,0.3,0.4,0.1,0.1,0.0,0.3,2.0,2012-13,0.52,0.16,0
Jeremy Evans,UTA,37.0,5.8,0.7,1.2,0.614,0.0,0.0,0.7,0.628,0.614,0.6,0.9,0.636,0.7,0.9,1.6,0.3,0.2,0.4,0.2,2.0,2012-13,0.63,0.09,0
Ben Hansbrough,IND,28.0,7.1,0.5,1.6,0.333,0.2,0.261,0.3,0.409,0.4,0.8,1.0,0.778,0.1,0.6,0.6,0.8,0.3,0.1,0.6,2.0,2012-13,0.49,0.07,0
Josh Selby,MEM,10.0,5.9,0.6,2.2,0.273,0.1,0.167,0.5,0.313,0.295,0.7,1.1,0.636,0.0,0.5,0.5,0.4,0.2,0.0,0.7,2.0,2012-13,0.37,0.04,0
Henry Sims,NOH,2.0,2.5,1.0,1.5,0.667,0.0,,1.0,0.667,0.667,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,2012-13,0.67,1.0,0
Earl Watson,UTA,48.0,17.3,0.8,2.5,0.308,0.1,0.179,0.7,0.348,0.329,0.4,0.5,0.68,0.5,1.3,1.8,4.0,0.8,0.2,1.4,2.0,2012-13,0.37,0.12,0
Charles Jenkins,2TM,59.0,7.5,0.8,2.1,0.405,0.0,0.5,0.8,0.403,0.409,0.2,0.4,0.545,0.1,0.4,0.5,0.7,0.3,0.0,0.4,1.9,2012-13,0.42,0.03,0
Lou Amundson,3TM,39.0,9.5,0.8,2.1,0.395,0.0,,0.8,0.395,0.395,0.3,0.9,0.333,1.2,1.5,2.7,0.3,0.4,0.3,0.5,1.9,2012-13,0.38,0.08,0
Lou Amundson,MIN,20.0,8.1,0.7,1.9,0.368,0.0,,0.7,0.368,0.368,0.2,1.0,0.2,1.2,1.2,2.4,0.2,0.4,0.3,0.6,1.6,2012-13,0.34,0.12,0
Lou Amundson,CHI,1.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-13,0.0,0.0,0
Lou Amundson,NOH,18.0,11.6,1.0,2.3,0.429,0.0,,1.0,0.429,0.429,0.4,0.9,0.5,1.3,1.9,3.2,0.4,0.5,0.3,0.4,2.4,2012-13,0.45,0.26,0
Kwame Brown,PHI,22.0,12.2,0.8,1.7,0.459,0.0,,0.8,0.459,0.459,0.3,0.9,0.368,1.0,2.3,3.4,0.4,0.3,0.5,0.4,1.9,2012-13,0.45,0.21,0
Ronny Turiaf,LAC,65.0,10.8,0.8,1.5,0.505,0.0,,0.8,0.505,0.505,0.4,1.0,0.365,0.7,1.6,2.3,0.5,0.3,0.5,0.4,1.9,2012-13,0.49,0.06,0
Marcus Camby,NYK,24.0,10.4,0.7,2.2,0.321,0.0,,0.7,0.321,0.321,0.3,0.8,0.421,1.0,2.3,3.3,0.6,0.3,0.6,0.6,1.8,2012-13,0.35,0.17,0
Julyan Stone,DEN,4.0,7.0,0.5,0.5,1.0,0.0,,0.5,1.0,1.0,0.8,1.0,0.75,0.5,0.3,0.8,0.5,0.3,0.0,0.5,1.8,2012-13,0.96,0.68,0
Josh Akognon,DAL,3.0,3.0,0.7,1.3,0.5,0.3,0.5,0.3,0.5,0.625,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.7,2012-13,0.65,0.57,0
Josh Harrellson,MIA,6.0,5.2,0.7,1.5,0.444,0.2,0.2,0.5,0.75,0.5,0.2,0.3,0.5,0.5,0.7,1.2,0.0,0.2,0.2,0.5,1.7,2012-13,0.52,0.32,0
James Jones,MIA,38.0,5.8,0.6,1.6,0.344,0.4,0.302,0.1,0.625,0.475,0.1,0.1,0.5,0.0,0.6,0.6,0.3,0.1,0.2,0.1,1.6,2012-13,0.49,0.04,0
Tornike Shengelia,BRK,19.0,4.9,0.5,1.2,0.435,0.1,0.5,0.5,0.429,0.457,0.5,0.8,0.563,0.5,0.7,1.2,0.2,0.2,0.1,0.6,1.6,2012-13,0.52,0.09,0
DeAndre Liggins,OKC,39.0,7.4,0.5,1.2,0.447,0.2,0.368,0.4,0.5,0.521,0.2,0.5,0.5,0.3,1.0,1.4,0.4,0.5,0.1,0.4,1.5,2012-13,0.53,0.06,0
Joel Anthony,MIA,62.0,9.1,0.6,1.1,0.515,0.0,,0.6,0.515,0.515,0.3,0.5,0.607,0.7,1.1,1.9,0.2,0.2,0.7,0.4,1.4,2012-13,0.53,0.05,0
Chris Quinn,CLE,7.0,11.1,0.6,2.3,0.25,0.0,0.0,0.6,0.364,0.25,0.3,0.3,1.0,0.1,0.1,0.3,1.3,0.4,0.0,0.9,1.4,2012-13,0.29,0.11,0
Malcolm Thomas,2TM,12.0,4.8,0.4,0.8,0.5,0.0,,0.4,0.5,0.5,0.4,0.7,0.625,0.4,0.9,1.3,0.3,0.2,0.2,0.3,1.3,2012-13,0.59,0.19,0
Scott Machado,HOU,6.0,3.5,0.5,1.0,0.5,0.0,0.0,0.5,0.6,0.5,0.3,0.3,1.0,0.0,0.2,0.2,1.0,0.3,0.0,1.3,1.3,2012-13,0.57,0.17,0
Quincy Miller,DEN,7.0,3.7,0.6,1.7,0.333,0.0,0.0,0.6,0.364,0.333,0.1,0.3,0.5,0.1,0.1,0.3,0.4,0.1,0.0,0.1,1.3,2012-13,0.35,0.1,0
Vladimir Radmanović,CHI,25.0,5.8,0.5,1.7,0.302,0.2,0.185,0.3,0.5,0.36,0.1,0.1,0.667,0.4,0.7,1.1,0.3,0.3,0.2,0.3,1.3,2012-13,0.37,0.07,0
Robert Sacre,LAL,32.0,6.3,0.6,1.5,0.375,0.0,,0.6,0.375,0.375,0.2,0.3,0.636,0.3,0.8,1.1,0.2,0.0,0.3,0.3,1.3,2012-13,0.4,0.05,0
Jared Jeffries,POR,38.0,9.2,0.4,1.4,0.296,0.0,0.0,0.4,0.308,0.296,0.3,0.6,0.522,0.7,0.9,1.6,0.4,0.2,0.2,0.4,1.2,2012-13,0.36,0.05,0
Fab Melo,BOS,6.0,6.0,0.5,1.0,0.5,0.0,,0.5,0.5,0.5,0.2,0.7,0.25,0.0,0.5,0.5,0.0,0.3,0.3,0.2,1.2,2012-13,0.46,0.18,0
Luke Zeller,PHO,16.0,3.6,0.6,1.6,0.346,0.1,0.2,0.5,0.381,0.365,0.0,0.0,,0.1,0.6,0.6,0.2,0.0,0.0,0.0,1.2,2012-13,0.37,0.06,0
Jason Collins,2TM,38.0,10.1,0.2,0.8,0.31,0.0,,0.2,0.31,0.31,0.6,0.8,0.719,0.6,1.0,1.6,0.2,0.3,0.3,0.5,1.1,2012-13,0.48,0.06,0
Jeremy Tyler,2TM,21.0,3.2,0.4,1.1,0.375,0.0,,0.4,0.375,0.375,0.2,0.3,0.667,0.3,0.7,1.0,0.0,0.0,0.1,0.3,1.0,2012-13,0.41,0.05,0
Josh Childress,BRK,14.0,7.1,0.4,1.5,0.286,0.1,0.333,0.4,0.278,0.31,0.1,0.1,0.5,0.4,0.6,1.1,0.4,0.1,0.1,0.0,1.0,2012-13,0.32,0.11,0
Tim Ohlbrecht,HOU,3.0,4.0,0.3,1.0,0.333,0.0,,0.3,0.333,0.333,0.3,0.3,1.0,0.0,0.3,0.3,0.3,0.3,0.0,1.3,1.0,2012-13,0.44,-0.03,0
DaJuan Summers,LAC,2.0,3.5,0.5,2.0,0.25,0.0,,0.5,0.25,0.25,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,2012-13,0.25,0.5,0
Kris Joseph,2TM,10.0,5.4,0.2,1.4,0.143,0.0,0.0,0.2,0.182,0.143,0.5,0.8,0.625,0.1,0.6,0.7,0.1,0.3,0.0,0.2,0.9,2012-13,0.26,0.03,0
Tyler Honeycutt,SAC,9.0,3.6,0.3,1.2,0.273,0.0,0.0,0.3,0.333,0.273,0.2,0.2,1.0,0.3,0.8,1.1,0.2,0.0,0.1,0.6,0.9,2012-13,0.35,0.09,0
Kevin Murphy,UTA,17.0,3.1,0.4,1.6,0.25,0.1,0.2,0.4,0.261,0.268,0.0,0.0,,0.0,0.2,0.2,0.1,0.1,0.0,0.2,0.9,2012-13,0.28,-0.01,0
Miles Plumlee,IND,14.0,3.9,0.4,1.5,0.238,0.0,,0.4,0.238,0.238,0.2,0.3,0.75,0.9,0.7,1.6,0.1,0.0,0.2,0.2,0.9,2012-13,0.28,0.1,0
Terrel Harris,2TM,20.0,6.9,0.2,1.4,0.148,0.0,0.0,0.2,0.211,0.148,0.4,0.5,0.7,0.2,1.1,1.3,0.5,0.1,0.2,0.9,0.8,2012-13,0.25,0.04,0
Dexter Pittman,2TM,11.0,2.9,0.4,1.0,0.364,0.0,,0.4,0.364,0.364,0.0,0.3,0.0,0.6,0.5,1.1,0.0,0.0,0.0,0.3,0.7,2012-13,0.31,0.05,0
DeSagana Diop,CHA,22.0,10.3,0.4,1.2,0.296,0.0,0.0,0.4,0.308,0.296,0.0,0.0,0.0,0.5,1.9,2.3,0.6,0.2,0.7,0.4,0.7,2012-13,0.29,0.15,0
Chris Wright,DAL,3.0,1.3,0.3,0.7,0.5,0.0,,0.3,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,2012-13,0.5,0.0,0
Jarvis Varnado,2TM,13.0,4.5,0.2,0.5,0.429,0.0,,0.2,0.429,0.429,0.2,0.3,0.5,0.2,0.5,0.7,0.2,0.1,0.2,0.5,0.6,2012-13,0.47,0.07,0
Andris Biedriņš,GSW,53.0,9.3,0.2,0.4,0.476,0.0,,0.2,0.476,0.476,0.1,0.2,0.308,0.6,2.2,2.9,0.3,0.3,0.8,0.3,0.5,2012-13,0.51,0.08,0
Will Conroy,MIN,4.0,5.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.5,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,2012-13,0.06,-0.47,0
Joel Przybilla,MIL,12.0,5.7,0.1,0.3,0.25,0.0,,0.1,0.25,0.25,0.0,0.2,0.0,0.4,1.3,1.8,0.3,0.1,0.2,0.3,0.2,2012-13,0.26,0.16,0
Matt Carroll,CHA,1.0,6.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-13,,1.0,0
Justin Dentmon,DAL,2.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-13,0.0,-0.5,0
Andrew Goudelock,LAL,1.0,6.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-13,0.0,-1.0,0
Damion James,BRK,2.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2012-13,,0.25,0
Darius Johnson-Odom,LAL,4.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.8,1.0,0.3,0.0,0.0,0.0,0.0,2012-13,0.0,0.08,0
Solomon Jones,NYK,2.0,13.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.5,1.5,0.0,2012-13,0.0,0.0,0
Darko Miličić,BOS,1.0,5.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2012-13,0.0,-2.0,0
League Average,,,,,,0.453,,0.359,,0.483,0.496,,,0.753,,,,,,,,,2012-13,,,0
