Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
Bimbo Coles,MIA,81.0,27.6,3.9,8.5,0.464,0.5,0.307,3.4,0.503,0.494,2.2,2.7,0.805,0.7,1.3,2.0,4.6,1.0,0.1,1.3,10.6,1992-93,0,0.55,0.15
Jerome Kersey,POR,65.0,26.4,4.3,9.9,0.438,0.1,0.286,4.2,0.445,0.444,1.8,2.8,0.634,1.9,4.3,6.2,1.9,1.2,0.6,1.3,10.6,1992-93,0,0.48,0.19
Robert Pack,DEN,77.0,20.5,3.7,7.9,0.47,0.0,0.125,3.7,0.475,0.471,3.1,4.0,0.768,0.7,1.4,2.1,4.4,1.1,0.1,2.4,10.5,1992-93,0,0.54,0.14
Anthony Peeler,LAL,77.0,21.5,3.9,8.2,0.468,0.6,0.39,3.3,0.486,0.505,2.1,2.7,0.786,0.8,1.5,2.3,2.2,0.8,0.2,1.6,10.4,1992-93,0,0.55,0.12
Pooh Richardson,IND,74.0,32.4,4.6,9.5,0.479,0.0,0.103,4.5,0.496,0.482,1.2,1.7,0.742,0.9,2.8,3.6,7.7,1.3,0.2,2.3,10.4,1992-93,0,0.51,0.21
Doug Smith,DAL,61.0,25.0,4.7,10.9,0.434,0.0,0.0,4.7,0.437,0.434,0.9,1.2,0.757,1.6,3.8,5.4,1.7,0.8,0.9,1.9,10.4,1992-93,0,0.46,0.18
Anthony Mason,NYK,81.0,30.6,3.9,7.8,0.502,0.0,,3.9,0.502,0.502,2.5,3.6,0.682,2.9,5.0,7.9,2.1,0.5,0.2,1.7,10.3,1992-93,0,0.55,0.18
Harold Miner,MIA,73.0,18.9,4.0,8.4,0.475,0.0,0.333,4.0,0.477,0.477,2.2,2.9,0.762,1.0,1.0,2.0,1.0,0.5,0.1,1.3,10.3,1992-93,0,0.53,0.1
Duane Ferrell,ATL,82.0,21.2,4.0,8.5,0.47,0.1,0.25,3.9,0.482,0.476,2.1,2.8,0.779,1.2,1.1,2.3,1.6,0.7,0.2,1.3,10.2,1992-93,0,0.52,0.1
Robert Horry,HOU,79.0,29.5,4.1,8.6,0.474,0.2,0.255,3.9,0.49,0.482,1.8,2.5,0.715,1.4,3.5,5.0,2.4,1.0,1.1,2.0,10.1,1992-93,0,0.52,0.16
Muggsy Bogues,CHH,81.0,35.0,4.1,9.0,0.453,0.1,0.231,4.0,0.462,0.458,1.7,2.1,0.833,0.6,3.0,3.7,8.8,2.0,0.1,1.9,10.0,1992-93,0,0.5,0.21
Mark Aguirre,DET,51.0,20.7,3.7,8.3,0.443,0.6,0.361,3.1,0.463,0.479,1.9,2.5,0.767,0.8,2.1,3.0,2.1,0.3,0.1,1.3,9.9,1992-93,0,0.53,0.17
Kevin Duckworth,POR,74.0,23.8,4.1,9.3,0.438,0.0,0.0,4.1,0.439,0.438,1.7,2.4,0.73,1.6,3.6,5.2,0.9,0.6,0.5,1.2,9.9,1992-93,0,0.48,0.14
Anthony Avent,MIL,82.0,27.9,4.2,9.8,0.433,0.0,0.0,4.2,0.434,0.433,1.4,2.1,0.651,2.2,4.0,6.2,1.1,0.7,0.9,1.7,9.8,1992-93,0,0.46,0.13
Larry Stewart,WSB,81.0,22.5,3.8,7.0,0.543,0.0,0.0,3.8,0.544,0.543,2.3,3.1,0.727,1.9,2.8,4.7,1.8,0.6,0.4,1.9,9.8,1992-93,0,0.59,0.14
Rolando Blackman,NYK,60.0,23.9,4.0,9.0,0.443,0.5,0.425,3.5,0.446,0.472,1.2,1.5,0.789,0.4,1.3,1.7,2.6,0.4,0.2,1.1,9.7,1992-93,0,0.5,0.14
Randy White,DAL,64.0,22.4,3.7,8.4,0.435,0.2,0.238,3.5,0.452,0.444,2.2,2.9,0.75,2.4,3.4,5.8,0.8,1.0,0.7,1.7,9.7,1992-93,0,0.5,0.17
Vern Fleming,IND,75.0,20.0,3.7,7.4,0.505,0.1,0.194,3.6,0.527,0.512,1.9,2.6,0.726,0.8,1.4,2.3,3.0,0.8,0.1,1.6,9.5,1992-93,0,0.56,0.13
Andre Spencer,2TM,20.0,21.1,3.7,8.2,0.448,0.0,0.0,3.7,0.453,0.448,2.1,2.7,0.759,1.9,2.2,4.1,1.2,0.9,0.4,1.3,9.4,1992-93,0,0.5,0.48
J.R. Reid,2TM,83.0,22.7,3.4,7.2,0.476,0.0,0.0,3.4,0.48,0.476,2.6,3.4,0.764,1.4,4.0,5.5,1.0,0.6,0.4,1.5,9.4,1992-93,0,0.54,0.13
Loy Vaught,LAC,79.0,20.9,4.0,7.8,0.508,0.0,0.25,3.9,0.51,0.509,1.5,2.0,0.748,2.1,4.2,6.2,0.7,0.7,0.5,1.1,9.4,1992-93,0,0.54,0.15
Chris Gatling,GSW,70.0,17.8,3.6,6.6,0.539,0.0,0.0,3.6,0.546,0.539,2.1,3.0,0.725,1.8,2.7,4.6,0.6,0.6,0.8,1.5,9.3,1992-93,0,0.59,0.15
LaBradford Smith,WSB,69.0,22.4,3.8,8.3,0.458,0.1,0.348,3.7,0.463,0.465,1.6,1.8,0.858,0.4,1.2,1.5,2.7,0.8,0.1,1.5,9.3,1992-93,0,0.51,0.12
Donald Royal,ORL,77.0,21.2,2.5,5.1,0.496,0.0,0.0,2.5,0.5,0.496,4.1,5.1,0.815,1.5,2.3,3.8,1.0,0.5,0.3,1.5,9.2,1992-93,0,0.63,0.13
Sam Bowie,NJN,79.0,26.5,3.6,8.1,0.45,0.0,0.333,3.6,0.451,0.451,1.8,2.3,0.779,2.0,5.0,7.0,1.6,0.4,1.6,1.5,9.1,1992-93,0,0.5,0.17
Lloyd Daniels,SAS,77.0,20.4,3.7,8.4,0.443,0.8,0.333,2.9,0.484,0.488,0.9,1.3,0.727,1.1,1.7,2.8,1.9,0.5,0.4,1.3,9.1,1992-93,0,0.51,0.11
Brad Lohaus,MIL,80.0,22.1,3.5,7.7,0.461,1.1,0.37,2.5,0.516,0.53,0.9,1.3,0.723,0.7,2.7,3.5,1.6,0.6,0.9,1.2,9.1,1992-93,0,0.55,0.12
Alvin Robertson,2TM,69.0,29.1,3.6,7.8,0.458,0.6,0.328,3.0,0.496,0.495,1.2,1.9,0.656,1.6,2.3,3.9,3.8,2.2,0.3,1.9,9.0,1992-93,0,0.52,0.18
Tim Perry,PHI,81.0,26.0,3.5,7.6,0.468,0.1,0.204,3.4,0.491,0.476,1.8,2.6,0.71,1.9,3.1,5.0,1.6,0.5,1.1,1.5,9.0,1992-93,0,0.51,0.13
Dale Davis,IND,82.0,27.6,3.7,6.5,0.568,0.0,,3.7,0.568,0.568,1.5,2.7,0.529,3.5,5.3,8.8,0.8,0.8,1.8,1.0,8.9,1992-93,0,0.58,0.2
Johnny Dawkins,PHI,74.0,21.6,3.5,8.0,0.437,0.4,0.31,3.1,0.458,0.459,1.5,1.9,0.796,0.4,1.4,1.8,4.6,1.1,0.1,1.6,8.9,1992-93,0,0.5,0.14
Bryant Stith,DEN,39.0,22.2,3.2,7.1,0.446,0.0,0.0,3.2,0.453,0.446,2.5,3.1,0.832,1.0,2.2,3.2,1.3,0.6,0.1,1.1,8.9,1992-93,0,0.53,0.22
Tim Legler,2TM,33.0,19.2,3.2,7.3,0.436,0.7,0.338,2.5,0.472,0.481,1.7,2.2,0.803,0.8,1.0,1.8,1.4,0.7,0.2,0.8,8.8,1992-93,0,0.53,0.23
Terrell Brandon,CLE,82.0,19.8,3.6,7.6,0.478,0.2,0.31,3.5,0.491,0.489,1.4,1.7,0.825,0.5,1.7,2.2,3.7,1.0,0.3,1.3,8.8,1992-93,0,0.53,0.13
Jeff Grayer,GSW,48.0,21.4,3.4,7.4,0.467,0.0,0.143,3.4,0.481,0.47,1.9,2.8,0.669,1.5,1.8,3.3,1.5,0.6,0.2,1.1,8.8,1992-93,0,0.51,0.18
Jay Humphries,UTA,78.0,26.1,3.7,8.4,0.436,0.2,0.2,3.5,0.466,0.447,1.3,1.7,0.777,0.5,1.3,1.8,4.1,1.3,0.1,1.7,8.8,1992-93,0,0.48,0.12
Mike Iuzzolino,DAL,70.0,25.3,3.2,6.8,0.462,0.8,0.375,2.4,0.5,0.519,1.6,2.1,0.765,0.4,1.6,2.0,4.7,0.7,0.1,1.8,8.7,1992-93,0,0.56,0.15
Avery Johnson,SAS,75.0,27.1,3.4,6.8,0.502,0.0,0.0,3.4,0.51,0.502,1.9,2.4,0.791,0.3,1.7,1.9,7.5,1.1,0.2,1.9,8.7,1992-93,0,0.55,0.18
Bill Laimbeer,DET,79.0,24.5,3.7,7.3,0.509,0.1,0.37,3.6,0.516,0.517,1.2,1.3,0.894,1.4,3.9,5.3,1.6,0.6,0.5,0.7,8.7,1992-93,0,0.55,0.16
Anthony Bonner,SAC,70.0,25.2,3.3,7.1,0.461,0.0,0.0,3.3,0.467,0.461,2.0,3.4,0.593,2.7,3.8,6.5,1.4,1.2,0.2,1.5,8.6,1992-93,0,0.5,0.16
Mario Elie,POR,82.0,21.4,2.9,6.4,0.458,0.5,0.349,2.4,0.494,0.501,2.2,2.6,0.855,0.7,1.9,2.6,2.2,0.9,0.2,1.1,8.6,1992-93,0,0.57,0.12
Tyrone Hill,GSW,74.0,28.0,3.4,6.7,0.508,0.0,0.0,3.4,0.512,0.508,1.9,3.0,0.624,3.4,6.7,10.2,0.9,0.6,0.5,1.2,8.6,1992-93,0,0.54,0.21
Keith Jennings,GSW,8.0,17.0,3.1,5.3,0.595,0.6,0.556,2.5,0.606,0.655,1.8,2.3,0.778,0.3,1.1,1.4,2.9,0.5,0.0,0.9,8.6,1992-93,0,0.68,1.23
Mike Sanders,CLE,53.0,22.4,3.7,7.5,0.497,0.0,0.25,3.7,0.5,0.499,1.1,1.5,0.756,1.0,2.2,3.2,1.4,0.7,0.6,1.1,8.6,1992-93,0,0.53,0.17
Rumeal Robinson,NJN,80.0,19.8,3.4,8.0,0.423,0.3,0.357,3.1,0.43,0.439,1.4,2.4,0.574,0.6,1.4,2.0,4.0,1.2,0.2,1.8,8.4,1992-93,0,0.46,0.1
Rod Higgins,SAC,69.0,20.7,2.9,7.0,0.412,0.6,0.323,2.3,0.446,0.457,1.9,2.2,0.861,1.0,1.8,2.8,1.7,0.7,0.4,0.9,8.3,1992-93,0,0.52,0.12
Sean Higgins,GSW,29.0,20.4,3.3,7.4,0.447,0.4,0.351,2.9,0.466,0.477,1.2,1.6,0.745,0.8,1.6,2.3,2.3,0.4,0.2,2.2,8.3,1992-93,0,0.51,0.23
John Salley,MIA,51.0,27.9,3.0,6.0,0.502,0.0,,3.0,0.502,0.502,2.3,2.8,0.799,2.2,3.9,6.1,1.6,0.6,1.4,2.0,8.3,1992-93,0,0.57,0.25
Buck Williams,POR,82.0,30.5,3.3,6.4,0.511,0.0,0.0,3.3,0.512,0.511,1.7,2.6,0.645,2.8,5.6,8.4,0.9,1.0,0.7,1.2,8.3,1992-93,0,0.55,0.17
Duane Causwell,SAC,55.0,22.0,3.2,5.8,0.545,0.0,0.0,3.2,0.547,0.545,1.9,3.0,0.624,2.0,3.5,5.5,0.6,0.6,1.6,1.1,8.2,1992-93,0,0.58,0.21
Ron Anderson,PHI,69.0,18.3,3.3,7.9,0.414,0.6,0.325,2.7,0.439,0.449,1.0,1.3,0.809,0.9,1.8,2.7,1.3,0.4,0.1,0.9,8.1,1992-93,0,0.48,0.1
David Benoit,UTA,82.0,20.9,3.1,7.2,0.436,0.4,0.347,2.7,0.453,0.465,1.4,1.9,0.75,1.4,3.4,4.8,0.5,0.5,0.5,1.1,8.1,1992-93,0,0.5,0.11
Paul Graham,ATL,80.0,18.9,3.2,7.0,0.457,0.5,0.298,2.7,0.511,0.495,1.2,1.6,0.733,0.8,1.6,2.4,2.1,1.1,0.1,1.5,8.1,1992-93,0,0.53,0.1
Marcus Liberty,DEN,78.0,20.3,3.2,7.9,0.406,0.3,0.373,2.9,0.41,0.424,1.3,2.0,0.654,1.7,2.6,4.3,1.3,0.8,0.3,1.0,8.1,1992-93,0,0.46,0.11
Doug Overton,WSB,45.0,22.0,3.4,7.2,0.471,0.1,0.231,3.3,0.481,0.475,1.3,1.8,0.728,0.6,1.8,2.4,3.5,0.7,0.1,1.6,8.1,1992-93,0,0.51,0.2
Tom Tolbert,ORL,72.0,25.5,3.1,6.3,0.498,0.1,0.321,3.0,0.509,0.508,1.7,2.3,0.726,1.8,3.9,5.7,1.3,0.5,0.3,1.7,8.1,1992-93,0,0.55,0.14
Walter Bond,DAL,74.0,21.3,3.1,7.6,0.402,0.1,0.167,3.0,0.421,0.408,1.7,2.3,0.772,0.7,1.9,2.6,1.6,1.0,0.2,1.5,8.0,1992-93,0,0.46,0.09
Anthony Bowie,ORL,77.0,22.9,3.5,7.4,0.471,0.2,0.313,3.3,0.486,0.484,0.9,1.1,0.798,0.5,2.1,2.5,2.3,0.7,0.2,1.1,8.0,1992-93,0,0.51,0.11
Dana Barros,SEA,69.0,18.0,3.1,6.9,0.451,0.9,0.379,2.2,0.492,0.519,0.7,0.9,0.831,0.3,1.3,1.6,2.2,0.9,0.0,0.8,7.8,1992-93,0,0.53,0.11
Willie Burton,MIA,26.0,17.3,2.1,5.4,0.383,0.2,0.333,1.9,0.389,0.401,3.5,4.9,0.717,0.8,1.8,2.7,0.6,0.5,0.6,1.9,7.8,1992-93,0,0.52,0.22
Sherman Douglas,BOS,79.0,24.5,3.3,6.7,0.498,0.1,0.207,3.3,0.515,0.504,1.1,1.9,0.56,0.8,1.2,2.1,6.4,0.6,0.1,2.0,7.8,1992-93,0,0.52,0.14
Doc Rivers,NYK,77.0,24.5,2.8,6.4,0.437,0.5,0.317,2.3,0.477,0.477,1.7,2.1,0.821,0.3,2.2,2.5,5.3,1.6,0.1,1.5,7.8,1992-93,0,0.53,0.15
Alaa Abdelnaby,2TM,75.0,17.5,3.3,6.3,0.518,0.0,0.0,3.3,0.519,0.518,1.2,1.5,0.759,1.7,2.8,4.5,0.4,0.3,0.3,1.3,7.7,1992-93,0,0.55,0.11
Elden Campbell,LAL,79.0,19.6,3.0,6.6,0.458,0.0,0.0,3.0,0.46,0.458,1.6,2.6,0.637,1.6,2.6,4.2,0.6,0.7,1.3,0.9,7.7,1992-93,0,0.5,0.11
Tony Campbell,NYK,58.0,18.3,3.3,6.8,0.49,0.0,0.4,3.3,0.491,0.492,1.0,1.5,0.678,1.0,1.7,2.7,1.1,0.6,0.1,0.9,7.7,1992-93,0,0.52,0.13
Randy Brown,SAC,75.0,23.0,3.0,6.5,0.463,0.0,0.333,3.0,0.465,0.465,1.5,2.1,0.732,1.0,1.8,2.8,2.6,1.4,0.5,1.6,7.6,1992-93,0,0.51,0.12
Fred Roberts,MIL,79.0,18.8,2.9,5.4,0.528,0.2,0.414,2.7,0.536,0.542,1.7,2.1,0.799,1.2,1.8,3.0,1.5,0.7,0.3,0.8,7.6,1992-93,0,0.6,0.12
Thurl Bailey,MIN,70.0,18.2,2.9,6.4,0.455,0.0,,2.9,0.455,0.455,1.7,2.0,0.838,0.8,2.3,3.1,0.9,0.3,0.7,0.9,7.5,1992-93,0,0.52,0.11
Danny Ferry,CLE,76.0,19.2,2.9,6.0,0.479,0.4,0.415,2.4,0.493,0.516,1.3,1.5,0.876,1.1,2.6,3.7,1.8,0.4,0.6,1.1,7.5,1992-93,0,0.56,0.13
Carl Herrera,HOU,81.0,22.2,3.0,5.5,0.541,0.0,0.0,3.0,0.543,0.541,1.5,2.2,0.71,1.8,3.8,5.6,0.8,0.6,0.4,1.1,7.5,1992-93,0,0.58,0.13
Mark Macon,DEN,48.0,23.8,3.3,7.9,0.415,0.0,0.0,3.3,0.421,0.415,0.9,1.3,0.7,0.7,1.5,2.1,2.6,1.4,0.1,1.5,7.5,1992-93,0,0.44,0.15
Nate McMillan,SEA,73.0,27.1,2.9,6.3,0.464,0.3,0.385,2.6,0.477,0.491,1.3,1.8,0.709,1.2,3.0,4.2,5.3,2.4,0.5,1.9,7.5,1992-93,0,0.53,0.19
Dennis Rodman,DET,62.0,38.9,3.0,6.9,0.427,0.2,0.205,2.7,0.472,0.444,1.4,2.6,0.534,5.9,12.3,18.3,1.6,0.8,0.7,1.7,7.5,1992-93,1,0.47,0.36
Vinny Del Negro,SAS,73.0,20.9,3.0,5.9,0.507,0.1,0.25,2.9,0.522,0.514,1.4,1.6,0.863,0.3,2.0,2.2,4.0,0.6,0.0,1.3,7.4,1992-93,0,0.56,0.13
Matt Bullard,HOU,79.0,17.2,2.7,6.3,0.431,1.2,0.374,1.5,0.486,0.523,0.7,0.9,0.784,0.8,2.0,2.8,1.4,0.4,0.1,0.7,7.3,1992-93,0,0.55,0.09
Steve Burtt,WSB,4.0,8.8,2.5,6.5,0.385,0.3,0.333,2.3,0.391,0.404,2.0,2.5,0.8,0.5,0.3,0.8,1.5,0.5,0.0,1.0,7.3,1992-93,0,0.48,1.15
Olden Polynice,DET,67.0,19.4,3.1,6.4,0.49,0.0,0.0,3.1,0.491,0.49,1.0,2.1,0.465,2.7,3.5,6.2,0.4,0.5,0.3,0.8,7.3,1992-93,0,0.5,0.14
Brian Shaw,MIA,68.0,23.6,2.9,7.4,0.393,0.6,0.331,2.3,0.415,0.436,0.9,1.1,0.782,1.0,2.8,3.8,3.5,0.7,0.3,1.4,7.3,1992-93,0,0.46,0.14
Larry Krystkowiak,UTA,71.0,19.2,2.8,6.0,0.466,0.0,0.0,2.8,0.467,0.466,1.6,2.1,0.796,1.0,2.9,3.9,1.0,0.6,0.2,0.9,7.2,1992-93,0,0.52,0.12
George McCloud,IND,78.0,19.2,2.8,6.7,0.411,0.7,0.32,2.0,0.459,0.467,1.0,1.3,0.735,0.8,1.9,2.6,2.5,0.7,0.1,1.4,7.2,1992-93,0,0.5,0.1
Sam Mitchell,IND,81.0,17.3,2.7,6.0,0.445,0.0,0.174,2.6,0.459,0.449,1.9,2.3,0.811,1.1,1.9,3.1,0.9,0.3,0.1,0.6,7.2,1992-93,0,0.51,0.09
Tracy Moore,DAL,39.0,13.1,2.6,6.4,0.414,0.6,0.343,2.1,0.44,0.46,1.4,1.6,0.869,0.6,0.7,1.3,1.2,0.5,0.1,0.8,7.2,1992-93,0,0.51,0.14
Dexter Cambridge,DAL,53.0,16.7,2.8,5.9,0.484,0.0,0.0,2.8,0.49,0.484,1.3,1.9,0.687,1.7,1.5,3.2,1.1,0.5,0.1,1.2,7.0,1992-93,0,0.52,0.13
Bernard King,NJN,32.0,13.4,2.8,5.5,0.514,0.1,0.286,2.8,0.524,0.52,1.2,1.8,0.684,1.1,1.3,2.4,0.6,0.3,0.1,0.7,7.0,1992-93,0,0.56,0.2
Travis Mays,ATL,49.0,16.1,2.6,6.3,0.417,0.6,0.345,2.0,0.444,0.464,1.1,1.7,0.659,0.4,0.7,1.1,1.5,0.4,0.1,1.0,7.0,1992-93,0,0.5,0.1
Jeff Turner,ORL,75.0,19.7,3.1,5.8,0.529,0.1,0.588,2.9,0.526,0.54,0.7,0.9,0.8,1.0,2.4,3.4,1.4,0.3,0.1,0.9,7.0,1992-93,0,0.56,0.11
Todd Lichti,DEN,48.0,15.7,2.6,5.8,0.449,0.0,0.333,2.5,0.452,0.453,1.7,2.1,0.794,0.7,1.4,2.1,1.1,0.6,0.2,1.0,6.9,1992-93,0,0.51,0.13
Charles Oakley,NYK,82.0,27.2,2.7,5.3,0.508,0.0,0.0,2.7,0.509,0.508,1.5,2.1,0.722,3.5,5.1,8.6,1.5,1.0,0.2,1.5,6.9,1992-93,0,0.55,0.16
Kenny Gattison,CHH,75.0,19.7,2.7,5.1,0.529,0.0,0.0,2.7,0.533,0.529,1.4,2.3,0.604,1.4,3.3,4.7,0.9,0.6,0.7,0.9,6.8,1992-93,0,0.56,0.13
Derek Strong,MIL,23.0,14.7,1.8,4.0,0.457,0.2,0.5,1.7,0.452,0.478,3.0,3.7,0.8,1.7,3.3,5.0,0.6,0.5,0.0,0.6,6.8,1992-93,0,0.6,0.41
Henry James,2TM,10.0,8.8,2.1,5.1,0.412,0.3,0.231,1.8,0.474,0.441,2.2,2.6,0.846,0.7,0.4,1.1,0.1,0.3,0.0,0.7,6.7,1992-93,0,0.54,0.41
Greg Anthony,NYK,70.0,24.3,2.5,6.0,0.415,0.1,0.133,2.4,0.437,0.42,1.5,2.3,0.673,0.6,1.8,2.4,5.7,1.6,0.2,1.5,6.6,1992-93,0,0.47,0.15
Sleepy Floyd,HOU,52.0,16.7,2.4,5.9,0.407,0.3,0.286,2.1,0.434,0.433,1.6,2.0,0.794,0.3,1.4,1.7,2.5,0.6,0.1,1.3,6.6,1992-93,0,0.49,0.12
Gary Grant,LAC,74.0,21.9,2.8,6.4,0.441,0.1,0.262,2.7,0.459,0.453,0.7,1.0,0.743,0.4,1.5,1.9,4.8,1.4,0.1,1.7,6.6,1992-93,0,0.48,0.12
Adam Keefe,ATL,82.0,18.9,2.3,4.6,0.5,0.0,0.0,2.3,0.501,0.5,2.0,2.9,0.7,2.1,3.2,5.3,1.0,0.7,0.2,1.2,6.6,1992-93,0,0.56,0.11
Don MacLean,WSB,62.0,10.9,2.5,5.8,0.435,0.0,0.5,2.5,0.434,0.439,1.5,1.8,0.811,0.5,1.4,2.0,0.6,0.2,0.1,0.7,6.6,1992-93,0,0.5,0.08
John Williams,LAC,74.0,22.1,2.8,6.4,0.43,0.2,0.226,2.6,0.455,0.442,0.9,1.7,0.543,1.2,3.1,4.3,1.9,1.1,0.3,1.1,6.6,1992-93,0,0.46,0.12
Brian Howard,DAL,68.0,19.0,2.7,6.1,0.442,0.0,0.143,2.7,0.447,0.443,1.1,1.4,0.766,1.0,2.1,3.1,1.0,0.8,0.5,1.0,6.5,1992-93,0,0.48,0.11
Buck Johnson,WSB,73.0,17.6,2.6,5.5,0.479,0.0,0.0,2.6,0.483,0.479,1.3,1.7,0.73,1.1,1.6,2.7,1.2,0.5,0.2,1.0,6.5,1992-93,0,0.52,0.09
Kenny Payne,PHI,13.0,11.8,2.9,6.9,0.422,0.3,0.222,2.6,0.472,0.444,0.3,0.3,1.0,0.3,1.5,1.8,1.4,0.4,0.2,0.5,6.5,1992-93,0,0.46,0.45
Rick Fox,BOS,71.0,15.2,2.6,5.4,0.484,0.1,0.174,2.5,0.504,0.489,1.1,1.4,0.802,0.8,1.5,2.2,1.6,0.9,0.3,1.1,6.4,1992-93,0,0.53,0.1
Rafael Addison,NJN,68.0,17.1,2.7,6.0,0.443,0.1,0.206,2.6,0.464,0.451,0.8,1.0,0.814,0.7,1.3,1.9,0.8,0.3,0.2,0.9,6.3,1992-93,0,0.49,0.08
Scott Brooks,HOU,82.0,18.5,2.2,4.7,0.475,0.5,0.414,1.7,0.497,0.529,1.4,1.6,0.83,0.3,0.9,1.2,3.0,1.0,0.0,0.9,6.3,1992-93,0,0.58,0.1
James Edwards,LAL,52.0,11.9,2.3,5.2,0.452,0.0,,2.3,0.452,0.452,1.6,2.3,0.712,0.6,1.3,1.9,0.8,0.2,0.1,1.0,6.3,1992-93,0,0.51,0.09
Bob McCann,MIN,79.0,19.4,2.5,5.2,0.488,0.0,0.0,2.5,0.49,0.488,1.2,1.9,0.625,1.2,2.4,3.6,0.9,0.6,0.7,1.0,6.3,1992-93,0,0.52,0.1
Jud Buechler,GSW,70.0,18.4,2.5,5.8,0.437,0.3,0.339,2.2,0.453,0.462,0.9,1.2,0.747,1.2,1.6,2.8,1.3,0.7,0.3,0.8,6.2,1992-93,0,0.49,0.1
Doug Christie,LAL,23.0,14.4,2.0,4.6,0.425,0.1,0.167,1.9,0.457,0.434,2.2,2.9,0.758,1.0,1.2,2.2,2.3,1.0,0.2,2.2,6.2,1992-93,0,0.53,0.28
Kiki Vandeweghe,LAC,41.0,12.0,2.2,5.0,0.453,0.3,0.324,2.0,0.482,0.483,1.4,1.6,0.879,0.3,0.9,1.2,0.6,0.3,0.2,0.5,6.2,1992-93,0,0.54,0.12
Michael Cage,SEA,82.0,26.3,2.7,5.1,0.526,0.0,0.0,2.7,0.528,0.526,0.7,1.6,0.469,3.3,4.8,8.0,0.8,0.9,0.6,0.7,6.1,1992-93,0,0.53,0.15
Pete Chilcutt,SAC,59.0,14.1,2.8,5.8,0.485,0.0,,2.8,0.485,0.485,0.5,0.8,0.696,1.4,1.9,3.3,1.1,0.4,0.4,0.9,6.1,1992-93,0,0.5,0.12
Negele Knight,PHO,52.0,17.1,2.4,6.1,0.391,0.0,0.0,2.4,0.4,0.391,1.3,1.7,0.779,0.5,0.7,1.2,2.8,0.4,0.1,1.4,6.1,1992-93,0,0.45,0.1
Eddie Lee Wilkins,PHI,26.0,7.4,2.1,3.7,0.567,0.0,0.0,2.1,0.579,0.567,1.8,3.0,0.615,0.5,1.0,1.5,0.1,0.3,0.0,0.7,6.1,1992-93,0,0.61,0.17
Kenny Williams,IND,57.0,14.8,2.6,4.9,0.532,0.0,0.0,2.6,0.538,0.532,0.8,1.2,0.706,1.8,2.2,4.0,0.7,0.4,0.8,0.5,6.1,1992-93,0,0.56,0.15
David Wingate,CHH,72.0,20.4,2.5,4.7,0.536,0.0,0.167,2.5,0.542,0.537,1.1,1.5,0.738,0.7,1.7,2.4,2.5,0.9,0.1,1.2,6.1,1992-93,0,0.57,0.11
Mark Bryant,POR,80.0,17.5,2.3,4.6,0.503,0.0,0.0,2.3,0.504,0.503,1.3,1.9,0.703,1.7,2.4,4.1,0.5,0.5,0.3,0.8,6.0,1992-93,0,0.55,0.1
Tony Smith,LAL,55.0,13.7,2.4,5.0,0.484,0.0,0.182,2.4,0.496,0.487,1.1,1.5,0.756,0.8,0.7,1.6,1.1,0.9,0.1,0.7,6.0,1992-93,0,0.53,0.11
Winston Garland,HOU,66.0,15.2,2.3,5.2,0.443,0.1,0.462,2.2,0.442,0.452,1.2,1.3,0.91,0.5,1.2,1.6,2.1,0.6,0.1,1.0,5.9,1992-93,0,0.51,0.1
Scott Williams,CHI,71.0,19.3,2.3,5.0,0.466,0.0,0.0,2.3,0.476,0.466,1.3,1.8,0.714,2.4,4.0,6.4,1.0,0.8,0.9,1.0,5.9,1992-93,0,0.51,0.15
Luc Longley,MIN,55.0,19.0,2.4,5.3,0.455,0.0,,2.4,0.455,0.455,1.0,1.3,0.716,1.3,3.1,4.4,0.9,0.9,1.4,1.6,5.8,1992-93,0,0.49,0.16
Benoit Benjamin,2TM,59.0,12.8,2.3,4.6,0.491,0.0,,2.3,0.491,0.491,1.2,1.8,0.663,0.9,2.7,3.5,0.4,0.5,0.8,1.3,5.7,1992-93,0,0.53,0.11
Mike Brown,UTA,82.0,18.9,2.1,5.0,0.43,0.0,0.0,2.1,0.431,0.43,1.4,2.0,0.689,1.8,3.0,4.8,0.8,0.4,0.3,1.2,5.7,1992-93,0,0.48,0.09
Tracy Murray,POR,48.0,10.3,2.3,5.4,0.415,0.4,0.3,1.8,0.458,0.456,0.7,0.8,0.875,0.8,0.9,1.7,0.2,0.2,0.1,0.6,5.7,1992-93,0,0.5,0.09
Malik Sealy,IND,58.0,11.6,2.3,5.5,0.426,0.1,0.226,2.2,0.448,0.437,0.9,1.3,0.689,1.0,0.9,1.9,0.8,0.6,0.1,1.0,5.7,1992-93,0,0.47,0.08
Vincent Askew,2TM,73.0,15.5,2.1,4.2,0.492,0.0,0.333,2.1,0.495,0.495,1.4,2.0,0.705,0.8,1.4,2.2,1.7,0.5,0.3,0.9,5.6,1992-93,0,0.55,0.09
Bill Cartwright,CHI,63.0,19.9,2.2,5.4,0.411,0.0,,2.2,0.411,0.411,1.1,1.6,0.735,1.3,2.4,3.7,1.3,0.3,0.2,1.0,5.6,1992-93,0,0.46,0.1
