Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF
Matt Geiger,CHH,49.0,21.3,3.5,7.1,0.489,0.1,0.3,3.4,0.5,0.497,1.8,2.6,0.701,2.0,3.2,5.3,0.8,0.4,0.6,1.4,8.9,1996-97,0.54,0.21
Johnny Newman,MIL,82.0,25.1,3.0,6.7,0.45,0.4,0.347,2.6,0.472,0.481,2.3,3.0,0.765,0.8,1.5,2.3,1.4,0.9,0.2,1.4,8.7,1996-97,0.54,0.09
Will Perdue,SAS,65.0,29.5,3.6,6.3,0.568,0.0,,3.6,0.568,0.568,1.5,2.6,0.579,3.9,6.0,9.8,0.6,0.5,1.6,1.3,8.7,1996-97,0.58,0.25
Armen Gilliam,MIL,80.0,25.6,3.1,6.5,0.471,0.0,,3.1,0.471,0.471,2.5,3.2,0.768,1.7,4.5,6.2,0.7,0.8,0.5,1.3,8.6,1996-97,0.54,0.14
Mark Davis,PHI,75.0,22.7,3.3,7.1,0.469,0.3,0.258,3.0,0.514,0.492,1.5,2.2,0.673,1.8,2.5,4.3,1.8,1.1,0.4,1.6,8.5,1996-97,0.53,0.13
Derek Strong,ORL,82.0,24.4,3.2,7.1,0.447,0.0,0.0,3.2,0.457,0.447,2.1,2.7,0.803,2.1,4.2,6.3,0.9,0.6,0.2,1.2,8.5,1996-97,0.51,0.13
George Lynch,VAN,41.0,25.8,3.3,7.1,0.471,0.2,0.258,3.1,0.496,0.485,1.5,2.4,0.619,2.4,4.0,6.4,1.9,1.5,0.4,1.6,8.3,1996-97,0.51,0.3
James Robinson,MIN,69.0,19.0,2.8,7.0,0.407,1.5,0.382,1.4,0.437,0.512,1.1,1.7,0.684,0.3,1.3,1.6,1.8,0.4,0.1,1.0,8.3,1996-97,0.54,0.09
Eddie Johnson,2TM,52.0,17.6,3.1,7.0,0.442,0.9,0.374,2.1,0.481,0.51,1.1,1.3,0.809,0.5,2.1,2.7,1.0,0.3,0.0,0.9,8.2,1996-97,0.54,0.14
Khalid Reeves,2TM,63.0,22.7,2.9,7.5,0.391,1.3,0.366,1.6,0.416,0.48,1.0,1.4,0.747,0.5,1.3,1.9,3.6,0.5,0.1,1.7,8.2,1996-97,0.51,0.12
Terry Cummings,SEA,45.0,18.4,3.4,7.1,0.486,0.1,0.6,3.4,0.484,0.491,1.3,1.8,0.695,1.6,2.5,4.1,0.9,0.7,0.2,1.0,8.2,1996-97,0.52,0.2
Steve Kerr,CHI,82.0,22.7,3.0,5.7,0.533,1.3,0.464,1.7,0.604,0.651,0.7,0.8,0.806,0.4,1.2,1.6,2.1,0.8,0.0,0.5,8.1,1996-97,0.67,0.11
Muggsy Bogues,CHH,65.0,28.9,3.1,6.8,0.46,0.9,0.417,2.2,0.482,0.528,0.8,1.0,0.844,0.4,1.8,2.2,7.2,1.3,0.0,1.7,8.0,1996-97,0.55,0.2
Dean Garrett,MIN,68.0,24.5,3.3,5.7,0.573,0.0,,3.3,0.573,0.573,1.4,2.0,0.696,2.2,5.1,7.3,0.6,0.6,1.4,0.5,8.0,1996-97,0.61,0.21
Carl Herrera,SAS,75.0,24.5,3.4,7.9,0.433,0.0,0.333,3.4,0.434,0.435,1.1,1.6,0.686,1.6,3.0,4.5,0.7,0.8,0.7,1.3,8.0,1996-97,0.46,0.11
Derrick McKey,IND,50.0,29.0,3.0,7.6,0.391,0.3,0.259,2.7,0.414,0.41,1.8,2.5,0.724,1.6,3.2,4.8,2.7,0.9,0.6,1.7,8.0,1996-97,0.46,0.2
Hot Rod Williams,PHO,68.0,31.4,3.0,6.1,0.49,0.0,0.0,3.0,0.493,0.49,2.0,2.9,0.672,2.6,5.6,8.3,1.5,1.0,1.3,1.0,8.0,1996-97,0.54,0.22
B.J. Armstrong,GSW,49.0,20.8,3.0,6.7,0.453,0.5,0.278,2.5,0.519,0.491,1.4,1.6,0.861,0.1,1.4,1.5,2.6,0.5,0.0,1.1,7.9,1996-97,0.53,0.15
Robert Horry,2TM,54.0,25.8,2.9,6.7,0.436,0.9,0.318,2.0,0.524,0.504,1.1,1.7,0.667,1.3,3.1,4.4,2.0,1.2,1.0,1.3,7.8,1996-97,0.52,0.2
Marty Conlon,BOS,74.0,21.8,2.9,6.1,0.471,0.0,0.2,2.9,0.477,0.474,1.9,2.3,0.842,1.7,2.6,4.4,1.4,0.6,0.2,1.5,7.8,1996-97,0.55,0.13
Blue Edwards,VAN,61.0,23.6,3.0,7.5,0.397,0.4,0.281,2.6,0.425,0.425,1.5,1.8,0.817,0.8,2.3,3.1,1.9,0.6,0.3,1.3,7.8,1996-97,0.47,0.12
Popeye Jones,TOR,79.0,30.6,3.3,6.8,0.48,0.0,0.077,3.3,0.49,0.481,1.3,1.5,0.818,3.4,5.2,8.6,1.1,0.7,0.5,1.5,7.8,1996-97,0.52,0.17
Reggie Slater,TOR,26.0,15.6,3.2,5.7,0.55,0.0,0.0,3.2,0.558,0.55,1.5,2.9,0.52,1.5,2.1,3.7,0.8,0.3,0.2,1.1,7.8,1996-97,0.56,0.3
Doug West,MIN,68.0,28.2,3.3,7.1,0.467,0.2,0.333,3.1,0.481,0.482,0.9,1.4,0.681,0.5,1.6,2.2,1.7,0.9,0.4,1.0,7.8,1996-97,0.51,0.11
Dee Brown,BOS,21.0,24.9,2.9,7.9,0.367,1.0,0.308,2.0,0.406,0.428,0.9,1.0,0.818,0.4,1.9,2.3,3.2,1.5,0.3,1.1,7.6,1996-97,0.46,0.41
Kobe Bryant,LAL,71.0,15.5,2.5,5.9,0.417,0.7,0.375,1.8,0.437,0.477,1.9,2.3,0.819,0.7,1.2,1.9,1.3,0.7,0.3,1.6,7.6,1996-97,0.55,0.09
Bo Outlaw,LAC,82.0,26.8,3.1,5.1,0.609,0.0,0.0,3.1,0.621,0.609,1.4,2.8,0.504,2.1,3.4,5.5,1.9,1.1,1.7,1.3,7.6,1996-97,0.6,0.16
Brent Barry,LAC,59.0,18.5,2.6,6.4,0.409,0.9,0.324,1.7,0.481,0.483,1.3,1.6,0.817,0.5,1.4,1.9,2.6,0.9,0.3,1.3,7.5,1996-97,0.53,0.13
Antoine Carr,UTA,82.0,17.8,3.1,6.4,0.483,0.0,0.0,3.1,0.486,0.483,1.2,1.5,0.78,0.7,1.6,2.4,0.9,0.3,0.8,0.9,7.4,1996-97,0.52,0.09
Lamond Murray,LAC,74.0,17.5,2.4,5.9,0.416,0.4,0.341,2.0,0.436,0.452,2.1,2.9,0.739,1.1,2.0,3.1,0.8,0.7,0.4,1.2,7.4,1996-97,0.52,0.09
Jason Caffey,CHI,75.0,18.7,2.7,5.1,0.532,0.0,0.0,2.7,0.534,0.532,1.9,2.8,0.659,1.8,2.2,4.0,1.2,0.3,0.1,1.3,7.3,1996-97,0.58,0.11
Donyell Marshall,GSW,61.0,16.8,2.9,6.9,0.413,0.6,0.315,2.3,0.448,0.455,1.0,1.6,0.622,1.5,3.0,4.5,0.9,0.4,0.8,0.9,7.3,1996-97,0.48,0.14
Greg Ostertag,UTA,77.0,23.6,2.7,5.3,0.515,0.0,0.0,2.7,0.52,0.515,1.8,2.7,0.678,2.3,5.0,7.3,0.4,0.3,2.0,1.0,7.3,1996-97,0.56,0.17
Jalen Rose,IND,66.0,18.0,2.6,5.7,0.456,0.3,0.292,2.3,0.495,0.484,1.8,2.4,0.75,0.4,1.4,1.8,2.3,0.9,0.3,1.6,7.3,1996-97,0.54,0.11
Lorenzen Wright,LAC,77.0,25.1,3.1,6.4,0.481,0.0,0.25,3.1,0.483,0.482,1.1,1.9,0.587,2.7,3.4,6.1,0.6,0.6,0.8,1.0,7.3,1996-97,0.5,0.13
A.C. Green,2TM,83.0,30.0,2.8,5.8,0.483,0.0,0.05,2.8,0.502,0.485,1.5,2.4,0.65,2.7,5.2,7.9,0.8,0.8,0.2,0.9,7.2,1996-97,0.53,0.15
Cory Alexander,SAS,80.0,18.2,2.4,6.1,0.396,1.2,0.373,1.3,0.42,0.492,1.2,1.6,0.736,0.4,1.2,1.5,3.2,1.0,0.2,1.8,7.2,1996-97,0.53,0.09
Tony Massenburg,NJN,79.0,24.7,2.8,5.7,0.485,0.0,0.0,2.8,0.486,0.485,1.6,2.6,0.631,2.8,3.7,6.5,0.3,0.5,0.6,1.2,7.2,1996-97,0.53,0.13
Brian Shaw,ORL,77.0,24.2,2.5,6.7,0.366,0.8,0.325,1.6,0.391,0.427,1.4,1.8,0.793,0.6,1.9,2.5,4.1,0.9,0.3,2.2,7.2,1996-97,0.48,0.11
Ervin Johnson,DEN,82.0,31.7,3.0,5.7,0.52,0.0,0.0,3.0,0.523,0.52,1.2,1.9,0.615,2.8,8.3,11.1,0.9,0.8,2.8,1.4,7.1,1996-97,0.54,0.22
Bison Dele,CHI,9.0,15.3,2.9,7.0,0.413,0.0,,2.9,0.413,0.413,1.2,1.7,0.733,1.6,2.1,3.7,1.3,0.3,0.6,1.2,7.0,1996-97,0.45,0.79
Tyus Edney,SAC,70.0,19.7,2.1,5.6,0.384,0.1,0.19,2.0,0.407,0.394,2.5,3.1,0.823,0.5,1.1,1.6,3.2,0.9,0.0,1.6,6.9,1996-97,0.5,0.1
Elliot Perry,MIL,82.0,19.5,2.6,5.6,0.474,0.6,0.358,2.0,0.523,0.527,1.0,1.3,0.745,0.3,1.2,1.5,3.0,1.2,0.0,1.4,6.9,1996-97,0.56,0.1
Terry Porter,MIN,82.0,19.1,2.3,5.5,0.416,0.8,0.335,1.5,0.482,0.491,1.5,2.0,0.765,0.4,1.8,2.1,3.6,0.7,0.1,1.6,6.9,1996-97,0.54,0.1
Jerome Kersey,LAL,70.0,25.2,2.8,6.4,0.432,0.2,0.262,2.5,0.461,0.451,1.0,1.7,0.602,1.6,3.6,5.2,1.3,1.7,0.7,1.1,6.8,1996-97,0.48,0.15
Šarūnas Marčiulionis,DEN,17.0,15.0,2.2,5.9,0.376,0.6,0.367,1.6,0.38,0.431,1.7,2.1,0.806,0.7,1.1,1.8,1.5,0.7,0.1,2.4,6.8,1996-97,0.5,0.26
Rex Walters,PHI,59.0,17.6,2.5,5.5,0.455,1.0,0.385,1.5,0.514,0.543,0.8,1.1,0.79,0.4,1.5,1.8,1.9,0.5,0.1,1.0,6.8,1996-97,0.57,0.12
Henry James,ATL,53.0,17.8,2.4,5.8,0.408,1.4,0.42,0.9,0.392,0.533,0.6,0.7,0.833,0.5,1.0,1.5,0.4,0.2,0.0,0.5,6.7,1996-97,0.55,0.09
Lawrence Moten,VAN,67.0,18.1,2.6,6.6,0.388,0.6,0.291,1.9,0.433,0.434,1.0,1.5,0.646,0.6,1.1,1.8,1.9,0.7,0.4,1.2,6.7,1996-97,0.46,0.09
Byron Scott,LAL,79.0,18.2,2.1,4.8,0.43,0.9,0.388,1.1,0.471,0.526,1.6,1.9,0.841,0.3,1.2,1.5,1.3,0.6,0.2,0.7,6.7,1996-97,0.59,0.08
Brooks Thompson,2TM,67.0,15.7,2.4,6.1,0.399,1.4,0.398,1.0,0.401,0.518,0.4,0.6,0.632,0.3,1.2,1.4,2.7,0.8,0.0,1.3,6.6,1996-97,0.52,0.09
Alan Henderson,ATL,30.0,16.7,2.6,5.4,0.475,0.0,,2.6,0.475,0.475,1.5,2.5,0.6,1.6,2.3,3.9,0.8,0.7,0.2,1.0,6.6,1996-97,0.51,0.25
Roy Rogers,VAN,82.0,22.5,3.0,5.9,0.505,0.0,1.0,3.0,0.504,0.506,0.7,1.1,0.574,1.7,3.0,4.7,0.6,0.3,2.0,1.0,6.6,1996-97,0.52,0.12
Michael Smith,SAC,81.0,31.2,2.5,4.6,0.539,0.0,,2.5,0.539,0.539,1.6,3.2,0.496,3.2,6.3,9.5,2.4,1.0,0.7,1.6,6.6,1996-97,0.55,0.18
Anthony Goldwire,2TM,60.0,19.8,2.2,5.5,0.397,1.1,0.418,1.1,0.379,0.494,1.0,1.3,0.782,0.2,1.2,1.4,3.7,0.6,0.0,1.3,6.5,1996-97,0.54,0.12
Žan Tabak,TOR,13.0,16.8,2.5,5.5,0.451,0.0,,2.5,0.451,0.451,1.5,2.2,0.69,1.5,2.2,3.8,1.1,0.5,0.8,1.6,6.5,1996-97,0.5,0.57
Wayman Tisdale,PHO,53.0,14.7,3.0,7.0,0.426,0.0,,3.0,0.426,0.426,0.6,0.9,0.625,0.7,1.6,2.3,0.4,0.2,0.4,0.7,6.5,1996-97,0.44,0.09
Sharone Wright,TOR,60.0,16.8,2.7,6.7,0.4,0.0,0.0,2.7,0.4,0.4,1.1,2.2,0.511,1.3,1.8,3.1,0.5,0.3,0.8,1.6,6.5,1996-97,0.42,0.08
Terry Dehere,LAC,73.0,14.4,2.0,5.2,0.386,0.7,0.325,1.3,0.43,0.454,1.7,2.0,0.824,0.2,1.1,1.3,2.2,0.4,0.0,1.3,6.4,1996-97,0.53,0.08
Duane Ferrell,IND,62.0,18.0,2.6,5.4,0.472,0.3,0.409,2.3,0.481,0.499,0.9,1.5,0.617,0.9,1.4,2.3,1.1,0.6,0.1,0.9,6.4,1996-97,0.53,0.1
Kenny Smith,3TM,48.0,15.9,2.1,5.0,0.423,1.2,0.437,0.9,0.404,0.546,0.8,0.9,0.867,0.1,0.8,0.9,2.4,0.4,0.0,1.5,6.3,1996-97,0.58,0.11
Kenny Smith,DET,9.0,7.1,0.9,2.2,0.4,0.6,0.5,0.3,0.3,0.525,0.2,0.2,1.0,0.0,0.6,0.6,1.1,0.1,0.0,0.3,2.6,1996-97,0.57,0.31
Kenny Smith,ORL,6.0,7.8,1.0,2.2,0.462,0.5,0.6,0.5,0.375,0.577,0.3,0.3,1.0,0.2,0.2,0.3,0.7,0.0,0.0,1.0,2.8,1996-97,0.6,0.27
Kenny Smith,DEN,33.0,19.8,2.6,6.2,0.422,1.5,0.425,1.1,0.419,0.546,1.1,1.2,0.854,0.1,1.0,1.1,3.1,0.5,0.0,1.9,7.9,1996-97,0.59,0.21
Ron Harper,CHI,76.0,22.9,2.3,5.3,0.436,0.9,0.362,1.4,0.5,0.52,0.8,1.1,0.707,0.6,1.9,2.5,2.5,1.1,0.5,0.7,6.3,1996-97,0.54,0.12
Kurt Thomas,MIA,18.0,20.8,2.2,5.8,0.371,0.0,0.0,2.2,0.375,0.371,1.9,2.6,0.761,1.7,4.2,5.9,0.5,0.7,0.5,1.4,6.3,1996-97,0.45,0.46
Buck Williams,NYK,74.0,20.2,2.4,4.4,0.537,0.0,0.0,2.4,0.538,0.537,1.6,2.4,0.642,2.2,3.1,5.4,0.7,0.5,0.5,1.1,6.3,1996-97,0.58,0.13
Willie Burton,ATL,24.0,15.8,1.6,4.8,0.336,0.5,0.283,1.1,0.371,0.392,2.4,2.8,0.838,0.5,1.3,1.7,0.5,0.3,0.1,1.1,6.2,1996-97,0.51,0.17
Tom Hammonds,DEN,81.0,21.7,2.4,4.9,0.48,0.0,0.0,2.4,0.482,0.48,1.5,2.1,0.721,1.7,3.3,5.0,0.8,0.2,0.3,1.1,6.2,1996-97,0.53,0.1
Aaron Williams,2TM,33.0,17.1,2.6,4.5,0.574,0.0,0.0,2.6,0.578,0.574,1.0,1.5,0.673,1.9,2.5,4.3,0.5,0.5,0.9,1.0,6.2,1996-97,0.6,0.27
Darrell Armstrong,ORL,67.0,15.1,2.0,5.1,0.383,0.8,0.304,1.1,0.47,0.462,1.4,1.6,0.868,0.5,0.6,1.1,2.6,0.9,0.1,1.5,6.1,1996-97,0.53,0.09
Chris Carr,MIN,55.0,15.1,2.3,4.9,0.461,0.6,0.352,1.7,0.514,0.518,1.0,1.3,0.767,0.6,1.5,2.1,0.9,0.4,0.2,0.7,6.1,1996-97,0.56,0.11
Bimbo Coles,GSW,51.0,23.2,2.4,6.2,0.389,0.6,0.294,1.8,0.434,0.436,0.7,1.0,0.755,0.8,1.5,2.3,2.9,0.7,0.1,1.2,6.1,1996-97,0.46,0.13
Eric Piatkowski,LAC,65.0,11.5,2.1,4.6,0.45,0.8,0.425,1.3,0.466,0.535,1.1,1.3,0.821,0.8,0.9,1.6,0.8,0.5,0.2,0.7,6.0,1996-97,0.58,0.09
Shandon Anderson,UTA,65.0,16.4,2.3,4.9,0.462,0.4,0.511,1.9,0.454,0.5,1.0,1.5,0.687,0.8,2.0,2.8,0.8,0.4,0.1,1.1,5.9,1996-97,0.53,0.09
Kevin Edwards,NJN,32.0,14.9,2.2,5.7,0.377,0.5,0.349,1.7,0.386,0.418,1.2,1.3,0.86,0.3,1.1,1.3,1.8,0.5,0.1,1.5,5.9,1996-97,0.47,0.14
Melvin Booker,2TM,21.0,20.5,2.2,5.0,0.438,0.6,0.324,1.6,0.5,0.495,0.9,1.0,0.9,0.3,1.0,1.4,2.5,0.1,0.1,1.3,5.8,1996-97,0.53,0.27
Reggie Williams,2TM,13.0,15.4,2.2,5.8,0.382,0.7,0.265,1.5,0.476,0.441,0.7,0.9,0.75,0.4,2.0,2.4,0.8,0.6,0.3,0.9,5.8,1996-97,0.47,0.4
Vitaly Potapenko,CLE,80.0,15.5,2.3,5.3,0.44,0.0,0.5,2.3,0.439,0.441,1.2,1.6,0.736,1.3,1.4,2.7,0.5,0.3,0.4,1.4,5.8,1996-97,0.48,0.06
Theo Ratliff,DET,76.0,17.0,2.4,4.4,0.531,0.0,,2.4,0.531,0.531,1.1,1.5,0.698,1.4,1.9,3.4,0.2,0.4,1.5,0.7,5.8,1996-97,0.57,0.11
Scott Williams,PHI,62.0,21.2,2.6,5.1,0.509,0.0,0.0,2.6,0.513,0.509,0.6,0.9,0.691,2.5,3.9,6.4,0.7,0.7,0.7,0.8,5.8,1996-97,0.53,0.17
Eldridge Recasner,ATL,71.0,17.0,2.1,4.9,0.423,0.8,0.414,1.3,0.429,0.506,0.7,0.8,0.879,0.5,1.1,1.6,1.3,0.5,0.1,0.9,5.7,1996-97,0.54,0.08
Dennis Rodman,CHI,55.0,35.4,2.3,5.2,0.448,0.1,0.263,2.2,0.461,0.456,0.9,1.6,0.568,5.8,10.2,16.1,3.1,0.6,0.3,2.0,5.7,1996-97,0.48,0.37
Vincent Askew,3TM,43.0,19.5,1.9,4.3,0.435,0.2,0.292,1.7,0.457,0.454,1.6,2.0,0.795,0.6,1.7,2.3,2.1,0.4,0.1,1.1,5.6,1996-97,0.54,0.15
Vincent Askew,NJN,1.0,7.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996-97,,0.0
Vincent Askew,IND,41.0,20.0,1.9,4.5,0.432,0.2,0.292,1.8,0.453,0.451,1.7,2.1,0.791,0.6,1.8,2.4,2.2,0.4,0.1,1.0,5.7,1996-97,0.53,0.17
Vincent Askew,DEN,1.0,9.0,2.0,3.0,0.667,0.0,,2.0,0.667,0.667,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1996-97,0.77,1.0
Sam Mack,HOU,52.0,17.4,2.0,5.0,0.401,0.9,0.331,1.1,0.483,0.49,0.7,0.8,0.833,0.4,1.7,2.0,1.1,0.6,0.1,0.8,5.6,1996-97,0.52,0.11
Xavier McDaniel,NJN,62.0,18.9,2.2,5.7,0.389,0.1,0.2,2.1,0.403,0.396,1.0,1.4,0.73,2.0,3.1,5.1,1.0,0.6,0.3,1.1,5.6,1996-97,0.44,0.12
Pooh Richardson,LAC,59.0,18.1,2.2,5.8,0.381,0.7,0.328,1.5,0.412,0.442,0.4,0.7,0.605,0.4,1.2,1.7,2.9,0.9,0.1,1.1,5.6,1996-97,0.46,0.11
Haywoode Workman,IND,4.0,20.3,2.8,5.0,0.55,0.0,0.0,2.8,0.647,0.55,0.0,0.3,0.0,1.0,0.8,1.8,2.8,0.8,0.0,1.3,5.5,1996-97,0.54,1.77
Tony Delk,CHH,61.0,14.2,2.0,4.2,0.465,0.9,0.464,1.1,0.465,0.566,0.7,0.8,0.824,0.5,1.1,1.6,1.6,0.6,0.1,1.1,5.4,1996-97,0.59,0.1
Lucious Harris,PHI,54.0,15.1,2.1,5.4,0.381,0.7,0.364,1.4,0.39,0.442,0.6,0.9,0.702,0.5,0.8,1.3,0.9,0.8,0.1,0.6,5.4,1996-97,0.47,0.08
Andrew DeClercq,GSW,71.0,15.0,2.0,3.8,0.52,0.0,,2.0,0.52,0.52,1.3,2.1,0.603,1.7,2.5,4.2,0.5,0.5,0.4,1.1,5.3,1996-97,0.56,0.1
Andrew Lang,MIL,52.0,23.0,2.2,4.8,0.464,0.0,,2.2,0.464,0.464,0.8,1.2,0.721,1.8,3.5,5.3,0.5,0.5,0.9,0.8,5.3,1996-97,0.5,0.17
Aaron McKie,2TM,83.0,19.6,1.8,4.4,0.411,0.5,0.398,1.3,0.416,0.467,1.1,1.3,0.836,0.5,2.2,2.7,1.9,0.9,0.3,1.1,5.2,1996-97,0.52,0.09
Scott Burrell,2TM,57.0,16.5,1.7,4.8,0.362,0.7,0.353,1.0,0.368,0.437,1.0,1.3,0.75,0.9,1.9,2.8,1.3,0.5,0.3,0.9,5.2,1996-97,0.48,0.1
Charlie Ward,NYK,79.0,22.3,1.7,4.3,0.395,0.6,0.312,1.1,0.464,0.466,1.2,1.6,0.76,0.6,2.2,2.8,4.1,1.1,0.2,1.9,5.2,1996-97,0.52,0.11
Chris Whitney,WSB,82.0,13.6,1.7,4.0,0.421,0.7,0.356,1.0,0.485,0.509,1.1,1.4,0.832,0.2,1.1,1.3,2.2,0.6,0.0,0.8,5.2,1996-97,0.56,0.07
Erick Dampier,IND,72.0,14.6,1.8,4.7,0.39,0.0,1.0,1.8,0.388,0.391,1.5,2.3,0.637,1.3,2.8,4.1,0.6,0.3,1.0,1.2,5.1,1996-97,0.45,0.09
Lee Mayberry,VAN,80.0,24.4,1.9,4.6,0.403,1.0,0.376,0.8,0.443,0.515,0.4,0.6,0.63,0.4,1.3,1.7,4.1,0.8,0.1,1.1,5.1,1996-97,0.52,0.1
Felton Spencer,2TM,73.0,21.3,1.9,3.9,0.489,0.0,,1.9,0.489,0.489,1.3,2.2,0.584,2.2,3.5,5.7,0.3,0.5,0.7,1.2,5.1,1996-97,0.52,0.11
Emanual Davis,HOU,13.0,17.7,1.8,4.2,0.444,0.9,0.444,0.9,0.444,0.556,0.4,0.6,0.625,0.2,1.5,1.7,2.0,0.7,0.2,1.3,5.0,1996-97,0.56,0.44
Hubert Davis,TOR,36.0,17.3,2.1,5.1,0.402,0.4,0.229,1.6,0.509,0.446,0.5,0.6,0.739,0.3,0.8,1.1,0.9,0.3,0.1,0.6,5.0,1996-97,0.47,0.1
Kevin Gamble,SAC,62.0,15.4,2.0,4.6,0.43,0.9,0.482,1.1,0.397,0.524,0.1,0.2,0.7,0.2,1.5,1.7,1.2,0.3,0.3,0.4,5.0,1996-97,0.53,0.09
Jaren Jackson,WSB,75.0,15.1,1.8,4.4,0.407,0.7,0.335,1.1,0.474,0.488,0.7,0.9,0.768,0.4,1.3,1.8,0.9,0.6,0.2,0.8,5.0,1996-97,0.52,0.07
Grant Long,DET,65.0,17.9,1.9,4.2,0.447,0.3,0.362,1.6,0.465,0.478,1.0,1.3,0.75,1.4,2.1,3.4,0.6,0.7,0.1,0.7,5.0,1996-97,0.52,0.1
Jeff McInnis,DEN,13.0,9.0,1.8,3.8,0.469,0.9,0.462,0.8,0.478,0.592,0.5,0.8,0.7,0.2,0.3,0.5,1.4,0.2,0.1,1.0,5.0,1996-97,0.6,0.3
Brent Price,HOU,25.0,15.6,1.8,4.2,0.419,0.7,0.321,1.1,0.519,0.5,0.8,0.8,1.0,0.4,0.8,1.2,2.6,0.7,0.0,1.3,5.0,1996-97,0.55,0.23
Tony Smith,CHH,69.0,18.7,2.0,4.9,0.409,0.5,0.323,1.5,0.445,0.457,0.6,0.9,0.644,0.6,0.8,1.4,2.2,0.7,0.3,1.1,5.0,1996-97,0.47,0.08
Samaki Walker,DAL,43.0,14.0,1.9,4.3,0.444,0.0,0.0,1.9,0.446,0.444,1.1,1.7,0.649,1.1,2.3,3.4,0.4,0.3,0.5,0.9,5.0,1996-97,0.5,0.13
Loren Meyer,2TM,54.0,13.1,2.0,4.5,0.443,0.1,0.571,1.9,0.439,0.451,0.9,1.2,0.719,1.0,1.7,2.7,0.4,0.2,0.3,1.1,4.9,1996-97,0.49,0.09
Keith Askins,MIA,78.0,22.7,1.8,4.1,0.433,0.9,0.401,0.9,0.469,0.541,0.5,0.7,0.672,1.1,2.4,3.5,1.0,0.7,0.2,0.8,4.9,1996-97,0.56,0.09
Jon Barry,ATL,58.0,16.6,1.7,4.2,0.407,0.8,0.387,0.9,0.426,0.504,0.6,0.8,0.804,0.4,1.3,1.7,2.0,0.9,0.1,1.0,4.9,1996-97,0.54,0.1
Oliver Miller,2TM,61.0,18.9,2.0,3.9,0.517,0.0,0.0,2.0,0.521,0.517,0.8,1.3,0.608,1.7,3.3,5.0,1.4,0.8,1.0,1.5,4.8,1996-97,0.54,0.15
Frank Brickowski,BOS,17.0,15.0,1.9,4.3,0.438,0.4,0.35,1.5,0.472,0.486,0.6,0.8,0.714,0.4,1.6,2.0,0.9,0.3,0.2,1.1,4.8,1996-97,0.52,0.26
John Crotty,MIA,48.0,13.7,1.6,3.2,0.513,0.4,0.408,1.2,0.562,0.578,1.1,1.3,0.844,0.3,0.7,1.0,2.1,0.4,0.0,0.9,4.8,1996-97,0.64,0.12
Othella Harrington,HOU,57.0,15.1,2.0,3.6,0.549,0.0,0.0,2.0,0.557,0.549,0.9,1.4,0.605,1.3,2.2,3.5,0.3,0.2,0.4,1.0,4.8,1996-97,0.57,0.11
Fred Hoiberg,IND,47.0,12.2,1.4,3.3,0.429,0.6,0.414,0.8,0.442,0.522,1.3,1.6,0.792,0.3,1.4,1.7,0.9,0.6,0.1,0.5,4.8,1996-97,0.6,0.11
Travis Knight,LAL,71.0,16.3,2.0,3.9,0.509,0.0,,2.0,0.509,0.509,0.9,1.4,0.62,1.8,2.7,4.5,0.5,0.4,0.8,0.7,4.8,1996-97,0.53,0.11
John Wallace,NYK,68.0,11.6,1.8,3.5,0.517,0.0,0.5,1.8,0.517,0.521,1.2,1.6,0.718,0.8,1.5,2.3,0.5,0.3,0.4,1.1,4.8,1996-97,0.57,0.07
Stacey Augmon,2TM,60.0,15.7,1.8,3.7,0.477,0.0,,1.8,0.477,0.477,1.2,1.6,0.711,0.8,1.5,2.3,0.9,0.7,0.3,1.1,4.7,1996-97,0.53,0.09
Randy Brown,CHI,72.0,14.7,1.9,4.6,0.42,0.1,0.182,1.9,0.437,0.426,0.8,1.2,0.679,0.5,1.1,1.5,1.8,1.1,0.2,0.8,4.7,1996-97,0.46,0.08
Nate McMillan,SEA,37.0,21.6,1.6,4.0,0.409,0.8,0.333,0.9,0.508,0.503,0.5,0.8,0.655,0.4,2.8,3.2,3.8,1.6,0.2,0.9,4.6,1996-97,0.53,0.26
Chris Robinson,VAN,41.0,16.6,1.7,4.4,0.379,0.8,0.382,0.9,0.376,0.473,0.4,0.6,0.615,0.6,1.2,1.7,1.6,0.7,0.2,0.8,4.6,1996-97,0.49,0.12
Charles Smith,SAS,19.0,17.3,1.8,4.4,0.405,0.0,0.0,1.8,0.41,0.405,1.1,1.4,0.769,0.9,2.5,3.4,0.7,0.7,1.2,1.2,4.6,1996-97,0.46,0.34
Bill Wennington,CHI,61.0,12.8,1.9,3.9,0.498,0.0,0.0,1.9,0.502,0.498,0.7,0.9,0.83,0.8,1.4,2.1,0.7,0.2,0.2,0.5,4.6,1996-97,0.54,0.08
Lloyd Daniels,2TM,22.0,14.1,1.6,5.4,0.303,1.0,0.3,0.7,0.306,0.391,0.2,0.3,0.833,0.9,1.1,2.0,1.2,0.5,0.1,0.6,4.5,1996-97,0.41,0.17
