Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
Elliot Perry,MEM,2.0,24.0,2.5,5.0,0.5,0.0,,2.5,0.5,0.5,0.5,1.0,0.5,0.0,2.0,2.0,3.5,1.5,0.0,3.5,5.5,2001-02,0,0.51,3.0
Terry Porter,SAS,72.0,18.0,1.9,4.5,0.424,0.8,0.415,1.1,0.43,0.516,0.9,1.2,0.819,0.2,2.1,2.3,2.8,0.6,0.2,1.2,5.5,2001-02,0,0.55,0.1
A.J. Guyton,CHI,45.0,13.5,2.0,5.4,0.361,1.0,0.374,0.9,0.347,0.455,0.5,0.6,0.815,0.3,0.7,1.0,1.8,0.2,0.2,0.8,5.4,2001-02,0,0.48,0.1
Jahidi White,WAS,71.0,19.0,2.1,3.9,0.538,0.0,,2.1,0.538,0.538,1.2,2.2,0.539,2.2,4.0,6.3,0.2,0.4,1.1,0.9,5.4,2001-02,0,0.55,0.14
Jerome James,SEA,56.0,16.9,2.4,4.9,0.491,0.0,,2.4,0.491,0.491,0.5,1.1,0.5,1.6,2.6,4.1,0.4,0.4,1.5,1.3,5.3,2001-02,0,0.49,0.13
Kenny Satterfield,DEN,36.0,15.6,2.0,5.5,0.367,0.2,0.259,1.8,0.384,0.384,1.0,1.3,0.783,0.5,1.0,1.4,3.0,0.9,0.0,1.5,5.3,2001-02,0,0.44,0.15
Will Solomon,MEM,62.0,14.1,1.8,5.3,0.341,0.7,0.284,1.1,0.396,0.411,0.8,1.2,0.671,0.2,0.9,1.1,1.5,0.6,0.1,1.0,5.2,2001-02,0,0.45,0.06
Charlie Ward,NYK,63.0,16.8,1.8,4.8,0.373,0.8,0.323,1.0,0.432,0.46,0.7,0.9,0.81,0.2,1.8,2.0,3.2,1.1,0.2,1.2,5.2,2001-02,0,0.5,0.12
Mengke Bateer,DEN,27.0,15.1,2.0,4.9,0.402,0.1,0.333,1.8,0.408,0.417,1.1,1.4,0.784,1.2,2.4,3.6,0.8,0.4,0.2,1.2,5.1,2001-02,0,0.46,0.21
Brendan Haywood,WAS,62.0,20.4,1.8,3.6,0.493,0.0,,1.8,0.493,0.493,1.6,2.6,0.606,2.3,2.9,5.2,0.5,0.3,1.5,0.8,5.1,2001-02,0,0.54,0.15
Damon Jones,DET,67.0,16.2,1.7,4.2,0.401,1.0,0.371,0.7,0.459,0.523,0.6,0.9,0.729,0.2,1.3,1.5,2.1,0.3,0.0,0.9,5.1,2001-02,0,0.55,0.08
Shandon Anderson,NYK,82.0,19.5,1.8,4.5,0.399,0.5,0.277,1.3,0.474,0.452,0.9,1.3,0.692,0.7,2.3,3.0,0.9,0.6,0.2,1.2,5.0,2001-02,0,0.49,0.07
Eddie Gill,MEM,23.0,16.7,1.7,4.0,0.424,0.3,0.318,1.4,0.457,0.462,1.3,1.7,0.795,0.3,0.9,1.2,2.1,0.5,0.1,1.5,5.0,2001-02,0,0.53,0.2
Ratko Varda,DET,1.0,6.0,2.0,3.0,0.667,0.0,,2.0,0.667,0.667,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2001-02,0,0.73,4.0
Jake Voskuhl,PHO,59.0,15.3,1.8,3.3,0.554,0.0,,1.8,0.554,0.554,1.4,1.8,0.752,1.7,2.5,4.2,0.3,0.2,0.4,0.8,5.0,2001-02,0,0.61,0.13
John Wallace,PHO,46.0,10.7,2.0,4.7,0.435,0.1,0.385,1.9,0.438,0.446,0.9,1.0,0.87,0.6,1.3,1.8,0.6,0.2,0.2,0.6,5.0,2001-02,0,0.49,0.1
Ryan Bowen,DEN,75.0,22.5,2.0,4.1,0.479,0.0,0.083,1.9,0.495,0.48,0.9,1.2,0.75,1.8,2.2,4.0,0.7,1.0,0.5,0.5,4.9,2001-02,0,0.53,0.11
DeShawn Stevenson,UTA,67.0,16.9,2.1,5.5,0.385,0.0,0.08,2.1,0.408,0.388,0.6,0.8,0.698,0.7,1.3,2.0,1.7,0.4,0.4,1.0,4.9,2001-02,0,0.42,0.07
Scott Williams,DEN,41.0,18.0,2.1,5.3,0.396,0.0,0.0,2.1,0.4,0.396,0.7,1.0,0.732,2.0,3.1,5.1,0.3,0.4,0.8,0.9,4.9,2001-02,0,0.43,0.17
Marc Jackson,2TM,39.0,12.7,1.5,4.2,0.366,0.0,0.0,1.5,0.368,0.366,1.7,2.1,0.825,1.2,2.1,3.3,0.4,0.3,0.2,0.8,4.8,2001-02,0,0.47,0.13
Adonal Foyle,GSW,79.0,18.8,2.2,4.9,0.444,0.0,,2.2,0.444,0.444,0.5,1.2,0.398,1.9,3.0,4.9,0.5,0.5,2.1,1.0,4.8,2001-02,0,0.44,0.11
Trajan Langdon,CLE,44.0,10.8,1.6,4.0,0.398,0.6,0.365,1.0,0.422,0.474,1.0,1.0,0.913,0.3,1.0,1.3,1.4,0.3,0.1,0.9,4.8,2001-02,0,0.54,0.1
Hanno Möttölä,ATL,82.0,16.7,2.1,4.7,0.44,0.0,0.077,2.0,0.453,0.441,0.7,0.9,0.75,1.0,2.3,3.3,0.6,0.2,0.2,0.9,4.8,2001-02,0,0.47,0.07
Lawrence Funderburke,SAC,56.0,12.9,2.1,4.4,0.469,0.0,0.0,2.1,0.475,0.469,0.6,1.0,0.607,1.4,2.2,3.5,0.6,0.2,0.3,0.6,4.7,2001-02,0,0.49,0.11
Stanislav Medvedenko,LAL,71.0,10.3,2.0,4.3,0.477,0.0,0.0,2.0,0.483,0.477,0.6,0.9,0.661,1.2,1.0,2.2,0.6,0.4,0.2,0.6,4.7,2001-02,0,0.5,0.07
Stacey Augmon,CHH,77.0,17.1,1.8,4.3,0.427,0.0,0.0,1.8,0.431,0.427,1.0,1.3,0.762,0.8,2.2,2.9,1.3,0.7,0.2,0.7,4.6,2001-02,0,0.47,0.08
Michael Doleac,CLE,42.0,16.8,1.9,4.5,0.417,0.0,,1.9,0.417,0.417,0.9,1.1,0.826,1.1,2.9,4.0,0.6,0.4,0.3,0.9,4.6,2001-02,0,0.46,0.15
Danny Ferry,SAS,50.0,16.0,1.5,3.5,0.429,0.9,0.434,0.7,0.423,0.551,0.7,0.7,0.944,0.3,1.5,1.8,1.0,0.3,0.2,0.4,4.6,2001-02,0,0.6,0.11
Dan Majerle,PHO,65.0,18.2,1.5,4.4,0.343,1.2,0.336,0.3,0.37,0.479,0.4,0.6,0.59,0.4,2.3,2.7,1.4,0.7,0.2,0.5,4.6,2001-02,0,0.49,0.09
Sean Marks,MIA,21.0,15.2,1.8,4.2,0.432,0.0,,1.8,0.432,0.432,1.0,1.6,0.588,0.9,2.7,3.6,0.4,0.2,0.5,0.9,4.6,2001-02,0,0.47,0.26
Vitaly Potapenko,BOS,79.0,17.0,1.7,3.8,0.455,0.0,,1.7,0.455,0.455,1.1,1.5,0.742,2.1,2.3,4.4,0.4,0.5,0.2,0.8,4.6,2001-02,0,0.52,0.09
Bo Outlaw,2TM,83.0,23.2,2.0,3.6,0.555,0.0,0.5,2.0,0.556,0.557,0.5,1.2,0.422,1.8,2.6,4.4,1.5,0.8,1.1,1.2,4.5,2001-02,0,0.55,0.11
Kwame Brown,WAS,57.0,14.3,1.6,4.3,0.387,0.0,0.0,1.6,0.388,0.387,1.2,1.7,0.707,1.1,2.4,3.5,0.8,0.3,0.5,0.8,4.5,2001-02,0,0.45,0.1
Jason Collins,NJN,77.0,18.3,1.5,3.6,0.421,0.0,0.5,1.5,0.42,0.423,1.5,2.1,0.701,1.7,2.2,3.9,1.1,0.4,0.6,0.9,4.5,2001-02,0,0.5,0.09
Art Long,SEA,63.0,15.7,1.9,3.9,0.492,0.0,,1.9,0.492,0.492,0.7,1.3,0.529,1.7,2.3,4.0,0.7,0.3,0.4,1.0,4.5,2001-02,0,0.5,0.1
Mark Strickland,ATL,46.0,14.2,2.0,4.4,0.446,0.0,0.25,2.0,0.45,0.449,0.5,1.0,0.568,0.9,2.0,2.8,0.4,0.4,0.4,0.6,4.5,2001-02,0,0.46,0.11
Howard Eisley,NYK,39.0,15.6,1.5,4.5,0.337,0.4,0.241,1.2,0.385,0.377,1.0,1.3,0.796,0.2,1.0,1.3,2.6,0.6,0.1,1.4,4.4,2001-02,0,0.43,0.11
Fred Hoiberg,CHI,79.0,17.8,1.5,3.7,0.416,0.3,0.261,1.2,0.487,0.457,1.0,1.2,0.84,0.2,2.4,2.7,1.7,0.8,0.1,0.4,4.4,2001-02,0,0.52,0.09
John Starks,UTA,66.0,14.1,1.7,4.7,0.368,0.4,0.305,1.3,0.395,0.415,0.5,0.6,0.805,0.2,0.8,1.0,1.1,0.5,0.0,0.8,4.4,2001-02,0,0.44,0.05
Shammond Williams,SEA,50.0,12.1,1.6,3.9,0.42,0.6,0.373,1.1,0.449,0.492,0.6,0.8,0.795,0.3,0.9,1.3,1.7,0.4,0.0,0.7,4.4,2001-02,0,0.52,0.09
Malik Allen,MIA,12.0,13.4,1.8,4.3,0.431,0.0,0.0,1.8,0.44,0.431,0.7,0.8,0.8,1.3,1.9,3.2,0.4,0.3,0.7,0.2,4.3,2001-02,0,0.46,0.51
Jason Caffey,MIL,23.0,12.3,1.6,3.1,0.5,0.0,0.0,1.6,0.507,0.5,1.2,1.9,0.628,1.0,1.1,2.2,0.5,0.2,0.2,0.8,4.3,2001-02,0,0.55,0.19
Anthony Carter,MIA,46.0,22.8,1.9,5.7,0.342,0.0,0.053,1.9,0.365,0.344,0.4,0.8,0.528,0.4,2.1,2.5,4.7,1.1,0.1,1.6,4.3,2001-02,0,0.36,0.15
Darvin Ham,MIL,70.0,17.3,1.7,3.0,0.569,0.0,0.143,1.7,0.583,0.571,0.9,1.8,0.504,1.3,1.6,2.9,1.0,0.4,0.5,1.2,4.3,2001-02,0,0.57,0.08
Jaren Jackson,ORL,9.0,16.0,1.7,4.1,0.405,0.8,0.35,0.9,0.471,0.5,0.2,0.4,0.5,0.1,1.8,1.9,0.9,0.6,0.0,0.9,4.3,2001-02,0,0.5,0.47
Vladimir Stepania,MIA,67.0,13.2,1.7,3.7,0.47,0.0,0.5,1.7,0.47,0.472,0.7,1.6,0.481,1.5,2.5,4.0,0.2,0.4,0.7,0.8,4.3,2001-02,0,0.49,0.09
Etan Thomas,WAS,47.0,13.1,1.7,3.2,0.536,0.0,,1.7,0.536,0.536,0.9,1.6,0.554,1.2,2.7,3.9,0.1,0.4,0.7,0.6,4.3,2001-02,0,0.55,0.14
Jason Collier,HOU,25.0,14.6,1.6,3.8,0.432,0.0,0.0,1.6,0.436,0.432,1.0,1.3,0.75,1.2,2.0,3.3,0.4,0.2,0.2,0.5,4.2,2001-02,0,0.48,0.21
Johnny Newman,DAL,47.0,15.4,1.4,3.1,0.453,0.5,0.386,1.0,0.495,0.527,0.9,1.2,0.724,0.2,0.9,1.0,0.3,0.6,0.1,0.4,4.2,2001-02,0,0.58,0.08
Bryant Stith,CLE,50.0,13.3,1.4,3.8,0.372,0.5,0.353,0.9,0.383,0.436,0.9,1.0,0.846,0.4,1.3,1.7,0.8,0.6,0.1,0.6,4.2,2001-02,0,0.5,0.09
Earl Boykins,LAC,68.0,11.2,1.6,4.0,0.4,0.2,0.31,1.4,0.416,0.424,0.7,0.9,0.77,0.4,0.4,0.8,2.1,0.3,0.0,0.6,4.1,2001-02,0,0.47,0.06
Shawn Bradley,DAL,53.0,14.3,1.5,3.1,0.479,0.0,0.0,1.5,0.481,0.479,1.1,1.2,0.922,1.0,2.3,3.3,0.4,0.5,1.2,0.5,4.1,2001-02,0,0.57,0.14
Chris Childs,TOR,69.0,22.8,1.4,4.3,0.328,0.5,0.275,0.9,0.364,0.383,0.8,1.0,0.817,0.3,2.0,2.2,5.1,0.8,0.1,1.8,4.1,2001-02,0,0.43,0.11
Keyon Dooling,LAC,14.0,11.1,1.6,4.1,0.386,0.3,0.286,1.3,0.419,0.421,0.7,0.9,0.833,0.0,0.2,0.2,0.9,0.3,0.2,0.7,4.1,2001-02,0,0.46,0.16
Steve Kerr,POR,65.0,11.9,1.6,3.3,0.47,0.4,0.394,1.2,0.503,0.53,0.6,0.6,0.975,0.1,0.8,0.9,1.0,0.2,0.0,0.4,4.1,2001-02,0,0.58,0.06
Mitch Richmond,LAL,64.0,11.1,1.6,3.9,0.405,0.3,0.29,1.3,0.443,0.441,0.7,0.7,0.955,0.2,1.3,1.5,0.9,0.3,0.1,0.6,4.1,2001-02,0,0.49,0.06
Nick Anderson,MEM,15.0,14.6,1.4,5.1,0.276,0.9,0.271,0.5,0.286,0.362,0.3,0.6,0.556,0.1,2.1,2.2,0.9,0.4,0.4,0.9,4.0,2001-02,0,0.37,0.2
Michael Curry,DET,82.0,23.3,1.5,3.4,0.453,0.1,0.269,1.4,0.472,0.466,0.9,1.1,0.791,0.2,1.9,2.0,1.5,0.6,0.1,0.7,4.0,2001-02,0,0.51,0.07
Quincy Lewis,UTA,36.0,13.6,1.8,4.0,0.448,0.1,0.167,1.7,0.488,0.458,0.4,0.6,0.65,0.3,0.9,1.2,1.0,0.6,0.3,0.9,4.0,2001-02,0,0.47,0.11
Danny Manning,DAL,41.0,13.5,1.7,3.6,0.477,0.0,0.143,1.7,0.493,0.48,0.5,0.8,0.667,0.6,2.0,2.6,0.7,0.5,0.5,0.6,4.0,2001-02,0,0.51,0.13
Mamadou N'Diaye,TOR,5.0,9.2,1.2,2.0,0.6,0.0,,1.2,0.6,0.6,1.6,2.0,0.8,1.2,1.0,2.2,0.0,0.0,0.4,0.2,4.0,2001-02,0,0.69,1.04
Lavor Postell,NYK,23.0,7.8,1.2,3.7,0.333,0.3,0.231,1.0,0.379,0.369,1.3,1.8,0.756,0.1,0.6,0.7,0.2,0.3,0.0,0.5,4.0,2001-02,0,0.45,0.07
Antonis Fotsis,MEM,28.0,11.4,1.5,3.7,0.404,0.3,0.304,1.3,0.432,0.438,0.6,0.7,0.85,0.9,1.3,2.2,0.4,0.3,0.4,0.8,3.9,2001-02,0,0.49,0.15
Stephen Jackson,SAS,23.0,9.9,1.5,4.0,0.374,0.4,0.25,1.1,0.455,0.423,0.5,0.7,0.706,0.1,1.0,1.1,0.5,0.7,0.1,1.0,3.9,2001-02,0,0.45,0.11
Robert Pack,MIN,16.0,15.8,1.6,4.3,0.368,0.1,0.25,1.5,0.375,0.375,0.7,0.9,0.733,0.4,1.0,1.4,3.1,0.8,0.0,1.3,3.9,2001-02,0,0.42,0.31
Shawnelle Scott,DEN,21.0,12.0,1.8,3.6,0.493,0.0,,1.8,0.493,0.493,0.4,1.0,0.4,2.5,2.4,4.9,0.4,0.1,0.3,0.7,3.9,2001-02,0,0.48,0.31
Joe Crispin,2TM,21.0,7.4,1.2,3.2,0.382,0.7,0.385,0.5,0.379,0.493,0.6,0.6,0.923,0.1,0.4,0.5,1.2,0.2,0.0,0.5,3.8,2001-02,0,0.55,0.15
George Lynch,CHH,45.0,19.8,1.6,4.4,0.369,0.0,0.167,1.6,0.375,0.371,0.6,0.9,0.625,1.6,2.6,4.1,1.2,0.9,0.3,0.9,3.8,2001-02,0,0.4,0.14
Walter McCarty,BOS,56.0,12.8,1.4,3.2,0.444,0.7,0.394,0.7,0.506,0.553,0.2,0.3,0.684,0.6,1.7,2.3,0.7,0.3,0.1,0.4,3.8,2001-02,0,0.57,0.09
Terence Morris,HOU,68.0,16.3,1.6,4.3,0.384,0.2,0.192,1.4,0.455,0.41,0.3,0.4,0.643,1.1,2.0,3.1,0.9,0.3,0.4,0.7,3.8,2001-02,0,0.42,0.07
Charles Oakley,CHI,57.0,24.3,1.7,4.6,0.369,0.0,0.167,1.7,0.374,0.371,0.4,0.5,0.75,1.3,4.8,6.0,2.0,0.9,0.2,1.5,3.8,2001-02,0,0.39,0.15
Dalibor Bagarić,CHI,50.0,12.8,1.4,3.6,0.404,0.0,0.0,1.4,0.407,0.404,0.8,1.4,0.586,1.1,2.1,3.2,0.5,0.3,0.5,0.9,3.7,2001-02,0,0.44,0.09
Bobby Simmons,WAS,30.0,11.4,1.4,3.2,0.453,0.1,0.286,1.3,0.481,0.474,0.7,1.0,0.733,0.8,0.9,1.7,0.6,0.4,0.2,0.5,3.7,2001-02,0,0.51,0.13
Robert Traylor,CHH,61.0,11.1,1.4,3.3,0.426,0.0,1.0,1.4,0.424,0.429,0.9,1.4,0.631,1.1,2.0,3.1,0.6,0.4,0.6,0.7,3.7,2001-02,0,0.47,0.09
Isaac Austin,MEM,21.0,14.6,1.7,4.4,0.391,0.0,0.0,1.7,0.404,0.391,0.2,0.2,1.0,0.5,2.9,3.4,0.6,0.4,0.2,0.5,3.6,2001-02,0,0.4,0.24
Corie Blount,PHI,72.0,19.8,1.6,3.5,0.458,0.0,0.0,1.6,0.46,0.458,0.4,0.6,0.644,2.1,3.0,5.1,0.6,0.7,0.4,0.7,3.6,2001-02,0,0.48,0.11
Steven Hunter,ORL,53.0,9.7,1.3,2.8,0.456,0.0,,1.3,0.456,0.456,1.0,1.8,0.585,0.8,1.1,1.8,0.1,0.1,0.8,0.3,3.6,2001-02,0,0.5,0.07
Earl Watson,SEA,64.0,15.1,1.5,3.3,0.453,0.3,0.364,1.3,0.476,0.491,0.4,0.6,0.639,0.5,0.8,1.3,2.0,0.9,0.1,0.8,3.6,2001-02,0,0.51,0.08
Rafer Alston,MIL,50.0,12.0,1.3,3.8,0.346,0.5,0.38,0.8,0.325,0.416,0.4,0.6,0.621,0.2,1.2,1.4,2.9,0.6,0.0,0.8,3.5,2001-02,0,0.43,0.1
Rodney White,DET,16.0,8.1,1.3,3.8,0.35,0.1,0.222,1.2,0.373,0.367,0.8,0.9,0.857,0.1,1.0,1.1,0.8,0.6,0.1,0.9,3.5,2001-02,0,0.42,0.16
Raja Bell,PHI,74.0,12.0,1.4,3.2,0.429,0.2,0.273,1.2,0.464,0.454,0.5,0.6,0.75,0.4,1.1,1.5,1.0,0.3,0.1,0.6,3.4,2001-02,0,0.49,0.05
Mookie Blaylock,GSW,35.0,17.1,1.4,4.2,0.342,0.4,0.357,1.0,0.337,0.394,0.1,0.2,0.5,0.2,1.3,1.5,3.3,0.7,0.1,1.1,3.4,2001-02,0,0.4,0.14
Matt Bullard,CHH,31.0,11.3,1.3,3.7,0.339,0.5,0.281,0.7,0.397,0.409,0.4,0.4,0.917,0.3,1.2,1.5,0.5,0.1,0.1,0.4,3.4,2001-02,0,0.44,0.09
Bryce Drew,CHH,61.0,12.7,1.3,3.0,0.429,0.5,0.425,0.8,0.431,0.514,0.4,0.5,0.793,0.2,1.0,1.2,1.7,0.5,0.0,0.5,3.4,2001-02,0,0.53,0.07
Tremaine Fowlkes,LAC,22.0,15.6,1.1,2.9,0.391,0.0,,1.1,0.391,0.391,1.1,1.4,0.774,1.5,1.5,2.9,0.8,0.5,0.0,0.6,3.4,2001-02,0,0.48,0.22
Brian Skinner,CLE,65.0,17.0,1.4,2.5,0.543,0.0,,1.4,0.543,0.543,0.7,1.2,0.608,1.4,2.9,4.3,0.3,0.4,0.9,0.6,3.4,2001-02,0,0.56,0.11
Milt Palacio,2TM,69.0,11.4,1.2,3.1,0.383,0.2,0.317,1.0,0.399,0.414,0.8,1.1,0.73,0.2,0.9,1.1,1.2,0.4,0.1,0.6,3.3,2001-02,0,0.46,0.05
Ira Bowman,PHI,3.0,9.7,1.7,2.3,0.714,0.0,0.0,1.7,0.833,0.714,0.0,0.0,,0.0,0.3,0.3,0.3,0.7,0.0,0.0,3.3,2001-02,0,0.72,1.33
Vonteego Cummings,PHI,58.0,8.6,1.3,3.2,0.417,0.2,0.261,1.1,0.468,0.449,0.4,0.6,0.75,0.2,0.7,0.9,1.0,0.3,0.1,0.6,3.3,2001-02,0,0.48,0.05
Sam Mack,MIA,12.0,13.3,1.2,4.1,0.286,0.6,0.25,0.6,0.333,0.357,0.4,0.6,0.714,0.2,1.0,1.2,0.3,0.4,0.1,0.6,3.3,2001-02,0,0.38,0.13
Sam Mitchell,MIN,74.0,9.8,1.3,3.1,0.432,0.1,0.286,1.2,0.458,0.454,0.5,0.7,0.776,0.2,0.9,1.1,0.6,0.2,0.1,0.4,3.3,2001-02,0,0.48,0.04
Greg Ostertag,UTA,74.0,15.0,1.2,2.7,0.453,0.0,,1.2,0.453,0.453,0.9,1.8,0.485,1.7,2.5,4.2,0.7,0.2,1.5,0.7,3.3,2001-02,0,0.47,0.09
Don Reid,ORL,68.0,10.5,1.3,2.8,0.474,0.0,,1.3,0.474,0.474,0.6,1.0,0.647,1.0,1.6,2.6,0.4,0.3,0.6,0.8,3.3,2001-02,0,0.51,0.07
Jabari Smith,2TM,23.0,7.9,1.1,2.7,0.413,0.0,0.0,1.1,0.433,0.413,0.9,1.4,0.656,0.3,0.9,1.2,0.5,0.3,0.3,0.2,3.2,2001-02,0,0.48,0.14
Derrick Dial,2TM,32.0,9.3,1.3,3.8,0.342,0.0,0.091,1.3,0.367,0.346,0.6,0.8,0.75,0.4,1.3,1.8,1.1,0.3,0.1,0.5,3.2,2001-02,0,0.39,0.1
John Amaechi,UTA,54.0,10.9,1.0,3.1,0.325,0.0,,1.0,0.325,0.325,1.2,1.9,0.638,1.0,1.1,2.0,0.5,0.1,0.2,1.0,3.2,2001-02,0,0.41,0.04
Bimbo Coles,CLE,47.0,14.7,1.2,3.1,0.384,0.1,0.2,1.1,0.413,0.397,0.7,0.8,0.892,0.3,0.9,1.2,2.3,0.3,0.1,0.7,3.2,2001-02,0,0.46,0.09
Randy Livingston,SEA,13.0,13.5,1.2,4.2,0.278,0.1,0.125,1.1,0.304,0.287,0.8,0.8,0.909,0.7,1.2,1.9,2.0,0.7,0.2,0.2,3.2,2001-02,0,0.35,0.37
Gerald Wallace,SAC,54.0,8.0,1.4,3.2,0.429,0.0,0.0,1.4,0.446,0.429,0.4,0.9,0.5,0.9,0.7,1.6,0.5,0.4,0.1,0.4,3.2,2001-02,0,0.44,0.06
Erick Barkley,POR,19.0,12.0,1.3,3.6,0.353,0.1,0.143,1.2,0.377,0.36,0.5,0.5,0.9,0.3,0.7,0.9,1.8,0.9,0.1,0.6,3.1,2001-02,0,0.41,0.21
Cal Bowdler,ATL,52.0,11.3,1.2,3.3,0.351,0.0,0.2,1.2,0.355,0.353,0.8,0.9,0.83,0.7,1.4,2.1,0.2,0.3,0.3,0.2,3.1,2001-02,0,0.42,0.07
Tierre Brown,HOU,40.0,10.1,1.2,2.9,0.426,0.1,0.333,1.1,0.437,0.443,0.5,0.7,0.75,0.3,0.8,1.1,1.8,0.5,0.1,1.0,3.1,2001-02,0,0.48,0.09
Alton Ford,PHO,53.0,8.5,1.2,2.2,0.517,0.0,,1.2,0.517,0.517,0.8,1.1,0.737,0.6,1.4,2.0,0.1,0.1,0.1,0.6,3.1,2001-02,0,0.58,0.07
Dan Langhi,HOU,34.0,12.8,1.4,3.7,0.392,0.0,0.25,1.4,0.397,0.396,0.2,0.3,0.727,0.6,1.3,2.0,0.4,0.2,0.1,0.3,3.1,2001-02,0,0.4,0.09
Carlos Arroyo,2TM,37.0,10.0,1.3,3.0,0.441,0.0,0.0,1.3,0.45,0.441,0.4,0.5,0.722,0.3,0.8,1.1,1.9,0.3,0.0,0.6,3.0,2001-02,0,0.47,0.11
Chris Andersen,DEN,24.0,10.9,1.0,3.1,0.338,0.0,0.0,1.0,0.357,0.338,0.9,1.2,0.786,1.6,1.6,3.2,0.3,0.3,1.2,0.5,3.0,2001-02,0,0.41,0.21
Cedric Henderson,GSW,12.0,5.8,1.3,2.6,0.484,0.2,0.5,1.1,0.481,0.516,0.3,0.6,0.571,0.1,0.2,0.3,0.3,0.5,0.2,0.7,3.0,2001-02,0,0.52,0.17
Sean Rooks,LAC,61.0,11.9,1.3,3.2,0.418,0.0,,1.3,0.418,0.418,0.3,0.5,0.724,0.5,1.5,2.0,0.4,0.2,0.3,0.3,3.0,2001-02,0,0.44,0.06
Derrick McKey,PHI,41.0,19.1,1.3,3.0,0.426,0.1,0.417,1.1,0.427,0.447,0.2,0.3,0.714,1.2,1.9,3.1,1.1,1.0,0.1,0.5,2.9,2001-02,0,0.46,0.14
Brian Shaw,LAL,58.0,10.9,1.1,3.0,0.353,0.5,0.33,0.6,0.376,0.436,0.3,0.4,0.692,0.3,1.6,1.9,1.5,0.4,0.1,0.6,2.9,2001-02,0,0.46,0.07
Mike James,MIA,15.0,7.9,1.0,2.9,0.349,0.5,0.381,0.5,0.318,0.442,0.3,0.5,0.571,0.1,0.8,0.9,1.3,0.4,0.1,0.9,2.8,2001-02,0,0.45,0.17
Anthony Johnson,NJN,34.0,10.8,1.1,2.6,0.411,0.1,0.333,1.0,0.423,0.433,0.5,0.7,0.64,0.3,0.6,0.9,1.4,0.9,0.0,0.6,2.8,2001-02,0,0.48,0.11
Mark Madsen,LAL,59.0,11.0,1.1,2.5,0.452,0.0,0.0,1.1,0.458,0.452,0.6,0.9,0.648,1.5,1.2,2.7,0.7,0.3,0.2,0.4,2.8,2001-02,0,0.48,0.08
Zach Randolph,POR,41.0,5.8,1.2,2.6,0.449,0.0,,1.2,0.449,0.449,0.4,0.7,0.667,0.8,0.9,1.7,0.3,0.2,0.1,0.4,2.8,2001-02,0,0.48,0.07
Norm Richardson,2TM,11.0,6.1,0.9,2.4,0.385,0.4,0.5,0.5,0.333,0.462,0.5,0.8,0.667,0.3,0.5,0.7,0.2,0.0,0.0,0.3,2.7,2001-02,0,0.49,0.14
Victor Alexander,DET,15.0,6.5,1.2,3.4,0.353,0.0,0.0,1.2,0.367,0.353,0.3,0.5,0.5,0.5,1.5,1.9,0.4,0.0,0.1,0.3,2.7,2001-02,0,0.37,0.16
Andrew DeClercq,ORL,61.0,10.4,1.1,2.4,0.45,0.0,,1.1,0.45,0.45,0.5,0.8,0.56,1.2,1.5,2.7,0.4,0.4,0.4,0.6,2.7,2001-02,0,0.49,0.07
Joel Przybilla,MIL,71.0,15.9,1.1,2.0,0.535,0.0,0.0,1.1,0.539,0.535,0.5,1.3,0.422,1.1,2.9,4.0,0.3,0.3,1.7,0.6,2.7,2001-02,0,0.52,0.09
Carlos Rogers,IND,22.0,7.6,1.1,2.0,0.558,0.0,0.167,1.0,0.622,0.57,0.5,0.9,0.526,0.6,1.1,1.7,0.1,0.2,0.3,0.2,2.7,2001-02,0,0.56,0.16
Daniel Santiago,PHO,3.0,8.0,1.3,2.7,0.5,0.0,,1.3,0.5,0.5,0.0,0.0,,0.0,2.3,2.3,0.7,0.0,0.3,0.7,2.7,2001-02,0,0.5,1.3
Reggie Slater,2TM,8.0,5.9,0.9,1.9,0.467,0.0,,0.9,0.467,0.467,0.9,1.3,0.7,0.6,0.5,1.1,0.1,0.1,0.1,0.1,2.6,2001-02,0,0.53,0.31
Mitchell Butler,POR,11.0,8.2,0.9,2.1,0.435,0.1,0.333,0.8,0.45,0.457,0.7,1.1,0.667,0.5,0.7,1.3,0.5,0.0,0.1,0.5,2.6,2001-02,0,0.5,0.22
Jason Hart,SAS,10.0,9.2,1.0,1.9,0.526,0.0,0.0,1.0,0.588,0.526,0.6,0.6,1.0,0.4,0.9,1.3,1.2,0.7,0.1,0.8,2.6,2001-02,0,0.6,0.42
Ervin Johnson,MIL,81.0,20.5,1.1,2.4,0.461,0.0,0.0,1.1,0.464,0.461,0.4,0.8,0.455,1.8,4.0,5.8,0.3,0.5,1.0,0.6,2.6,2001-02,0,0.47,0.1
Mikki Moore,DET,30.0,7.2,1.0,2.0,0.475,0.0,0.5,0.9,0.475,0.484,0.7,0.9,0.769,0.7,1.0,1.8,0.4,0.2,0.3,0.5,2.6,2001-02,0,0.54,0.12
