Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated
Rafer Alston,MIA,82.0,31.5,3.5,9.3,0.376,2.0,0.371,1.5,0.382,0.481,1.3,1.6,0.769,0.3,2.4,2.8,4.5,1.4,0.2,1.6,10.2,2003-04,0.51,0.14,0
Earl Boykins,DEN,82.0,22.5,3.9,9.3,0.419,0.7,0.322,3.2,0.447,0.455,1.7,2.0,0.877,0.5,1.2,1.7,3.6,0.6,0.0,1.2,10.2,2003-04,0.5,0.11,0
Chris Crawford,ATL,56.0,21.6,3.8,8.4,0.448,0.8,0.389,3.0,0.466,0.495,1.8,2.1,0.866,1.0,2.1,3.1,0.8,0.7,0.4,1.0,10.2,2003-04,0.55,0.17,0
Wally Szczerbiak,MIN,28.0,22.2,3.8,8.4,0.449,0.7,0.435,3.1,0.453,0.492,1.9,2.3,0.828,0.9,2.3,3.1,1.2,0.4,0.0,1.0,10.2,2003-04,0.54,0.32,0
Doug Christie,SAC,82.0,33.9,3.9,8.4,0.461,0.6,0.345,3.3,0.491,0.496,1.8,2.1,0.86,0.8,3.2,4.0,4.2,1.8,0.5,1.9,10.1,2003-04,0.54,0.17,0
Eric Williams,2TM,71.0,26.6,3.3,8.4,0.386,0.5,0.276,2.8,0.416,0.416,3.0,4.0,0.76,0.9,3.1,4.0,1.7,1.0,0.1,1.2,10.0,2003-04,0.49,0.13,0
Reggie Miller,IND,80.0,28.2,3.3,7.4,0.438,1.7,0.401,1.6,0.485,0.551,1.8,2.1,0.885,0.2,2.1,2.4,3.1,0.8,0.1,0.9,10.0,2003-04,0.6,0.14,0
Troy Murphy,GSW,28.0,21.8,3.8,8.7,0.44,0.2,0.294,3.6,0.451,0.451,2.1,2.9,0.75,1.7,4.5,6.2,0.7,0.4,0.6,1.2,10.0,2003-04,0.5,0.39,0
Vlade Divac,SAC,81.0,28.6,3.9,8.2,0.47,0.0,0.154,3.9,0.476,0.472,2.1,3.2,0.654,1.7,4.0,5.7,5.3,0.7,1.0,2.1,9.9,2003-04,0.52,0.19,0
Vin Baker,2TM,54.0,24.3,3.9,8.0,0.481,0.0,0.333,3.8,0.483,0.483,2.1,2.9,0.726,2.1,3.1,5.2,1.2,0.5,0.6,1.4,9.8,2003-04,0.53,0.2,0
Brian Cardinal,GSW,76.0,21.5,2.9,6.1,0.472,0.7,0.444,2.2,0.482,0.531,3.1,3.6,0.878,1.3,2.9,4.2,1.4,0.9,0.3,1.1,9.6,2003-04,0.62,0.15,0
Kendall Gill,CHI,56.0,25.2,3.8,9.8,0.392,0.2,0.237,3.7,0.404,0.401,1.8,2.4,0.735,1.1,2.3,3.4,1.6,1.2,0.3,1.5,9.6,2003-04,0.44,0.14,0
Jarvis Hayes,WAS,70.0,29.2,4.0,9.9,0.4,0.6,0.305,3.4,0.422,0.429,1.1,1.4,0.786,1.0,2.8,3.8,1.5,1.0,0.2,1.6,9.6,2003-04,0.46,0.12,0
Mehmet Okur,DET,71.0,22.3,3.5,7.6,0.463,0.3,0.375,3.3,0.472,0.48,2.3,2.9,0.775,2.3,3.7,5.9,1.0,0.5,0.9,1.4,9.6,2003-04,0.54,0.17,0
Ben Wallace,DET,81.0,37.7,3.9,9.2,0.421,0.0,0.125,3.9,0.424,0.422,1.8,3.6,0.49,4.0,8.4,12.4,1.7,1.8,3.0,1.5,9.5,2003-04,0.44,0.24,1
Corliss Williamson,DET,79.0,19.9,3.8,7.6,0.505,0.0,,3.8,0.505,0.505,1.8,2.5,0.731,1.1,2.1,3.2,0.7,0.4,0.3,1.4,9.5,2003-04,0.55,0.1,0
Juan Dixon,WAS,71.0,20.8,3.5,9.0,0.388,0.8,0.298,2.6,0.428,0.434,1.6,2.0,0.799,0.4,1.7,2.1,1.9,1.2,0.1,1.5,9.4,2003-04,0.48,0.1,0
Marc Jackson,PHI,22.0,27.2,3.2,7.8,0.415,0.0,0.0,3.2,0.418,0.415,2.9,3.7,0.79,2.0,3.7,5.7,0.8,0.5,0.3,1.1,9.4,2003-04,0.5,0.46,0
Stromile Swift,MEM,77.0,19.8,3.5,7.4,0.469,0.0,0.25,3.5,0.471,0.47,2.5,3.4,0.725,1.8,3.1,4.9,0.5,0.7,1.5,1.1,9.4,2003-04,0.53,0.14,0
Lorenzen Wright,MEM,65.0,25.8,4.0,9.0,0.439,0.0,0.0,4.0,0.442,0.439,1.5,2.0,0.733,2.2,4.6,6.8,1.1,0.7,0.9,1.2,9.4,2003-04,0.48,0.19,0
Mike James,2TM,81.0,27.1,3.4,8.1,0.414,1.3,0.377,2.0,0.441,0.495,1.3,1.6,0.811,0.3,2.5,2.9,4.2,1.2,0.0,1.5,9.3,2003-04,0.53,0.14,0
Anfernee Hardaway,2TM,76.0,27.6,3.7,8.9,0.411,0.4,0.38,3.3,0.415,0.433,1.5,1.8,0.804,0.9,2.9,3.8,2.3,0.9,0.3,1.4,9.2,2003-04,0.47,0.13,0
Caron Butler,MIA,68.0,29.9,3.5,9.3,0.38,0.1,0.238,3.4,0.39,0.388,2.0,2.6,0.756,1.4,3.4,4.8,1.9,1.1,0.2,1.3,9.2,2003-04,0.44,0.14,0
Aaron McKie,PHI,75.0,28.2,3.5,7.7,0.459,1.0,0.436,2.5,0.469,0.524,1.1,1.5,0.757,0.6,2.8,3.4,2.6,1.1,0.3,1.4,9.2,2003-04,0.55,0.14,0
Hedo Türkoğlu,SAS,80.0,25.9,3.3,8.1,0.406,1.3,0.419,2.0,0.399,0.484,1.4,2.0,0.708,0.7,3.8,4.5,1.9,1.0,0.4,1.2,9.2,2003-04,0.51,0.13,0
Jiří Welsch,BOS,81.0,26.9,3.2,7.6,0.428,0.9,0.381,2.4,0.448,0.484,1.9,2.5,0.743,0.7,2.9,3.7,2.3,1.2,0.1,1.6,9.2,2003-04,0.53,0.12,0
Dion Glover,2TM,69.0,23.8,3.3,8.5,0.39,0.6,0.336,2.8,0.404,0.424,1.7,2.3,0.769,0.8,3.0,3.9,1.9,0.7,0.3,1.5,9.0,2003-04,0.47,0.12,0
Antonio Davis,2TM,80.0,32.1,3.3,8.3,0.403,0.0,,3.3,0.403,0.403,2.2,2.9,0.765,2.6,5.8,8.4,1.7,0.5,0.8,1.4,8.9,2003-04,0.46,0.16,0
Etan Thomas,WAS,79.0,24.1,3.3,6.7,0.489,0.0,,3.3,0.489,0.489,2.4,3.7,0.647,2.3,4.4,6.7,0.9,0.5,1.6,1.4,8.9,2003-04,0.53,0.16,0
Alvin Williams,TOR,56.0,30.9,3.6,8.9,0.405,0.5,0.292,3.1,0.43,0.431,1.2,1.5,0.776,0.3,2.4,2.7,4.0,1.0,0.2,1.4,8.8,2003-04,0.46,0.17,0
Brian Grant,MIA,76.0,30.3,3.8,8.1,0.471,0.0,0.0,3.8,0.472,0.471,1.1,1.4,0.782,2.3,4.6,6.9,0.9,0.7,0.5,1.1,8.7,2003-04,0.5,0.16,0
Rasho Nesterović,SAS,82.0,28.7,4.0,8.5,0.469,0.0,,4.0,0.469,0.469,0.7,1.4,0.474,3.1,4.6,7.7,1.4,0.6,2.0,1.3,8.7,2003-04,0.48,0.17,0
Marcus Camby,DEN,72.0,30.0,3.6,7.6,0.477,0.0,0.0,3.6,0.479,0.477,1.4,1.9,0.721,2.9,7.2,10.1,1.8,1.2,2.6,1.4,8.6,2003-04,0.51,0.26,0
Josh Howard,DAL,67.0,23.7,3.4,7.9,0.43,0.3,0.303,3.1,0.448,0.449,1.4,2.1,0.703,2.2,3.3,5.5,1.4,1.0,0.8,1.0,8.6,2003-04,0.49,0.17,0
Chris Wilcox,LAC,65.0,20.6,3.5,6.7,0.521,0.0,0.0,3.5,0.522,0.521,1.6,2.3,0.7,1.9,2.8,4.7,0.8,0.4,0.3,1.2,8.6,2003-04,0.56,0.15,0
Shane Battier,MEM,79.0,24.6,3.1,6.9,0.446,0.8,0.349,2.2,0.496,0.506,1.5,2.1,0.732,1.3,2.5,3.8,1.3,1.3,0.7,0.7,8.5,2003-04,0.54,0.13,0
Marquis Daniels,DAL,56.0,18.6,3.6,7.3,0.494,0.2,0.306,3.4,0.512,0.507,1.1,1.4,0.769,1.2,1.4,2.6,2.1,0.9,0.2,0.8,8.5,2003-04,0.54,0.17,0
Marko Jarić,LAC,58.0,30.3,3.2,8.2,0.388,0.9,0.34,2.3,0.41,0.441,1.3,1.7,0.733,0.8,2.3,3.0,4.8,1.6,0.3,2.0,8.5,2003-04,0.47,0.19,0
Chucky Atkins,2TM,64.0,24.1,3.0,7.6,0.397,1.3,0.336,1.7,0.457,0.48,1.1,1.5,0.753,0.1,1.3,1.5,3.5,0.7,0.0,1.4,8.4,2003-04,0.51,0.12,0
Toni Kukoč,MIL,73.0,20.8,2.9,6.9,0.417,0.7,0.292,2.2,0.479,0.465,2.0,2.7,0.729,0.8,2.9,3.7,2.7,0.8,0.3,1.5,8.4,2003-04,0.52,0.13,0
Stanislav Medvedenko,LAL,68.0,21.2,3.5,7.9,0.441,0.0,0.0,3.5,0.444,0.441,1.3,1.7,0.767,2.2,2.9,5.0,0.8,0.6,0.3,0.9,8.3,2003-04,0.48,0.14,0
Morris Peterson,TOR,82.0,26.2,2.9,7.2,0.405,1.5,0.371,1.4,0.453,0.513,0.9,1.1,0.809,0.4,2.8,3.2,1.4,1.1,0.2,0.8,8.3,2003-04,0.54,0.11,0
Jamaal Tinsley,IND,52.0,26.5,2.9,7.1,0.414,1.5,0.372,1.5,0.466,0.518,0.9,1.3,0.731,0.5,2.1,2.6,5.8,1.6,0.3,2.1,8.3,2003-04,0.54,0.23,0
Derrick Coleman,PHI,34.0,24.8,3.1,7.6,0.413,0.2,0.222,2.9,0.444,0.429,1.4,1.9,0.754,1.3,4.3,5.6,1.4,0.7,0.8,1.7,8.0,2003-04,0.47,0.29,0
Samuel Dalembert,PHI,82.0,26.8,3.3,6.1,0.541,0.0,0.0,3.3,0.542,0.541,1.4,2.1,0.644,2.4,5.3,7.6,0.3,0.5,2.3,1.0,8.0,2003-04,0.57,0.17,0
Antonio Daniels,SEA,71.0,21.3,2.6,5.6,0.47,0.6,0.362,2.0,0.514,0.523,2.2,2.6,0.842,0.3,1.7,2.0,4.2,0.6,0.1,0.9,8.0,2003-04,0.59,0.15,0
Alonzo Mourning,NJN,12.0,17.9,2.8,5.9,0.465,0.0,,2.8,0.465,0.465,2.5,2.8,0.882,0.7,1.6,2.3,0.7,0.2,0.5,0.8,8.0,2003-04,0.56,0.62,0
Theo Ratliff,2TM,85.0,31.3,3.1,6.5,0.485,0.0,,3.1,0.485,0.485,1.6,2.6,0.645,2.3,4.9,7.2,0.8,0.6,3.6,1.4,7.9,2003-04,0.52,0.17,0
Shandon Anderson,NYK,80.0,24.7,3.0,7.1,0.422,0.5,0.281,2.5,0.463,0.454,1.5,2.0,0.764,0.7,2.1,2.8,1.5,0.9,0.2,1.5,7.9,2003-04,0.49,0.09,0
Leandro Barbosa,PHO,70.0,21.4,3.0,6.7,0.447,1.2,0.395,1.8,0.488,0.535,0.7,0.9,0.77,0.3,1.4,1.8,2.4,1.3,0.1,1.7,7.9,2003-04,0.56,0.11,0
Walter McCarty,BOS,77.0,24.7,2.6,6.8,0.388,1.8,0.374,0.9,0.42,0.519,0.8,1.1,0.756,0.4,2.7,3.1,1.6,0.9,0.3,1.2,7.9,2003-04,0.54,0.11,0
Malik Rose,SAS,67.0,18.7,2.6,6.0,0.428,0.0,0.0,2.6,0.431,0.428,2.7,3.4,0.813,1.6,3.1,4.8,1.0,0.5,0.4,1.7,7.9,2003-04,0.53,0.13,0
Marcus Fizer,CHI,46.0,16.0,2.9,7.6,0.383,0.0,0.118,2.9,0.396,0.386,2.0,2.6,0.75,1.3,3.1,4.4,0.9,0.3,0.2,1.1,7.8,2003-04,0.45,0.16,0
Raef LaFrentz,BOS,17.0,19.3,3.4,7.3,0.46,0.5,0.2,2.9,0.583,0.492,0.6,0.8,0.769,1.8,2.9,4.6,1.4,0.5,0.8,0.6,7.8,2003-04,0.51,0.61,0
Rodney Rogers,NJN,69.0,20.4,3.0,7.3,0.41,0.7,0.329,2.3,0.445,0.459,1.1,1.4,0.765,1.4,3.0,4.4,2.0,0.9,0.4,1.4,7.8,2003-04,0.49,0.14,0
Bobby Simmons,LAC,56.0,24.6,2.6,6.7,0.394,0.0,0.167,2.6,0.402,0.397,2.5,3.0,0.834,2.1,2.6,4.7,1.7,0.9,0.3,1.3,7.8,2003-04,0.49,0.17,0
Calbert Cheaney,GSW,79.0,26.2,3.5,7.3,0.481,0.0,0.0,3.5,0.489,0.481,0.6,1.0,0.61,1.0,2.3,3.3,1.7,0.8,0.2,1.1,7.6,2003-04,0.49,0.11,0
Bob Sura,2TM,80.0,20.8,2.5,6.1,0.416,0.3,0.266,2.3,0.446,0.438,2.1,2.8,0.757,1.3,2.8,4.1,2.9,0.8,0.2,1.3,7.5,2003-04,0.51,0.12,0
Troy Hudson,MIN,29.0,17.3,2.8,7.1,0.386,1.1,0.403,1.7,0.377,0.461,0.9,1.1,0.818,0.1,1.1,1.2,2.4,0.2,0.0,1.2,7.5,2003-04,0.49,0.19,0
Rodney White,DEN,72.0,13.7,3.0,6.5,0.459,0.5,0.379,2.5,0.478,0.495,1.1,1.4,0.75,0.6,1.7,2.3,0.8,0.4,0.3,1.1,7.5,2003-04,0.53,0.09,0
Nazr Mohammed,2TM,80.0,20.1,3.1,5.9,0.521,0.0,,3.1,0.521,0.521,1.3,2.1,0.592,2.2,3.7,5.9,0.5,0.7,0.7,1.2,7.4,2003-04,0.54,0.13,0
Devean George,LAL,82.0,23.8,2.8,7.0,0.408,0.8,0.349,2.0,0.436,0.465,0.9,1.2,0.76,1.1,3.0,4.0,1.4,1.0,0.5,1.1,7.4,2003-04,0.49,0.11,0
Udonis Haslem,MIA,75.0,23.9,2.7,6.0,0.459,0.0,0.0,2.7,0.462,0.459,1.9,2.4,0.765,2.5,3.8,6.3,0.7,0.4,0.3,1.0,7.3,2003-04,0.52,0.14,0
Derek Fisher,LAL,82.0,21.6,2.5,7.0,0.352,0.6,0.291,1.8,0.38,0.398,1.5,1.9,0.797,0.4,1.5,1.9,2.3,1.3,0.0,1.0,7.1,2003-04,0.45,0.08,0
T.J. Ford,MIL,55.0,26.8,2.8,7.2,0.384,0.1,0.238,2.7,0.393,0.391,1.5,1.8,0.816,0.7,2.5,3.2,6.5,1.1,0.1,2.5,7.1,2003-04,0.44,0.2,0
Vitaly Potapenko,SEA,65.0,21.8,3.1,6.3,0.489,0.0,,3.1,0.489,0.489,0.9,1.4,0.641,1.6,2.9,4.4,0.8,0.3,0.4,1.2,7.1,2003-04,0.51,0.12,0
Jonathan Bender,IND,21.0,12.9,2.4,5.0,0.472,0.4,0.409,2.0,0.488,0.514,1.9,2.2,0.83,0.4,1.5,1.9,0.4,0.2,0.5,1.6,7.0,2003-04,0.59,0.26,0
Brendan Haywood,WAS,77.0,19.3,2.6,5.0,0.515,0.0,0.0,2.6,0.517,0.515,1.8,3.0,0.585,2.4,2.6,5.0,0.6,0.4,1.3,1.0,7.0,2003-04,0.55,0.13,0
Damon Jones,MIL,82.0,24.6,2.6,6.4,0.401,1.2,0.359,1.4,0.446,0.494,0.7,0.9,0.764,0.2,1.9,2.1,5.8,0.4,0.0,1.3,7.0,2003-04,0.52,0.12,0
Raül López,UTA,82.0,19.7,2.7,6.3,0.431,0.3,0.294,2.4,0.458,0.456,1.2,1.4,0.863,0.3,1.6,1.9,3.7,0.8,0.0,2.1,7.0,2003-04,0.51,0.09,0
Antonio McDyess,2TM,42.0,22.1,3.0,6.4,0.47,0.0,,3.0,0.47,0.47,0.9,1.6,0.551,1.7,4.5,6.1,0.9,0.9,0.6,1.4,6.9,2003-04,0.49,0.24,0
Howard Eisley,2TM,67.0,21.7,2.5,6.7,0.368,0.8,0.319,1.7,0.396,0.426,1.1,1.3,0.854,0.3,1.6,1.9,4.1,0.8,0.1,1.5,6.9,2003-04,0.47,0.12,0
Bruce Bowen,SAS,82.0,32.0,2.6,6.1,0.42,0.9,0.363,1.6,0.462,0.497,0.8,1.4,0.579,0.5,2.5,3.1,1.4,1.0,0.4,1.1,6.9,2003-04,0.51,0.09,0
Willie Green,PHI,53.0,14.5,2.7,6.7,0.401,0.4,0.311,2.3,0.419,0.427,1.1,1.5,0.728,0.3,0.9,1.2,1.0,0.5,0.1,1.1,6.9,2003-04,0.47,0.08,0
Lucious Harris,NJN,69.0,21.8,2.7,6.7,0.404,0.6,0.376,2.2,0.412,0.445,1.0,1.1,0.846,0.6,1.5,2.0,2.0,0.6,0.0,0.8,6.9,2003-04,0.48,0.1,0
Ruben Patterson,POR,73.0,22.6,2.7,5.4,0.506,0.0,0.167,2.7,0.517,0.509,1.4,2.6,0.553,1.8,1.9,3.7,1.9,1.2,0.3,1.4,6.9,2003-04,0.53,0.12,0
Keith Bogans,ORL,73.0,24.5,2.5,6.2,0.403,0.9,0.358,1.6,0.434,0.477,0.9,1.4,0.631,1.5,2.9,4.3,1.3,0.6,0.1,1.0,6.8,2003-04,0.5,0.11,0
Rasual Butler,MIA,45.0,15.0,2.6,5.6,0.476,1.1,0.463,1.5,0.486,0.576,0.4,0.5,0.762,0.1,1.3,1.4,0.5,0.2,0.3,0.6,6.8,2003-04,0.58,0.12,0
Eddie House,LAC,60.0,19.8,2.7,7.5,0.359,0.9,0.375,1.8,0.351,0.415,0.6,0.8,0.8,0.5,1.8,2.3,2.5,1.1,0.1,1.1,6.8,2003-04,0.43,0.11,0
Greg Ostertag,UTA,78.0,27.6,2.7,5.6,0.476,0.0,0.0,2.7,0.477,0.476,1.4,2.5,0.579,2.8,4.6,7.4,1.6,0.4,1.8,1.3,6.8,2003-04,0.51,0.16,0
Jannero Pargo,3TM,31.0,15.5,2.6,6.4,0.407,0.7,0.355,1.9,0.431,0.462,0.7,0.9,0.852,0.3,0.9,1.2,2.3,0.4,0.2,1.5,6.7,2003-04,0.49,0.17,0
Jannero Pargo,LAL,13.0,4.8,0.5,1.2,0.375,0.2,0.5,0.3,0.333,0.438,0.0,0.0,,0.0,0.5,0.5,0.8,0.2,0.0,0.9,1.1,2003-04,0.46,0.08,0
Jannero Pargo,TOR,5.0,14.2,1.8,5.8,0.31,0.0,0.0,1.8,0.375,0.31,0.0,0.0,,0.0,0.8,0.8,2.4,0.8,0.2,1.0,3.6,2003-04,0.31,0.56,0
Jannero Pargo,CHI,13.0,26.5,5.1,11.8,0.429,1.5,0.377,3.5,0.455,0.494,1.8,2.1,0.852,0.6,1.5,2.1,3.6,0.5,0.4,2.3,13.5,2003-04,0.53,0.83,0
Fred Hoiberg,MIN,79.0,22.8,2.3,4.8,0.465,1.0,0.442,1.3,0.483,0.564,1.2,1.5,0.845,0.3,3.1,3.4,1.4,0.8,0.1,0.6,6.7,2003-04,0.61,0.11,0
Eddie Robinson,CHI,51.0,20.1,3.1,6.4,0.482,0.0,0.2,3.1,0.486,0.483,0.5,0.8,0.651,0.5,1.5,2.0,1.1,0.6,0.2,0.9,6.7,2003-04,0.5,0.12,0
Jake Voskuhl,PHO,66.0,24.3,2.3,4.5,0.507,0.0,,2.3,0.507,0.507,2.0,2.7,0.74,1.9,3.3,5.2,0.9,0.6,0.4,1.2,6.6,2003-04,0.58,0.15,0
Michael Olowokandi,MIN,43.0,21.5,2.8,6.6,0.425,0.0,,2.8,0.425,0.425,0.8,1.4,0.59,1.8,3.9,5.7,0.6,0.4,1.6,1.3,6.5,2003-04,0.45,0.21,0
Dajuan Wagner,CLE,44.0,16.1,2.5,7.0,0.366,0.7,0.36,1.8,0.368,0.417,0.7,1.1,0.681,0.2,1.1,1.3,1.2,0.6,0.2,0.9,6.5,2003-04,0.43,0.09,0
Kareem Rush,LAL,72.0,17.3,2.6,6.0,0.44,0.7,0.348,2.0,0.483,0.495,0.4,0.7,0.596,0.3,1.1,1.3,0.8,0.5,0.3,0.7,6.4,2003-04,0.51,0.07,0
Chris Mihm,2TM,76.0,17.5,2.4,5.0,0.488,0.0,,2.4,0.488,0.488,1.4,2.2,0.663,2.1,3.4,5.4,0.3,0.5,0.8,1.2,6.3,2003-04,0.53,0.11,0
Rod Strickland,2TM,61.0,19.6,2.5,5.8,0.425,0.2,0.278,2.3,0.442,0.439,1.2,1.6,0.735,0.6,2.0,2.5,4.0,0.6,0.2,1.4,6.3,2003-04,0.48,0.14,0
Predrag Drobnjak,LAC,61.0,15.6,2.4,6.2,0.393,0.2,0.306,2.3,0.402,0.408,1.2,1.4,0.849,0.9,2.3,3.2,0.6,0.4,0.4,0.8,6.3,2003-04,0.46,0.1,0
Aaron Williams,NJN,72.0,18.6,2.4,4.8,0.503,0.0,0.333,2.4,0.504,0.504,1.5,2.2,0.677,1.4,2.7,4.1,1.1,0.5,0.6,1.2,6.3,2003-04,0.55,0.12,0
Jerome Williams,2TM,68.0,24.1,2.3,4.9,0.47,0.0,0.0,2.3,0.482,0.47,1.6,2.3,0.684,2.6,4.4,7.0,1.1,1.3,0.1,1.1,6.2,2003-04,0.52,0.17,0
Jon Barry,DEN,57.0,19.3,2.1,5.2,0.404,0.9,0.37,1.2,0.434,0.49,1.1,1.2,0.845,0.4,1.7,2.2,2.6,1.0,0.1,0.9,6.2,2003-04,0.54,0.14,0
Keyon Dooling,LAC,58.0,19.6,2.4,6.1,0.389,0.1,0.174,2.2,0.422,0.401,1.3,1.6,0.83,0.3,1.1,1.4,2.2,0.8,0.1,1.1,6.2,2003-04,0.46,0.1,0
Ronald Dupree,CHI,47.0,19.0,2.4,6.0,0.394,0.1,0.444,2.3,0.392,0.401,1.4,2.2,0.629,1.2,2.4,3.6,1.2,0.7,0.4,1.1,6.2,2003-04,0.44,0.14,0
Anthony Johnson,IND,73.0,21.9,2.3,5.6,0.406,0.6,0.336,1.7,0.436,0.456,1.0,1.3,0.798,0.4,1.4,1.8,2.8,0.9,0.1,1.0,6.2,2003-04,0.5,0.1,0
Kelvin Cato,HOU,69.0,25.3,2.3,5.2,0.447,0.0,,2.3,0.447,0.447,1.4,2.1,0.676,2.2,4.6,6.8,1.0,0.8,1.4,1.2,6.1,2003-04,0.5,0.16,0
Tyson Chandler,CHI,35.0,22.3,1.9,4.5,0.424,0.0,0.0,1.9,0.427,0.424,2.3,3.4,0.669,2.3,5.4,7.7,0.7,0.5,1.2,1.1,6.1,2003-04,0.51,0.33,0
Jeff Foster,IND,82.0,23.9,2.4,4.4,0.544,0.0,0.0,2.4,0.55,0.544,1.3,1.9,0.669,3.0,4.4,7.4,0.8,0.9,0.3,0.7,6.1,2003-04,0.58,0.15,0
Chris Kaman,LAC,82.0,22.5,2.4,5.3,0.46,0.0,0.0,2.4,0.462,0.46,1.2,1.7,0.697,1.5,4.1,5.6,1.0,0.3,0.9,1.9,6.1,2003-04,0.5,0.1,0
Charlie Ward,2TM,71.0,17.6,2.3,5.5,0.41,1.2,0.408,1.1,0.413,0.518,0.3,0.4,0.741,0.2,1.9,2.0,3.0,0.9,0.2,1.4,6.0,2003-04,0.53,0.1,0
Lee Nailon,3TM,57.0,13.7,2.6,5.7,0.45,0.0,0.0,2.6,0.454,0.45,0.8,1.0,0.81,1.1,1.4,2.5,0.7,0.3,0.1,0.8,6.0,2003-04,0.49,0.1,0
Lee Nailon,ATL,27.0,11.1,2.3,5.1,0.457,0.0,,2.3,0.457,0.457,0.6,0.7,0.842,1.0,1.4,2.3,0.6,0.4,0.3,0.9,5.3,2003-04,0.49,0.19,0
Lee Nailon,ORL,8.0,10.4,1.4,3.4,0.407,0.0,,1.4,0.407,0.407,0.9,1.1,0.778,1.0,0.8,1.8,0.5,0.1,0.0,0.0,3.6,2003-04,0.46,0.48,0
Lee Nailon,CLE,22.0,18.0,3.3,7.4,0.451,0.0,0.0,3.3,0.459,0.451,1.1,1.4,0.8,1.4,1.6,3.0,0.8,0.2,0.0,1.0,7.7,2003-04,0.48,0.29,0
Kenny Anderson,IND,44.0,20.6,2.6,5.8,0.441,0.0,0.25,2.5,0.444,0.443,0.8,1.1,0.729,0.4,1.4,1.8,2.8,0.6,0.1,1.1,6.0,2003-04,0.48,0.15,0
Dana Barros,BOS,1.0,11.0,2.0,3.0,0.667,0.0,,2.0,0.667,0.667,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2003-04,0.77,5.0,0
Jarron Collins,UTA,81.0,21.4,1.8,3.6,0.498,0.0,0.0,1.8,0.5,0.498,2.3,3.2,0.718,1.4,2.5,3.9,1.0,0.3,0.2,1.0,6.0,2003-04,0.6,0.1,0
Tony Delk,DAL,33.0,15.4,2.1,5.6,0.38,0.6,0.303,1.5,0.424,0.435,1.1,1.3,0.841,0.5,1.3,1.8,0.8,0.8,0.2,0.5,6.0,2003-04,0.49,0.16,0
Casey Jacobsen,PHO,78.0,23.4,1.9,4.6,0.417,1.0,0.417,1.0,0.417,0.521,1.2,1.4,0.82,0.5,2.0,2.6,1.3,0.6,0.1,0.9,6.0,2003-04,0.58,0.09,0
Lamond Murray,TOR,33.0,15.7,2.3,6.5,0.353,0.6,0.35,1.7,0.355,0.402,0.7,1.1,0.686,0.4,2.3,2.7,0.8,0.5,0.2,1.2,6.0,2003-04,0.43,0.13,0
Marcus Banks,BOS,81.0,17.1,2.2,5.5,0.4,0.3,0.314,1.9,0.421,0.431,1.2,1.6,0.756,0.4,1.3,1.6,2.2,1.1,0.2,1.5,5.9,2003-04,0.48,0.07,0
Steve Blake,WAS,75.0,18.6,2.1,5.4,0.386,1.0,0.371,1.1,0.4,0.478,0.7,0.9,0.821,0.2,1.3,1.6,2.8,0.8,0.1,1.7,5.9,2003-04,0.51,0.08,0
Jason Collins,NJN,78.0,28.5,2.1,4.9,0.424,0.0,0.0,2.1,0.427,0.424,1.7,2.4,0.739,1.8,3.3,5.1,2.0,0.9,0.7,1.2,5.9,2003-04,0.5,0.13,0
Christian Laettner,WAS,48.0,20.5,2.5,5.3,0.465,0.1,0.286,2.4,0.481,0.477,0.8,1.0,0.8,1.0,3.8,4.8,1.9,0.8,0.6,0.9,5.9,2003-04,0.51,0.21,0
Scottie Pippen,CHI,23.0,17.9,2.3,6.1,0.379,0.6,0.271,1.7,0.435,0.425,0.7,1.2,0.63,0.9,2.1,3.0,2.2,0.9,0.4,1.3,5.9,2003-04,0.45,0.3,0
Wesley Person,3TM,58.0,17.9,2.2,5.4,0.401,0.9,0.399,1.2,0.403,0.489,0.5,0.7,0.795,0.3,1.7,2.0,1.1,0.3,0.2,0.7,5.8,2003-04,0.51,0.09,0
Wesley Person,MEM,16.0,17.8,2.1,6.7,0.308,0.7,0.256,1.4,0.344,0.36,0.4,0.5,0.75,0.1,1.0,1.1,1.4,0.3,0.1,1.0,5.2,2003-04,0.38,0.15,0
Wesley Person,POR,33.0,18.8,2.4,5.1,0.476,1.1,0.474,1.3,0.478,0.583,0.6,0.8,0.76,0.4,1.9,2.2,1.2,0.3,0.2,0.5,6.5,2003-04,0.6,0.21,0
Wesley Person,ATL,9.0,14.7,1.4,4.3,0.333,0.9,0.421,0.6,0.25,0.436,0.7,0.7,1.0,0.2,2.6,2.8,0.6,0.3,0.1,0.4,4.4,2003-04,0.48,0.54,0
Stacey Augmon,NOH,69.0,20.5,2.1,5.0,0.412,0.0,0.143,2.1,0.418,0.414,1.6,2.0,0.791,0.8,1.8,2.5,1.2,0.8,0.2,1.1,5.8,2003-04,0.49,0.09,0
John Salmons,PHI,77.0,20.8,2.1,5.4,0.387,0.6,0.34,1.4,0.413,0.447,0.9,1.2,0.772,0.5,2.1,2.5,1.7,0.8,0.2,1.0,5.8,2003-04,0.49,0.08,0
