Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
Linas Kleiza,TOR,39.0,26.5,4.6,10.4,0.438,1.0,0.298,3.6,0.505,0.486,1.1,1.7,0.631,0.9,3.6,4.5,1.0,0.5,0.2,1.7,11.2,2010-11,0,0.5,0.24
Charlie Villanueva,DET,76.0,21.9,4.1,9.3,0.442,1.6,0.387,2.5,0.488,0.53,1.2,1.5,0.767,0.7,3.2,3.9,0.6,0.6,0.6,0.9,11.1,2010-11,0,0.56,0.14
Trevor Ariza,NOH,75.0,34.7,4.0,10.2,0.398,1.1,0.303,2.9,0.45,0.451,1.8,2.6,0.701,0.8,4.6,5.4,2.2,1.6,0.4,1.6,11.0,2010-11,0,0.48,0.16
Tyler Hansbrough,IND,70.0,21.9,4.1,8.8,0.465,0.0,0.0,4.1,0.466,0.465,2.8,3.6,0.779,2.1,3.2,5.2,0.6,0.5,0.2,1.1,11.0,2010-11,0,0.53,0.16
Richard Jefferson,SAS,81.0,30.4,3.8,7.9,0.474,1.7,0.44,2.1,0.504,0.579,1.8,2.4,0.759,0.7,3.2,3.8,1.3,0.5,0.4,1.1,11.0,2010-11,0,0.61,0.14
Gilbert Arenas,2TM,70.0,25.7,3.8,10.5,0.366,1.4,0.297,2.5,0.423,0.433,1.7,2.2,0.784,0.3,2.4,2.7,3.9,1.1,0.3,2.5,10.8,2010-11,0,0.47,0.13
Hedo Türkoğlu,2TM,81.0,31.4,4.0,8.9,0.446,1.6,0.41,2.4,0.473,0.534,1.3,1.9,0.679,0.6,3.8,4.4,4.2,0.9,0.4,1.6,10.8,2010-11,0,0.55,0.17
Aaron Brooks,2TM,59.0,21.8,3.7,9.9,0.375,1.2,0.297,2.5,0.427,0.434,2.1,2.4,0.886,0.3,1.0,1.3,3.9,0.6,0.1,1.7,10.7,2010-11,0,0.49,0.14
Ryan Anderson,ORL,64.0,22.3,3.5,8.2,0.43,2.1,0.393,1.4,0.5,0.558,1.5,1.8,0.812,2.0,3.5,5.5,0.8,0.5,0.6,0.8,10.6,2010-11,0,0.59,0.19
Toney Douglas,NYK,81.0,24.3,3.9,9.3,0.416,1.8,0.373,2.1,0.46,0.511,1.0,1.3,0.794,0.8,2.2,3.0,3.0,1.1,0.0,1.1,10.6,2010-11,0,0.54,0.13
Jared Dudley,PHO,82.0,26.1,3.7,7.7,0.477,1.3,0.415,2.4,0.519,0.56,2.0,2.7,0.743,1.4,2.5,3.9,1.3,1.1,0.2,0.9,10.6,2010-11,0,0.6,0.14
Rajon Rondo,BOS,68.0,37.2,4.7,9.9,0.475,0.1,0.233,4.5,0.491,0.482,1.1,1.9,0.568,1.3,3.1,4.4,11.2,2.3,0.2,3.4,10.6,2010-11,0,0.49,0.28
Marco Belinelli,NOH,80.0,24.5,3.8,8.6,0.437,1.7,0.414,2.1,0.458,0.534,1.2,1.6,0.784,0.2,1.7,1.9,1.2,0.5,0.1,1.0,10.5,2010-11,0,0.56,0.1
Al Harrington,DEN,73.0,22.8,3.8,9.2,0.416,1.6,0.357,2.2,0.473,0.503,1.2,1.6,0.735,1.0,3.5,4.5,1.4,0.5,0.1,1.5,10.5,2010-11,0,0.53,0.13
Jodie Meeks,PHI,74.0,27.9,3.3,7.7,0.425,1.9,0.397,1.4,0.468,0.546,2.1,2.3,0.894,0.3,2.0,2.3,1.1,0.9,0.1,0.8,10.5,2010-11,0,0.6,0.13
Marvin Williams,ATL,65.0,28.7,3.8,8.3,0.458,0.6,0.336,3.2,0.489,0.493,2.3,2.7,0.845,1.0,3.8,4.8,1.4,0.5,0.4,1.0,10.4,2010-11,0,0.55,0.18
Emeka Okafor,NOH,72.0,31.8,4.2,7.3,0.573,0.0,0.0,4.2,0.574,0.573,2.0,3.6,0.562,3.2,6.3,9.5,0.6,0.6,1.8,1.7,10.3,2010-11,0,0.58,0.23
Marcin Gortat,2TM,80.0,25.4,4.2,7.5,0.561,0.0,0.25,4.2,0.563,0.561,1.8,2.4,0.725,1.9,6.0,7.9,0.9,0.5,1.1,1.0,10.2,2010-11,0,0.6,0.2
Kirk Hinrich,2TM,72.0,30.0,3.9,8.7,0.446,1.0,0.399,2.8,0.467,0.506,1.5,1.8,0.841,0.3,2.2,2.5,4.0,1.0,0.2,1.7,10.2,2010-11,0,0.54,0.15
Yao Ming,HOU,5.0,18.2,3.6,7.4,0.486,0.0,,3.6,0.486,0.486,3.0,3.2,0.938,1.4,4.0,5.4,0.8,0.0,1.6,1.4,10.2,2010-11,0,0.58,2.52
Tyrus Thomas,CHA,41.0,21.0,3.8,8.1,0.471,0.0,0.0,3.8,0.476,0.471,2.6,3.3,0.787,1.6,3.9,5.5,0.7,0.7,1.6,1.6,10.2,2010-11,0,0.53,0.3
Tyson Chandler,DAL,74.0,27.8,3.6,5.5,0.654,0.0,,3.6,0.654,0.654,2.9,4.0,0.732,2.8,6.6,9.4,0.4,0.5,1.1,1.2,10.1,2010-11,0,0.7,0.23
JaVale McGee,WAS,79.0,27.8,4.2,7.6,0.55,0.0,0.0,4.2,0.552,0.55,1.7,2.9,0.583,2.8,5.2,8.0,0.5,0.5,2.4,1.3,10.1,2010-11,0,0.57,0.2
JJ Redick,ORL,59.0,25.6,3.3,7.6,0.441,1.5,0.397,1.9,0.482,0.538,1.9,2.2,0.875,0.1,1.8,1.9,1.7,0.5,0.1,0.9,10.1,2010-11,0,0.59,0.15
Kris Humphries,NJN,74.0,27.9,4.1,7.9,0.527,0.0,0.0,4.1,0.527,0.527,1.7,2.6,0.665,3.0,7.4,10.4,1.1,0.4,1.1,1.4,10.0,2010-11,0,0.55,0.23
Serge Ibaka,OKC,82.0,27.0,4.1,7.5,0.543,0.0,0.0,4.1,0.544,0.543,1.7,2.2,0.75,2.6,5.0,7.6,0.3,0.4,2.4,0.9,9.9,2010-11,0,0.58,0.19
Sasha Vujačić,2TM,67.0,24.6,3.6,8.9,0.402,1.4,0.37,2.1,0.426,0.483,1.2,1.4,0.844,0.4,2.3,2.8,2.0,0.8,0.1,1.0,9.8,2010-11,0,0.51,0.13
Chase Budinger,HOU,78.0,22.3,3.6,8.4,0.425,1.1,0.325,2.4,0.497,0.493,1.5,1.8,0.855,0.7,2.9,3.6,1.6,0.5,0.2,0.9,9.8,2010-11,0,0.53,0.12
José Calderón,TOR,68.0,30.9,3.9,8.8,0.44,0.8,0.365,3.0,0.466,0.487,1.3,1.5,0.854,0.4,2.5,3.0,8.9,1.2,0.1,2.2,9.8,2010-11,0,0.52,0.23
Randy Foye,LAC,63.0,24.6,3.3,8.4,0.388,1.1,0.327,2.1,0.43,0.455,2.1,2.4,0.893,0.2,1.4,1.6,2.7,0.7,0.3,1.5,9.8,2010-11,0,0.52,0.13
Gary Neal,SAS,80.0,21.1,3.6,7.9,0.451,1.6,0.419,2.0,0.481,0.553,1.1,1.3,0.808,0.3,2.2,2.5,1.2,0.3,0.1,1.0,9.8,2010-11,0,0.58,0.11
Martell Webster,MIN,46.0,23.8,3.3,7.4,0.447,1.2,0.417,2.1,0.466,0.528,2.0,2.7,0.77,0.8,2.4,3.2,1.2,0.6,0.2,1.3,9.8,2010-11,0,0.57,0.19
Landry Fields,NYK,82.0,31.0,3.6,7.3,0.497,1.0,0.393,2.6,0.556,0.568,1.4,1.8,0.769,1.3,5.1,6.4,1.9,1.0,0.2,1.3,9.7,2010-11,0,0.6,0.17
Francisco García,SAC,58.0,23.9,3.6,8.2,0.436,1.4,0.362,2.2,0.502,0.521,1.1,1.3,0.855,0.4,1.9,2.3,1.2,0.9,0.8,0.8,9.7,2010-11,0,0.55,0.16
Jordan Farmar,NJN,73.0,24.6,3.5,8.9,0.392,1.5,0.359,2.0,0.421,0.475,1.1,1.4,0.82,0.3,2.0,2.4,5.0,0.8,0.1,1.9,9.6,2010-11,0,0.5,0.14
Gerald Henderson,CHA,68.0,24.4,3.8,8.4,0.454,0.1,0.194,3.7,0.472,0.461,1.9,2.4,0.785,0.7,2.3,3.0,1.5,0.7,0.5,0.9,9.6,2010-11,0,0.51,0.14
Amir Johnson,TOR,72.0,25.7,3.9,6.9,0.568,0.0,0.0,3.9,0.569,0.568,1.8,2.2,0.788,2.6,3.8,6.4,1.1,0.7,1.2,1.0,9.6,2010-11,0,0.61,0.2
J.J. Barea,DAL,81.0,20.6,3.5,8.0,0.439,0.8,0.349,2.7,0.476,0.49,1.6,1.9,0.847,0.4,1.6,2.0,3.9,0.4,0.0,1.7,9.5,2010-11,0,0.54,0.11
Ersan İlyasova,MIL,60.0,25.1,3.7,8.5,0.436,0.6,0.298,3.1,0.479,0.471,1.6,1.7,0.894,1.8,4.3,6.1,0.9,0.9,0.4,1.1,9.5,2010-11,0,0.51,0.2
Greg Monroe,DET,80.0,27.8,3.8,6.9,0.551,0.0,0.0,3.8,0.552,0.551,1.8,2.9,0.622,3.1,4.4,7.5,1.3,1.2,0.6,1.0,9.4,2010-11,0,0.57,0.18
Jerryd Bayless,2TM,71.0,21.1,3.1,7.3,0.422,0.7,0.336,2.4,0.456,0.469,2.3,2.9,0.806,0.4,2.0,2.3,3.7,0.5,0.1,1.8,9.2,2010-11,0,0.54,0.13
Shaquille O'Neal,BOS,37.0,20.3,3.6,5.4,0.667,0.0,,3.6,0.667,0.667,2.0,3.5,0.557,1.3,3.5,4.8,0.7,0.4,1.1,1.5,9.2,2010-11,0,0.66,0.31
Travis Outlaw,NJN,82.0,28.8,3.3,8.9,0.375,0.9,0.302,2.4,0.413,0.427,1.6,2.1,0.772,0.7,3.3,4.0,1.0,0.4,0.4,0.9,9.2,2010-11,0,0.47,0.1
Sonny Weems,TOR,59.0,23.9,3.9,8.7,0.444,0.3,0.279,3.6,0.467,0.461,1.2,1.6,0.766,0.7,1.9,2.6,1.8,0.6,0.0,1.5,9.2,2010-11,0,0.49,0.13
Reggie Williams,GSW,80.0,20.3,3.4,7.2,0.469,1.3,0.423,2.1,0.502,0.558,1.3,1.7,0.746,0.6,2.1,2.7,1.5,0.4,0.0,0.7,9.2,2010-11,0,0.58,0.11
Darrell Arthur,MEM,80.0,20.1,3.9,7.8,0.497,0.0,0.0,3.9,0.502,0.497,1.4,1.7,0.813,1.4,2.8,4.3,0.7,0.7,0.8,1.1,9.1,2010-11,0,0.53,0.13
Brandon Rush,IND,67.0,26.2,3.2,7.7,0.421,1.4,0.417,1.9,0.425,0.512,1.2,1.6,0.755,0.5,2.7,3.2,0.9,0.6,0.5,1.0,9.1,2010-11,0,0.54,0.13
Anderson Varejão,CLE,31.0,32.1,3.7,7.0,0.528,0.0,0.0,3.7,0.533,0.528,1.7,2.6,0.667,3.2,6.5,9.7,1.5,0.9,1.2,1.3,9.1,2010-11,0,0.56,0.55
Wesley Johnson,MIN,79.0,26.2,3.4,8.6,0.397,1.3,0.356,2.1,0.427,0.473,0.8,1.2,0.696,0.6,2.4,3.0,1.9,0.7,0.7,1.2,9.0,2010-11,0,0.49,0.11
Jarrett Jack,2TM,83.0,20.7,3.1,7.7,0.408,0.4,0.306,2.7,0.429,0.434,2.2,2.6,0.85,0.2,1.8,2.1,2.9,0.7,0.1,1.3,8.9,2010-11,0,0.5,0.1
Tony Allen,MEM,72.0,20.8,3.5,6.8,0.51,0.1,0.174,3.4,0.527,0.514,1.9,2.5,0.753,1.0,1.7,2.7,1.4,1.8,0.6,1.2,8.9,2010-11,0,0.56,0.14
Darko Miličić,MIN,69.0,24.4,3.9,8.4,0.469,0.0,,3.9,0.469,0.469,0.9,1.7,0.557,1.9,3.3,5.2,1.5,0.8,2.0,2.2,8.8,2010-11,0,0.48,0.16
Jason Thompson,SAC,75.0,23.3,3.6,7.1,0.507,0.0,0.0,3.6,0.51,0.507,1.6,2.7,0.605,1.9,4.1,6.1,1.2,0.4,0.6,1.3,8.8,2010-11,0,0.53,0.15
Shannon Brown,LAL,82.0,19.1,3.3,7.8,0.425,0.9,0.349,2.4,0.462,0.482,1.1,1.2,0.911,0.4,1.5,1.9,1.2,0.8,0.2,0.9,8.7,2010-11,0,0.52,0.09
Willie Green,NOH,77.0,21.7,3.5,7.9,0.443,0.7,0.348,2.8,0.476,0.488,1.0,1.3,0.78,0.3,1.8,2.1,1.0,0.5,0.2,0.9,8.7,2010-11,0,0.51,0.09
Mike Bibby,3TM,80.0,28.6,3.1,7.2,0.431,1.9,0.44,1.2,0.417,0.563,0.5,0.8,0.629,0.2,2.2,2.4,3.3,0.6,0.1,1.3,8.6,2010-11,0,0.57,0.12
Mike Bibby,ATL,56.0,29.9,3.4,7.9,0.435,2.0,0.441,1.4,0.427,0.563,0.5,0.8,0.63,0.3,2.3,2.6,3.6,0.7,0.1,1.2,9.4,2010-11,0,0.57,0.19
Mike Bibby,WAS,2.0,14.5,0.5,4.5,0.111,0.0,0.0,0.5,0.2,0.111,0.0,0.0,,0.0,1.5,1.5,4.0,0.5,0.0,0.5,1.0,2010-11,0,0.11,1.25
Mike Bibby,MIA,22.0,26.5,2.5,5.7,0.437,1.8,0.455,0.7,0.395,0.595,0.5,0.7,0.625,0.1,2.1,2.2,2.5,0.5,0.1,1.5,7.3,2010-11,0,0.61,0.35
Omri Casspi,SAC,71.0,24.0,3.2,7.7,0.412,1.3,0.372,1.9,0.445,0.496,1.0,1.4,0.673,1.0,3.3,4.3,1.0,0.8,0.2,1.0,8.6,2010-11,0,0.52,0.13
Rudy Fernández,POR,78.0,23.3,2.7,7.4,0.37,1.5,0.321,1.2,0.453,0.471,1.6,1.9,0.863,0.5,1.7,2.2,2.5,1.1,0.2,1.1,8.6,2010-11,0,0.52,0.11
Kenyon Martin,DEN,48.0,25.7,3.9,7.5,0.511,0.0,0.222,3.8,0.518,0.514,0.9,1.5,0.583,1.4,4.8,6.2,2.3,0.9,0.7,1.2,8.6,2010-11,0,0.53,0.28
Peja Stojaković,3TM,33.0,18.7,3.0,6.9,0.441,1.7,0.419,1.3,0.473,0.566,0.7,0.8,0.92,0.4,1.8,2.3,0.9,0.4,0.1,0.5,8.5,2010-11,0,0.59,0.23
Peja Stojaković,NOH,6.0,14.8,2.3,5.5,0.424,1.8,0.44,0.5,0.375,0.591,1.0,1.2,0.857,0.0,1.0,1.0,1.0,0.3,0.0,0.7,7.5,2010-11,0,0.62,0.95
Peja Stojaković,TOR,2.0,11.0,3.5,5.0,0.7,2.0,0.667,1.5,0.75,0.9,1.0,1.0,1.0,0.0,1.5,1.5,0.5,0.0,0.0,1.0,10.0,2010-11,0,0.92,4.75
Peja Stojaković,DAL,25.0,20.2,3.2,7.4,0.429,1.7,0.4,1.5,0.468,0.543,0.6,0.6,0.938,0.6,2.1,2.6,0.9,0.4,0.1,0.4,8.6,2010-11,0,0.56,0.32
Metta World Peace,LAL,82.0,29.4,3.2,8.0,0.397,1.0,0.356,2.2,0.419,0.46,1.1,1.7,0.676,1.2,2.0,3.3,2.1,1.5,0.4,1.1,8.5,2010-11,0,0.49,0.11
Rodrigue Beaubois,DAL,28.0,17.7,3.4,8.0,0.422,0.9,0.301,2.5,0.493,0.478,0.8,1.1,0.767,0.3,1.6,1.9,2.3,0.7,0.3,1.7,8.4,2010-11,0,0.5,0.25
Josh Howard,WAS,18.0,22.7,3.2,9.0,0.358,0.4,0.241,2.8,0.383,0.38,1.6,2.6,0.617,1.0,3.1,4.1,1.3,0.7,0.3,1.1,8.4,2010-11,0,0.41,0.38
Hakim Warrick,PHO,80.0,17.7,2.9,5.6,0.511,0.0,0.091,2.8,0.522,0.512,2.7,3.7,0.721,1.1,2.6,3.7,0.9,0.4,0.1,1.0,8.4,2010-11,0,0.58,0.11
DeJuan Blair,SAS,81.0,21.4,3.6,7.2,0.501,0.0,0.0,3.6,0.503,0.501,1.1,1.7,0.657,2.7,4.3,7.0,1.0,1.2,0.5,1.4,8.3,2010-11,0,0.52,0.15
Kyle Korver,CHI,82.0,20.1,3.0,6.8,0.434,1.5,0.415,1.5,0.455,0.542,0.9,1.1,0.885,0.1,1.7,1.8,1.5,0.4,0.2,0.7,8.3,2010-11,0,0.57,0.09
Courtney Lee,HOU,81.0,21.3,3.1,7.1,0.439,0.9,0.408,2.2,0.453,0.501,1.2,1.5,0.792,0.6,2.0,2.6,1.2,0.7,0.2,0.8,8.3,2010-11,0,0.53,0.1
Anthony Parker,CLE,72.0,29.0,3.1,7.7,0.399,1.2,0.379,1.9,0.412,0.476,1.0,1.3,0.779,0.5,2.6,3.0,3.0,0.9,0.1,1.1,8.3,2010-11,0,0.5,0.13
Nenad Krstić,2TM,71.0,22.1,3.3,6.4,0.511,0.0,,3.3,0.511,0.511,1.6,2.1,0.774,1.7,3.0,4.7,0.4,0.4,0.4,0.8,8.1,2010-11,0,0.55,0.14
Samuel Dalembert,SAC,80.0,24.2,3.4,7.1,0.473,0.0,0.0,3.4,0.474,0.473,1.4,1.9,0.73,2.7,5.6,8.2,0.8,0.5,1.5,1.7,8.1,2010-11,0,0.51,0.16
Corey Brewer,2TM,69.0,21.9,2.8,7.1,0.395,0.4,0.268,2.4,0.434,0.426,2.0,2.8,0.708,0.8,1.7,2.5,1.3,1.4,0.2,1.3,8.0,2010-11,0,0.48,0.1
Raja Bell,UTA,68.0,30.8,2.8,6.9,0.409,1.0,0.352,1.8,0.449,0.482,1.3,1.5,0.892,0.5,2.1,2.6,1.7,0.8,0.2,0.9,8.0,2010-11,0,0.53,0.12
Udonis Haslem,MIA,13.0,26.5,3.4,6.6,0.512,0.0,,3.4,0.512,0.512,1.2,1.5,0.8,2.2,5.9,8.2,0.5,0.5,0.2,1.1,8.0,2010-11,0,0.55,0.98
Tracy McGrady,DET,72.0,23.4,3.2,7.1,0.442,0.4,0.341,2.7,0.462,0.471,1.3,1.8,0.698,0.7,2.8,3.5,3.5,0.9,0.5,1.4,8.0,2010-11,0,0.51,0.15
Kwame Brown,CHA,66.0,26.0,2.9,5.7,0.517,0.0,,2.9,0.517,0.517,2.1,3.5,0.589,2.2,4.6,6.8,0.7,0.4,0.6,1.0,7.9,2010-11,0,0.55,0.17
Will Bynum,DET,61.0,18.4,3.0,6.7,0.448,0.3,0.32,2.7,0.466,0.468,1.7,2.0,0.836,0.2,1.0,1.2,3.2,0.9,0.1,1.4,7.9,2010-11,0,0.52,0.13
Chuck Hayes,HOU,74.0,28.1,3.3,6.3,0.527,0.0,0.0,3.3,0.529,0.527,1.3,1.9,0.662,3.0,5.1,8.1,2.7,1.1,0.7,1.2,7.9,2010-11,0,0.55,0.21
Jason Kidd,DAL,80.0,33.2,2.7,7.5,0.361,1.7,0.34,1.0,0.4,0.472,0.8,1.0,0.87,0.4,4.0,4.4,8.2,1.7,0.4,2.2,7.9,2010-11,0,0.5,0.19
Paul George,IND,61.0,20.7,2.9,6.5,0.453,0.7,0.297,2.3,0.537,0.505,1.3,1.7,0.762,0.6,3.1,3.7,1.1,1.0,0.4,1.1,7.8,2010-11,0,0.54,0.15
Samardo Samuels,CLE,37.0,18.9,3.0,6.5,0.456,0.0,0.0,3.0,0.462,0.456,1.8,3.0,0.618,2.0,2.2,4.3,0.5,0.4,0.5,1.4,7.8,2010-11,0,0.5,0.2
Ed Davis,TOR,65.0,24.6,3.3,5.7,0.576,0.0,,3.3,0.576,0.576,1.1,2.0,0.555,2.6,4.5,7.1,0.6,0.6,1.0,0.7,7.7,2010-11,0,0.59,0.2
Anthony Randolph,2TM,40.0,14.8,3.1,6.6,0.466,0.0,0.25,3.1,0.469,0.468,1.5,2.2,0.674,1.1,2.9,4.0,0.8,0.6,0.6,1.3,7.6,2010-11,0,0.5,0.2
Shane Battier,2TM,82.0,29.0,2.8,6.2,0.45,1.2,0.382,1.5,0.525,0.55,0.8,1.1,0.688,1.1,3.5,4.5,2.3,0.8,1.0,1.0,7.6,2010-11,0,0.57,0.14
Goran Dragić,2TM,70.0,17.6,2.7,6.3,0.435,0.8,0.361,1.9,0.476,0.499,1.2,1.9,0.624,0.5,1.5,2.0,2.9,0.7,0.1,1.7,7.5,2010-11,0,0.53,0.1
Austin Daye,DET,72.0,20.1,2.7,6.5,0.41,1.0,0.401,1.7,0.415,0.483,1.1,1.5,0.759,0.9,2.9,3.8,1.1,0.5,0.5,0.8,7.5,2010-11,0,0.52,0.12
Al Thornton,2TM,71.0,19.5,2.9,6.1,0.476,0.1,0.154,2.8,0.496,0.48,1.5,2.0,0.775,0.8,2.2,3.0,0.9,0.5,0.2,0.9,7.4,2010-11,0,0.53,0.1
Josh McRoberts,IND,72.0,22.2,2.9,5.4,0.547,0.3,0.383,2.6,0.577,0.576,1.2,1.7,0.739,1.5,3.8,5.3,2.1,0.7,0.8,1.3,7.4,2010-11,0,0.6,0.17
Chris Wilcox,DET,57.0,17.5,3.3,5.6,0.581,0.0,0.0,3.3,0.583,0.581,0.9,1.6,0.562,1.7,3.1,4.8,0.8,0.5,0.3,0.8,7.4,2010-11,0,0.59,0.18
Matt Bonner,SAS,66.0,21.7,2.6,5.6,0.464,1.6,0.457,1.0,0.475,0.605,0.5,0.7,0.744,0.9,2.7,3.6,0.9,0.4,0.3,0.4,7.3,2010-11,0,0.62,0.13
Chris Douglas-Roberts,MIL,44.0,20.1,2.7,6.2,0.429,0.3,0.326,2.3,0.449,0.456,1.7,2.0,0.831,0.2,1.8,2.0,1.1,0.7,0.3,0.8,7.3,2010-11,0,0.52,0.15
Sam Young,MEM,78.0,20.2,3.0,6.3,0.472,0.2,0.34,2.8,0.486,0.489,1.1,1.5,0.767,0.5,1.9,2.4,0.9,0.9,0.3,0.8,7.3,2010-11,0,0.52,0.09
Mickaël Piétrus,2TM,57.0,19.4,2.5,6.4,0.392,1.5,0.36,1.0,0.45,0.508,0.7,1.0,0.684,0.3,1.9,2.2,0.6,0.5,0.4,0.7,7.2,2010-11,0,0.53,0.11
Earl Boykins,MIL,57.0,15.1,2.7,6.2,0.443,0.5,0.38,2.3,0.459,0.482,1.2,1.4,0.841,0.3,0.7,1.0,2.5,0.7,0.1,0.9,7.2,2010-11,0,0.53,0.12
Ryan Gomes,LAC,76.0,27.6,2.7,6.6,0.41,0.9,0.341,1.8,0.459,0.481,0.8,1.1,0.718,0.8,2.5,3.3,1.6,0.8,0.2,0.7,7.2,2010-11,0,0.51,0.11
Spencer Hawes,PHI,81.0,21.2,3.3,7.0,0.465,0.1,0.243,3.1,0.48,0.473,0.6,1.1,0.534,1.6,4.1,5.7,1.5,0.4,0.9,1.2,7.2,2010-11,0,0.48,0.13
Sebastian Telfair,MIN,37.0,19.2,2.6,6.5,0.402,0.8,0.359,1.9,0.423,0.461,1.2,1.6,0.733,0.5,1.0,1.5,3.0,0.7,0.1,1.7,7.2,2010-11,0,0.5,0.18
Evan Turner,PHI,78.0,23.0,2.9,6.8,0.425,0.2,0.318,2.7,0.435,0.439,1.3,1.6,0.808,0.5,3.4,3.9,2.0,0.6,0.2,1.0,7.2,2010-11,0,0.48,0.11
James Johnson,2TM,38.0,21.6,2.8,6.2,0.456,0.2,0.235,2.6,0.493,0.473,1.2,1.9,0.662,1.0,2.8,3.7,2.3,0.9,1.0,1.7,7.1,2010-11,0,0.5,0.24
Nazr Mohammed,2TM,75.0,17.1,3.1,6.0,0.522,0.0,0.0,3.1,0.523,0.522,0.9,1.5,0.598,1.9,3.0,4.9,0.3,0.4,0.7,0.9,7.1,2010-11,0,0.53,0.12
Keyon Dooling,MIL,80.0,22.0,2.6,6.5,0.397,1.0,0.346,1.6,0.439,0.475,1.0,1.2,0.83,0.2,1.3,1.5,3.0,0.7,0.1,1.1,7.1,2010-11,0,0.51,0.09
Taj Gibson,CHI,80.0,21.8,2.9,6.3,0.466,0.0,0.125,2.9,0.472,0.467,1.3,1.9,0.676,2.0,3.7,5.7,0.7,0.5,1.3,0.9,7.1,2010-11,0,0.5,0.13
DeAndre Jordan,LAC,80.0,25.6,2.9,4.3,0.686,0.0,0.0,2.9,0.688,0.686,1.2,2.7,0.452,2.6,4.6,7.2,0.5,0.5,1.8,1.3,7.1,2010-11,0,0.65,0.16
Shawne Williams,NYK,64.0,20.7,2.6,6.0,0.426,1.3,0.401,1.2,0.457,0.536,0.6,0.8,0.837,0.9,2.8,3.7,0.7,0.6,0.8,0.7,7.1,2010-11,0,0.56,0.13
Christian Eyenga,CLE,44.0,21.5,3.0,7.0,0.425,0.6,0.275,2.4,0.488,0.466,0.4,0.6,0.643,0.6,2.2,2.8,0.8,0.8,0.6,1.1,6.9,2010-11,0,0.47,0.15
Derrick Favors,2TM,78.0,19.7,2.8,5.3,0.517,0.0,,2.8,0.517,0.517,1.3,2.2,0.595,2.2,3.1,5.3,0.5,0.4,0.9,1.0,6.8,2010-11,0,0.54,0.12
Nate Robinson,2TM,59.0,17.2,2.5,6.4,0.399,1.1,0.325,1.4,0.483,0.485,0.6,0.7,0.818,0.3,1.3,1.5,1.9,0.5,0.1,1.2,6.8,2010-11,0,0.51,0.09
Derek Fisher,LAL,82.0,28.0,2.5,6.5,0.389,0.8,0.396,1.7,0.386,0.449,1.0,1.3,0.806,0.2,1.7,1.9,2.7,1.2,0.1,0.9,6.8,2010-11,0,0.48,0.09
Matt Barnes,LAL,53.0,19.2,2.5,5.3,0.47,0.6,0.318,1.8,0.564,0.53,1.1,1.5,0.779,1.4,2.9,4.3,1.3,0.7,0.4,1.1,6.7,2010-11,0,0.56,0.17
Eric Bledsoe,LAC,81.0,22.7,2.5,6.0,0.424,0.4,0.276,2.1,0.47,0.457,1.2,1.6,0.744,0.8,1.9,2.8,3.6,1.1,0.3,2.4,6.7,2010-11,0,0.5,0.1
Luc Mbah a Moute,MIL,79.0,26.5,2.5,5.4,0.463,0.0,0.0,2.5,0.47,0.463,1.7,2.4,0.707,2.1,3.2,5.3,0.9,0.9,0.4,1.0,6.7,2010-11,0,0.52,0.12
Anthony Tolliver,MIN,65.0,21.0,2.2,4.8,0.45,0.7,0.409,1.4,0.475,0.526,1.6,2.0,0.802,1.4,3.1,4.5,1.3,0.4,0.4,0.8,6.7,2010-11,0,0.59,0.15
Jermaine Taylor,2TM,34.0,14.2,2.8,5.8,0.48,0.4,0.311,2.4,0.53,0.515,0.6,0.8,0.75,0.8,1.1,1.8,0.9,0.4,0.1,1.4,6.6,2010-11,0,0.54,0.15
Wayne Ellington,MIN,62.0,19.0,2.6,6.4,0.403,0.8,0.397,1.8,0.406,0.463,0.7,0.9,0.792,0.4,1.3,1.7,1.2,0.5,0.0,0.9,6.6,2010-11,0,0.49,0.08
Shaun Livingston,CHA,73.0,17.3,2.5,5.4,0.466,0.0,0.25,2.5,0.468,0.467,1.5,1.7,0.864,0.4,1.6,2.0,2.2,0.6,0.4,1.2,6.6,2010-11,0,0.54,0.1
Eddie House,MIA,56.0,17.5,2.3,5.7,0.399,1.2,0.389,1.1,0.411,0.505,0.7,0.7,0.95,0.2,1.5,1.6,1.1,0.6,0.1,0.5,6.5,2010-11,0,0.54,0.11
A.J. Price,IND,50.0,15.9,2.3,6.4,0.356,0.8,0.275,1.5,0.427,0.42,1.1,1.6,0.667,0.3,1.1,1.4,2.2,0.6,0.0,1.1,6.5,2010-11,0,0.46,0.1
Mario Chalmers,MIA,70.0,22.6,2.2,5.5,0.399,1.2,0.359,1.0,0.459,0.506,0.8,0.9,0.871,0.2,1.9,2.1,2.5,1.1,0.1,1.3,6.4,2010-11,0,0.54,0.11
Robin Lopez,PHO,67.0,14.8,2.7,5.3,0.501,0.0,,2.7,0.501,0.501,1.1,1.5,0.74,1.2,2.0,3.2,0.1,0.3,0.7,0.7,6.4,2010-11,0,0.54,0.1
Brad Miller,HOU,60.0,16.9,2.2,4.9,0.446,0.7,0.374,1.5,0.487,0.514,1.3,1.6,0.83,0.7,3.0,3.7,2.4,0.5,0.4,0.9,6.4,2010-11,0,0.57,0.16
