Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
Geert Hammink,ORL,1.0,3.0,1.0,3.0,0.333,0.0,,1.0,0.333,0.333,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1993-94,0,0.33,2.0
Scott Haskin,IND,27.0,6.9,0.8,1.7,0.467,0.0,,0.8,0.467,0.467,0.5,0.7,0.684,0.6,1.4,2.0,0.2,0.1,0.6,0.5,2.0,1993-94,0,0.5,0.12
Tracy Moore,DET,3.0,3.3,0.7,1.0,0.667,0.0,,0.7,0.667,0.667,0.7,0.7,1.0,0.0,0.3,0.3,0.0,0.7,0.0,0.0,2.0,1993-94,0,0.76,0.9
Eric Anderson,NYK,11.0,3.5,0.6,1.5,0.412,0.2,1.0,0.5,0.333,0.471,0.5,1.3,0.357,0.5,1.0,1.5,0.2,0.0,0.1,0.2,1.9,1993-94,0,0.46,0.16
Brian Davis,MIN,68.0,5.5,0.6,1.9,0.317,0.0,0.333,0.6,0.317,0.321,0.7,1.0,0.735,0.3,0.5,0.8,0.3,0.2,0.1,0.3,1.9,1993-94,0,0.41,0.02
Darnell Mee,DEN,38.0,7.5,0.7,2.3,0.318,0.1,0.208,0.6,0.359,0.347,0.3,0.7,0.444,0.4,0.5,0.9,0.4,0.4,0.3,0.5,1.9,1993-94,0,0.36,0.04
Eric Riley,HOU,47.0,4.7,0.7,1.5,0.486,0.0,0.0,0.7,0.493,0.486,0.4,0.8,0.541,0.5,0.7,1.3,0.2,0.1,0.2,0.3,1.9,1993-94,0,0.51,0.05
Corey Gaines,NYK,18.0,4.3,0.5,1.1,0.45,0.1,0.4,0.4,0.467,0.5,0.7,0.8,0.867,0.2,0.6,0.7,1.7,0.1,0.0,0.3,1.8,1993-94,0,0.62,0.18
Reggie Smith,POR,43.0,7.3,0.7,1.7,0.403,0.0,,0.7,0.403,0.403,0.4,0.9,0.474,0.9,1.4,2.3,0.1,0.3,0.1,0.3,1.8,1993-94,0,0.43,0.07
Chris Whitney,SAS,40.0,8.5,0.6,2.1,0.305,0.3,0.333,0.4,0.288,0.366,0.3,0.4,0.8,0.1,0.6,0.7,1.3,0.3,0.0,0.9,1.8,1993-94,0,0.4,0.04
Gary Alexander,2TM,11.0,5.0,0.7,1.3,0.571,0.0,,0.7,0.571,0.571,0.3,0.8,0.333,0.6,0.7,1.4,0.2,0.3,0.0,0.7,1.7,1993-94,0,0.51,0.16
Tod Murphy,2TM,9.0,7.4,0.7,1.3,0.5,0.0,,0.7,0.5,0.5,0.3,0.7,0.5,0.4,0.7,1.1,0.4,0.2,0.0,0.1,1.7,1993-94,0,0.53,0.26
Tree Rollins,ORL,45.0,8.5,0.6,1.2,0.547,0.0,,0.6,0.547,0.547,0.4,0.7,0.6,0.7,1.4,2.1,0.2,0.2,0.8,0.3,1.7,1993-94,0,0.56,0.08
Gerald Madkins,CLE,22.0,6.8,0.5,1.4,0.355,0.2,0.333,0.3,0.375,0.435,0.4,0.5,0.8,0.0,0.5,0.5,0.9,0.4,0.0,0.6,1.6,1993-94,0,0.49,0.08
Matt Wenstrom,BOS,11.0,3.4,0.5,0.9,0.6,0.0,,0.5,0.6,0.6,0.5,0.9,0.6,0.5,0.5,1.1,0.0,0.0,0.2,0.4,1.6,1993-94,0,0.62,0.15
Jay Guidinger,CLE,32.0,4.1,0.5,1.0,0.5,0.0,,0.5,0.5,0.5,0.5,0.7,0.714,0.5,0.6,1.0,0.1,0.1,0.2,0.5,1.5,1993-94,0,0.57,0.05
Rich King,SEA,27.0,2.9,0.6,1.3,0.441,0.0,0.0,0.6,0.455,0.441,0.4,0.8,0.5,0.3,0.4,0.7,0.3,0.0,0.1,0.3,1.5,1993-94,0,0.45,0.04
Malcolm Mackey,PHO,22.0,3.1,0.6,1.7,0.378,0.0,0.0,0.6,0.4,0.378,0.2,0.4,0.5,0.5,0.5,1.1,0.0,0.0,0.1,0.1,1.5,1993-94,0,0.4,0.06
Morlon Wiley,2TM,16.0,9.9,0.6,1.8,0.31,0.2,0.3,0.4,0.316,0.362,0.0,0.0,,0.0,0.6,0.6,1.4,0.9,0.0,1.1,1.3,1993-94,0,0.36,0.12
Ricky Grace,ATL,3.0,2.7,0.7,1.0,0.667,0.0,,0.7,0.667,0.667,0.0,0.7,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.3,1993-94,0,0.5,0.3
Dan O'Sullivan,DET,13.0,4.3,0.3,0.9,0.333,0.0,,0.3,0.333,0.333,0.7,0.9,0.75,0.2,0.6,0.8,0.2,0.0,0.0,0.2,1.3,1993-94,0,0.5,0.1
Luther Wright,UTA,15.0,6.1,0.5,1.5,0.348,0.0,0.0,0.5,0.364,0.348,0.2,0.3,0.75,0.4,0.3,0.7,0.0,0.1,0.1,0.4,1.3,1993-94,0,0.4,0.05
Greg Kite,ORL,29.0,10.7,0.4,1.2,0.371,0.0,,0.4,0.371,0.371,0.3,0.8,0.364,0.8,1.7,2.4,0.1,0.1,0.4,0.6,1.2,1993-94,0,0.39,0.08
Jim Farmer,DEN,4.0,7.3,0.5,1.5,0.333,0.0,0.0,0.5,0.5,0.333,0.0,0.0,,0.0,0.5,0.5,1.0,0.0,0.0,1.3,1.0,1993-94,0,0.33,0.05
Skeeter Henry,PHO,4.0,3.8,0.3,1.3,0.2,0.0,0.0,0.3,0.333,0.2,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.3,1.0,1993-94,0,0.29,0.18
Steve Henson,CHH,3.0,5.7,0.3,0.7,0.5,0.3,1.0,0.0,0.0,0.75,0.0,0.0,,0.0,0.3,0.3,1.7,0.0,0.0,0.3,1.0,1993-94,0,0.71,0.77
Michael Curry,PHI,10.0,4.3,0.3,1.4,0.214,0.0,0.0,0.3,0.25,0.214,0.3,0.4,0.75,0.0,0.1,0.1,0.1,0.1,0.0,0.3,0.9,1993-94,0,0.29,-0.03
Kevin Thompson,POR,14.0,4.1,0.4,1.0,0.429,0.0,0.0,0.4,0.462,0.429,0.1,0.1,0.5,0.5,0.4,0.9,0.2,0.0,0.1,0.4,0.9,1993-94,0,0.43,0.08
Roy Marble,DEN,5.0,6.4,0.4,2.4,0.167,0.0,,0.4,0.167,0.167,0.0,0.6,0.0,0.6,1.0,1.6,0.2,0.0,0.4,0.6,0.8,1993-94,0,0.15,-0.04
John Bagley,ATL,3.0,4.3,0.0,0.7,0.0,0.0,,0.0,0.0,0.0,0.7,0.7,1.0,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.7,1993-94,0,0.35,0.43
Randy Breuer,SAC,26.0,9.5,0.3,1.0,0.308,0.0,0.0,0.3,0.32,0.308,0.1,0.5,0.214,0.6,1.6,2.2,0.3,0.2,0.7,0.3,0.7,1993-94,0,0.29,0.1
Keith Tower,ORL,11.0,2.9,0.4,0.8,0.444,0.0,,0.4,0.444,0.444,0.0,0.0,,0.0,0.5,0.5,0.1,0.0,0.0,0.0,0.7,1993-94,0,0.44,0.08
Aaron Williams,UTA,6.0,2.0,0.3,1.3,0.25,0.0,,0.3,0.25,0.25,0.0,0.2,0.0,0.2,0.3,0.5,0.2,0.0,0.0,0.2,0.7,1993-94,0,0.25,-0.0
Manute Bol,3TM,14.0,8.3,0.3,1.4,0.211,0.0,0.0,0.3,0.25,0.211,0.0,0.0,,0.2,1.1,1.3,0.1,0.1,1.1,0.4,0.6,1993-94,0,0.21,0.12
Manute Bol,MIA,8.0,7.6,0.1,1.5,0.083,0.0,0.0,0.1,0.111,0.083,0.0,0.0,,0.1,1.3,1.4,0.0,0.0,0.8,0.6,0.3,1993-94,0,0.1,0.06
Manute Bol,WSB,2.0,3.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1993-94,0,,0.75
Manute Bol,PHI,4.0,12.3,0.8,1.8,0.429,0.0,,0.8,0.429,0.429,0.0,0.0,,0.5,1.0,1.5,0.0,0.5,2.3,0.0,1.5,1993-94,0,0.42,1.2
Sedric Toney,CLE,12.0,5.3,0.2,1.0,0.167,0.0,0.0,0.2,0.182,0.167,0.2,0.2,1.0,0.1,0.2,0.3,0.9,0.0,0.0,0.4,0.5,1993-94,0,0.23,0.04
Dave Jamerson,2TM,5.0,2.8,0.0,1.4,0.0,0.0,,0.0,0.0,0.0,0.4,0.6,0.667,0.0,0.8,0.8,0.2,0.0,0.0,0.2,0.4,1993-94,0,0.12,-0.08
Tito Horford,WSB,3.0,9.3,0.0,0.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.3,0.7,1.0,0.0,0.3,1.0,0.3,0.0,1993-94,0,0.0,0.43
League Average,,,,,,0.466,,0.333,,0.483,0.485,,,0.734,,,,,,,,,1993-94,0,,
