Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
Hedo Türkoğlu,TOR,74.0,30.7,3.7,9.1,0.409,1.5,0.374,2.3,0.436,0.49,2.4,3.1,0.774,0.6,4.1,4.6,4.1,0.7,0.4,1.7,11.3,2009-10,0,0.54,0.18
Channing Frye,PHO,81.0,27.0,3.9,8.7,0.451,2.1,0.439,1.8,0.466,0.573,1.2,1.5,0.81,0.8,4.5,5.3,1.4,0.8,0.9,0.9,11.2,2009-10,0,0.6,0.17
Greg Oden,POR,21.0,23.9,4.4,7.2,0.605,0.0,,4.4,0.605,0.605,2.3,3.0,0.766,3.0,5.4,8.5,0.9,0.4,2.3,1.9,11.1,2009-10,0,0.65,0.85
Carlos Delfino,MIL,75.0,30.4,4.0,9.8,0.408,1.8,0.367,2.2,0.45,0.5,1.2,1.6,0.782,0.7,4.6,5.3,2.7,1.1,0.3,1.6,11.0,2009-10,0,0.52,0.17
Metta World Peace,LAL,77.0,33.8,4.0,9.6,0.414,1.4,0.355,2.6,0.453,0.484,1.7,2.4,0.688,1.3,3.0,4.3,3.0,1.4,0.3,1.6,11.0,2009-10,0,0.52,0.16
Drew Gooden,2TM,70.0,25.1,4.1,8.6,0.478,0.0,0.125,4.1,0.483,0.479,2.7,3.1,0.861,3.0,4.8,7.7,0.7,0.6,0.8,1.5,10.9,2009-10,0,0.55,0.2
Ryan Gomes,MIN,76.0,29.1,4.3,9.6,0.447,1.0,0.372,3.3,0.475,0.497,1.4,1.7,0.825,1.0,3.6,4.6,1.6,0.8,0.2,1.3,10.9,2009-10,0,0.53,0.15
Kirk Hinrich,CHI,74.0,33.5,4.2,10.2,0.409,1.4,0.371,2.8,0.431,0.478,1.1,1.5,0.752,0.3,3.2,3.5,4.5,1.1,0.3,1.5,10.9,2009-10,0,0.5,0.17
Mike Miller,WAS,54.0,33.4,4.0,8.0,0.501,1.5,0.48,2.5,0.515,0.596,1.3,1.6,0.824,1.0,5.2,6.2,3.9,0.7,0.2,2.1,10.9,2009-10,0,0.63,0.29
Lamar Odom,LAL,82.0,31.5,4.2,9.0,0.463,0.7,0.319,3.5,0.51,0.502,1.7,2.5,0.693,2.2,7.5,9.8,3.3,0.9,0.7,1.8,10.8,2009-10,0,0.53,0.22
Joakim Noah,CHI,64.0,30.1,4.1,8.1,0.504,0.0,,4.1,0.504,0.504,2.5,3.4,0.744,3.4,7.6,11.0,2.1,0.5,1.6,1.8,10.7,2009-10,0,0.56,0.3
Al Thornton,2TM,75.0,27.7,4.3,9.0,0.473,0.1,0.355,4.1,0.479,0.482,2.0,2.8,0.725,1.5,2.4,3.9,1.2,0.6,0.5,1.4,10.7,2009-10,0,0.52,0.13
Ersan İlyasova,MIL,81.0,23.4,4.0,9.0,0.443,1.0,0.336,3.0,0.496,0.499,1.4,2.0,0.715,1.9,4.4,6.4,1.0,0.7,0.3,0.9,10.4,2009-10,0,0.53,0.15
Emeka Okafor,NOH,82.0,28.9,4.2,8.0,0.53,0.0,,4.2,0.53,0.53,1.9,3.3,0.562,3.1,6.0,9.0,0.7,0.7,1.5,1.4,10.4,2009-10,0,0.55,0.19
Luke Ridnour,MIL,82.0,21.5,4.0,8.4,0.478,0.8,0.381,3.2,0.513,0.528,1.5,1.7,0.907,0.3,1.5,1.7,4.0,0.7,0.1,1.3,10.4,2009-10,0,0.57,0.13
José Calderón,TOR,68.0,26.7,4.0,8.4,0.482,1.0,0.398,3.0,0.519,0.542,1.2,1.5,0.798,0.3,1.8,2.1,5.9,0.7,0.1,1.5,10.3,2009-10,0,0.57,0.19
Omri Casspi,SAC,77.0,25.1,3.9,8.7,0.446,1.0,0.369,2.9,0.48,0.502,1.5,2.3,0.672,1.0,3.6,4.5,1.2,0.7,0.2,1.3,10.3,2009-10,0,0.53,0.13
T.J. Ford,IND,47.0,25.3,4.0,8.9,0.445,0.2,0.16,3.8,0.484,0.455,2.2,2.9,0.77,0.9,2.3,3.2,3.8,0.9,0.2,1.9,10.3,2009-10,0,0.51,0.23
Jason Kidd,DAL,80.0,36.0,3.6,8.4,0.423,2.2,0.425,1.4,0.42,0.554,1.0,1.2,0.808,0.6,5.0,5.6,9.1,1.8,0.4,2.4,10.3,2009-10,0,0.58,0.25
C.J. Watson,GSW,65.0,27.5,3.8,8.1,0.468,0.7,0.31,3.1,0.527,0.51,2.0,2.6,0.771,0.4,2.2,2.6,2.8,1.6,0.1,1.1,10.3,2009-10,0,0.56,0.18
Dahntay Jones,IND,76.0,24.9,3.8,8.2,0.461,0.1,0.125,3.7,0.479,0.464,2.6,3.4,0.77,0.6,2.4,3.0,2.0,0.5,0.5,1.7,10.2,2009-10,0,0.53,0.12
Nate Robinson,2TM,56.0,19.9,3.8,8.8,0.436,1.6,0.39,2.3,0.474,0.524,0.9,1.2,0.746,0.5,1.5,2.0,2.9,0.9,0.1,1.3,10.1,2009-10,0,0.54,0.17
Nicolas Batum,POR,37.0,24.8,3.8,7.2,0.519,1.5,0.409,2.3,0.625,0.619,1.2,1.4,0.843,0.9,2.9,3.8,1.2,0.6,0.7,0.7,10.1,2009-10,0,0.65,0.33
Randy Foye,WAS,70.0,23.8,3.7,8.8,0.414,0.9,0.346,2.8,0.442,0.464,1.8,2.1,0.89,0.2,1.6,1.9,3.3,0.5,0.1,1.3,10.1,2009-10,0,0.52,0.13
Kendrick Perkins,BOS,78.0,27.6,4.0,6.7,0.602,0.0,0.0,4.0,0.605,0.602,2.1,3.6,0.582,2.0,5.6,7.6,1.0,0.3,1.7,2.1,10.1,2009-10,0,0.61,0.18
Marvin Williams,ATL,81.0,30.5,3.7,8.2,0.455,0.5,0.303,3.2,0.492,0.485,2.2,2.7,0.819,1.3,3.8,5.1,1.1,0.8,0.6,0.9,10.1,2009-10,0,0.54,0.15
Will Bynum,DET,63.0,26.5,3.8,8.5,0.444,0.2,0.218,3.6,0.47,0.455,2.3,2.8,0.798,0.4,1.9,2.3,4.5,0.9,0.1,1.8,10.0,2009-10,0,0.51,0.17
Spencer Hawes,SAC,72.0,26.4,4.3,9.3,0.468,0.4,0.299,4.0,0.494,0.488,1.0,1.5,0.689,2.0,4.0,6.1,2.2,0.4,1.2,1.8,10.0,2009-10,0,0.5,0.17
Ronald Murray,2TM,75.0,22.3,3.6,9.1,0.392,0.9,0.312,2.7,0.431,0.443,1.9,2.6,0.727,0.4,2.1,2.4,1.8,0.6,0.2,1.2,9.9,2009-10,0,0.48,0.1
Mike Dunleavy,IND,67.0,22.2,3.4,8.3,0.41,1.1,0.318,2.3,0.478,0.478,2.0,2.4,0.842,0.4,3.1,3.5,1.5,0.6,0.2,1.1,9.9,2009-10,0,0.53,0.14
James Harden,OKC,76.0,22.9,3.1,7.6,0.403,1.2,0.375,1.8,0.424,0.484,2.6,3.2,0.808,0.6,2.6,3.2,1.8,1.1,0.3,1.4,9.9,2009-10,0,0.55,0.13
Udonis Haslem,MIA,78.0,27.9,4.0,8.1,0.494,0.0,,4.0,0.494,0.494,1.9,2.5,0.762,2.1,5.9,8.1,0.7,0.4,0.3,1.0,9.9,2009-10,0,0.54,0.18
C.J. Miles,UTA,63.0,23.8,3.8,8.9,0.429,1.2,0.341,2.7,0.484,0.495,1.0,1.5,0.695,0.7,2.0,2.7,1.7,0.9,0.3,1.3,9.9,2009-10,0,0.52,0.14
Chris Douglas-Roberts,NJN,67.0,25.8,3.8,8.6,0.445,0.2,0.259,3.6,0.464,0.457,2.0,2.3,0.847,0.7,2.3,3.0,1.4,0.8,0.3,1.4,9.8,2009-10,0,0.51,0.13
Hakim Warrick,2TM,76.0,20.5,3.5,7.2,0.482,0.0,0.143,3.5,0.486,0.483,2.7,3.6,0.737,1.7,2.5,4.1,0.7,0.3,0.2,1.1,9.6,2009-10,0,0.55,0.12
JJ Redick,ORL,82.0,22.0,3.0,6.7,0.439,1.4,0.405,1.6,0.473,0.54,2.3,2.7,0.86,0.2,1.7,1.9,1.9,0.3,0.0,0.8,9.6,2009-10,0,0.61,0.11
Leandro Barbosa,PHO,44.0,17.9,3.5,8.3,0.425,1.0,0.324,2.5,0.485,0.485,1.5,1.7,0.877,0.3,1.3,1.6,1.5,0.5,0.3,1.0,9.5,2009-10,0,0.52,0.17
Henry Walker,2TM,35.0,21.9,3.4,6.6,0.517,1.4,0.431,2.0,0.603,0.625,1.1,1.4,0.796,0.4,2.1,2.5,1.1,0.7,0.1,0.8,9.4,2009-10,0,0.65,0.27
Tyrus Thomas,2TM,54.0,22.6,3.6,7.8,0.462,0.0,0.0,3.6,0.465,0.462,2.2,3.2,0.686,1.5,4.7,6.2,1.0,1.2,1.6,1.7,9.4,2009-10,0,0.51,0.23
Wesley Matthews,UTA,82.0,24.7,3.3,6.9,0.483,0.8,0.382,2.6,0.525,0.539,2.0,2.4,0.829,0.6,1.7,2.3,1.5,0.8,0.2,1.1,9.4,2009-10,0,0.59,0.11
Brandon Rush,IND,82.0,30.4,3.6,8.6,0.423,1.5,0.411,2.1,0.433,0.511,0.7,1.1,0.629,0.5,3.7,4.2,1.4,0.7,0.8,1.1,9.4,2009-10,0,0.52,0.12
Martell Webster,POR,82.0,24.5,3.2,7.8,0.405,1.5,0.373,1.6,0.44,0.502,1.5,1.9,0.813,0.6,2.7,3.3,0.8,0.5,0.5,0.7,9.4,2009-10,0,0.54,0.11
Jonas Jerebko,DET,80.0,27.9,3.6,7.5,0.481,0.5,0.313,3.2,0.52,0.511,1.6,2.2,0.71,2.4,3.6,6.0,0.7,1.0,0.4,1.0,9.3,2009-10,0,0.55,0.15
Travis Outlaw,2TM,34.0,21.5,3.2,8.3,0.391,1.2,0.381,2.1,0.398,0.463,1.4,1.7,0.831,1.0,2.6,3.6,1.0,0.5,0.5,0.9,9.1,2009-10,0,0.5,0.25
Brendan Haywood,2TM,77.0,30.6,3.6,6.4,0.562,0.0,0.0,3.6,0.563,0.562,2.0,3.2,0.62,3.6,5.7,9.3,0.6,0.3,2.1,1.3,9.1,2009-10,0,0.58,0.21
Larry Hughes,2TM,45.0,24.8,3.0,8.6,0.355,1.0,0.309,2.1,0.381,0.411,2.1,2.5,0.832,0.5,2.6,3.2,3.0,1.2,0.3,1.7,9.1,2009-10,0,0.47,0.2
Mike Bibby,ATL,80.0,27.4,3.4,8.1,0.416,1.6,0.389,1.8,0.444,0.514,0.9,1.0,0.861,0.3,2.1,2.3,3.9,0.8,0.0,1.1,9.1,2009-10,0,0.53,0.13
Kyle Lowry,HOU,68.0,24.3,2.7,6.8,0.397,0.5,0.272,2.2,0.448,0.436,3.2,3.8,0.827,1.3,2.3,3.6,4.5,0.9,0.1,1.7,9.1,2009-10,0,0.54,0.17
Taj Gibson,CHI,82.0,26.9,3.8,7.7,0.494,0.0,,3.8,0.494,0.494,1.4,2.1,0.646,2.8,4.7,7.5,0.9,0.6,1.3,1.4,9.0,2009-10,0,0.52,0.16
Rasheed Wallace,BOS,79.0,22.5,3.4,8.2,0.409,1.0,0.283,2.3,0.511,0.472,1.2,1.6,0.768,0.5,3.6,4.1,1.0,1.0,0.9,0.8,9.0,2009-10,0,0.51,0.13
Chase Budinger,HOU,74.0,20.1,3.4,7.6,0.441,1.2,0.369,2.1,0.497,0.522,0.9,1.2,0.77,0.5,2.5,3.0,1.2,0.5,0.1,0.6,8.9,2009-10,0,0.55,0.12
Quentin Richardson,MIA,76.0,27.4,3.2,7.4,0.431,1.9,0.397,1.3,0.493,0.558,0.7,0.9,0.732,0.8,4.1,4.9,1.2,0.9,0.2,0.8,8.9,2009-10,0,0.57,0.14
Ronnie Brewer,2TM,58.0,30.0,3.6,7.4,0.487,0.1,0.258,3.5,0.505,0.497,1.5,2.3,0.639,0.8,2.4,3.2,2.7,1.6,0.3,0.9,8.8,2009-10,0,0.52,0.19
Arron Afflalo,DEN,82.0,27.1,3.3,7.1,0.465,1.3,0.434,2.0,0.488,0.557,0.9,1.2,0.735,0.7,2.4,3.1,1.7,0.6,0.4,0.9,8.8,2009-10,0,0.58,0.12
Matt Barnes,ORL,81.0,25.9,3.3,6.9,0.487,0.8,0.319,2.5,0.586,0.546,1.3,1.8,0.74,1.3,4.2,5.5,1.7,0.7,0.4,1.4,8.8,2009-10,0,0.57,0.14
Brad Miller,CHI,82.0,23.8,3.0,7.1,0.43,0.5,0.28,2.6,0.474,0.462,2.2,2.7,0.827,1.0,3.9,4.9,1.9,0.5,0.4,1.3,8.8,2009-10,0,0.53,0.13
Delonte West,CLE,60.0,25.0,3.2,7.3,0.445,0.4,0.325,2.8,0.471,0.474,1.9,2.4,0.81,0.5,2.3,2.8,3.3,0.9,0.5,1.5,8.8,2009-10,0,0.53,0.17
Willie Green,PHI,73.0,21.3,3.4,7.4,0.457,0.6,0.346,2.8,0.494,0.5,1.3,1.6,0.833,0.3,1.5,1.8,2.1,0.4,0.2,0.9,8.7,2009-10,0,0.54,0.11
Mickaël Piétrus,ORL,75.0,22.5,3.1,7.2,0.432,1.5,0.379,1.6,0.502,0.54,0.9,1.5,0.633,0.5,2.3,2.9,0.7,0.7,0.4,0.9,8.7,2009-10,0,0.55,0.1
DeMar DeRozan,TOR,77.0,21.6,3.3,6.6,0.498,0.1,0.25,3.3,0.506,0.502,1.9,2.5,0.763,0.9,2.0,2.9,0.7,0.6,0.2,0.8,8.6,2009-10,0,0.56,0.11
Toney Douglas,NYK,56.0,19.4,3.2,7.0,0.458,1.2,0.389,2.0,0.514,0.545,1.0,1.2,0.809,0.7,1.2,1.9,2.0,0.8,0.1,1.0,8.6,2009-10,0,0.57,0.15
Marreese Speights,PHI,62.0,16.4,3.4,7.2,0.477,0.0,0.0,3.4,0.483,0.477,1.7,2.3,0.745,1.4,2.7,4.1,0.6,0.5,0.5,0.8,8.6,2009-10,0,0.52,0.15
Anderson Varejão,CLE,76.0,28.5,3.5,6.1,0.572,0.0,0.2,3.5,0.576,0.573,1.5,2.3,0.663,2.5,5.1,7.6,1.1,0.9,0.9,0.9,8.6,2009-10,0,0.6,0.19
Nick Young,WAS,74.0,19.2,3.1,7.5,0.418,0.9,0.406,2.2,0.423,0.479,1.4,1.8,0.8,0.3,1.1,1.4,0.6,0.4,0.1,0.8,8.6,2009-10,0,0.52,0.07
Jerryd Bayless,POR,74.0,17.6,2.7,6.5,0.414,0.4,0.315,2.3,0.437,0.444,2.7,3.3,0.831,0.2,1.4,1.6,2.3,0.4,0.1,1.3,8.5,2009-10,0,0.53,0.1
Donté Greene,SAC,76.0,21.4,3.2,7.3,0.441,0.9,0.377,2.3,0.473,0.504,1.2,1.8,0.643,0.7,2.4,3.1,0.9,0.5,0.7,1.2,8.5,2009-10,0,0.53,0.1
Tyler Hansbrough,IND,29.0,17.6,2.8,7.8,0.36,0.0,0.0,2.8,0.367,0.36,2.9,3.9,0.743,2.1,2.7,4.8,1.0,0.6,0.3,0.7,8.5,2009-10,0,0.45,0.29
J.J. Hickson,CLE,81.0,20.9,3.6,6.4,0.554,0.0,0.0,3.6,0.555,0.554,1.4,2.0,0.681,1.4,3.6,4.9,0.5,0.4,0.5,1.1,8.5,2009-10,0,0.58,0.13
Andrés Nocioni,SAC,75.0,19.7,3.1,7.8,0.399,1.3,0.386,1.8,0.408,0.48,0.9,1.3,0.717,0.4,2.5,3.0,1.0,0.4,0.3,0.9,8.5,2009-10,0,0.51,0.1
Jerry Stackhouse,MIL,42.0,20.4,3.1,7.5,0.408,1.1,0.346,2.0,0.452,0.479,1.3,1.6,0.797,0.5,1.9,2.4,1.7,0.5,0.2,1.6,8.5,2009-10,0,0.52,0.17
Nenad Krstić,OKC,76.0,22.9,3.7,7.4,0.502,0.0,0.2,3.7,0.505,0.503,1.0,1.4,0.717,1.8,3.3,5.0,0.7,0.4,0.6,0.8,8.4,2009-10,0,0.52,0.13
Robin Lopez,PHO,51.0,19.3,3.4,5.7,0.588,0.0,,3.4,0.588,0.588,1.7,2.5,0.704,2.0,2.8,4.9,0.1,0.2,1.0,0.8,8.4,2009-10,0,0.62,0.21
Terrence Williams,NJN,78.0,22.6,3.3,8.3,0.401,0.4,0.31,2.9,0.417,0.425,1.3,1.8,0.715,0.6,3.9,4.5,2.9,0.6,0.1,1.6,8.4,2009-10,0,0.46,0.12
Ty Lawson,DEN,65.0,20.3,3.1,6.0,0.515,0.5,0.41,2.6,0.544,0.559,1.6,2.2,0.757,0.6,1.3,1.9,3.1,0.7,0.0,1.3,8.3,2009-10,0,0.6,0.14
Rafer Alston,2TM,52.0,27.3,3.0,8.6,0.348,1.1,0.345,1.9,0.349,0.413,1.1,1.6,0.728,0.3,2.2,2.5,3.4,1.0,0.2,1.8,8.2,2009-10,0,0.44,0.14
Tracy McGrady,2TM,30.0,22.4,3.0,7.8,0.387,0.5,0.25,2.5,0.439,0.421,1.6,2.1,0.746,0.7,2.4,3.1,3.3,0.5,0.5,1.5,8.2,2009-10,0,0.47,0.29
Jared Dudley,PHO,82.0,24.3,2.7,6.0,0.459,1.5,0.458,1.3,0.461,0.582,1.3,1.7,0.754,1.2,2.2,3.4,1.4,1.0,0.2,0.8,8.2,2009-10,0,0.61,0.12
Ramon Sessions,MIN,82.0,21.1,3.1,6.8,0.456,0.0,0.067,3.1,0.467,0.457,2.0,2.8,0.717,0.7,1.9,2.6,3.1,0.7,0.1,1.7,8.2,2009-10,0,0.51,0.1
Shannon Brown,LAL,82.0,20.7,3.1,7.2,0.427,0.8,0.328,2.3,0.474,0.48,1.2,1.5,0.818,0.4,1.9,2.2,1.3,0.7,0.4,0.8,8.1,2009-10,0,0.52,0.09
Samuel Dalembert,PHI,82.0,25.9,3.5,6.4,0.545,0.0,,3.5,0.545,0.545,1.2,1.6,0.729,2.9,6.6,9.6,0.8,0.5,1.8,1.5,8.1,2009-10,0,0.57,0.2
Rudy Fernández,POR,62.0,23.2,2.6,6.8,0.378,1.6,0.368,1.0,0.395,0.494,1.4,1.6,0.867,0.6,2.1,2.6,2.0,1.0,0.2,1.2,8.1,2009-10,0,0.54,0.13
Francisco García,SAC,25.0,23.0,3.3,7.0,0.466,0.9,0.39,2.4,0.504,0.531,0.6,0.7,0.882,0.4,2.2,2.6,1.8,0.4,0.8,0.8,8.1,2009-10,0,0.55,0.36
Devin Brown,2TM,50.0,21.2,2.7,7.2,0.377,1.2,0.354,1.6,0.396,0.457,1.4,1.7,0.802,0.6,1.9,2.5,1.3,0.7,0.1,1.2,8.0,2009-10,0,0.5,0.13
Shane Battier,HOU,67.0,32.4,2.7,6.7,0.398,1.5,0.362,1.1,0.458,0.511,1.1,1.6,0.726,1.1,3.6,4.7,2.4,0.8,1.1,1.0,8.0,2009-10,0,0.54,0.17
Jrue Holiday,PHI,73.0,24.2,3.2,7.1,0.442,0.8,0.39,2.3,0.465,0.502,0.9,1.2,0.756,0.8,1.8,2.6,3.8,1.1,0.2,2.1,8.0,2009-10,0,0.52,0.13
Goran Dragić,PHO,80.0,18.0,2.8,6.1,0.452,0.9,0.394,1.9,0.488,0.527,1.5,2.0,0.736,0.5,1.7,2.1,3.0,0.6,0.1,1.6,7.9,2009-10,0,0.57,0.1
Nazr Mohammed,CHA,58.0,17.0,3.3,5.9,0.553,0.0,,3.3,0.553,0.553,1.4,2.2,0.648,2.0,3.3,5.2,0.5,0.3,0.7,0.9,7.9,2009-10,0,0.58,0.18
Cartier Martin,2TM,18.0,21.7,2.8,7.6,0.368,0.9,0.347,1.8,0.379,0.43,1.3,1.7,0.8,1.4,2.4,3.8,0.9,0.6,0.1,1.1,7.8,2009-10,0,0.47,0.38
DeJuan Blair,SAS,82.0,18.2,3.4,6.0,0.556,0.0,0.0,3.4,0.558,0.556,1.1,2.0,0.547,2.4,4.0,6.4,0.8,0.6,0.5,1.4,7.8,2009-10,0,0.57,0.14
Jarvis Hayes,NJN,45.0,23.0,3.1,7.3,0.421,1.3,0.335,1.7,0.523,0.512,0.3,0.4,0.778,0.2,2.2,2.4,0.9,0.6,0.2,0.6,7.8,2009-10,0,0.52,0.16
Craig Smith,LAC,75.0,16.4,3.0,5.3,0.569,0.0,0.2,3.0,0.574,0.571,1.8,2.8,0.635,1.3,2.5,3.8,1.1,0.4,0.3,1.2,7.8,2009-10,0,0.6,0.12
Earl Watson,IND,79.0,29.4,2.8,6.6,0.426,0.7,0.288,2.2,0.5,0.476,1.5,2.1,0.71,0.7,2.4,3.0,5.1,1.3,0.2,2.2,7.8,2009-10,0,0.52,0.14
Ryan Anderson,ORL,63.0,14.5,2.7,6.2,0.436,1.2,0.37,1.4,0.514,0.536,1.1,1.3,0.866,1.1,2.1,3.2,0.6,0.4,0.2,0.9,7.7,2009-10,0,0.57,0.12
J.J. Barea,DAL,78.0,19.8,3.0,6.8,0.44,0.7,0.357,2.3,0.476,0.493,1.0,1.2,0.844,0.2,1.7,1.9,3.3,0.4,0.1,1.3,7.6,2009-10,0,0.52,0.1
Luther Head,IND,47.0,17.3,2.9,6.6,0.437,0.8,0.352,2.1,0.481,0.497,1.0,1.2,0.828,0.1,1.6,1.7,1.5,0.4,0.2,1.1,7.6,2009-10,0,0.53,0.14
Marcus Camby,2TM,74.0,31.3,3.2,6.8,0.475,0.0,0.286,3.2,0.478,0.477,1.1,1.6,0.639,3.4,8.4,11.8,2.5,1.3,2.0,1.2,7.5,2009-10,0,0.5,0.27
Derek Fisher,LAL,82.0,27.2,2.6,6.8,0.38,1.0,0.348,1.6,0.401,0.45,1.4,1.6,0.856,0.3,1.8,2.1,2.5,1.1,0.1,1.0,7.5,2009-10,0,0.5,0.1
Tim Thomas,DAL,18.0,15.8,2.7,5.9,0.462,0.9,0.372,1.8,0.524,0.538,1.2,1.3,0.875,0.7,1.6,2.3,0.8,0.6,0.1,0.8,7.5,2009-10,0,0.58,0.4
Sonny Weems,TOR,69.0,19.8,3.4,6.6,0.515,0.0,0.133,3.4,0.528,0.517,0.6,0.9,0.688,0.6,2.2,2.8,1.5,0.6,0.4,0.9,7.5,2009-10,0,0.54,0.12
Chris Duhon,NYK,67.0,30.9,2.5,6.7,0.373,1.3,0.349,1.2,0.404,0.472,1.0,1.4,0.716,0.4,2.2,2.7,5.6,0.9,0.0,1.6,7.4,2009-10,0,0.51,0.16
Alonzo Gee,WAS,11.0,16.5,2.5,5.4,0.475,0.6,0.778,1.9,0.42,0.534,1.6,2.6,0.621,1.4,1.6,3.0,0.6,0.6,0.1,0.9,7.4,2009-10,0,0.57,0.63
Zydrunas Ilgauskas,CLE,64.0,20.9,3.0,6.8,0.443,0.2,0.478,2.9,0.441,0.455,1.2,1.6,0.743,1.8,3.6,5.4,0.8,0.2,0.8,1.0,7.4,2009-10,0,0.49,0.15
Sam Young,MEM,80.0,16.5,2.8,6.2,0.451,0.1,0.196,2.7,0.483,0.462,1.7,2.2,0.777,1.0,1.6,2.5,0.7,0.4,0.3,1.2,7.4,2009-10,0,0.52,0.08
Steve Blake,2TM,80.0,27.0,2.7,6.5,0.416,1.5,0.395,1.3,0.443,0.527,0.5,0.6,0.75,0.3,2.1,2.3,4.8,0.7,0.1,1.6,7.3,2009-10,0,0.54,0.12
Anthony Parker,CLE,81.0,28.3,2.5,5.9,0.434,1.3,0.414,1.2,0.458,0.547,0.9,1.2,0.789,0.4,2.5,2.9,1.9,0.8,0.2,0.9,7.3,2009-10,0,0.57,0.1
A.J. Price,IND,56.0,15.4,2.6,6.3,0.41,1.1,0.345,1.5,0.472,0.494,1.1,1.3,0.8,0.2,1.4,1.6,1.9,0.6,0.1,1.1,7.3,2009-10,0,0.53,0.12
Jordan Farmar,LAL,82.0,18.0,2.7,6.3,0.435,1.0,0.376,1.7,0.483,0.518,0.7,1.0,0.671,0.2,1.4,1.6,1.5,0.6,0.1,0.9,7.2,2009-10,0,0.53,0.08
Kyle Korver,UTA,52.0,18.3,2.7,5.4,0.493,1.1,0.536,1.5,0.465,0.598,0.8,0.9,0.796,0.2,1.9,2.1,1.7,0.5,0.2,0.8,7.2,2009-10,0,0.62,0.16
Darius Songaila,NOH,75.0,18.8,3.2,6.5,0.494,0.0,0.167,3.2,0.498,0.495,0.8,1.0,0.811,0.8,2.3,3.1,0.9,0.8,0.2,1.1,7.2,2009-10,0,0.52,0.1
Kris Humphries,2TM,69.0,17.7,2.6,5.9,0.441,0.0,0.0,2.6,0.442,0.441,1.8,2.8,0.668,1.7,3.7,5.5,0.5,0.5,0.7,1.0,7.1,2009-10,0,0.5,0.13
Rodrigue Beaubois,DAL,56.0,12.5,2.8,5.3,0.518,0.8,0.409,2.0,0.582,0.594,0.8,0.9,0.808,0.2,1.2,1.4,1.3,0.5,0.2,1.0,7.1,2009-10,0,0.62,0.12
Marco Belinelli,TOR,66.0,17.0,2.3,5.7,0.406,0.9,0.38,1.4,0.425,0.485,1.5,1.8,0.835,0.2,1.2,1.4,1.3,0.6,0.1,0.9,7.1,2009-10,0,0.55,0.09
Mario Chalmers,MIA,73.0,24.8,2.5,6.2,0.401,1.0,0.318,1.5,0.491,0.483,1.1,1.5,0.745,0.3,1.5,1.8,3.4,1.2,0.2,1.7,7.1,2009-10,0,0.52,0.11
Morris Peterson,NOH,46.0,21.2,2.5,6.5,0.385,1.3,0.363,1.2,0.415,0.488,0.7,1.2,0.611,0.4,2.4,2.7,0.9,0.5,0.1,0.6,7.1,2009-10,0,0.51,0.13
Dorell Wright,MIA,72.0,20.8,2.7,5.8,0.463,0.8,0.389,1.8,0.508,0.536,0.8,1.0,0.884,0.7,2.6,3.3,1.3,0.7,0.4,0.7,7.1,2009-10,0,0.57,0.12
Eddie House,2TM,68.0,17.9,2.5,6.7,0.38,1.2,0.348,1.4,0.412,0.467,0.7,0.8,0.923,0.2,1.4,1.6,1.3,0.6,0.1,0.7,7.0,2009-10,0,0.5,0.08
Matt Bonner,SAS,65.0,17.9,2.6,5.7,0.446,1.4,0.39,1.2,0.539,0.567,0.5,0.7,0.729,0.8,2.5,3.3,1.0,0.5,0.4,0.6,7.0,2009-10,0,0.58,0.13
Oliver Lafayette,BOS,1.0,22.0,3.0,6.0,0.5,1.0,0.5,2.0,0.5,0.583,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,1.0,7.0,2009-10,0,0.58,9.0
Shaun Livingston,2TM,36.0,22.1,2.9,5.6,0.517,0.0,0.0,2.9,0.533,0.517,1.2,1.3,0.875,0.4,1.7,2.2,3.6,0.5,0.3,1.6,6.9,2009-10,0,0.56,0.25
Keyon Dooling,NJN,53.0,18.3,2.4,6.1,0.398,1.1,0.376,1.3,0.419,0.489,0.9,1.2,0.77,0.2,0.9,1.0,2.5,0.6,0.0,1.1,6.9,2009-10,0,0.52,0.11
Jason Maxiell,DET,76.0,20.4,2.8,5.5,0.511,0.0,0.0,2.8,0.512,0.511,1.2,2.0,0.574,2.1,3.2,5.3,0.5,0.5,0.5,0.9,6.8,2009-10,0,0.53,0.12
Darko Miličić,2TM,32.0,21.4,3.1,6.4,0.49,0.0,0.0,3.1,0.493,0.49,0.5,0.9,0.536,1.5,3.3,4.7,1.5,0.7,1.1,1.1,6.7,2009-10,0,0.49,0.31
Sergio Rodríguez,2TM,66.0,15.9,2.5,5.3,0.476,0.5,0.352,2.0,0.519,0.521,1.0,1.4,0.731,0.4,1.0,1.3,3.2,0.8,0.1,1.7,6.6,2009-10,0,0.56,0.11
Earl Boykins,WAS,67.0,16.7,2.6,6.0,0.427,0.3,0.317,2.3,0.446,0.45,1.1,1.3,0.865,0.3,0.9,1.1,2.6,0.4,0.0,1.0,6.6,2009-10,0,0.5,0.09
Wayne Ellington,MIN,76.0,18.2,2.5,5.9,0.424,0.8,0.395,1.7,0.441,0.496,0.8,0.9,0.871,0.4,1.7,2.1,1.0,0.3,0.1,1.0,6.6,2009-10,0,0.52,0.07
