Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF
Trey Lyles,SAC,74.0,16.9,2.5,5.5,0.458,1.2,0.363,1.4,0.595,0.565,1.4,1.7,0.815,0.9,3.1,4.1,0.9,0.4,0.4,0.9,7.6,2022-23,0.61,0.12
T.J. Warren,2TM,42.0,16.4,3.1,6.4,0.489,0.5,0.328,2.6,0.542,0.53,0.7,0.8,0.8,0.6,2.3,2.9,1.0,0.5,0.3,0.5,7.5,2022-23,0.56,0.2
Devonte' Graham,2TM,73.0,18.3,2.2,5.9,0.374,1.6,0.352,0.6,0.452,0.512,1.3,1.8,0.748,0.3,1.4,1.7,2.7,0.6,0.2,0.7,7.4,2022-23,0.55,0.11
Torrey Craig,PHO,79.0,24.7,2.9,6.3,0.456,1.3,0.395,1.6,0.518,0.556,0.4,0.6,0.711,1.8,3.6,5.4,1.5,0.6,0.8,0.9,7.4,2022-23,0.56,0.14
Mitchell Robinson,NYK,59.0,27.0,3.2,4.7,0.671,0.0,,3.2,0.671,0.671,1.0,2.1,0.484,4.5,4.9,9.4,0.9,0.9,1.8,0.7,7.4,2022-23,0.66,0.29
Obi Toppin,NYK,67.0,15.7,2.8,6.3,0.446,1.3,0.344,1.5,0.593,0.548,0.6,0.7,0.809,0.4,2.4,2.8,1.0,0.3,0.2,0.6,7.4,2022-23,0.56,0.11
Trendon Watford,POR,62.0,19.1,2.9,5.2,0.56,0.4,0.391,2.5,0.602,0.599,1.2,1.6,0.72,0.7,3.2,3.8,2.1,0.5,0.2,1.1,7.4,2022-23,0.63,0.16
Delon Wright,WAS,50.0,24.4,2.8,5.8,0.474,0.8,0.345,1.9,0.564,0.545,1.0,1.2,0.867,1.2,2.4,3.6,3.9,1.8,0.3,0.9,7.4,2022-23,0.58,0.26
Jay Huff,WAS,7.0,13.6,2.1,3.6,0.6,0.9,0.5,1.3,0.692,0.72,2.1,2.3,0.938,0.9,2.1,3.0,1.4,0.4,0.6,0.7,7.3,2022-23,0.79,1.47
Josh Okogie,PHO,72.0,18.8,2.3,5.8,0.391,0.9,0.335,1.3,0.442,0.471,1.9,2.7,0.724,1.5,2.0,3.5,1.5,0.8,0.5,0.9,7.3,2022-23,0.52,0.12
Reggie Bullock,DAL,78.0,30.3,2.5,6.0,0.409,1.9,0.38,0.5,0.562,0.569,0.3,0.5,0.703,0.4,3.2,3.6,1.4,0.7,0.2,0.5,7.2,2022-23,0.58,0.11
Isaiah Jackson,IND,63.0,16.5,2.8,5.0,0.563,0.0,0.143,2.8,0.582,0.566,1.5,2.3,0.651,1.8,2.7,4.5,0.8,0.5,1.5,0.8,7.2,2022-23,0.6,0.17
Kendrick Nunn,2TM,70.0,13.8,2.7,6.4,0.424,1.1,0.354,1.6,0.493,0.512,0.5,0.6,0.854,0.2,1.3,1.6,1.3,0.4,0.1,0.9,7.1,2022-23,0.53,0.08
Troy Brown Jr.,LAL,76.0,24.5,2.6,6.1,0.43,1.4,0.381,1.2,0.505,0.545,0.4,0.5,0.872,0.8,3.2,4.1,1.3,0.8,0.2,0.6,7.1,2022-23,0.56,0.12
Edmond Sumner,BRK,53.0,13.9,2.3,5.1,0.461,0.6,0.356,1.8,0.511,0.519,1.9,2.0,0.917,0.2,1.2,1.5,1.3,0.6,0.2,0.9,7.1,2022-23,0.59,0.13
Lindell Wigginton,MIL,7.0,12.4,2.6,5.3,0.486,0.9,0.333,1.7,0.632,0.568,1.1,1.3,0.889,0.0,1.0,1.0,2.0,0.0,0.3,1.7,7.1,2022-23,0.6,0.83
Eugene Omoruyi,2TM,40.0,16.1,2.5,5.7,0.443,0.6,0.281,1.9,0.547,0.498,1.3,1.9,0.68,1.1,1.7,2.8,0.7,0.7,0.1,0.9,7.0,2022-23,0.54,0.16
Chance Comanche,POR,1.0,21.0,3.0,5.0,0.6,0.0,,3.0,0.6,0.6,1.0,4.0,0.25,2.0,1.0,3.0,0.0,0.0,1.0,0.0,7.0,2022-23,0.52,6.0
Kevon Looney,GSW,82.0,23.9,3.0,4.7,0.63,0.0,0.0,3.0,0.632,0.63,1.1,1.9,0.606,3.3,5.9,9.3,2.5,0.6,0.6,0.5,7.0,2022-23,0.63,0.21
Joshua Primo,SAS,4.0,23.3,2.3,6.5,0.346,0.8,0.25,1.5,0.429,0.404,1.8,2.3,0.778,0.5,2.8,3.3,4.5,0.3,0.5,2.8,7.0,2022-23,0.47,2.03
Daniel Theis,IND,7.0,15.6,3.0,6.3,0.477,0.3,0.182,2.7,0.576,0.5,0.7,1.7,0.417,1.0,2.1,3.1,1.3,0.3,0.9,0.4,7.0,2022-23,0.5,1.13
Xavier Tillman Sr.,MEM,61.0,19.3,3.1,5.0,0.614,0.1,0.267,3.0,0.632,0.621,0.8,1.5,0.551,2.0,3.0,5.0,1.6,1.0,0.5,0.7,7.0,2022-23,0.62,0.19
Svi Mykhailiuk,2TM,32.0,14.6,2.4,5.4,0.445,1.3,0.424,1.1,0.473,0.566,0.8,1.2,0.667,0.5,1.2,1.7,1.7,0.5,0.1,0.8,6.9,2022-23,0.58,0.21
Jae Crowder,MIL,18.0,18.9,2.5,5.2,0.479,1.3,0.436,1.2,0.538,0.606,0.6,0.7,0.833,0.9,2.9,3.8,1.5,0.7,0.3,0.4,6.9,2022-23,0.63,0.56
Willy Hernangómez,NOP,38.0,12.1,2.3,4.4,0.527,0.1,0.273,2.3,0.544,0.536,2.1,2.7,0.779,1.5,3.2,4.7,0.9,0.4,0.3,1.0,6.9,2022-23,0.62,0.25
Joe Ingles,MIL,46.0,22.7,2.3,5.4,0.435,1.8,0.409,0.5,0.556,0.603,0.4,0.5,0.857,0.3,2.5,2.8,3.3,0.7,0.1,1.2,6.9,2022-23,0.61,0.2
Ty Jerome,GSW,45.0,18.1,2.6,5.4,0.488,0.8,0.389,1.8,0.546,0.56,0.8,0.9,0.927,0.2,1.6,1.7,3.0,0.5,0.1,0.7,6.9,2022-23,0.6,0.19
Cory Joseph,DET,62.0,19.8,2.4,5.7,0.427,1.1,0.389,1.3,0.468,0.527,0.9,1.2,0.792,0.3,1.4,1.7,3.5,0.5,0.1,0.9,6.9,2022-23,0.55,0.13
Romeo Langford,SAS,43.0,19.6,2.8,6.0,0.467,0.4,0.262,2.4,0.53,0.498,0.9,1.3,0.696,1.3,1.3,2.7,1.2,0.6,0.3,0.7,6.9,2022-23,0.52,0.17
Ben Simmons,BRK,42.0,26.3,3.2,5.6,0.566,0.0,0.0,3.2,0.571,0.566,0.6,1.4,0.439,1.0,5.3,6.3,6.1,1.3,0.6,2.3,6.9,2022-23,0.56,0.37
Will Barton,2TM,56.0,17.7,2.5,6.5,0.379,1.2,0.367,1.3,0.391,0.47,0.7,0.8,0.787,0.3,2.2,2.4,2.0,0.5,0.2,0.9,6.8,2022-23,0.5,0.12
Larry Nance Jr.,NOP,65.0,21.2,2.9,4.7,0.61,0.2,0.333,2.6,0.654,0.633,0.8,1.2,0.696,1.6,3.8,5.4,1.8,0.9,0.6,0.6,6.8,2022-23,0.65,0.2
Jeremiah Robinson-Earl,OKC,43.0,18.9,2.6,5.8,0.444,0.9,0.333,1.7,0.533,0.518,0.8,1.0,0.833,1.7,2.5,4.2,1.0,0.6,0.3,0.4,6.8,2022-23,0.54,0.21
Aaron Wiggins,OKC,70.0,18.5,2.7,5.2,0.512,0.7,0.393,2.0,0.573,0.579,0.8,1.0,0.831,1.0,2.0,3.0,1.1,0.6,0.2,0.8,6.8,2022-23,0.6,0.12
Justise Winslow,POR,29.0,26.8,2.8,6.8,0.409,0.5,0.311,2.3,0.438,0.444,0.7,1.0,0.714,1.7,3.3,5.0,3.4,1.0,0.4,1.5,6.8,2022-23,0.47,0.37
Terence Davis,SAC,64.0,13.1,2.4,5.7,0.423,1.4,0.366,1.0,0.537,0.545,0.5,0.7,0.791,0.3,1.9,2.2,1.0,0.7,0.2,0.8,6.7,2022-23,0.56,0.1
Anthony Lamb,GSW,62.0,19.3,2.4,5.1,0.471,1.2,0.367,1.2,0.652,0.588,0.7,1.0,0.767,0.9,2.6,3.5,1.5,0.5,0.3,0.9,6.7,2022-23,0.6,0.14
Isaiah Livers,DET,52.0,23.1,2.3,5.5,0.417,1.4,0.365,0.9,0.541,0.545,0.6,0.8,0.821,0.5,2.2,2.8,0.8,0.5,0.5,0.6,6.7,2022-23,0.57,0.14
Théo Maledon,CHO,44.0,19.4,2.3,5.8,0.402,0.6,0.295,1.7,0.465,0.457,1.4,1.7,0.851,0.3,2.5,2.8,3.5,0.8,0.3,1.3,6.7,2022-23,0.51,0.2
Dwight Powell,DAL,76.0,19.2,2.6,3.5,0.732,0.0,0.0,2.6,0.746,0.732,1.5,2.2,0.667,2.0,2.2,4.1,0.9,0.6,0.3,0.9,6.7,2022-23,0.75,0.13
David Roddy,MEM,70.0,18.0,2.6,6.0,0.429,0.9,0.307,1.6,0.553,0.506,0.6,0.9,0.631,0.7,2.0,2.8,0.8,0.4,0.3,0.8,6.7,2022-23,0.52,0.09
Kevin Knox,2TM,63.0,15.1,2.4,5.3,0.458,1.0,0.349,1.4,0.596,0.556,0.7,1.0,0.767,0.5,2.3,2.8,0.5,0.4,0.2,0.8,6.6,2022-23,0.57,0.1
Mo Bamba,2TM,49.0,15.7,2.4,4.9,0.485,1.0,0.387,1.4,0.59,0.585,0.8,1.3,0.661,1.2,3.4,4.6,0.9,0.3,0.9,0.6,6.6,2022-23,0.6,0.2
Drew Eubanks,POR,78.0,20.3,2.7,4.3,0.641,0.1,0.389,2.7,0.655,0.651,1.1,1.6,0.664,1.7,3.7,5.4,1.3,0.5,1.3,0.9,6.6,2022-23,0.66,0.16
Jordan Goodwin,WAS,62.0,17.8,2.5,5.7,0.448,0.6,0.322,1.9,0.511,0.501,0.9,1.1,0.768,0.9,2.4,3.3,2.7,0.9,0.4,0.9,6.6,2022-23,0.53,0.15
Jock Landale,PHO,69.0,14.2,2.6,4.9,0.528,0.3,0.25,2.3,0.621,0.559,1.1,1.5,0.752,1.7,2.3,4.1,1.0,0.2,0.4,0.9,6.6,2022-23,0.59,0.13
Nassir Little,POR,54.0,18.1,2.5,5.6,0.442,1.1,0.367,1.4,0.524,0.538,0.6,0.9,0.717,0.5,2.1,2.6,0.9,0.4,0.4,0.7,6.6,2022-23,0.55,0.13
Brandon Boston Jr.,LAC,22.0,11.3,2.3,5.5,0.418,0.5,0.414,1.8,0.419,0.467,1.3,1.7,0.763,0.3,1.0,1.4,0.9,0.4,0.0,0.5,6.5,2022-23,0.52,0.23
Luka Garza,MIN,28.0,8.7,2.3,4.1,0.543,0.5,0.359,1.8,0.636,0.603,1.5,1.9,0.788,1.2,1.1,2.3,0.6,0.1,0.1,0.5,6.5,2022-23,0.66,0.25
Jay Scrubb,ORL,2.0,15.0,2.5,3.5,0.714,1.0,1.0,1.5,0.6,0.857,0.5,1.0,0.5,0.0,3.0,3.0,0.5,1.0,0.0,1.5,6.5,2022-23,0.82,4.0
Cody Zeller,MIA,15.0,14.5,2.5,3.9,0.627,0.0,0.0,2.5,0.649,0.627,1.6,2.3,0.686,1.7,2.6,4.3,0.7,0.2,0.3,0.9,6.5,2022-23,0.66,0.6
Dario Šarić,2TM,57.0,14.1,2.2,4.9,0.458,0.8,0.391,1.4,0.506,0.54,1.1,1.3,0.829,0.9,2.7,3.6,1.3,0.4,0.1,1.0,6.4,2022-23,0.58,0.14
R.J. Hampton,2TM,47.0,16.0,2.2,5.0,0.43,0.9,0.353,1.3,0.504,0.517,1.2,1.6,0.75,0.4,1.5,1.9,1.1,0.6,0.2,0.9,6.4,2022-23,0.56,0.13
JaMychal Green,GSW,57.0,14.0,2.4,4.4,0.54,0.7,0.378,1.6,0.667,0.623,0.9,1.2,0.776,1.3,2.3,3.6,0.9,0.4,0.4,0.9,6.4,2022-23,0.65,0.15
Sam Hauser,BOS,80.0,16.1,2.3,5.0,0.455,1.8,0.418,0.5,0.656,0.631,0.2,0.2,0.706,0.4,2.1,2.6,0.9,0.4,0.3,0.4,6.4,2022-23,0.63,0.09
Isaac Okoro,CLE,76.0,21.7,2.3,4.7,0.494,0.8,0.363,1.5,0.617,0.582,1.0,1.4,0.757,0.7,1.8,2.5,1.1,0.7,0.4,0.6,6.4,2022-23,0.6,0.1
Duncan Robinson,MIA,42.0,16.5,2.1,5.6,0.371,1.5,0.328,0.6,0.556,0.504,0.7,0.8,0.906,0.2,1.5,1.6,1.1,0.3,0.0,0.7,6.4,2022-23,0.54,0.12
Goran Dragić,2TM,58.0,15.0,2.4,5.8,0.421,0.9,0.359,1.5,0.468,0.499,0.5,0.8,0.689,0.3,1.1,1.4,2.6,0.2,0.1,1.1,6.3,2022-23,0.51,0.1
Simone Fontecchio,UTA,52.0,14.7,2.2,6.0,0.369,1.2,0.33,1.0,0.43,0.47,0.7,0.8,0.795,0.6,1.1,1.7,0.8,0.3,0.2,0.8,6.3,2022-23,0.5,0.09
Patrick Beverley,2TM,67.0,27.1,2.1,5.4,0.4,1.2,0.335,1.0,0.529,0.511,0.7,1.0,0.723,0.7,3.0,3.7,2.9,0.9,0.6,0.9,6.2,2022-23,0.53,0.15
Nickeil Alexander-Walker,2TM,59.0,15.0,2.2,5.0,0.444,1.0,0.384,1.2,0.515,0.547,0.7,1.0,0.667,0.3,1.5,1.7,1.8,0.5,0.4,0.9,6.2,2022-23,0.57,0.11
Jared Butler,OKC,6.0,12.8,2.5,5.3,0.469,1.2,0.5,1.3,0.444,0.578,0.0,0.0,,0.2,0.5,0.7,1.3,0.8,0.0,0.8,6.2,2022-23,0.58,0.9
Quenton Jackson,WAS,9.0,15.0,2.1,4.7,0.452,0.1,0.083,2.0,0.6,0.464,1.9,2.4,0.773,0.2,0.7,0.9,1.7,0.4,0.1,0.4,6.2,2022-23,0.54,0.64
Patty Mills,BRK,40.0,14.2,2.2,5.2,0.411,1.2,0.366,0.9,0.493,0.529,0.6,0.8,0.833,0.2,0.9,1.1,1.4,0.4,0.1,0.8,6.2,2022-23,0.56,0.13
Sandro Mamukelashvili,2TM,43.0,15.3,2.3,5.3,0.422,0.7,0.303,1.6,0.511,0.487,0.9,1.3,0.684,1.6,2.7,4.3,1.4,0.3,0.3,0.8,6.1,2022-23,0.52,0.19
Mike Muscala,2TM,63.0,15.0,2.1,4.6,0.449,1.3,0.391,0.8,0.588,0.587,0.6,0.8,0.769,0.6,2.6,3.2,0.8,0.2,0.4,0.4,6.1,2022-23,0.62,0.12
Nicolas Batum,LAC,78.0,21.9,2.1,4.9,0.42,1.6,0.391,0.5,0.563,0.583,0.4,0.6,0.708,0.8,3.0,3.8,1.6,0.7,0.6,0.6,6.1,2022-23,0.59,0.12
Oshae Brissett,IND,65.0,16.7,1.9,4.9,0.386,0.7,0.31,1.2,0.457,0.461,1.6,2.2,0.717,1.0,2.4,3.4,0.7,0.5,0.2,0.5,6.1,2022-23,0.52,0.1
Evan Fournier,NYK,27.0,17.0,2.1,6.1,0.337,1.3,0.307,0.8,0.404,0.443,0.7,0.8,0.857,0.1,1.7,1.8,1.3,0.6,0.1,0.8,6.1,2022-23,0.47,0.19
Saben Lee,2TM,25.0,14.9,2.0,4.8,0.405,0.4,0.367,1.5,0.418,0.45,1.7,2.3,0.737,0.5,1.3,1.8,2.7,0.8,0.0,1.0,6.0,2022-23,0.52,0.28
Robert Covington,LAC,48.0,16.2,2.1,4.8,0.445,1.1,0.397,1.0,0.516,0.563,0.6,0.8,0.75,0.6,2.8,3.5,1.2,0.8,0.7,0.7,6.0,2022-23,0.58,0.18
Andre Drummond,CHI,67.0,12.7,2.5,4.1,0.606,0.0,0.0,2.5,0.613,0.606,1.0,1.9,0.536,2.1,4.6,6.6,0.5,0.7,0.4,1.1,6.0,2022-23,0.61,0.16
Maxi Kleber,DAL,37.0,25.1,2.1,4.6,0.456,1.1,0.348,1.0,0.667,0.571,0.7,1.0,0.711,0.8,2.8,3.6,1.4,0.3,0.8,0.7,5.9,2022-23,0.59,0.23
Jaylin Williams,OKC,49.0,18.7,2.1,4.8,0.436,0.9,0.407,1.1,0.463,0.534,0.8,1.1,0.704,0.9,4.0,4.9,1.6,0.6,0.2,0.8,5.9,2022-23,0.56,0.19
Josh Christopher,HOU,64.0,12.3,2.4,5.1,0.465,0.3,0.236,2.1,0.55,0.497,0.7,0.9,0.75,0.3,0.8,1.1,1.1,0.5,0.2,0.9,5.8,2022-23,0.53,0.08
Johnny Davis,WAS,28.0,15.1,2.4,6.1,0.386,0.6,0.243,1.8,0.485,0.436,0.5,1.0,0.519,0.4,2.0,2.3,1.0,0.4,0.3,0.6,5.8,2022-23,0.44,0.18
Stanley Johnson,SAS,30.0,15.6,2.2,4.1,0.533,0.6,0.45,1.6,0.573,0.607,0.9,1.3,0.667,0.7,2.4,3.2,2.2,0.5,0.2,1.1,5.8,2022-23,0.62,0.28
Charles Bassey,SAS,35.0,14.5,2.5,3.9,0.644,0.1,0.375,2.4,0.661,0.656,0.6,1.1,0.595,2.1,3.4,5.5,1.4,0.5,0.9,1.2,5.7,2022-23,0.65,0.31
Rodney McGruder,DET,32.0,16.4,1.9,4.8,0.408,1.3,0.423,0.7,0.382,0.543,0.6,0.7,0.818,0.6,1.7,2.3,0.9,0.5,0.0,0.3,5.7,2022-23,0.56,0.19
Ziaire Williams,MEM,37.0,15.2,2.3,5.3,0.429,0.7,0.258,1.6,0.596,0.492,0.5,0.6,0.773,0.4,1.7,2.1,0.9,0.4,0.2,1.0,5.7,2022-23,0.51,0.14
James Bouknight,CHO,34.0,15.1,2.0,5.7,0.358,1.0,0.303,1.1,0.429,0.443,0.6,0.9,0.667,0.2,1.9,2.1,1.2,0.4,0.1,0.9,5.6,2022-23,0.46,0.13
Alex Caruso,CHI,67.0,23.5,1.9,4.3,0.455,0.8,0.364,1.1,0.556,0.551,0.9,1.1,0.808,0.6,2.3,2.9,2.9,1.5,0.7,1.1,5.6,2022-23,0.59,0.15
Montrezl Harrell,PHI,57.0,11.9,2.2,3.7,0.598,0.0,0.0,2.2,0.616,0.598,1.2,1.8,0.693,1.2,1.6,2.8,0.6,0.3,0.4,0.6,5.6,2022-23,0.62,0.12
Jalen Johnson,ATL,70.0,14.9,2.3,4.6,0.491,0.4,0.288,1.8,0.587,0.537,0.7,1.1,0.628,0.7,3.3,4.0,1.2,0.5,0.5,0.6,5.6,2022-23,0.55,0.12
Davion Mitchell,SAC,80.0,18.1,2.3,5.0,0.454,0.8,0.32,1.5,0.584,0.533,0.3,0.4,0.806,0.2,1.1,1.3,2.3,0.6,0.2,0.8,5.6,2022-23,0.54,0.08
Payton Pritchard,BOS,48.0,13.4,2.1,5.1,0.412,1.2,0.364,0.9,0.495,0.527,0.3,0.3,0.75,0.5,1.3,1.8,1.3,0.3,0.0,0.8,5.6,2022-23,0.54,0.11
Derrick Rose,NYK,27.0,12.5,2.3,5.9,0.384,0.7,0.302,1.6,0.438,0.443,0.4,0.4,0.917,0.3,1.2,1.5,1.7,0.3,0.2,0.8,5.6,2022-23,0.46,0.18
Yuta Watanabe,BRK,58.0,16.0,2.0,4.0,0.491,1.0,0.444,0.9,0.557,0.621,0.6,0.8,0.723,0.5,1.9,2.4,0.8,0.4,0.3,0.4,5.6,2022-23,0.64,0.12
Danny Green,2TM,11.0,12.5,2.0,4.5,0.449,1.5,0.432,0.5,0.5,0.612,0.1,0.1,1.0,0.3,1.0,1.3,0.5,0.5,0.3,0.9,5.5,2022-23,0.61,0.43
Jarrell Brantley,UTA,4.0,9.8,2.0,3.5,0.571,1.0,0.444,1.0,0.8,0.714,0.5,0.5,1.0,0.3,1.3,1.5,0.8,0.0,0.5,0.5,5.5,2022-23,0.74,1.58
Wenyen Gabriel,LAL,68.0,15.1,2.3,3.8,0.596,0.1,0.278,2.1,0.647,0.615,0.8,1.2,0.619,1.7,2.5,4.2,0.5,0.4,0.5,0.7,5.5,2022-23,0.64,0.12
Nikola Jović,MIA,15.0,13.6,1.9,4.6,0.406,0.5,0.229,1.3,0.588,0.464,1.2,1.3,0.947,0.6,1.5,2.1,0.7,0.5,0.1,0.7,5.5,2022-23,0.53,0.36
Otto Porter Jr.,TOR,8.0,18.3,1.9,3.8,0.5,0.8,0.353,1.1,0.692,0.6,1.0,1.0,1.0,0.8,1.6,2.4,1.0,1.4,0.0,0.5,5.5,2022-23,0.65,0.99
Jamal Cain,MIA,18.0,13.3,2.1,3.7,0.561,0.4,0.35,1.7,0.652,0.614,0.9,1.2,0.773,0.8,2.1,2.9,0.7,0.6,0.1,0.3,5.4,2022-23,0.64,0.42
Bryce McGowens,CHO,46.0,17.1,1.7,4.4,0.396,0.6,0.325,1.2,0.443,0.46,1.3,1.7,0.75,0.4,1.6,2.0,1.2,0.3,0.1,0.9,5.3,2022-23,0.51,0.11
Lamar Stevens,CLE,62.0,18.1,2.1,4.6,0.448,0.5,0.316,1.6,0.513,0.5,0.6,0.9,0.702,0.8,2.6,3.3,0.5,0.4,0.3,0.4,5.3,2022-23,0.53,0.11
Dewayne Dedmon,2TM,38.0,11.2,2.0,4.0,0.51,0.3,0.308,1.7,0.58,0.55,0.9,1.3,0.673,0.9,2.6,3.5,0.7,0.2,0.5,0.7,5.2,2022-23,0.57,0.18
Darius Bazley,2TM,43.0,14.3,1.9,4.3,0.454,0.5,0.377,1.5,0.485,0.508,0.9,1.6,0.543,0.8,2.4,3.2,0.9,0.5,0.8,0.6,5.2,2022-23,0.52,0.16
Rudy Gay,UTA,56.0,14.6,1.9,5.1,0.38,0.6,0.254,1.4,0.484,0.437,0.8,0.9,0.857,0.6,2.3,2.9,1.0,0.3,0.3,0.7,5.2,2022-23,0.47,0.1
Javonte Green,CHI,32.0,15.0,1.9,3.4,0.565,0.4,0.371,1.5,0.658,0.625,0.9,1.4,0.667,0.8,1.9,2.8,0.7,0.8,0.7,0.6,5.2,2022-23,0.65,0.24
Zeke Nnaji,DEN,53.0,13.7,2.1,3.7,0.561,0.3,0.262,1.8,0.71,0.605,0.8,1.2,0.645,1.2,1.4,2.6,0.3,0.3,0.4,0.6,5.2,2022-23,0.61,0.12
Ricky Rubio,CLE,33.0,17.2,1.8,5.4,0.343,0.6,0.256,1.2,0.417,0.402,0.8,1.1,0.8,0.3,1.8,2.1,3.5,0.8,0.2,0.9,5.2,2022-23,0.44,0.21
Lindy Waters III,OKC,41.0,13.0,1.7,4.3,0.393,1.4,0.358,0.3,0.75,0.556,0.4,0.5,0.8,0.4,1.4,1.8,0.7,0.3,0.3,0.2,5.2,2022-23,0.58,0.13
MarJon Beauchamp,MIL,52.0,13.5,1.8,4.7,0.395,0.9,0.331,0.9,0.485,0.492,0.5,0.7,0.73,0.7,1.5,2.2,0.7,0.4,0.1,0.9,5.1,2022-23,0.51,0.09
DeAndre Jordan,DEN,39.0,15.0,2.3,2.9,0.765,0.0,1.0,2.2,0.763,0.77,0.6,1.2,0.458,1.3,3.8,5.2,0.9,0.3,0.6,1.2,5.1,2022-23,0.74,0.25
John Konchar,MEM,72.0,20.8,1.9,4.4,0.431,0.8,0.339,1.1,0.545,0.525,0.4,0.5,0.778,0.9,3.4,4.3,1.4,1.1,0.3,0.5,5.1,2022-23,0.55,0.13
George Hill,2TM,46.0,18.1,1.7,3.6,0.47,0.7,0.358,1.0,0.62,0.572,0.9,1.2,0.764,0.3,1.5,1.8,2.4,0.6,0.1,0.7,5.0,2022-23,0.61,0.15
Vlatko Čančar,DEN,60.0,14.8,1.8,3.8,0.476,0.7,0.374,1.1,0.58,0.57,0.6,0.7,0.927,0.4,1.7,2.1,1.3,0.4,0.2,0.6,5.0,2022-23,0.61,0.11
Isaiah Hartenstein,NYK,82.0,19.8,2.1,4.0,0.535,0.1,0.216,2.0,0.576,0.547,0.6,0.9,0.676,2.5,4.0,6.5,1.2,0.6,0.8,0.8,5.0,2022-23,0.57,0.14
Jaxson Hayes,NOP,47.0,13.0,1.8,3.3,0.551,0.1,0.103,1.8,0.654,0.561,1.2,1.8,0.699,0.8,2.0,2.8,0.7,0.4,0.4,0.7,5.0,2022-23,0.61,0.14
Jonathan Isaac,ORL,11.0,11.3,2.0,4.8,0.415,0.5,0.4,1.5,0.421,0.472,0.5,0.8,0.556,1.4,2.6,4.0,0.5,1.3,0.4,0.4,5.0,2022-23,0.49,0.7
Derrick Jones Jr.,CHI,64.0,14.0,1.8,3.6,0.5,0.4,0.338,1.4,0.587,0.559,1.0,1.3,0.738,0.9,1.5,2.4,0.5,0.5,0.6,0.4,5.0,2022-23,0.6,0.1
Kenneth Lofton Jr.,MEM,24.0,7.3,2.0,3.9,0.527,0.3,0.353,1.8,0.566,0.559,0.7,1.1,0.593,0.8,1.3,2.1,0.8,0.2,0.1,0.5,5.0,2022-23,0.57,0.22
Cody Martin,CHO,7.0,19.1,2.0,5.1,0.389,0.4,0.214,1.6,0.5,0.431,0.6,1.0,0.571,1.1,2.3,3.4,1.6,0.6,0.1,0.3,5.0,2022-23,0.45,0.99
Sam Merrill,CLE,5.0,11.8,1.8,4.4,0.409,1.0,0.278,0.8,1.0,0.523,0.4,0.4,1.0,0.0,1.8,1.8,1.0,0.8,0.0,0.0,5.0,2022-23,0.55,1.2
Blake Wesley,SAS,37.0,18.1,1.9,5.8,0.321,0.5,0.385,1.3,0.301,0.367,0.7,1.2,0.591,0.3,1.9,2.2,2.6,0.7,0.1,1.8,5.0,2022-23,0.4,0.12
Ousmane Dieng,OKC,39.0,14.6,1.9,4.6,0.42,0.7,0.265,1.3,0.602,0.492,0.4,0.6,0.652,0.5,2.2,2.7,1.2,0.4,0.2,0.7,4.9,2022-23,0.5,0.15
Chimezie Metu,SAC,66.0,10.4,2.0,3.3,0.589,0.1,0.237,1.8,0.663,0.61,0.8,1.1,0.74,0.7,2.3,3.0,0.6,0.3,0.3,0.5,4.9,2022-23,0.65,0.11
Austin Rivers,MIN,52.0,19.5,1.8,4.0,0.435,0.8,0.35,0.9,0.558,0.538,0.6,0.8,0.769,0.1,1.5,1.6,1.4,0.5,0.1,0.4,4.9,2022-23,0.56,0.11
Danuel House Jr.,PHI,56.0,14.4,1.7,3.5,0.472,0.7,0.336,1.0,0.644,0.566,0.8,1.1,0.75,0.2,1.5,1.7,0.8,0.3,0.2,0.5,4.8,2022-23,0.6,0.09
Johnny Juzang,UTA,18.0,12.9,1.9,5.8,0.337,0.8,0.238,1.1,0.488,0.409,0.1,0.2,0.5,0.4,1.7,2.2,0.4,0.2,0.2,0.2,4.8,2022-23,0.41,0.2
Meyers Leonard,MIL,9.0,12.7,1.6,3.2,0.483,0.8,0.389,0.8,0.636,0.603,0.9,1.0,0.889,1.3,2.4,3.8,0.1,0.2,0.0,0.7,4.8,2022-23,0.66,0.72
Garrison Mathews,2TM,54.0,12.7,1.4,3.7,0.363,1.2,0.35,0.2,0.476,0.52,0.9,1.0,0.906,0.2,1.1,1.4,0.5,0.4,0.1,0.4,4.8,2022-23,0.58,0.08
Moses Moody,GSW,63.0,13.0,1.7,3.6,0.476,0.8,0.363,0.9,0.641,0.584,0.6,0.8,0.698,0.4,1.2,1.7,0.8,0.3,0.1,0.5,4.8,2022-23,0.61,0.08
Christian Braun,DEN,76.0,15.5,1.9,3.8,0.495,0.4,0.354,1.4,0.565,0.554,0.5,0.8,0.625,0.6,1.8,2.4,0.8,0.5,0.2,0.5,4.7,2022-23,0.57,0.08
Keon Johnson,POR,40.0,10.4,1.7,4.5,0.376,0.7,0.346,1.0,0.402,0.455,0.7,1.0,0.659,0.3,0.8,1.1,1.5,0.5,0.2,1.1,4.7,2022-23,0.48,0.1
