Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated
Danny Young,MIL,7.0,11.0,1.3,2.4,0.529,0.7,0.417,0.6,0.8,0.676,0.1,0.1,1.0,0.1,0.6,0.7,1.7,0.6,0.0,0.6,3.4,1994-95,0.7,0.67,0
Darrell Armstrong,ORL,3.0,2.7,1.0,2.7,0.375,0.7,0.333,0.3,0.5,0.5,0.7,0.7,1.0,0.3,0.0,0.3,1.0,0.3,0.0,0.3,3.3,1994-95,0.55,0.97,0
Darrin Hancock,CHH,46.0,9.2,1.5,2.6,0.562,0.0,0.333,1.5,0.568,0.566,0.3,0.8,0.41,0.3,0.8,1.2,0.7,0.4,0.1,0.7,3.3,1994-95,0.56,0.07,0
Jaren Jackson,PHI,21.0,12.2,1.2,3.2,0.368,0.2,0.267,1.0,0.396,0.397,0.8,1.1,0.667,0.9,1.1,2.0,0.9,0.4,0.2,0.8,3.3,1994-95,0.45,0.18,0
Randolph Keys,LAL,6.0,13.8,1.5,4.3,0.346,0.0,0.0,1.5,0.529,0.346,0.3,0.3,1.0,1.0,1.8,2.8,0.3,0.2,0.3,0.3,3.3,1994-95,0.37,0.63,0
Jamie Watson,UTA,60.0,11.2,1.3,2.5,0.5,0.1,0.263,1.2,0.534,0.516,0.6,0.9,0.679,0.3,1.0,1.2,1.0,0.6,0.2,0.9,3.3,1994-95,0.57,0.06,0
Herb Williams,NYK,56.0,13.3,1.5,3.2,0.456,0.0,,1.5,0.456,0.456,0.4,0.7,0.622,0.4,1.9,2.4,0.5,0.2,0.8,0.7,3.3,1994-95,0.47,0.08,0
Monty Williams,NYK,41.0,12.3,1.5,3.2,0.451,0.0,0.0,1.5,0.48,0.451,0.4,0.9,0.447,1.0,1.4,2.4,1.2,0.5,0.1,1.0,3.3,1994-95,0.46,0.1,0
Morlon Wiley,2TM,43.0,9.9,1.2,2.7,0.427,0.7,0.38,0.5,0.526,0.556,0.2,0.2,0.7,0.1,0.9,1.0,1.7,0.5,0.0,0.5,3.2,1994-95,0.57,0.1,0
Steve Henson,POR,37.0,10.3,1.0,2.3,0.43,0.6,0.442,0.4,0.412,0.564,0.6,0.7,0.88,0.1,0.6,0.7,2.3,0.2,0.0,0.8,3.2,1994-95,0.61,0.11,0
Ervin Johnson,SEA,64.0,14.2,1.3,3.0,0.443,0.0,0.0,1.3,0.445,0.443,0.5,0.7,0.63,1.6,2.9,4.5,0.3,0.3,1.0,0.8,3.1,1994-95,0.47,0.1,0
Brooks Thompson,ORL,38.0,6.5,1.2,3.0,0.395,0.5,0.31,0.7,0.482,0.474,0.2,0.3,0.667,0.2,0.4,0.6,1.1,0.3,0.1,0.7,3.1,1994-95,0.49,0.07,0
Trevor Wilson,SAC,15.0,9.8,1.2,2.7,0.45,0.0,,1.2,0.45,0.45,0.7,0.9,0.786,0.7,1.1,1.7,0.8,0.3,0.1,0.4,3.1,1994-95,0.5,0.26,0
Sergei Bazarevich,ATL,10.0,7.4,1.1,2.2,0.5,0.1,0.167,1.0,0.625,0.523,0.7,0.9,0.778,0.1,0.6,0.7,1.4,0.1,0.1,0.7,3.0,1994-95,0.58,0.33,0
Manute Bol,GSW,5.0,16.2,1.2,2.0,0.6,0.6,0.6,0.6,0.6,0.75,0.0,0.0,,0.2,2.2,2.4,0.0,0.0,1.8,0.2,3.0,1994-95,0.75,1.24,0
Tim Breaux,HOU,42.0,8.1,1.1,2.9,0.372,0.1,0.24,0.9,0.406,0.397,0.8,1.2,0.653,0.4,0.4,0.8,0.4,0.3,0.1,0.4,3.0,1994-95,0.44,0.05,0
Terry Davis,DAL,46.0,12.6,1.1,2.5,0.434,0.0,0.0,1.1,0.441,0.434,0.9,1.4,0.636,1.4,2.0,3.4,0.2,0.1,0.1,0.7,3.0,1994-95,0.48,0.09,0
Antonio Harvey,LAL,59.0,9.7,1.3,3.0,0.438,0.0,1.0,1.3,0.434,0.44,0.4,0.8,0.533,0.7,1.1,1.7,0.4,0.3,0.7,0.4,3.0,1994-95,0.45,0.06,0
Greg Anderson,ATL,51.0,12.2,1.1,2.0,0.548,0.0,,1.1,0.548,0.548,0.7,1.4,0.479,1.2,2.5,3.7,0.3,0.5,0.6,0.6,2.9,1994-95,0.55,0.11,0
Jon Koncak,ATL,62.0,15.2,1.2,3.0,0.412,0.2,0.333,1.0,0.43,0.444,0.2,0.4,0.542,0.4,2.6,3.0,0.8,0.6,0.7,0.3,2.9,1994-95,0.46,0.09,0
Moses Malone,SAS,17.0,8.8,0.8,2.1,0.371,0.1,0.5,0.7,0.364,0.386,1.3,1.9,0.688,1.2,1.5,2.7,0.4,0.1,0.2,0.6,2.9,1994-95,0.49,0.22,0
LaSalle Thompson,IND,38.0,11.9,1.3,3.1,0.415,0.0,,1.3,0.415,0.415,0.4,0.4,0.875,0.7,1.6,2.3,0.5,0.5,0.3,0.9,2.9,1994-95,0.44,0.1,0
John Williams,IND,34.0,11.8,1.2,3.4,0.357,0.1,0.333,1.1,0.359,0.374,0.4,0.7,0.56,0.7,1.1,1.8,0.8,0.3,0.1,1.0,2.9,1994-95,0.39,0.07,0
Alton Lister,MIL,60.0,12.9,1.1,2.2,0.493,0.0,0.0,1.1,0.496,0.493,0.6,1.2,0.5,1.1,2.8,3.9,0.2,0.3,1.0,0.6,2.8,1994-95,0.51,0.1,0
Bill Curley,DET,53.0,11.2,1.1,2.5,0.433,0.0,,1.1,0.433,0.433,0.5,0.7,0.75,1.0,1.3,2.3,0.5,0.4,0.4,0.5,2.7,1994-95,0.48,0.08,0
James Edwards,POR,28.0,9.5,1.1,3.0,0.386,0.0,,1.1,0.386,0.386,0.4,0.6,0.647,0.4,1.2,1.5,0.3,0.2,0.3,0.5,2.7,1994-95,0.41,0.09,0
Aaron Swinson,PHO,9.0,5.7,1.1,2.0,0.556,0.0,,1.1,0.556,0.556,0.4,0.6,0.8,0.3,0.6,0.9,0.3,0.1,0.0,0.6,2.7,1994-95,0.6,0.26,0
James Donaldson,UTA,43.0,14.3,1.0,1.7,0.595,0.0,,1.0,0.595,0.595,0.5,0.7,0.71,0.4,2.0,2.5,0.3,0.1,0.7,0.5,2.6,1994-95,0.65,0.11,0
Andrés Guibert,MIN,17.0,9.8,0.9,2.8,0.34,0.0,0.0,0.9,0.372,0.34,0.8,1.1,0.684,0.9,1.7,2.6,0.6,0.5,0.1,0.7,2.6,1994-95,0.4,0.21,0
Larry Stewart,WSB,40.0,8.7,1.0,2.2,0.461,0.0,0.0,1.0,0.471,0.461,0.5,0.8,0.667,0.7,1.0,1.7,0.5,0.4,0.2,0.4,2.6,1994-95,0.51,0.09,0
Ennis Whatley,ATL,27.0,10.8,0.9,2.0,0.453,0.1,0.25,0.8,0.489,0.472,0.7,1.2,0.625,0.3,0.8,1.1,2.0,0.7,0.0,0.7,2.6,1994-95,0.51,0.15,0
Howard Eisley,2TM,49.0,11.3,0.8,2.5,0.328,0.2,0.243,0.6,0.365,0.365,0.6,0.8,0.775,0.2,0.7,1.0,1.9,0.4,0.1,1.0,2.4,1994-95,0.42,0.06,0
Bill Cartwright,SEA,29.0,14.8,0.9,2.4,0.391,0.0,,0.9,0.391,0.391,0.5,0.8,0.625,0.9,2.1,3.0,0.3,0.2,0.1,0.6,2.4,1994-95,0.44,0.12,0
Jack Haley,SAS,31.0,3.8,0.8,2.0,0.426,0.0,0.0,0.8,0.433,0.426,0.7,1.0,0.656,0.3,0.6,0.9,0.1,0.1,0.2,0.4,2.4,1994-95,0.49,0.06,0
Kenny Walker,WSB,24.0,11.1,0.8,1.8,0.429,0.0,,0.8,0.429,0.429,0.9,1.2,0.75,0.8,1.2,2.0,0.3,0.2,0.2,0.6,2.4,1994-95,0.52,0.13,0
Kevin Pritchard,2TM,19.0,10.2,0.7,1.7,0.406,0.1,0.25,0.6,0.458,0.438,0.8,1.1,0.762,0.0,0.6,0.6,1.8,0.1,0.1,0.6,2.3,1994-95,0.53,0.16,0
Cliff Levingston,DEN,57.0,8.2,1.0,2.3,0.423,0.0,0.0,1.0,0.426,0.423,0.3,0.8,0.422,0.9,1.3,2.2,0.5,0.2,0.4,0.4,2.3,1994-95,0.43,0.06,0
Brian Oliver,WSB,6.0,7.0,0.7,1.5,0.444,0.0,,0.7,0.444,0.444,1.0,1.3,0.75,0.0,0.7,0.7,0.7,0.0,0.0,0.5,2.3,1994-95,0.56,0.35,0
Ed Pinckney,MIL,62.0,13.5,0.8,1.6,0.495,0.0,,0.8,0.495,0.495,0.7,1.0,0.71,1.0,2.4,3.4,0.3,0.5,0.3,0.4,2.3,1994-95,0.56,0.09,0
Henry Turner,SAC,30.0,5.0,0.8,1.9,0.404,0.1,0.4,0.7,0.404,0.421,0.7,1.2,0.571,0.6,0.4,0.9,0.2,0.3,0.0,0.4,2.3,1994-95,0.47,0.06,0
David Wingate,CHH,52.0,9.9,1.0,2.3,0.41,0.1,0.182,0.9,0.46,0.426,0.3,0.5,0.75,0.2,0.9,1.2,1.1,0.4,0.1,0.5,2.3,1994-95,0.46,0.06,0
Dontonio Wingfield,SEA,20.0,4.1,0.9,2.6,0.353,0.1,0.167,0.8,0.41,0.373,0.4,0.5,0.8,0.6,1.0,1.5,0.2,0.3,0.2,0.4,2.3,1994-95,0.41,0.12,0
