Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated
Casey Jacobsen,PHO,72.0,15.9,1.7,4.5,0.373,0.7,0.315,1.0,0.432,0.453,1.0,1.5,0.686,0.4,0.8,1.2,1.0,0.5,0.1,0.8,5.1,2002-03,0.49,0.05,0
Mark Blount,2TM,81.0,17.3,1.9,4.3,0.432,0.0,,1.9,0.432,0.432,1.2,1.7,0.727,1.4,2.4,3.8,0.7,0.5,0.8,1.3,5.0,2002-03,0.5,0.08,0
Michael Bradley,TOR,67.0,19.6,2.3,4.7,0.481,0.0,0.167,2.2,0.487,0.482,0.5,1.0,0.522,2.4,3.7,6.1,1.0,0.2,0.5,1.1,5.0,2002-03,0.49,0.13,0
LaPhonso Ellis,MIA,55.0,14.3,1.8,4.8,0.382,0.5,0.252,1.3,0.471,0.433,0.9,1.2,0.758,0.8,2.1,2.9,0.3,0.3,0.3,0.6,5.0,2002-03,0.47,0.09,0
Milt Palacio,CLE,80.0,24.7,2.0,4.9,0.418,0.1,0.216,1.9,0.439,0.428,0.8,1.1,0.747,0.6,2.3,2.9,3.2,0.9,0.2,1.6,5.0,2002-03,0.46,0.09,0
Tim Hardaway,IND,10.0,12.7,1.8,4.9,0.367,1.1,0.355,0.7,0.389,0.48,0.2,0.4,0.5,0.1,1.4,1.5,2.4,0.9,0.0,1.1,4.9,2002-03,0.48,0.53,0
Jake Tsakalidis,PHO,33.0,16.5,1.8,4.1,0.452,0.0,,1.8,0.452,0.452,1.2,1.8,0.672,1.4,2.3,3.7,0.4,0.2,0.5,0.8,4.9,2002-03,0.5,0.18,0
Lonny Baxter,CHI,55.0,12.4,1.7,3.7,0.466,0.0,0.0,1.7,0.471,0.466,1.3,1.9,0.68,1.2,1.8,3.0,0.3,0.2,0.4,0.8,4.8,2002-03,0.53,0.1,0
Chris Crawford,ATL,5.0,7.6,1.6,2.6,0.615,0.2,0.333,1.4,0.7,0.654,1.4,1.6,0.875,0.6,0.8,1.4,0.2,0.4,0.6,0.4,4.8,2002-03,0.73,1.16,0
Michael Dickerson,MEM,6.0,14.5,1.7,4.0,0.417,0.7,0.364,1.0,0.462,0.5,0.8,0.8,1.0,0.2,0.8,1.0,1.3,0.8,0.2,1.0,4.8,2002-03,0.55,0.8,0
Tom Gugliotta,PHO,27.0,16.6,2.2,4.9,0.455,0.0,0.0,2.2,0.458,0.455,0.3,0.3,1.0,0.9,2.8,3.7,1.1,0.5,0.2,1.1,4.8,2002-03,0.48,0.24,0
Alan Henderson,ATL,82.0,18.2,1.9,4.0,0.468,0.0,0.0,1.9,0.471,0.468,1.1,1.7,0.638,1.9,3.0,4.9,0.5,0.4,0.4,0.7,4.8,2002-03,0.51,0.09,0
Sean Lampley,MIA,35.0,13.9,1.6,3.7,0.434,0.0,0.0,1.6,0.448,0.434,1.6,2.3,0.695,0.7,1.6,2.4,0.9,0.2,0.1,0.7,4.8,2002-03,0.51,0.14,0
Chris Mills,GSW,21.0,12.5,1.9,5.0,0.368,0.3,0.28,1.5,0.395,0.401,0.8,0.9,0.889,0.9,1.5,2.4,1.0,0.3,0.1,0.5,4.8,2002-03,0.44,0.23,0
Etan Thomas,WAS,38.0,13.5,1.6,3.3,0.492,0.0,,1.6,0.492,0.492,1.6,2.5,0.638,1.8,2.5,4.3,0.1,0.2,0.6,0.9,4.8,2002-03,0.55,0.17,0
Andrew DeClercq,ORL,77.0,17.2,1.9,3.6,0.534,0.0,,1.9,0.534,0.534,0.9,1.4,0.644,1.8,2.6,4.4,0.7,0.5,0.5,1.1,4.7,2002-03,0.56,0.1,0
Mark Jackson,UTA,82.0,17.9,1.8,4.5,0.398,0.3,0.284,1.5,0.438,0.435,0.7,1.0,0.763,0.4,1.7,2.1,4.6,0.6,0.0,1.9,4.7,2002-03,0.48,0.09,0
Tony Massenburg,UTA,58.0,13.7,1.8,4.0,0.448,0.0,,1.8,0.448,0.448,1.1,1.4,0.774,1.0,1.7,2.7,0.3,0.3,0.3,0.9,4.7,2002-03,0.51,0.08,0
Bo Outlaw,PHO,80.0,22.5,1.9,3.5,0.55,0.0,0.0,1.9,0.554,0.55,0.9,1.5,0.621,1.7,2.9,4.6,1.4,0.6,0.9,1.0,4.7,2002-03,0.56,0.11,0
Gerald Wallace,SAC,47.0,12.1,1.9,3.9,0.492,0.0,0.25,1.9,0.497,0.495,0.8,1.6,0.527,0.8,1.9,2.7,0.5,0.5,0.3,0.9,4.7,2002-03,0.51,0.11,0
Damon Jones,SAC,49.0,14.5,1.6,4.3,0.381,0.9,0.364,0.7,0.404,0.486,0.4,0.6,0.741,0.2,1.2,1.4,1.6,0.4,0.1,0.5,4.6,2002-03,0.5,0.1,0
Nazr Mohammed,ATL,35.0,12.7,1.9,4.5,0.421,0.0,,1.9,0.421,0.421,0.7,1.2,0.634,1.3,2.3,3.7,0.2,0.5,0.6,0.7,4.6,2002-03,0.46,0.17,0
DeShawn Stevenson,UTA,61.0,12.5,1.9,4.7,0.401,0.1,0.333,1.8,0.404,0.408,0.8,1.1,0.691,0.4,1.0,1.4,0.7,0.4,0.1,0.8,4.6,2002-03,0.44,0.05,0
Kelvin Cato,HOU,73.0,17.1,1.8,3.5,0.52,0.0,0.0,1.8,0.528,0.52,0.9,1.7,0.532,1.8,4.1,5.9,0.3,0.5,1.2,0.8,4.5,2002-03,0.53,0.12,0
Melvin Ely,LAC,52.0,15.4,1.8,3.6,0.495,0.0,,1.8,0.495,0.495,1.0,1.4,0.703,1.2,2.1,3.3,0.3,0.2,0.6,1.0,4.5,2002-03,0.53,0.11,0
George Lynch,NOH,81.0,18.5,1.8,4.4,0.409,0.3,0.354,1.5,0.425,0.448,0.5,0.9,0.554,1.7,2.6,4.4,1.3,0.8,0.2,0.6,4.5,2002-03,0.47,0.09,0
Scot Pollard,SAC,23.0,14.1,1.7,3.8,0.46,0.0,,1.7,0.46,0.46,1.0,1.7,0.605,2.0,2.6,4.6,0.3,0.6,0.7,0.7,4.5,2002-03,0.49,0.31,0
Bryon Russell,WAS,70.0,19.8,1.5,4.4,0.353,0.7,0.329,0.9,0.373,0.428,0.8,1.0,0.768,0.6,2.4,3.0,1.0,1.0,0.1,0.8,4.5,2002-03,0.46,0.08,0
Bimbo Coles,2TM,35.0,19.7,1.6,4.8,0.333,0.2,0.219,1.4,0.36,0.354,1.0,1.2,0.833,0.3,1.4,1.7,2.1,0.5,0.1,0.8,4.4,2002-03,0.41,0.13,0
Corey Benjamin,ATL,9.0,16.9,1.4,4.8,0.302,0.2,0.154,1.2,0.367,0.326,1.3,1.8,0.75,1.1,2.3,3.4,1.1,0.1,0.2,0.7,4.4,2002-03,0.39,0.51,0
Michael Doleac,NYK,75.0,13.9,1.9,4.6,0.426,0.0,,1.9,0.426,0.426,0.5,0.6,0.783,0.9,2.1,2.9,0.6,0.2,0.2,0.7,4.4,2002-03,0.45,0.06,0
Tremaine Fowlkes,LAC,37.0,15.5,1.5,3.5,0.438,0.1,0.222,1.5,0.454,0.445,1.4,1.6,0.847,1.1,1.7,2.8,0.6,0.7,0.1,0.5,4.4,2002-03,0.52,0.16,0
Adrian Griffin,DAL,74.0,18.6,2.0,4.6,0.433,0.1,0.25,1.9,0.447,0.442,0.4,0.4,0.844,1.2,2.4,3.6,1.4,1.0,0.1,0.6,4.4,2002-03,0.46,0.1,0
Stanislav Medvedenko,LAL,58.0,10.7,1.9,4.4,0.434,0.0,0.0,1.9,0.438,0.434,0.5,0.7,0.721,1.1,1.3,2.4,0.3,0.2,0.1,0.6,4.4,2002-03,0.47,0.07,0
Moochie Norris,HOU,82.0,16.8,1.6,4.0,0.406,0.1,0.244,1.5,0.432,0.423,1.0,1.4,0.684,0.5,1.5,1.9,2.4,0.7,0.0,1.0,4.4,2002-03,0.48,0.07,0
Samaki Walker,LAL,67.0,18.6,1.7,4.1,0.42,0.0,0.0,1.7,0.421,0.42,1.0,1.5,0.653,1.7,3.8,5.5,1.0,0.3,0.8,0.8,4.4,2002-03,0.46,0.12,0
Monty Williams,PHI,21.0,13.1,1.6,3.8,0.425,0.0,0.0,1.6,0.436,0.425,1.1,1.5,0.75,0.6,1.6,2.1,1.2,0.6,0.2,0.8,4.4,2002-03,0.49,0.24,0
Wang Zhizhi,LAC,41.0,10.0,1.5,4.0,0.383,0.4,0.34,1.1,0.4,0.432,1.0,1.4,0.724,0.6,1.2,1.9,0.2,0.2,0.2,0.8,4.4,2002-03,0.48,0.08,0
Tierre Brown,CLE,15.0,11.2,1.8,3.9,0.458,0.0,0.0,1.8,0.466,0.458,0.7,0.9,0.786,0.5,1.5,2.0,2.6,0.9,0.0,1.5,4.3,2002-03,0.5,0.4,0
Pat Burke,ORL,62.0,12.6,1.8,4.8,0.382,0.0,0.143,1.8,0.388,0.383,0.6,0.9,0.69,0.9,1.4,2.4,0.4,0.3,0.4,0.8,4.3,2002-03,0.41,0.06,0
Greg Foster,TOR,29.0,18.6,1.6,4.2,0.385,0.0,0.25,1.6,0.39,0.389,0.9,1.1,0.813,1.0,2.5,3.5,0.4,0.0,0.3,1.0,4.2,2002-03,0.45,0.16,0
Trenton Hassell,CHI,82.0,24.4,1.8,4.8,0.367,0.2,0.325,1.6,0.372,0.384,0.5,0.7,0.745,0.5,2.7,3.1,1.8,0.5,0.7,1.0,4.2,2002-03,0.41,0.07,0
Sean Rooks,LAC,70.0,19.2,1.8,4.2,0.421,0.0,0.0,1.8,0.422,0.421,0.7,0.8,0.81,0.8,2.3,3.1,1.0,0.5,0.6,0.9,4.2,2002-03,0.46,0.09,0
Jahidi White,WAS,16.0,14.4,1.6,3.3,0.472,0.0,,1.6,0.472,0.472,1.1,1.6,0.68,2.3,2.3,4.6,0.1,0.1,0.8,0.6,4.2,2002-03,0.52,0.44,0
Kevin Willis,SAS,71.0,11.8,1.7,3.6,0.479,0.0,0.0,1.7,0.482,0.479,0.7,1.2,0.614,1.2,2.0,3.2,0.3,0.3,0.3,0.8,4.2,2002-03,0.51,0.07,0
Tariq Abdul-Wahad,DAL,14.0,14.6,1.9,4.1,0.466,0.0,0.0,1.9,0.474,0.466,0.2,0.4,0.5,1.0,1.9,2.9,1.5,0.4,0.2,0.5,4.1,2002-03,0.48,0.44,0
Anthony Carter,MIA,49.0,18.6,1.7,4.8,0.356,0.0,0.0,1.7,0.369,0.356,0.7,1.0,0.66,0.2,1.4,1.7,4.1,0.9,0.1,1.7,4.1,2002-03,0.39,0.12,0
Marcus Haislip,MIL,39.0,11.3,1.7,3.9,0.431,0.1,0.25,1.6,0.447,0.441,0.7,1.0,0.684,0.5,0.8,1.4,0.2,0.2,0.5,0.5,4.1,2002-03,0.47,0.09,0
Anthony Johnson,NJN,66.0,12.8,1.6,3.5,0.446,0.2,0.371,1.4,0.459,0.474,0.8,1.1,0.689,0.2,1.0,1.2,1.3,0.6,0.1,0.6,4.1,2002-03,0.51,0.07,0
Jared Jeffries,WAS,20.0,14.6,1.5,3.2,0.476,0.2,0.5,1.4,0.474,0.5,0.8,1.5,0.552,1.3,1.6,2.9,0.8,0.4,0.3,1.1,4.0,2002-03,0.52,0.25,0
Steve Kerr,SAS,75.0,12.7,1.5,3.4,0.43,0.7,0.395,0.8,0.462,0.525,0.4,0.5,0.882,0.2,0.6,0.8,0.9,0.4,0.0,0.5,4.0,2002-03,0.55,0.05,0
Jérôme Moïso,NOH,51.0,12.6,1.7,3.4,0.52,0.0,,1.7,0.52,0.52,0.5,0.8,0.659,1.2,2.3,3.5,0.4,0.4,0.9,0.9,4.0,2002-03,0.53,0.12,0
Chris Owens,MEM,1.0,6.0,2.0,3.0,0.667,0.0,,2.0,0.667,0.667,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2002-03,0.67,3.0,0
Vitaly Potapenko,SEA,26.0,15.5,1.6,3.6,0.441,0.0,,1.6,0.441,0.441,0.8,1.1,0.759,1.0,2.5,3.4,0.2,0.3,0.3,1.0,4.0,2002-03,0.49,0.19,0
Scott Williams,PHO,69.0,12.6,1.7,4.2,0.411,0.0,0.0,1.7,0.414,0.411,0.5,0.6,0.786,1.0,1.8,2.8,0.3,0.4,0.3,0.5,4.0,2002-03,0.45,0.07,0
Steven Hunter,ORL,33.0,13.5,1.7,3.1,0.544,0.0,,1.7,0.544,0.544,0.5,1.3,0.409,1.2,1.7,2.8,0.2,0.3,1.1,0.5,3.9,2002-03,0.53,0.17,0
Chris Jefferies,TOR,51.0,13.1,1.5,3.8,0.387,0.4,0.333,1.1,0.407,0.433,0.6,0.8,0.674,0.3,0.8,1.2,0.4,0.4,0.3,0.9,3.9,2002-03,0.47,0.05,0
Brevin Knight,MEM,55.0,16.9,1.8,4.1,0.425,0.0,0.25,1.7,0.432,0.43,0.4,0.7,0.541,0.3,1.2,1.5,4.2,1.3,0.0,1.7,3.9,2002-03,0.44,0.12,0
Robert Traylor,NOH,69.0,12.3,1.5,3.4,0.443,0.0,0.333,1.5,0.444,0.445,0.8,1.3,0.648,1.6,2.2,3.8,0.7,0.7,0.5,0.8,3.9,2002-03,0.49,0.09,0
Nikoloz Tskitishvili,DEN,81.0,16.3,1.4,4.9,0.293,0.5,0.243,1.0,0.324,0.34,0.6,0.8,0.738,0.8,1.4,2.2,1.1,0.4,0.4,1.0,3.9,2002-03,0.37,0.04,0
Jake Voskuhl,PHO,65.0,14.6,1.4,2.5,0.564,0.0,,1.4,0.564,0.564,1.0,1.5,0.667,1.5,2.0,3.5,0.6,0.3,0.4,0.7,3.8,2002-03,0.6,0.1,0
Antonio Daniels,POR,67.0,13.0,1.3,2.8,0.452,0.3,0.305,1.0,0.52,0.5,1.0,1.1,0.855,0.2,0.9,1.1,1.3,0.5,0.1,0.5,3.7,2002-03,0.56,0.07,0
Emanual Davis,ATL,24.0,14.2,1.3,3.7,0.364,0.3,0.241,1.0,0.424,0.403,0.7,0.9,0.773,0.2,1.6,1.8,1.5,0.5,0.1,1.0,3.7,2002-03,0.45,0.17,0
Dan Dickau,ATL,50.0,10.3,1.4,3.4,0.412,0.4,0.361,1.0,0.44,0.476,0.4,0.5,0.808,0.2,0.7,0.9,1.7,0.3,0.0,1.1,3.7,2002-03,0.51,0.07,0
Terence Morris,HOU,49.0,12.9,1.7,3.6,0.466,0.1,0.219,1.5,0.521,0.486,0.2,0.3,0.786,0.8,1.8,2.6,0.5,0.2,0.3,0.6,3.7,2002-03,0.5,0.1,0
Chris Wilcox,LAC,46.0,10.4,1.6,3.0,0.521,0.0,,1.6,0.521,0.521,0.5,1.1,0.5,0.7,1.6,2.3,0.5,0.2,0.3,0.6,3.7,2002-03,0.53,0.1,0
Ryan Bowen,DEN,62.0,16.1,1.6,3.2,0.492,0.0,0.286,1.5,0.5,0.497,0.4,0.7,0.659,1.3,1.3,2.5,0.9,1.0,0.5,0.7,3.6,2002-03,0.51,0.1,0
Lavor Postell,NYK,12.0,8.2,1.2,3.2,0.368,0.2,0.286,1.0,0.387,0.395,1.1,1.3,0.867,0.1,0.3,0.3,0.3,0.2,0.0,0.6,3.6,2002-03,0.48,0.13,0
Rick Brunson,CHI,17.0,11.5,1.4,2.9,0.46,0.2,0.667,1.1,0.432,0.5,0.6,0.7,0.833,0.2,0.9,1.1,2.1,0.6,0.2,1.0,3.5,2002-03,0.55,0.29,0
Danny Fortson,GSW,17.0,13.1,1.2,3.2,0.37,0.0,0.0,1.2,0.377,0.37,1.1,1.7,0.655,1.6,2.6,4.3,0.7,0.5,0.0,0.9,3.5,2002-03,0.44,0.32,0
Brian Shaw,LAL,72.0,12.5,1.4,3.6,0.387,0.5,0.349,0.9,0.414,0.46,0.1,0.2,0.667,0.3,1.4,1.7,1.4,0.4,0.2,0.8,3.5,2002-03,0.47,0.06,0
Kenny Satterfield,2TM,39.0,12.9,1.4,4.7,0.301,0.1,0.179,1.3,0.323,0.314,0.4,0.6,0.68,0.4,0.7,1.1,1.7,0.5,0.1,1.1,3.4,2002-03,0.34,0.06,0
John Crotty,DEN,12.0,15.0,1.2,3.4,0.341,0.3,0.308,0.8,0.357,0.39,0.8,1.3,0.6,0.1,1.2,1.3,2.4,0.3,0.0,0.8,3.4,2002-03,0.43,0.32,0
Dan Gadzuric,MIL,49.0,15.5,1.4,3.0,0.483,0.0,0.0,1.4,0.486,0.483,0.6,1.1,0.518,1.3,2.7,4.0,0.2,0.4,1.1,0.6,3.4,2002-03,0.49,0.13,0
Nate Huffman,TOR,7.0,10.9,1.3,3.6,0.36,0.0,,1.3,0.36,0.36,0.7,1.1,0.625,1.3,2.0,3.3,0.7,0.1,0.4,0.4,3.3,2002-03,0.4,0.67,0
Avery Johnson,DAL,48.0,9.0,1.3,3.1,0.42,0.0,0.0,1.3,0.426,0.42,0.6,0.8,0.769,0.2,0.4,0.6,1.3,0.3,0.0,0.6,3.3,2002-03,0.48,0.06,0
Tayshaun Prince,DET,42.0,10.4,1.3,2.8,0.449,0.5,0.426,0.8,0.465,0.534,0.3,0.4,0.647,0.1,1.0,1.1,0.6,0.2,0.3,0.5,3.3,2002-03,0.55,0.08,0
Bobby Simmons,WAS,36.0,10.5,1.2,3.1,0.393,0.0,0.0,1.2,0.411,0.393,0.9,1.0,0.914,0.9,1.2,2.1,0.6,0.3,0.1,0.2,3.3,2002-03,0.47,0.12,0
Mike Wilks,2TM,46.0,15.0,1.1,3.2,0.338,0.2,0.286,0.9,0.354,0.372,0.8,1.0,0.787,0.4,1.1,1.5,2.0,0.6,0.1,0.6,3.2,2002-03,0.44,0.1,0
Reggie Evans,SEA,67.0,20.4,1.0,2.1,0.471,0.0,,1.0,0.471,0.471,1.2,2.3,0.519,2.5,4.1,6.6,0.5,0.6,0.2,0.8,3.2,2002-03,0.51,0.12,0
Mark Madsen,LAL,54.0,14.5,1.3,3.0,0.423,0.0,,1.3,0.423,0.423,0.7,1.1,0.59,1.6,1.4,2.9,0.7,0.3,0.4,0.5,3.2,2002-03,0.46,0.09,0
Raja Bell,DAL,75.0,15.6,1.2,2.8,0.441,0.3,0.412,1.0,0.45,0.491,0.3,0.5,0.676,0.6,1.3,1.9,0.8,0.7,0.1,0.6,3.1,2002-03,0.51,0.06,0
Dan Langhi,PHO,60.0,9.0,1.4,3.4,0.401,0.2,0.29,1.2,0.421,0.423,0.2,0.3,0.6,0.3,1.1,1.5,0.4,0.3,0.1,0.3,3.1,2002-03,0.44,0.05,0
Predrag Savović,DEN,27.0,9.5,1.1,3.4,0.312,0.1,0.154,0.9,0.373,0.333,0.8,1.1,0.724,0.3,0.6,0.9,0.8,0.5,0.0,0.8,3.1,2002-03,0.4,0.07,0
Brian Scalabrine,NJN,59.0,12.3,1.2,2.9,0.402,0.2,0.359,0.9,0.415,0.444,0.5,0.6,0.833,0.7,1.7,2.4,0.8,0.3,0.3,0.8,3.1,2002-03,0.49,0.07,0
Reggie Slater,MIN,26.0,5.4,1.0,1.9,0.54,0.0,,1.0,0.54,0.54,1.0,1.7,0.6,0.7,0.5,1.2,0.2,0.2,0.0,0.3,3.1,2002-03,0.59,0.11,0
Óscar Torres,GSW,17.0,6.4,0.9,2.1,0.444,0.4,0.538,0.5,0.391,0.542,0.8,1.2,0.7,0.2,0.5,0.7,0.2,0.2,0.1,0.5,3.1,2002-03,0.59,0.13,0
Devin Brown,2TM,10.0,9.3,1.2,3.5,0.343,0.0,0.0,1.2,0.353,0.343,0.6,0.8,0.75,0.8,1.0,1.8,0.7,0.4,0.1,0.9,3.0,2002-03,0.39,0.26,0
Stacey Augmon,NOH,70.0,12.3,1.1,2.7,0.411,0.0,0.0,1.1,0.427,0.411,0.8,1.0,0.75,0.4,1.3,1.7,1.0,0.4,0.1,0.6,3.0,2002-03,0.48,0.05,0
Corie Blount,CHI,50.0,16.7,1.3,2.7,0.485,0.0,,1.3,0.485,0.485,0.4,0.7,0.571,1.4,2.7,4.1,1.0,0.7,0.4,0.9,3.0,2002-03,0.5,0.13,0
Michael Curry,DET,78.0,19.9,1.2,2.9,0.402,0.2,0.296,1.0,0.434,0.437,0.5,0.6,0.8,0.2,1.4,1.6,1.3,0.6,0.1,0.6,3.0,2002-03,0.47,0.05,0
Randy Livingston,NOH,2.0,6.0,1.0,2.0,0.5,0.0,,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,2002-03,0.61,1.25,0
Kareem Rush,LAL,76.0,11.5,1.3,3.2,0.393,0.3,0.279,1.0,0.438,0.432,0.2,0.3,0.696,0.3,0.9,1.2,0.9,0.1,0.1,0.8,3.0,2002-03,0.45,0.03,0
Calvin Booth,SEA,47.0,12.2,1.1,2.5,0.437,0.0,0.0,1.1,0.444,0.437,0.7,1.0,0.723,0.7,1.6,2.3,0.3,0.2,0.7,0.5,2.9,2002-03,0.49,0.09,0
Carlos Arroyo,UTA,44.0,6.5,1.1,2.5,0.459,0.1,0.429,1.1,0.461,0.472,0.4,0.5,0.818,0.3,0.3,0.6,1.2,0.3,0.0,0.7,2.8,2002-03,0.51,0.06,0
Kedrick Brown,BOS,51.0,13.1,1.2,3.4,0.357,0.1,0.077,1.1,0.439,0.365,0.4,0.6,0.625,0.9,1.9,2.7,0.4,0.7,0.3,0.5,2.8,2002-03,0.38,0.08,0
Jason Collier,HOU,13.0,8.0,1.3,2.8,0.472,0.0,,1.3,0.472,0.472,0.2,0.2,1.0,0.9,1.3,2.2,0.1,0.2,0.1,0.2,2.8,2002-03,0.48,0.28,0
Lawrence Funderburke,SAC,27.0,8.5,1.2,2.7,0.444,0.0,,1.2,0.444,0.444,0.4,0.6,0.588,0.6,1.4,2.0,0.3,0.0,0.4,0.2,2.7,2002-03,0.46,0.13,0
Danny Manning,DET,13.0,6.8,1.0,2.5,0.406,0.2,0.375,0.8,0.417,0.453,0.4,0.5,0.833,0.5,0.8,1.4,0.5,0.7,0.2,0.5,2.6,2002-03,0.48,0.25,0
Jeryl Sasser,ORL,75.0,13.7,0.9,2.8,0.309,0.2,0.295,0.7,0.313,0.341,0.7,1.0,0.679,0.9,1.6,2.5,0.9,0.6,0.2,0.5,2.6,2002-03,0.4,0.05,0
Tamar Slay,NJN,36.0,7.6,1.1,2.9,0.379,0.2,0.28,0.9,0.41,0.413,0.2,0.3,0.7,0.2,0.6,0.9,0.4,0.4,0.1,0.6,2.6,2002-03,0.43,0.05,0
Maceo Baston,TOR,16.0,6.6,0.9,1.6,0.6,0.0,,0.9,0.6,0.6,0.6,0.8,0.833,0.3,1.2,1.4,0.0,0.3,0.7,0.4,2.5,2002-03,0.64,0.22,0
Jannero Pargo,LAL,34.0,10.1,1.1,2.7,0.398,0.2,0.292,0.9,0.435,0.435,0.1,0.1,1.0,0.3,0.8,1.1,1.1,0.4,0.1,0.7,2.5,2002-03,0.46,0.09,0
Darvin Ham,ATL,75.0,12.3,0.9,2.1,0.447,0.0,0.0,0.9,0.455,0.447,0.5,1.1,0.481,1.0,1.1,2.0,0.5,0.2,0.3,0.9,2.4,2002-03,0.46,0.04,0
Qyntel Woods,POR,53.0,6.3,1.1,2.2,0.5,0.1,0.333,1.1,0.514,0.513,0.1,0.4,0.35,0.3,0.7,1.0,0.2,0.3,0.0,0.4,2.4,2002-03,0.51,0.04,0
Mikki Moore,2TM,8.0,5.4,0.6,1.6,0.385,0.0,,0.6,0.385,0.385,1.0,1.3,0.8,0.8,0.3,1.0,0.4,0.0,0.5,0.3,2.3,2002-03,0.53,0.32,0
Art Long,2TM,26.0,8.1,1.1,2.9,0.373,0.1,0.667,1.0,0.361,0.387,0.1,0.4,0.2,0.8,1.5,2.3,0.2,0.2,0.4,0.8,2.3,2002-03,0.37,0.1,0
Jermaine Jackson,2TM,53.0,10.5,0.8,2.1,0.364,0.0,0.1,0.7,0.39,0.368,0.8,1.0,0.727,0.4,0.7,1.1,1.4,0.4,0.1,0.6,2.3,2002-03,0.45,0.06,0
Juaquin Hawkins,HOU,58.0,11.8,1.0,2.6,0.385,0.2,0.417,0.8,0.379,0.419,0.2,0.3,0.5,0.3,1.1,1.3,0.8,0.5,0.1,0.5,2.3,2002-03,0.42,0.05,0
Fred Hoiberg,CHI,63.0,12.4,0.8,2.0,0.389,0.1,0.238,0.7,0.419,0.409,0.7,0.8,0.82,0.2,2.0,2.2,1.1,0.6,0.1,0.4,2.3,2002-03,0.49,0.07,0
Sean Marks,MIA,23.0,9.7,1.0,2.6,0.373,0.0,0.0,1.0,0.379,0.373,0.4,0.7,0.667,0.3,1.2,1.5,0.1,0.2,0.3,0.6,2.3,2002-03,0.4,0.08,0
Jamison Brewer,IND,10.0,8.0,0.9,1.7,0.529,0.0,0.0,0.9,0.6,0.529,0.4,0.9,0.444,0.5,0.4,0.9,1.8,0.2,0.1,0.6,2.2,2002-03,0.52,0.33,0
Ervin Johnson,MIL,69.0,17.0,0.9,2.0,0.452,0.0,,0.9,0.452,0.452,0.4,0.6,0.682,1.7,2.6,4.3,0.3,0.5,0.9,0.5,2.2,2002-03,0.49,0.09,0
Jeff Foster,IND,77.0,10.4,0.8,2.3,0.36,0.0,0.0,0.8,0.364,0.36,0.4,0.8,0.54,1.5,2.1,3.6,0.7,0.4,0.3,0.4,2.1,2002-03,0.4,0.06,0
Boštjan Nachbar,HOU,14.0,5.5,0.8,2.2,0.355,0.1,0.2,0.6,0.429,0.387,0.4,0.7,0.5,0.2,0.6,0.8,0.2,0.1,0.1,0.4,2.1,2002-03,0.42,0.09,0
John Salmons,PHI,64.0,7.9,0.8,1.8,0.414,0.2,0.323,0.6,0.447,0.457,0.4,0.5,0.743,0.3,0.7,0.9,0.7,0.3,0.1,0.5,2.1,2002-03,0.52,0.04,0
Ansu Sesay,SEA,45.0,10.0,0.9,2.4,0.383,0.0,,0.9,0.383,0.383,0.3,0.5,0.571,0.8,0.9,1.6,0.5,0.3,0.1,0.6,2.1,2002-03,0.4,0.05,0
Loren Woods,MIN,38.0,9.3,0.8,2.0,0.382,0.0,0.333,0.7,0.384,0.388,0.6,0.7,0.778,0.7,1.8,2.5,0.5,0.3,0.3,0.6,2.1,2002-03,0.45,0.1,0
John Amaechi,UTA,50.0,9.5,0.7,2.4,0.314,0.0,,0.7,0.314,0.314,0.5,1.0,0.481,0.5,1.0,1.5,0.4,0.3,0.1,0.7,2.0,2002-03,0.35,0.03,0
Zendon Hamilton,TOR,3.0,4.0,0.7,1.7,0.4,0.0,,0.7,0.4,0.4,0.7,0.7,1.0,0.3,1.0,1.3,0.0,0.3,0.0,0.3,2.0,2002-03,0.5,0.77,0
Ken Johnson,MIA,16.0,9.8,0.9,2.3,0.405,0.0,,0.9,0.405,0.405,0.1,0.4,0.333,0.3,1.8,2.0,0.0,0.1,0.8,0.4,2.0,2002-03,0.4,0.17,0
Popeye Jones,DAL,26.0,8.5,0.9,2.4,0.387,0.0,,0.9,0.387,0.387,0.2,0.4,0.455,1.1,1.2,2.3,0.3,0.2,0.0,0.6,2.0,2002-03,0.39,0.1,0
Tracy Murray,LAL,31.0,6.2,0.7,2.3,0.324,0.3,0.211,0.5,0.455,0.38,0.2,0.3,0.778,0.2,0.6,0.7,0.4,0.2,0.1,0.5,2.0,2002-03,0.41,0.04,0
Ryan Humphrey,2TM,48.0,9.3,0.7,2.5,0.292,0.0,,0.7,0.292,0.292,0.5,0.8,0.59,0.7,1.4,2.1,0.2,0.2,0.4,0.5,1.9,2002-03,0.33,0.05,0
Ronald Murray,2TM,14.0,4.4,0.8,2.2,0.355,0.0,0.0,0.8,0.423,0.355,0.4,0.6,0.625,0.0,0.3,0.3,0.4,0.3,0.0,0.6,1.9,2002-03,0.39,0.05,0
