Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF
Al-Farouq Aminu,NOH,66.0,22.4,2.3,5.5,0.411,0.2,0.277,2.1,0.431,0.429,1.3,1.7,0.754,1.4,3.2,4.7,1.0,0.9,0.5,1.4,6.0,2011-12,0.48,0.12
Udonis Haslem,MIA,64.0,24.8,2.4,5.6,0.423,0.0,,2.4,0.423,0.423,1.3,1.6,0.814,1.8,5.5,7.3,0.7,0.5,0.4,0.9,6.0,2011-12,0.48,0.16
Wesley Johnson,MIN,65.0,22.6,2.4,6.1,0.398,0.8,0.314,1.6,0.461,0.465,0.4,0.5,0.706,0.4,2.4,2.7,0.9,0.5,0.7,0.9,6.0,2011-12,0.47,0.09
D.J. Kennedy,CLE,2.0,29.5,2.5,6.0,0.417,1.0,0.5,1.5,0.375,0.5,0.0,1.0,0.0,0.5,3.0,3.5,1.5,1.0,0.0,1.5,6.0,2011-12,0.47,3.0
Gustavo Ayón,NOH,54.0,20.1,2.6,4.8,0.536,0.0,0.0,2.6,0.538,0.536,0.7,1.2,0.619,1.6,3.3,4.9,1.4,1.0,0.9,0.9,5.9,2011-12,0.55,0.19
Beno Udrih,MIL,59.0,18.3,2.5,5.6,0.44,0.3,0.288,2.2,0.473,0.465,0.7,0.9,0.709,0.4,1.3,1.7,3.8,0.6,0.0,1.3,5.9,2011-12,0.49,0.13
Von Wafer,ORL,33.0,14.2,2.2,4.8,0.452,0.4,0.359,1.7,0.483,0.497,1.2,1.6,0.704,0.2,1.2,1.4,0.9,0.3,0.1,1.1,5.9,2011-12,0.54,0.14
Henry Walker,NYK,32.0,19.4,2.1,5.3,0.398,1.1,0.319,1.0,0.552,0.503,0.5,0.6,0.85,0.3,2.2,2.5,1.2,0.6,0.2,1.1,5.9,2011-12,0.53,0.19
Charles Jenkins,GSW,51.0,17.5,2.5,5.7,0.447,0.1,0.15,2.5,0.469,0.452,0.7,0.8,0.872,0.2,1.2,1.3,3.3,0.6,0.1,1.2,5.8,2011-12,0.48,0.13
Ian Mahinmi,DAL,61.0,18.7,2.1,3.9,0.546,0.0,0.0,2.1,0.549,0.546,1.5,2.4,0.639,1.8,3.0,4.7,0.2,0.6,0.5,0.8,5.8,2011-12,0.59,0.14
Will Bynum,DET,36.0,14.3,2.1,5.4,0.381,0.2,0.241,1.9,0.406,0.399,1.4,1.8,0.766,0.3,1.3,1.6,1.8,0.6,0.1,1.5,5.7,2011-12,0.46,0.13
Derek Fisher,2TM,63.0,23.9,2.0,5.5,0.371,0.6,0.321,1.5,0.393,0.421,0.9,1.1,0.851,0.2,1.7,1.9,2.7,0.8,0.1,1.2,5.6,2011-12,0.47,0.1
Ekpe Udoh,2TM,61.0,21.1,2.1,4.8,0.431,0.0,0.0,2.1,0.433,0.431,1.4,1.9,0.754,1.6,2.5,4.2,0.9,0.7,1.7,0.9,5.6,2011-12,0.5,0.15
Jannero Pargo,ATL,50.0,13.4,2.1,5.1,0.415,1.1,0.384,1.0,0.452,0.52,0.4,0.4,0.95,0.2,1.3,1.5,1.9,0.4,0.0,1.0,5.6,2011-12,0.53,0.11
Tyrus Thomas,CHA,54.0,18.8,2.2,6.1,0.367,0.0,0.333,2.2,0.367,0.369,1.2,1.5,0.759,0.9,2.8,3.7,0.6,0.7,1.1,1.0,5.6,2011-12,0.41,0.12
Donald Sloan,3TM,33.0,20.3,2.4,6.0,0.399,0.1,0.08,2.3,0.445,0.404,0.7,0.9,0.767,0.5,1.5,2.0,3.2,0.4,0.1,1.5,5.5,2011-12,0.43,0.18
Donald Sloan,ATL,5.0,4.0,0.6,1.6,0.375,0.0,0.0,0.6,0.429,0.375,0.0,0.0,,0.2,0.8,1.0,1.0,0.2,0.0,0.4,1.2,2011-12,0.37,0.4
Donald Sloan,NOH,3.0,13.7,1.7,4.7,0.357,0.0,0.0,1.7,0.417,0.357,0.7,1.3,0.5,0.7,0.3,1.0,2.7,0.7,0.0,1.7,4.0,2011-12,0.38,1.03
Donald Sloan,CLE,25.0,24.3,2.8,7.0,0.403,0.1,0.091,2.8,0.448,0.409,0.8,1.0,0.808,0.6,1.8,2.4,3.7,0.4,0.1,1.7,6.6,2011-12,0.44,0.28
Daequan Cook,OKC,57.0,17.4,1.9,5.2,0.368,1.4,0.346,0.5,0.441,0.502,0.2,0.4,0.636,0.2,1.9,2.1,0.3,0.4,0.2,0.3,5.5,2011-12,0.51,0.08
Kosta Koufos,DEN,48.0,16.5,2.4,4.0,0.599,0.0,,2.4,0.599,0.599,0.7,1.1,0.6,2.0,3.4,5.4,0.3,0.5,0.9,0.7,5.5,2011-12,0.61,0.21
Shaun Livingston,MIL,58.0,18.8,2.2,4.7,0.469,0.0,0.667,2.2,0.466,0.472,1.1,1.4,0.785,0.7,1.4,2.1,2.1,0.5,0.3,1.1,5.5,2011-12,0.52,0.11
Roger Mason,WAS,52.0,13.4,2.0,5.0,0.399,1.1,0.383,0.8,0.423,0.514,0.4,0.5,0.778,0.1,1.2,1.3,0.9,0.3,0.1,0.6,5.5,2011-12,0.53,0.08
Xavier Silas,PHI,2.0,19.5,2.0,7.5,0.267,0.5,0.167,1.5,0.333,0.3,1.0,1.5,0.667,1.0,1.0,2.0,1.5,0.0,0.0,1.5,5.5,2011-12,0.34,0.75
Nikola Vučević,PHI,51.0,15.9,2.6,5.7,0.45,0.1,0.375,2.5,0.452,0.455,0.4,0.7,0.529,1.7,3.1,4.8,0.6,0.4,0.7,0.6,5.5,2011-12,0.46,0.16
Donté Greene,SAC,53.0,14.7,2.0,5.0,0.406,0.5,0.238,1.6,0.516,0.453,0.8,1.0,0.8,0.4,2.2,2.5,0.6,0.3,0.5,0.6,5.4,2011-12,0.5,0.1
Robin Lopez,PHO,64.0,14.0,1.9,4.2,0.461,0.0,,1.9,0.461,0.461,1.6,2.2,0.714,1.4,1.9,3.3,0.3,0.3,0.9,0.7,5.4,2011-12,0.52,0.1
Timofey Mozgov,DEN,44.0,15.6,2.3,4.3,0.526,0.0,,2.3,0.526,0.526,0.9,1.3,0.684,1.2,2.9,4.1,0.5,0.3,1.0,1.2,5.4,2011-12,0.55,0.18
Samardo Samuels,CLE,54.0,15.3,1.9,4.3,0.455,0.0,,1.9,0.455,0.455,1.5,2.2,0.701,1.2,2.2,3.3,0.4,0.4,0.4,1.0,5.4,2011-12,0.51,0.11
Chris Wilcox,BOS,28.0,17.2,2.3,3.8,0.598,0.0,,2.3,0.598,0.598,0.9,1.4,0.615,1.4,3.0,4.4,0.4,0.4,0.3,1.1,5.4,2011-12,0.61,0.28
Chris Andersen,DEN,32.0,15.2,1.8,3.4,0.546,0.0,,1.8,0.546,0.546,1.6,2.6,0.61,1.5,3.1,4.6,0.2,0.6,1.4,0.5,5.3,2011-12,0.58,0.28
Xavier Henry,NOH,45.0,16.9,2.0,5.1,0.395,0.2,0.412,1.8,0.393,0.41,1.2,1.9,0.612,0.5,1.8,2.4,0.8,0.6,0.2,0.8,5.3,2011-12,0.45,0.1
Dahntay Jones,IND,65.0,16.2,1.8,4.3,0.409,0.5,0.429,1.3,0.402,0.468,1.3,1.5,0.838,0.4,1.4,1.8,1.0,0.4,0.2,0.7,5.3,2011-12,0.53,0.08
Tracy McGrady,ATL,52.0,16.1,1.9,4.4,0.437,0.3,0.455,1.7,0.434,0.47,1.1,1.6,0.675,0.4,2.5,3.0,2.1,0.3,0.3,1.0,5.3,2011-12,0.52,0.13
Armon Johnson,2TM,9.0,13.8,2.2,4.8,0.465,0.1,0.333,2.1,0.475,0.477,0.7,0.7,1.0,0.1,1.3,1.4,1.2,0.6,0.0,0.7,5.2,2011-12,0.51,0.57
Bismack Biyombo,CHA,63.0,23.1,2.0,4.4,0.464,0.0,,2.0,0.464,0.464,1.1,2.3,0.483,1.8,4.0,5.8,0.4,0.3,1.8,1.1,5.2,2011-12,0.48,0.14
Steve Blake,LAL,53.0,23.3,1.9,5.1,0.377,1.0,0.335,0.9,0.436,0.476,0.4,0.5,0.778,0.2,1.4,1.6,3.3,0.7,0.0,1.4,5.2,2011-12,0.49,0.12
Dante Cunningham,MEM,64.0,17.6,2.3,4.4,0.516,0.0,0.0,2.3,0.52,0.516,0.7,1.1,0.652,1.4,2.4,3.8,0.6,0.7,0.5,0.5,5.2,2011-12,0.53,0.12
Brendan Haywood,DAL,54.0,21.2,2.2,4.2,0.518,0.0,,2.2,0.518,0.518,0.8,1.8,0.469,2.6,3.4,6.0,0.4,0.4,1.0,0.9,5.2,2011-12,0.52,0.17
Kenyon Martin,LAC,42.0,22.4,2.3,5.2,0.441,0.1,0.231,2.2,0.454,0.448,0.5,1.3,0.37,1.2,3.1,4.3,0.4,1.0,1.0,0.8,5.2,2011-12,0.45,0.18
Luke Babbitt,POR,40.0,13.4,1.8,4.3,0.41,1.1,0.43,0.7,0.384,0.535,0.4,0.5,0.85,0.4,2.0,2.4,0.4,0.3,0.1,0.7,5.1,2011-12,0.56,0.13
Sundiata Gaines,NJN,57.0,13.9,1.8,4.8,0.376,0.5,0.341,1.3,0.392,0.428,1.0,1.7,0.615,0.5,1.4,1.9,2.2,1.0,0.0,0.9,5.1,2011-12,0.46,0.1
Kendrick Perkins,OKC,65.0,26.8,2.0,4.0,0.489,0.0,,2.0,0.489,0.489,1.1,1.7,0.652,1.8,4.7,6.6,1.2,0.4,1.1,1.8,5.1,2011-12,0.54,0.15
Derrick Byars,SAS,2.0,18.5,1.5,5.5,0.273,0.0,0.0,1.5,0.6,0.273,2.0,2.0,1.0,3.0,2.5,5.5,0.5,1.0,0.0,0.0,5.0,2011-12,0.39,4.0
Tobias Harris,MIL,42.0,11.4,1.9,4.0,0.467,0.1,0.261,1.7,0.5,0.485,1.0,1.3,0.815,0.7,1.7,2.4,0.5,0.3,0.2,0.7,5.0,2011-12,0.55,0.13
Jordan Hill,2TM,39.0,14.1,2.1,4.2,0.497,0.0,0.0,2.1,0.506,0.497,0.8,1.2,0.638,1.6,3.2,4.8,0.4,0.4,0.7,0.8,5.0,2011-12,0.53,0.21
Jermaine O'Neal,BOS,25.0,22.8,2.1,4.8,0.433,0.0,,2.1,0.433,0.433,0.8,1.2,0.677,1.5,3.9,5.4,0.4,0.3,1.7,0.8,5.0,2011-12,0.47,0.36
Marcus Camby,2TM,59.0,22.9,2.2,4.9,0.446,0.0,0.4,2.1,0.447,0.449,0.5,1.1,0.453,2.7,6.3,9.0,1.8,0.8,1.4,1.0,4.9,2011-12,0.46,0.23
Earl Boykins,HOU,8.0,13.9,1.5,4.5,0.333,0.3,0.222,1.3,0.37,0.361,1.6,1.9,0.867,0.0,1.4,1.4,2.1,0.1,0.0,0.9,4.9,2011-12,0.46,0.54
Maurice Evans,WAS,24.0,14.3,1.9,4.7,0.402,0.7,0.378,1.2,0.418,0.478,0.4,0.5,0.769,0.3,0.7,1.0,0.4,0.6,0.0,0.4,4.9,2011-12,0.5,0.15
Damion James,NJN,7.0,24.3,1.9,5.0,0.371,0.0,0.0,1.9,0.382,0.371,1.1,1.7,0.667,1.0,3.7,4.7,0.4,1.0,1.0,1.7,4.9,2011-12,0.43,0.94
Jeremy Tyler,GSW,42.0,13.5,2.1,5.0,0.421,0.0,0.0,2.1,0.423,0.421,0.7,1.2,0.558,1.3,2.0,3.3,0.4,0.4,0.5,0.9,4.9,2011-12,0.44,0.12
Shane Battier,MIA,65.0,23.1,1.7,4.5,0.387,1.0,0.339,0.8,0.468,0.493,0.4,0.6,0.622,0.9,1.5,2.4,1.3,1.0,0.5,0.6,4.8,2011-12,0.5,0.1
Francisco García,SAC,49.0,16.3,1.8,4.7,0.376,0.8,0.29,1.0,0.49,0.459,0.5,0.6,0.8,0.2,1.8,2.0,0.6,0.7,0.8,0.4,4.8,2011-12,0.48,0.11
Mike James,CHI,11.0,10.9,1.8,4.5,0.408,0.5,0.6,1.3,0.359,0.469,0.6,0.7,0.875,0.2,0.7,0.9,2.6,0.4,0.2,1.3,4.8,2011-12,0.5,0.44
Thabo Sefolosha,OKC,42.0,21.8,1.6,3.7,0.432,0.7,0.437,0.9,0.429,0.532,0.9,1.0,0.884,0.5,2.5,3.0,1.1,0.9,0.4,1.0,4.8,2011-12,0.58,0.17
Austin Daye,DET,41.0,14.7,1.8,5.5,0.322,0.3,0.21,1.5,0.364,0.35,0.9,1.0,0.814,0.3,1.9,2.2,0.8,0.5,0.5,1.0,4.7,2011-12,0.4,0.1
Jon Leuer,MIL,46.0,12.1,2.1,4.2,0.508,0.1,0.333,2.0,0.516,0.516,0.5,0.6,0.75,1.0,1.6,2.6,0.5,0.3,0.4,0.4,4.7,2011-12,0.53,0.13
Jan Veselý,WAS,57.0,18.9,2.1,3.8,0.537,0.0,0.0,2.1,0.539,0.537,0.6,1.1,0.532,1.8,2.6,4.4,0.8,0.7,0.6,1.1,4.7,2011-12,0.55,0.14
Enes Freedom,UTA,66.0,13.2,1.8,3.6,0.496,0.0,0.0,1.8,0.498,0.496,1.1,1.6,0.667,1.6,2.6,4.2,0.1,0.3,0.3,0.8,4.6,2011-12,0.53,0.1
Darko Miličić,MIN,29.0,16.3,2.0,4.5,0.454,0.0,,2.0,0.454,0.454,0.6,1.3,0.432,1.2,2.1,3.3,0.6,0.3,0.9,1.1,4.6,2011-12,0.45,0.19
Chris Singleton,WAS,66.0,21.7,1.8,4.7,0.372,0.7,0.346,1.1,0.389,0.442,0.5,0.7,0.682,0.7,2.9,3.5,0.7,1.1,0.5,0.6,4.6,2011-12,0.46,0.1
Darryl Watkins,NOH,5.0,19.6,1.4,2.8,0.5,0.0,,1.4,0.5,0.5,1.8,3.6,0.5,1.6,3.8,5.4,0.6,1.0,0.8,1.6,4.6,2011-12,0.52,1.52
Jordan Williams,NJN,43.0,14.8,1.8,3.5,0.507,0.0,,1.8,0.507,0.507,1.0,1.5,0.652,1.5,2.1,3.6,0.3,0.5,0.3,0.5,4.6,2011-12,0.55,0.15
Shelden Williams,NJN,58.0,22.0,1.7,3.5,0.478,0.0,,1.7,0.478,0.478,1.3,1.8,0.731,2.4,3.6,6.0,0.6,0.8,0.7,1.1,4.6,2011-12,0.54,0.16
Jonny Flynn,2TM,29.0,14.3,1.6,4.5,0.351,0.3,0.294,1.2,0.371,0.389,1.0,1.3,0.744,0.3,1.1,1.3,3.3,0.2,0.1,1.2,4.5,2011-12,0.44,0.17
DeMarre Carroll,2TM,24.0,14.5,1.8,4.4,0.41,0.3,0.368,1.5,0.419,0.443,0.6,0.7,0.875,1.2,1.0,2.2,0.8,0.5,0.0,0.5,4.5,2011-12,0.48,0.2
Ben Uzoh,2TM,18.0,20.6,1.9,5.5,0.354,0.0,0.0,1.9,0.357,0.354,0.6,1.1,0.579,1.1,2.7,3.7,3.4,0.9,0.2,1.1,4.5,2011-12,0.38,0.42
Nick Collison,OKC,63.0,20.7,1.9,3.2,0.597,0.0,0.0,1.9,0.6,0.597,0.7,1.0,0.71,1.9,2.5,4.3,1.3,0.5,0.4,1.0,4.5,2011-12,0.62,0.13
Vladimir Radmanović,ATL,49.0,15.4,1.5,4.0,0.376,1.0,0.37,0.5,0.387,0.503,0.4,0.6,0.759,0.7,2.2,2.9,1.1,0.4,0.3,0.7,4.5,2011-12,0.53,0.12
Quentin Richardson,ORL,48.0,18.0,1.5,4.1,0.376,0.9,0.347,0.7,0.421,0.482,0.5,0.6,0.833,0.3,2.3,2.6,0.8,0.6,0.1,0.6,4.5,2011-12,0.52,0.11
DaJuan Summers,NOH,15.0,13.9,1.9,4.3,0.431,0.3,0.313,1.5,0.469,0.469,0.5,0.6,0.778,0.5,1.0,1.5,0.7,0.5,0.0,0.5,4.5,2011-12,0.49,0.28
Shawne Williams,NJN,25.0,20.6,1.7,5.9,0.286,0.8,0.241,0.8,0.35,0.357,0.3,0.4,0.727,0.8,1.9,2.7,0.6,0.4,0.4,0.5,4.5,2011-12,0.37,0.15
Andrew Goudelock,LAL,40.0,10.5,1.7,4.4,0.391,0.7,0.373,1.0,0.404,0.471,0.3,0.3,0.917,0.1,0.7,0.8,0.5,0.1,0.0,0.5,4.4,2011-12,0.49,0.06
Jordan Hamilton,DEN,26.0,9.9,1.8,4.3,0.432,0.7,0.362,1.2,0.484,0.509,0.1,0.2,0.4,0.4,2.0,2.4,0.8,0.2,0.1,0.6,4.4,2011-12,0.5,0.18
Josh Harrellson,NYK,37.0,14.6,1.7,4.0,0.423,0.5,0.339,1.2,0.478,0.49,0.4,0.7,0.615,1.3,2.6,3.9,0.3,0.6,0.5,0.5,4.4,2011-12,0.51,0.18
Jared Jeffries,NYK,39.0,18.7,1.5,3.7,0.41,0.1,0.188,1.4,0.438,0.42,1.3,1.8,0.681,1.8,2.1,3.9,0.7,0.7,0.6,0.7,4.4,2011-12,0.49,0.18
Justin Dentmon,2TM,6.0,15.2,1.7,4.7,0.357,0.3,0.143,1.3,0.571,0.393,0.7,1.0,0.667,0.0,1.3,1.3,1.7,0.3,0.0,1.2,4.3,2011-12,0.42,0.52
Travis Outlaw,SAC,39.0,12.8,1.5,4.5,0.343,0.4,0.267,1.1,0.383,0.389,0.8,1.2,0.674,0.5,1.1,1.6,0.4,0.5,0.5,0.5,4.3,2011-12,0.43,0.09
Gilbert Arenas,MEM,17.0,12.4,1.5,3.8,0.406,0.8,0.333,0.8,0.52,0.508,0.4,0.6,0.7,0.1,0.9,1.1,1.1,0.6,0.1,0.7,4.2,2011-12,0.52,0.23
Keith Bogans,NJN,5.0,18.8,1.6,4.2,0.381,0.6,0.25,1.0,0.556,0.452,0.4,1.0,0.4,1.0,1.2,2.2,0.6,0.4,0.0,0.6,4.2,2011-12,0.45,0.72
Eric Maynor,OKC,9.0,15.2,1.6,4.3,0.359,0.7,0.353,0.9,0.364,0.436,0.4,0.4,1.0,0.3,1.1,1.4,2.4,0.6,0.0,1.2,4.2,2011-12,0.47,0.52
Johan Petro,NJN,59.0,15.6,1.8,4.4,0.419,0.0,1.0,1.8,0.417,0.421,0.5,0.6,0.838,1.2,2.6,3.8,0.8,0.4,0.4,0.6,4.2,2011-12,0.45,0.11
Quincy Pondexter,MEM,64.0,15.7,1.7,3.7,0.452,0.3,0.301,1.3,0.518,0.498,0.5,0.8,0.623,0.9,1.1,2.0,0.4,0.4,0.1,0.5,4.2,2011-12,0.52,0.07
Lavoy Allen,PHI,41.0,15.2,1.9,4.1,0.473,0.0,,1.9,0.473,0.473,0.3,0.3,0.786,1.1,3.0,4.2,0.8,0.3,0.4,0.5,4.1,2011-12,0.48,0.17
Anthony Tolliver,MIN,51.0,17.3,1.4,3.6,0.39,0.5,0.248,0.9,0.568,0.459,0.8,1.1,0.745,1.0,2.0,3.0,0.4,0.4,0.4,0.7,4.1,2011-12,0.5,0.1
Keyon Dooling,BOS,46.0,14.4,1.4,3.5,0.405,0.6,0.333,0.8,0.476,0.488,0.5,0.7,0.742,0.1,0.8,0.8,1.1,0.3,0.0,0.7,4.0,2011-12,0.53,0.07
Devin Ebanks,LAL,24.0,16.5,1.5,3.7,0.416,0.0,0.0,1.5,0.463,0.416,1.0,1.5,0.657,1.1,1.2,2.3,0.5,0.5,0.3,0.8,4.0,2011-12,0.46,0.17
Lance Thomas,NOH,42.0,15.0,1.4,3.0,0.452,0.0,0.0,1.4,0.456,0.452,1.2,1.5,0.839,1.2,1.8,3.0,0.3,0.2,0.2,0.6,4.0,2011-12,0.55,0.12
Aaron Gray,TOR,49.0,16.6,1.7,3.3,0.516,0.0,,1.7,0.516,0.516,0.5,1.0,0.532,1.7,4.0,5.7,0.6,0.4,0.3,1.0,3.9,2011-12,0.52,0.16
Cory Higgins,CHA,38.0,11.1,1.4,4.2,0.325,0.1,0.2,1.3,0.343,0.338,1.1,1.6,0.7,0.2,0.7,0.9,0.9,0.1,0.2,1.0,3.9,2011-12,0.4,0.04
A.J. Price,IND,44.0,12.9,1.3,4.0,0.339,0.6,0.295,0.8,0.384,0.414,0.6,0.8,0.8,0.3,1.1,1.4,2.0,0.5,0.0,0.7,3.9,2011-12,0.45,0.1
Eric Dawson,SAS,4.0,9.8,1.8,3.0,0.583,0.0,,1.8,0.583,0.583,0.3,0.5,0.5,1.3,1.3,2.5,0.0,0.3,0.5,0.8,3.8,2011-12,0.59,1.22
Chris Duhon,ORL,63.0,19.5,1.3,3.2,0.419,0.8,0.42,0.6,0.417,0.542,0.3,0.3,0.81,0.2,1.4,1.6,2.4,0.6,0.1,1.3,3.8,2011-12,0.57,0.08
Nolan Smith,POR,44.0,12.3,1.5,4.1,0.372,0.3,0.289,1.2,0.4,0.408,0.5,0.6,0.714,0.4,0.9,1.3,1.4,0.4,0.1,1.0,3.8,2011-12,0.44,0.08
James Anderson,SAS,51.0,11.8,1.3,3.4,0.379,0.4,0.279,0.9,0.443,0.434,0.8,1.0,0.75,0.3,1.2,1.5,0.8,0.2,0.0,0.6,3.7,2011-12,0.48,0.06
Jamaal Tinsley,UTA,37.0,13.7,1.5,3.8,0.404,0.3,0.27,1.3,0.452,0.44,0.4,0.5,0.765,0.2,1.1,1.2,3.3,0.5,0.2,1.4,3.7,2011-12,0.46,0.14
Elliot Williams,POR,24.0,6.2,1.5,3.1,0.5,0.3,0.296,1.2,0.617,0.554,0.3,0.8,0.333,0.3,0.5,0.8,0.3,0.3,0.1,0.2,3.7,2011-12,0.54,0.12
Sean Williams,2TM,11.0,9.7,1.3,2.0,0.636,0.0,,1.3,0.636,0.636,1.1,1.2,0.923,1.2,1.1,2.3,0.5,0.4,0.7,0.9,3.6,2011-12,0.71,0.53
Lou Amundson,IND,60.0,12.6,1.5,3.5,0.43,0.0,,1.5,0.43,0.43,0.6,1.4,0.427,1.6,2.1,3.7,0.2,0.5,0.7,0.8,3.6,2011-12,0.44,0.08
T.J. Ford,SAS,14.0,13.6,1.4,3.1,0.442,0.1,0.25,1.2,0.486,0.465,0.8,1.0,0.786,0.2,1.1,1.3,3.2,0.6,0.1,1.6,3.6,2011-12,0.51,0.38
Terrel Harris,MIA,22.0,14.5,1.3,3.8,0.349,0.4,0.205,1.0,0.477,0.398,0.6,1.0,0.667,0.8,1.5,2.3,1.2,0.4,0.1,1.1,3.6,2011-12,0.42,0.16
James Jones,MIA,51.0,13.1,1.1,2.9,0.38,0.9,0.404,0.2,0.306,0.533,0.5,0.6,0.833,0.1,0.8,1.0,0.4,0.3,0.2,0.2,3.6,2011-12,0.57,0.07
Shelvin Mack,WAS,64.0,12.2,1.4,3.4,0.4,0.2,0.286,1.2,0.427,0.427,0.7,0.9,0.712,0.2,1.3,1.4,2.0,0.4,0.0,0.8,3.6,2011-12,0.47,0.07
Ronnie Price,PHO,36.0,14.4,1.4,3.6,0.377,0.4,0.295,1.0,0.419,0.427,0.6,0.7,0.8,0.5,1.1,1.6,1.9,0.9,0.1,1.3,3.6,2011-12,0.46,0.12
Larry Sanders,MIL,52.0,12.4,1.6,3.5,0.457,0.0,0.0,1.6,0.462,0.457,0.3,0.7,0.474,1.2,1.9,3.1,0.6,0.6,1.5,0.8,3.6,2011-12,0.47,0.12
Jerry Stackhouse,ATL,30.0,9.1,1.2,3.3,0.37,0.4,0.342,0.8,0.387,0.435,0.7,0.8,0.913,0.2,0.6,0.8,0.5,0.3,0.1,0.4,3.6,2011-12,0.49,0.09
Mychel Thompson,CLE,5.0,19.0,1.4,4.8,0.292,0.8,0.364,0.6,0.231,0.375,0.0,0.0,,0.0,1.0,1.0,1.4,0.4,0.2,1.0,3.6,2011-12,0.38,0.44
Courtney Fortson,2TM,10.0,9.5,1.1,3.2,0.344,0.3,0.231,0.8,0.421,0.391,1.0,1.5,0.667,0.6,0.9,1.5,1.0,0.3,0.0,1.0,3.5,2011-12,0.45,0.27
Morris Almond,WAS,4.0,16.8,1.5,4.3,0.353,0.3,0.333,1.3,0.357,0.382,0.3,0.8,0.333,0.3,1.8,2.0,0.5,1.8,0.0,0.3,3.5,2011-12,0.38,1.05
Semih Erden,CLE,28.0,11.9,1.4,2.6,0.527,0.0,,1.4,0.527,0.527,0.8,1.5,0.512,0.7,1.9,2.6,0.3,0.4,0.2,0.6,3.5,2011-12,0.54,0.16
Dominic McGuire,GSW,64.0,17.6,1.5,3.3,0.448,0.0,0.0,1.5,0.456,0.448,0.6,0.8,0.736,1.1,2.7,3.8,1.7,0.7,0.6,0.9,3.5,2011-12,0.48,0.12
Edwin Ubiles,WAS,4.0,13.0,1.3,4.5,0.278,0.3,0.2,1.0,0.308,0.306,0.8,0.8,1.0,0.5,2.0,2.5,0.3,0.3,0.3,0.3,3.5,2011-12,0.36,0.85
Ryan Hollins,2TM,39.0,13.4,1.2,2.2,0.548,0.0,,1.2,0.548,0.548,1.0,1.9,0.52,0.9,1.2,2.1,0.2,0.1,0.4,0.9,3.4,2011-12,0.56,0.09
Joel Anthony,MIA,64.0,21.1,1.3,2.4,0.559,0.0,,1.3,0.559,0.559,0.8,1.1,0.69,1.6,2.3,3.9,0.1,0.6,1.3,0.7,3.4,2011-12,0.59,0.11
Mikki Moore,GSW,7.0,16.9,1.3,2.9,0.45,0.0,,1.3,0.45,0.45,0.9,1.0,0.857,1.0,2.1,3.1,0.7,0.4,0.4,1.0,3.4,2011-12,0.51,0.76
Sam Young,2TM,35.0,10.7,1.3,3.6,0.354,0.1,0.294,1.1,0.364,0.374,0.5,0.7,0.731,0.6,1.2,1.8,0.4,0.5,0.2,0.5,3.3,2011-12,0.42,0.09
Eric Bledsoe,LAC,40.0,11.6,1.2,3.2,0.389,0.2,0.2,1.1,0.448,0.413,0.7,1.1,0.636,0.6,1.1,1.6,1.7,0.8,0.4,1.2,3.3,2011-12,0.45,0.11
Malcolm Lee,MIN,19.0,12.8,1.2,3.1,0.39,0.1,0.2,1.1,0.429,0.407,0.7,0.9,0.824,0.5,0.9,1.4,1.6,0.4,0.2,0.9,3.3,2011-12,0.47,0.21
Craig Smith,POR,47.0,9.9,1.3,2.5,0.504,0.0,0.0,1.3,0.509,0.504,0.8,1.1,0.717,0.7,1.6,2.3,0.4,0.3,0.1,0.5,3.3,2011-12,0.55,0.09
Solomon Jones,2TM,21.0,13.9,1.1,2.9,0.393,0.0,,1.1,0.393,0.393,0.9,1.1,0.826,1.5,1.2,2.8,0.4,0.4,0.5,0.9,3.2,2011-12,0.47,0.21
Rasual Butler,TOR,34.0,13.3,1.2,3.9,0.308,0.6,0.273,0.6,0.357,0.387,0.2,0.4,0.583,0.2,1.8,1.9,0.6,0.2,0.1,0.4,3.2,2011-12,0.39,0.08
Marquis Daniels,BOS,38.0,12.7,1.4,3.8,0.364,0.0,0.0,1.4,0.391,0.364,0.4,0.6,0.739,0.4,1.3,1.7,1.2,0.6,0.2,0.7,3.2,2011-12,0.39,0.09
Chuck Hayes,SAC,54.0,19.2,1.4,3.1,0.429,0.0,0.0,1.4,0.435,0.429,0.5,0.7,0.667,1.3,3.0,4.3,1.4,0.7,0.3,0.9,3.2,2011-12,0.47,0.13
JaJuan Johnson,BOS,36.0,8.3,1.5,3.4,0.446,0.0,,1.5,0.446,0.446,0.2,0.3,0.667,0.6,1.1,1.6,0.2,0.1,0.4,0.4,3.2,2011-12,0.45,0.09
Troy Murphy,LAL,59.0,16.2,1.3,2.9,0.45,0.5,0.418,0.8,0.471,0.532,0.1,0.2,0.667,0.7,2.6,3.2,0.9,0.3,0.3,0.4,3.2,2011-12,0.54,0.1
Damien Wilkins,DET,60.0,15.4,1.3,3.2,0.394,0.1,0.304,1.2,0.406,0.412,0.6,0.9,0.63,0.4,1.3,1.7,0.7,0.5,0.2,0.5,3.2,2011-12,0.44,0.06
